interview__key,access_internet,internet_home,distance_internet,inter_activity__1,inter_activity__2,inter_activity__3,inter_activity__4,inter_activity__5,inter_activity__6,inter_activity__7,inter_activity__8,inter_activity__9,inter_activity__10,inter_activity__96,inter_activity__n888,inter_activity__n999,inter_activity_oth,cost_internet,internet_purpose__1,internet_purpose__2,internet_purpose__3,internet_purpose__4,internet_purpose__5,internet_purpose__6,internet_purpose__96,internet_purpose__n888,internet_purpose__n999,internet_purpose_oth
"15-76-60-42","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,8000,,,,,,,,,,
"31-41-38-46","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"01-03-25-84","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"31-13-18-39","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"49-33-75-72","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-79-79-86","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-17-23-69","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"35-55-11-33","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74-41-75-97","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"75-64-48-24","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"46-90-31-29","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"32-45-37-94","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-06-99-56","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-92-94-72","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-96-07-01","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"56-10-42-62","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"39-85-42-75","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"51-15-10-63","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"81-75-45-31","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No",,8000,,,,,,,,,,
"57-29-61-37","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No",,10000,,,,,,,,,,
"92-19-38-79","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"51-61-36-83","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"26-90-05-49","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-97-67-27","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-48-49-89","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"98-05-66-83","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-17-71-31","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"35-97-55-04","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"01-00-08-00","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"23-16-40-98","Yes","No","100-500 m","Yes","No","No","No","No","No","No","No","No","No","No","No","No",,6000,,,,,,,,,,
"33-60-15-24","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"83-29-00-04","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"39-46-43-34","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"83-88-85-49","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-33-34-77","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"85-40-54-06","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"99-20-43-65","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"84-47-44-08","Yes","Yes",,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No",,3000,,,,,,,,,,
"95-71-45-18","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"43-23-29-59","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-07-52-31","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"24-72-94-40","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"27-52-71-52","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"21-67-72-81","Yes","Yes",,"Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No",,8000,,,,,,,,,,
"40-08-15-69","Yes","Yes",,"Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No",,5000,,,,,,,,,,
"40-09-03-46","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-78-79-65","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-36-26-24","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"07-13-49-69","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"02-58-47-09","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-68-37-41","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"75-57-77-41","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"04-02-68-66","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"02-25-96-16","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"48-71-75-24","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"81-80-02-23","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"42-14-73-23","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"76-93-41-01","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-12-78-81","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,12000,,,,,,,,,,
"20-49-21-26","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"93-19-03-86","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"83-16-53-05","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"96-79-62-23","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"45-89-04-52","Yes","Yes",,"No","No","No","Yes","No","No","No","No","No","No","No","No","No",,10000,,,,,,,,,,
"12-50-51-44","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-36-21-26","Yes","Yes",,"No","No","Yes","No","Yes","No","No","Yes","No","No","No","No","No",,5000,,,,,,,,,,
"78-84-99-05","Yes","Yes",,"No","No","No","Yes","No","No","No","No","No","No","No","No","No",,12000,,,,,,,,,,
"37-66-37-12","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"52-54-55-08","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"32-13-89-08","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"85-25-22-09","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-82-24-11","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"36-18-65-12","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"42-45-66-86","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-14-86-31","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"84-19-29-35","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"39-19-67-67","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"43-82-97-85","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"91-14-48-53","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20-26-28-94","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"23-89-23-81","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,5000,,,,,,,,,,
"52-40-25-11","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"58-44-00-29","Yes","Yes",,"Yes","Yes","Yes","Yes","No","Yes","No","No","No","No","No","No","No",,10000,,,,,,,,,,
"94-81-60-01","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-76-76-29","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"30-24-92-73","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"23-53-41-46","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"62-55-13-64","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"42-85-64-91","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"90-50-65-07","Yes","Yes",,"Yes","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","No","No","No",,8000,"No","Yes","Yes","Yes","No","No","No","No","No",
"54-70-24-21","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"38-66-21-90","Yes","Yes",,"Yes","Yes","Yes","Yes","No","No","No","Yes","No","No","No","No","No",,5000,,,,,,,,,,
"32-53-90-85","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"67-43-43-96","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"30-12-86-30","Yes","No","more than 2000 m","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,2000,,,,,,,,,,
"18-64-04-51","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-00-42-23","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"49-30-59-44","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-14-33-80","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"03-68-26-31","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"76-88-86-20","Yes","Yes",,"Yes","Yes","Yes","Yes","No","No","No","No","Yes","No","No","No","No",,4000,,,,,,,,,,
"41-48-09-97","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"21-76-07-53","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"01-41-01-54","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-11-49-85","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-37-75-96","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-85-96-60","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"92-03-64-77","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-40-16-02","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"55-06-75-57","Yes","No","100-500 m","No","No","No","Yes","No","No","No","No","No","No","No","No","No",,10000,,,,,,,,,,
"01-05-06-43","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"12-46-80-99","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"34-76-42-19","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"62-44-56-00","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"35-05-05-79","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-88-32-67","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-77-01-81","Yes","Yes",,"Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No",,35000,,,,,,,,,,
"68-46-66-56","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"30-46-23-21","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-17-41-36","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"99-55-34-47","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"82-90-83-43","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"98-51-51-03","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"10-71-84-42","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"49-18-02-61","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"58-97-08-64","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"61-93-54-26","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"51-95-58-91","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","Yes","No","No","No","No","No",,20000,,,,,,,,,,
"32-49-75-13","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"68-39-51-63","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"46-13-75-58","Yes","Yes",,"No","No","No","Yes","No","No","No","No","No","No","No","No","No",,5000,,,,,,,,,,
"40-78-00-02","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"69-63-50-52","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20-96-52-92","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-33-23-29","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"55-09-60-79","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-88-02-80","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"50-55-09-07","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"85-93-95-50","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"97-19-27-00","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"60-48-30-05","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"80-01-40-08","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-52-09-79","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"07-76-06-35","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"73-75-27-37","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"99-26-76-45","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"91-46-41-86","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"67-86-22-06","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"98-64-51-77","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"83-59-27-80","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"12-54-62-85","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"47-32-93-31","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"45-06-90-36","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"24-42-82-26","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-27-70-86","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"04-24-78-04","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"83-44-01-42","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"55-32-62-10","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"16-97-28-87","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"79-79-53-26","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-05-40-89","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"06-02-25-50","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"07-64-12-97","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"67-73-53-75","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"96-07-74-28","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-42-68-56","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-89-03-74","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-15-86-87","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"83-15-50-69","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,8000,,,,,,,,,,
"96-73-61-56","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"68-46-53-43","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-84-91-55","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"79-25-63-35","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"80-29-04-22","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-34-92-71","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"28-29-76-59","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"26-01-09-21","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-37-06-51","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"81-06-47-80","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-79-07-96","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"10-31-70-66","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"32-61-55-41","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-65-05-28","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-31-29-27","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,10000,,,,,,,,,,
"13-98-20-22","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"04-80-94-39","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"28-75-01-80","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"30-19-51-31","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-29-81-12","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"83-66-69-06","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"26-43-59-91","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"97-96-91-38","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"27-34-90-31","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"23-72-17-40","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"39-58-22-39","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"97-79-33-71","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"69-57-31-01","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"60-54-64-58","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"89-99-48-67","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-61-50-65","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"12-80-78-48","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"28-02-97-48","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,10000,,,,,,,,,,
"70-19-76-68","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"46-78-87-50","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-43-40-98","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"50-39-55-52","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"82-64-50-66","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"46-02-32-25","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"51-99-40-78","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"45-83-32-93","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-22-63-71","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","Yes","No","No","No","No",,10000,,,,,,,,,,
"95-96-92-75","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"19-37-18-76","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74-28-59-17","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"48-48-94-57","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"03-43-60-42","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"58-75-54-61","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"49-89-37-09","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"76-49-10-53","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"76-59-40-83","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"32-82-77-77","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"83-91-87-26","Yes","No","100-500 m","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No",,10000,,,,,,,,,,
"51-80-93-49","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-06-51-62","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"47-99-10-89","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"81-41-75-01","Yes","Yes",,"No","Yes","No","No","No","No","No","No","No","Yes","No","No","No",,4000,"No","No","No","No","Yes","No","No","No","No",
"76-68-21-05","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"47-73-43-68","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"51-60-71-39","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"10-22-07-48","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"36-41-17-07","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"52-56-02-56","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"32-96-32-91","Yes","Yes",,"No","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No",,2000,,,,,,,,,,
"54-77-99-69","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"10-69-04-21","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"25-34-66-08","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-70-97-81","Yes","Yes",,"Yes","No","No","No","No","No","Yes","Yes","No","No","No","No","No",,20000,,,,,,,,,,
"16-38-85-69","Yes","Yes",,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No",,10000,,,,,,,,,,
"34-85-34-32","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-75-27-62","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"03-56-68-20","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"96-99-31-77","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"43-76-23-18","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"47-55-12-39","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"26-14-45-15","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"92-21-19-80","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"69-22-78-98","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-81-88-52","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"99-60-35-75","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-09-50-57","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-99-86-73","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-42-32-14","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"30-04-61-14","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"67-60-72-31","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"32-10-01-18","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,10000,,,,,,,,,,
"22-48-15-22","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"06-04-90-02","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"89-93-26-33","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
