interview__key,road_1,road_2,road_3__1,road_3__2,road_3__3,road_3__4,road_3__5,road_3__6,road_3__7,road_3__8,road_3_oth,road_6,road_7,road_8,road_9,road_10,road_11__1,road_11__2,road_11__3,road_11__96,road_11_oth,road_12__1,road_12__2,road_12__3,road_12__4,road_12__5,road_12__6,road_12__7,road_12__96,road_12_oth,road_13,road_14__1,road_14__2,road_14__3,road_14__4,road_14__5,road_14__96,road_14_oth
"82-64-50-66","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,1,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","No","Yes",,"No","Yes","No","No","No","No","No",
"46-02-32-25","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,20,"Yes","No",,"No",,,,,,"No","Yes","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"51-99-40-78","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","No","Yes","No",,1,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","Yes","No",,,"No","No","No","No","Yes","No",
"45-83-32-93","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","No","Yes","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"33-22-63-71","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","Yes","No","Yes","No","No","No","No",,10,"Yes","No",,"No",,,,,,"Yes","Yes","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"95-96-92-75","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","No","No","No","No","No","No","No",,25,"Yes","Yes","Yes","No",,,,,,"No","Yes","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"19-37-18-76","Dirt road/ bush road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,15,"Yes","Yes","Yes","Yes","Yes","No","No","No",,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"74-28-59-17","Dirt road/ bush road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"48-48-94-57","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","Yes","No","No",,3,"Yes","No",,"No",,,,,,"No","No","No","Yes","No","No","No","No",,"No","No","No","No","No","Yes","No",
"03-43-60-42","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","Yes","Yes","No","Yes","No","No","No",,2,"Yes","No",,"No",,,,,,"Yes","No","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"58-75-54-61","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","Yes","Yes","No","Yes","No","No","No",,10,"Yes","No",,"No",,,,,,"Yes","Yes","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"49-89-37-09","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"No","Yes","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"76-49-10-53","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","No","No","Yes","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"76-59-40-83","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","Yes","Yes","No","No","No",,5,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","No","No","Yes","No","No",,"No","Yes","No","No","No","No","No",
"32-82-77-77","Tarmac road","Very well passable, in both rainy and dry season","No","No","Yes","No","No","No","No","No",,3,"Yes","Yes","Yes","Yes","No","No","Yes","No",,"No","No","Yes","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"83-91-87-26","Tarmac road","Very well passable, in both rainy and dry season","No","No","No","No","No","No","No","Yes",,1,"Yes","No",,"No",,,,,,"No","No","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"51-80-93-49","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","Yes","No","No","Yes","No","No","No",,2,"Yes","No",,"No",,,,,,"Yes","No","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"29-06-51-62","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","Yes","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"47-99-10-89","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","Yes","Yes","No","No","No",,10,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","No","Yes","No","No","No",,"Yes","Yes","Yes","No","No","No","No",
"81-41-75-01","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"76-68-21-05","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,2,"Yes","No",,"No",,,,,,"No","Yes","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"47-73-43-68","Tarmac road","Very well passable, in both rainy and dry season","No","No","No","No","Yes","No","No","No",,4,"Yes","No",,"No",,,,,,"No","No","Yes","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"51-60-71-39","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"No","No","No","Yes","No","No","No","No",,"No","No","No","No","No","Yes","No",
"10-22-07-48","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,10,"Yes","No",,"No",,,,,,"No","Yes","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"36-41-17-07","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","Yes","Yes","No","Yes","No",,2,"Yes","No",,"Yes","Yes","No","No","No",,"No","Yes","Yes","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"52-56-02-56","Dirt road/ bush road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,60,"Yes","Yes","Yes","No",,,,,,"No","Yes","Yes","No","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"32-96-32-91","Dirt road/ bush road","Well passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,3,"Yes","Yes","Yes","No",,,,,,"Yes","Yes","Yes","No","Yes","No","No","No",,"No","No","No","No","No","Yes","No",
"54-77-99-69","Tarmac road","Very well passable, in both rainy and dry season","No","No","Yes","Yes","Yes","No","No","No",,2,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","Yes","No",,,"No","No","No","No","Yes","No",
"10-69-04-21","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"25-34-66-08","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,2,"Yes","No",,"No",,,,,,"No","No","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"29-70-97-81","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,1,"Yes","No",,"Yes","No","No","Yes","No",,"No","Yes","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"16-38-85-69","Dirt road/ bush road","Very well passable, in both rainy and dry season","No","No","Yes","No","No","No","No","No",,1,"Yes","Yes","Yes","No",,,,,,"No","No","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"34-85-34-32","Murram/ gravel road","Very well passable, in both rainy and dry season","No","No","Yes","No","Yes","No","No","Yes",,5,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","Yes","No",,,"No","No","No","No","Yes","No",
"87-75-27-62","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","Yes","No",,1,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"03-56-68-20","Dirt road/ bush road","Almost not passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"96-99-31-77","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","No","No","No","No","Yes","No",,10,"Yes","Yes","Yes","No",,,,,,"No","Yes","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"43-76-23-18","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","Yes","No","No","No",,7,"Yes","Yes","No","Yes","No","No","No","Yes",,"Yes","Yes","No","Yes","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"47-55-12-39","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,5,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"26-14-45-15","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","Yes","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"92-21-19-80","Dirt road/ bush road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"69-22-78-98","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","No","Yes","Yes","No","No","No",,20,"Yes","No",,"No",,,,,,"No","Yes","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"72-81-88-52","Dirt road/ bush road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,5,"Yes","No",,"No",,,,,,"No","Yes","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"99-60-35-75","Dirt road/ bush road","Well passable","Yes","Yes","Yes","Yes","Yes","No","Yes","No",,15,"Yes","Yes","Yes","No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"22-09-50-57","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,5,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"88-99-86-73","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","Yes","No",,4,"Yes","No",,"No",,,,,,"No","No","No","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"71-42-32-14","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,1,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","Yes","No","No",,"Yes","No","No","No","No","Yes","No",
"30-04-61-14","Murram/ gravel road","Well passable","Yes","No","Yes","No","No","No","No","No",,5,"Yes","Yes","Yes","No",,,,,,"No","Yes","No","No","No","No","No","No",,"Yes","Yes","No","Yes","No","No","No",
"67-60-72-31","Dirt road/ bush road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","No","No","No",,10,"Yes","Yes","Yes","No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"32-10-01-18","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","No","Yes","No","No","No","No",,5,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"22-48-15-22","Dirt road/ bush road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","No","No","No","No",,5,"Yes","No",,"No",,,,,,"No","Yes","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"06-04-90-02","Dirt road/ bush road","Well passable","No","Yes","Yes","No","Yes","No","No","No",,4,"Yes","No",,"No",,,,,,"No","Yes","Yes","No","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"89-93-26-33","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,10,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"16-51-24-24","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","Yes","No","No",,5,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"85-00-63-86","Dirt road/ bush road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"24-74-06-95","Dirt road/ bush road","Almost not passable","Yes","Yes","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"76-24-30-21","Murram/ gravel road","Well passable","Yes","Yes","No","Yes","No","No","No","No",,2,"Yes","Yes","Yes","No",,,,,,"No","Yes","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"56-71-52-33","Dirt road/ bush road","Well passable","Yes","No","Yes","Yes","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"No","No","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"27-56-82-36","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","Yes","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"98-24-74-63","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,5,"Yes","No",,"No",,,,,,"No","No","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"33-63-66-85","Dirt road/ bush road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,33,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"36-81-79-37","Dirt road/ bush road","Very well passable, in both rainy and dry season","No","Yes","Yes","Yes","No","No","No","No",,2,"Yes","Yes","Yes","No",,,,,,"No","Yes","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"98-23-40-44","Dirt road/ bush road","Well passable","Yes","No","Yes","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"37-22-37-99","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,5,"Yes","No",,"No",,,,,,"No","Yes","Yes","No","No","No","No","No",,"No","No","No","No","No","Yes","No",
"00-67-21-61","Dirt road/ bush road","Almost not passable","Yes","Yes","Yes","No","Yes","No","Yes","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"51-87-88-69","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","Yes","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"00-01-36-74","Dirt road/ bush road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,5,"Yes","No",,"No",,,,,,"No","No","No","No","Yes","No","No","No",,"Yes","Yes","No","No","No","No","No",
"07-23-47-52","Dirt road/ bush road","Very well passable, in both rainy and dry season","No","Yes","Yes","Yes","No","No","No","No",,5,"Yes","Yes","Yes","No",,,,,,"Yes","Yes","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"07-42-94-81","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","Yes","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"23-53-17-58","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",,1,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"36-44-48-22","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"66-23-65-75","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","No","Yes","No","No","No","No",,2,"Yes","No",,"No",,,,,,"No","Yes","No","Yes","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"94-52-36-12","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","No","No","No","No",,10,"Yes","No",,"No",,,,,,"No","Yes","Yes","No","No","No","No","No",,"No","Yes","No","No","No","No","No",
"34-33-60-75","Murram/ gravel road","Very well passable, in both rainy and dry season","No","Yes","Yes","No","No","No","No","No",,10,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"94-14-40-52","Murram/ gravel road","Very well passable, in both rainy and dry season","No","Yes","No","Yes","No","No","No","No",,3,"Yes","Yes","No","No",,,,,,"Yes","Yes","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"85-43-64-12","Tarmac road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","Yes","No","No","No",,10,"Yes","Yes","No","No",,,,,,"Yes","Yes","Yes","No","Yes","No","No","No",,"No","Yes","No","No","No","No","No",
"48-73-27-78","Murram/ gravel road","Very well passable, in both rainy and dry season","No","Yes","No","Yes","No","No","No","No",,2,"Yes","No",,"No",,,,,,"No","No","Yes","No","No","No","No","No",,"No","No","No","No","No","Yes","No",
"95-30-04-02","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","No","Yes","Yes","No","No","No","No",,2,"Yes","No",,"No",,,,,,"Yes","No","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"92-70-85-41","Murram/ gravel road","Very well passable, in both rainy and dry season","No","Yes","Yes","No","Yes","Yes","Yes","No",,2,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"48-49-97-86","Dirt road/ bush road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,4,"Yes","No",,"No",,,,,,"No","Yes","No","No","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"84-79-52-42","Dirt road/ bush road","Well passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"49-71-84-27","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","Yes","Yes","No","No","No","No","No",,5,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"62-50-68-38","Dirt road/ bush road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,5,"Yes","Yes","Yes","No",,,,,,"No","Yes","Yes","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"27-08-48-72","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,2,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","No","No","No","No","No",,"No","Yes","Yes","No","No","No","No",
"77-27-65-41","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","Yes","No","No",,20,"Yes","No",,"No",,,,,,"No","Yes","Yes","No","No","No","No","No",,"Yes","No","No","No","Yes","No","No",
"70-31-22-22","Dirt road/ bush road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","No","No","No","No",,3,"Yes","No",,"No",,,,,,"Yes","No","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"94-42-67-72","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"44-03-12-81","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"02-54-15-71","Dirt road/ bush road","Almost not passable","Yes","No","Yes","No","Yes","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"62-99-04-33","Dirt road/ bush road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"42-85-59-02","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","No","No","No","No","No",,"Yes","No","Yes","No","No","No","No",
"02-53-80-77","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","No","No","No","No",,10,"Yes","No",,"No",,,,,,"No","No","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"50-80-96-28","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"11-91-04-75","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,10,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"25-18-28-61","Murram/ gravel road","Well passable","No","Yes","No","No","Yes","No","Yes","No",,1,"Yes","Yes","Yes","No",,,,,,"No","No","No","No","No","No","No","Yes",,"Yes","No","No","No","No","Yes","No",
"59-58-64-54","Murram/ gravel road","Well passable","No","No","Yes","Yes","Yes","No","No","No",,2,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","Yes","No",,,"No","No","No","No","Yes","No",
"68-47-48-14","Murram/ gravel road","Very well passable, in both rainy and dry season","No","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"64-84-94-47","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","Yes","No",,3,"Yes","No",,"No",,,,,,"No","Yes","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"47-86-51-93","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"89-64-71-91","Dirt road/ bush road","Well passable","Yes","Yes","Yes","Yes","Yes","No","Yes","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"32-24-09-18","Dirt road/ bush road","Very well passable, in both rainy and dry season","No","Yes","Yes","No","No","No","No","No",,5,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"54-13-98-82","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"21-11-21-29","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","Yes","Yes","Yes","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"81-55-77-74","Dirt road/ bush road","Almost not passable","Yes","No","Yes","No","Yes","No","Yes","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"23-00-40-40","Dirt road/ bush road","Very well passable, in both rainy and dry season","No","Yes","Yes","No","Yes","No","No","No",,5,"Yes","No",,"No",,,,,,"Yes","Yes","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"17-59-86-59","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","No","Yes","Yes","Yes","Yes","Yes","No",,7,"Yes","No",,"No",,,,,,"No","Yes","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"89-73-28-02","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","Yes","No",,10,"Yes","No",,"No",,,,,,"No","No","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"14-55-50-79","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","Yes","No","No","No",,5,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"No","No","No","No","No","Yes","No",
"60-36-21-40","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","Yes","No",,1,"Yes","No",,"No",,,,,,"No","Yes","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"57-25-85-63","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","Yes","No",,5,"Yes","No",,"No",,,,,,"No","No","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"80-36-08-51","Dirt road/ bush road","Very well passable, in both rainy and dry season","No","No","Yes","Yes","No","No","No","No",,5,"Yes","No",,"No",,,,,,"No","Yes","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"73-98-72-78","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","Yes","No",,1,"Yes","Yes","No","No",,,,,,"No","Yes","No","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"48-58-14-95","Dirt road/ bush road","Almost not passable","Yes","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"08-00-46-02","Dirt road/ bush road","Very well passable, in both rainy and dry season","No","No","Yes","No","No","No","No","No",,60,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"45-96-62-88","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,3,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"58-44-41-63","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","No","Yes","Yes","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"Yes","Yes","No","No","No","Yes","No","No",,"No","No","No","No","No","Yes","No",
"36-02-91-03","Murram/ gravel road","Very well passable, in both rainy and dry season","No","No","Yes","Yes","Yes","No","No","No",,5,"Yes","No",,"No",,,,,,"Yes","Yes","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"29-24-40-33","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"No","No","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"64-42-73-18","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","Yes","No",,5,"Yes","No",,"No",,,,,,"No","No","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"56-97-76-00","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","Yes","No",,2,"Yes","No",,"No",,,,,,"No","No","No","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"37-93-28-73","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","No","Yes","Yes","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"03-58-95-42","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,2,"Yes","No",,"No",,,,,,"No","No","Yes","No","No","No","No","No",,"No","No","No","No","No","Yes","No",
"15-23-04-89","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","Yes","Yes","Yes","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
