interview__key,s0_duration,s1_duration,s2_duration,s3_duration,s4b_duration,s5_duration,s6_duration,s7_duration,s8_duration,s9_duration,s10_duration,s11_duration,s12_duration,s13_duration,s15_duration,interview__duration2,interview__duration,interview__duration_minutes,date,time
"10-22-07-48",4.95,16.81,1.14,3.8,9.869999999999999,3.6,4.15,2.556551724137931,41.17,5.33,1.01,61.65,1.89,1.64,4.24,163.8065517241379,"00.01:46:40",106.6666666666667,"2023-07-04","10:05:04"
"36-41-17-07",3.11,24.29,.43,3.4,13.26,2.32,4.78,1.75,25.85136494252874,5.44,2.04,8.720000000000001,3.11,2.33,3.57,104.4013649425287,"00.01:40:24",100.4,"2023-07-04","06:02:36"
"52-56-02-56",1.68,21.24,.9398297872340425,2.205,12.57,3.09,6.07,1.01,20.51,4.05,.8100000000000001,15.65,2.13,3.01,2.95,97.91482978723404,"00.02:11:26",131.4333333333333,"2023-07-05","07:29:03"
"32-96-32-91",2.494899713467049,8.800000000000001,.52,3.17,10.86,2.99,4.69,1.91,17.55,4.18,1.16,5.19,2.55,4.67,4.12,74.85489971346705,"00.01:50:02",110.0333333333333,"2023-07-05","09:30:39"
"54-77-99-69",3.03,26.31,.9,2.205,15.18747126436782,3.92,4.06,2.66,15.96,6.35,2.04,22.6,1.25,4.4,3.24,114.1124712643678,"00.01:19:28",79.46666666666667,"2023-07-04","07:50:23"
"10-69-04-21",1.86,17.66,1.76,3.78,11.73,.13,6.89,4.87,41.17,5.79,.38,21.408,1.96,2.04,4.03,125.458,"00.02:56:50",176.8333333333333,"2023-07-04","06:05:32"
"25-34-66-08",1.78,15.28954022988506,.55,3.4,24.015,3.13,7.01,4.82,18.68,5.24,2.04,17.14,1.37,4.47,5.23,114.1645402298851,"00.01:38:06",98.09999999999999,"2023-07-04","05:49:22"
"29-70-97-81",2.77,26.31,.58,3.840975609756097,24.015,.1,6.093055954088952,5.12,30.02,8.19,.9617211948790896,10.08,3.31,3.47,2.47,127.3307527587241,"00.02:54:52",174.8666666666667,"2023-07-04","05:44:47"
"16-38-85-69",2.494899713467049,21.91,.54,2.87,12.92,3.38,7.6,1.76,25.54,7.08,1.04,19.21,1.79,2.86,6.59,117.5848997134671,"00.01:59:00",119,"2023-07-07","05:38:21"
"34-85-34-32",2.04,13.73,.9398297872340425,4.45,15.18747126436782,.07,4.3,2.58,24.36,8.369999999999999,.66,21.408,1.87,2.99,4.68,107.6353010516019,"00.02:09:35",129.5833333333333,"2023-07-08","10:38:25"
"87-75-27-62",2.78,16.96,.62,3.7,13.99,2.53,5.92,1.52,22.1,4.99,1.17,5.62,2.53,4.29,3.737280575539568,92.45728057553957,"00.01:35:31",95.51666666666667,"2023-07-06","06:17:16"
"03-56-68-20",1.53,18.76,.89,3.840975609756097,8.869999999999999,.07,6.093055954088952,2.44,21.61,4.7,.45,21.408,2.189914040114613,3.49,3.44,99.78194560395967,"00.02:19:07",139.1166666666667,"2023-07-12","09:05:08"
"96-99-31-77",2.494899713467049,7.994999999999999,.5600000000000001,2.97,13.05,.1,6.28,4.53,20.7,7.67,1.07,8.57,3.32,2.36,6.59,88.25989971346705,"00.02:04:01",124.0166666666667,"2023-07-07","11:09:33"
"43-76-23-18",5.145,16.13,1.04,4.45,12.7,2.51,9.184999999999999,1.94,41.17,6.042600574712644,.9617211948790896,21.408,2.189914040114613,2.98,4.68,132.5322358097064,"00.03:52:52",232.8666666666667,"2023-07-07","05:37:11"
"47-55-12-39",2.494899713467049,26.31,2.105,4.53,24.015,2.369262865090403,6.61,3.39,25.85136494252874,6.042600574712644,.62,64.7,2.95,2.52,2.5,177.0081280957988,"00.03:36:11",216.1833333333333,"2023-07-05","09:57:48"
"26-14-45-15",2.494899713467049,8.66,.9398297872340425,3.71,21.04,5.2,5.57,2.58,14.86,6.03,.6899999999999999,29.83,2.07,4,3.737280575539568,111.4120100762407,"00.01:40:25",100.4166666666667,"2023-07-11","09:37:18"
"92-21-19-80",1.235,11.41,.51,3.6,22.41,3.65,8.67,3.5,34.29,6.06,.61,15.42,1.28,2.07,2.34,117.055,"00.02:13:30",133.5,"2023-07-10","06:43:02"
"69-22-78-98",1.27,26.31,1.45,3.840975609756097,10.54,3.18,8.51,1.23,30.52,5.86,.3,64.7,2.82,2.35,3.27,166.1509756097561,"00.03:18:49",198.8166666666667,"2023-07-06","08:25:06"
"72-81-88-52",2.88,9.859999999999999,.86,4.16,23.51,2.369262865090403,6.06,4.08,21.05,4.89,1.31,8.74,1.58,2.9,5.01,99.25926286509041,"00.02:00:36",120.6,"2023-07-06","05:54:30"
"99-60-35-75",2.99,10.87,.74,4.46,15.38,5.47,7.28,2.556551724137931,26.91,6.34,.87,12.76,2.42,2.94,3.46,105.4465517241379,"00.02:32:33",152.55,"2023-07-12","07:37:18"
"22-09-50-57",1.94,14.68,1.48,3.11,13.04,2.44,6.62,2.556551724137931,15.93,8.865,.9617211948790896,15.12,3.34,4.800000000000001,5.84,100.723272919017,"00.02:01:52",121.8666666666667,"2023-07-08","07:39:46"
"88-99-86-73",1.74,11.6,.37,3.42,15.39,3.38,6.86,3.64,17.91,6.33,.46,6.54,2.72,1.85,2.71,84.92,"00.01:25:56",85.93333333333334,"2023-07-07","08:13:28"
"71-42-32-14",2.1,24.96,1.65,4.22,20.43,4.74,8.710000000000001,4.76,27.08,6.042600574712644,1.64,58.01,2.95,2.561504297994269,2.17,172.0241048727069,"00.04:09:28",249.4666666666667,"2023-07-06","05:32:07"
"30-04-61-14",1.98,16.89,2.105,4.91,19.19,3.85,4.45,5.12,41.17,8.865,.9617211948790896,16.76,2.189914040114613,3.76,3.01,135.2116352349937,"00.02:27:38",147.6333333333333,"2023-07-06","08:22:15"
"67-60-72-31",1.235,15.28954022988506,.9398297872340425,3.840975609756097,15.18747126436782,2.67,4.13,3.46,18.49,6.042600574712644,.42,5.19,2.34,1.65,4.02,84.90541746595565,"00.01:26:11",86.18333333333334,"2023-07-06","07:15:55"
"32-10-01-18",2.494899713467049,18.44,.39,3.87,22.02,.1,6.02,1.19,29.07,6.56,.64,8.720000000000001,2.189914040114613,3.52,4.44,109.6648137535817,"00.02:20:40",140.6666666666667,"2023-07-08","08:00:28"
"22-48-15-22",3.63,15.28954022988506,.72,2.54,14.48,2.369262865090403,9.09,4.02,25.85136494252874,7.34,.42,21.408,1.3,2.561504297994269,3.06,114.0796723354985,"00.03:15:20",195.3333333333333,"2023-07-07","05:36:27"
"06-04-90-02",1.93,14.16,.34,2.58,11.44,4.78,3.835,4.03,31.36,5.73,.42,12.84,2.24,4.800000000000001,2.09,102.575,"00.01:56:21",116.35,"2023-07-07","07:50:53"
"89-93-26-33",2.494899713467049,15.31,1.43,6.165,22.22,5.99,9.184999999999999,3.06,25.85136494252874,5.86,2.04,26.52,2.02,2.561504297994269,2.47,133.17776895399,"00.02:41:46",161.7666666666667,"2023-07-07","11:26:03"
"16-51-24-24",2.29,11.41,1.56,5.83,11.48,.27,6.27,1.98,15.23,6.19,1.11,42.66,1.96,2.561504297994269,1.92,112.7215042979943,"00.01:26:40",86.66666666666667,"2023-07-10","08:56:01"
"85-00-63-86",1.63,9.800000000000001,.39,3.840975609756097,13.52,1.33,4.63,2.87,26.89,6.042600574712644,.9617211948790896,13.1,1.23,1.04,2.94,90.21529737934783,"00.01:44:03",104.05,"2023-07-08","10:07:07"
"24-74-06-95",1.51,17.96,.9398297872340425,5.67,22.75,.14,7.16,3.22,36.3,6.93,.77,12.31,1.55,1.84,3.07,122.119829787234,"00.02:17:15",137.25,"2023-07-08","07:42:29"
"76-24-30-21",1.57,13.36,2.105,3.45,19.58,4.24,5.22,3.64,26.81,7.29,1.13,10.97,2.189914040114613,3.31,6.59,111.4549140401146,"00.02:05:03",125.05,"2023-07-05","06:53:19"
"56-71-52-33",2.494899713467049,22.71,.34,2.205,8.84,2.47,6.093055954088952,1.79,17.41,5.59,.33,20.15,1.39,3.1,2.78,97.69295566755601,"00.01:15:33",75.55,"2023-07-07","10:15:36"
"27-56-82-36",2.494899713467049,15.28954022988506,.37,2.4,15.18747126436782,.11,6.093055954088952,5.12,25.85136494252874,6.042600574712644,.9617211948790896,21.94,1.9,2.27,4.76,110.7906538739293,"00.01:55:29",115.4833333333333,"2023-07-07","08:05:05"
"98-24-74-63",5.145,10.81,1.05,2.53,19.27,2.63,6.093055954088952,2.556551724137931,34.69,4.15,1.44,15.43,1.25,1.46,6.59,115.0946076782269,"00.02:02:52",122.8666666666667,"2023-07-08","09:38:06"
"33-63-66-85",2.3,18.52,.9398297872340425,5.85,16.55,2.369262865090403,9.184999999999999,5.12,25.85136494252874,7.14,.62,21.408,1.99,2.32,4.18,124.3434575948532,"00.02:50:32",170.5333333333333,"2023-07-07","09:24:29"
"36-81-79-37",5.145,11.04,.37,3.54,24.015,1.69,4.74,1.01,31.73,4.72,.73,25.88,1.23,1,2.14,118.98,"00.01:55:49",115.8166666666667,"2023-07-10","09:10:02"
"98-23-40-44",2.57,19.93,1.84,5.5,16.21,2.369262865090403,4.41,2.85,21.75,5.73,1.26,5.64,3.6,1.94,3.84,99.4392628650904,"00.02:31:18",151.3,"2023-07-08","07:26:19"
"37-22-37-99",1.74,8.34,.66,3.88,10.59,.08,3.835,3.01,26.02,7.01,.4,16.42,2.58,1.95,2.7,89.215,"00.01:20:46",80.76666666666667,"2023-07-05","10:37:41"
"00-67-21-61",1.28,17.84,.9398297872340425,4.9,15.18747126436782,5.31,7.97,2.556551724137931,27.58,6.22,.9617211948790896,21.408,1.8,4.5,3.62,122.0735739706189,"00.02:19:19",139.3166666666667,"2023-07-07","08:33:10"
"51-87-88-69",1.96,15.28954022988506,.9398297872340425,3.44,12.35,6.085,6.093055954088952,1.39,18.94,6.042600574712644,.9617211948790896,21.408,2.189914040114613,2.561504297994269,3.737280575539568,103.3884466544482,"00.01:14:48",74.8,"2023-07-12","12:25:28"
"00-01-36-74",2.27,18.02,2.105,2.76,17.04,2,7.02,.95,25.85136494252874,6.89,.9,9.77,2.2,1.9,3.45,103.1263649425287,"00.01:32:04",92.06666666666666,"2023-07-07","06:11:50"
"07-23-47-52",2.45,15.28954022988506,.86,4.84,15.18747126436782,2.369262865090403,7.42,1.88,30.64,5.92,.82,14.98,1.68,2.4,3.34,110.0762743593433,"00.02:29:06",149.1,"2023-07-10","11:46:06"
"07-42-94-81",2.1,9.210000000000001,.52,5.4,12.62,.07,3.835,3.43,18.75,4.34,.28,24.28,1.49,1.48,3.737280575539568,91.54228057553956,"00.02:07:24",127.4,"2023-07-08","09:23:14"
"23-53-17-58",2.26,25.1,1.66,4,16.92,5.49,6.093055954088952,2.61,22.07,8.18,.35,6.06,2.85,2.45,5.14,111.233055954089,"00.02:17:27",137.45,"2023-07-08","07:47:23"
"36-44-48-22",1.24,10.89,.4,2.205,9.699999999999999,.08,4.41,2.556551724137931,17.34,6.042600574712644,.3,7.6,1.49,2.561504297994269,2.71,69.52565659684484,"00.01:07:04",67.06666666666666,"2023-07-08","10:29:07"
"66-23-65-75",1.235,15.28954022988506,.9398297872340425,6.165,23.94,3.31,5.14,4.38,17.44,8.4,.84,33.69,2.02,2.561504297994269,3.737280575539568,129.0881548906529,"00.02:00:22",120.3666666666667,"2023-07-09","15:04:26"
"94-52-36-12",2.494899713467049,15.28954022988506,.9398297872340425,3.840975609756097,19.52,.07,9.184999999999999,2.556551724137931,28.65,6.042600574712644,.29,21.408,2.189914040114613,1.31,2.36,116.1473116793074,"00.03:20:48",200.8,"2023-07-10","08:59:21"
"34-33-60-75",2.32,8.08,.98,2.86,15.18747126436782,4.29,3.835,1.1,25.85136494252874,5.46,1.85,8.5,1.48,1.95,5.5,89.24383620689655,"00.01:17:28",77.46666666666667,"2023-07-10","09:03:32"
"94-14-40-52",2.494899713467049,9.32,1.56,3.51,13.46,.16,6.093055954088952,1.98,39.48,6.38,.36,16.04,1.23,1.46,4.29,107.817955667556,"00.01:37:26",97.43333333333334,"2023-07-10","10:26:51"
"85-43-64-12",4.21,15.28954022988506,1.3,3.840975609756097,16.77,2.87,7.31,2.39,25.85136494252874,6.042600574712644,.42,21.408,2.24,2.561504297994269,2.7,115.2039856548768,"00.03:07:09",187.15,"2023-07-07","09:36:26"
"48-73-27-78",1.25,10.51,.9398297872340425,3.74,13.97,.09,3.835,3.51,28.25,6.42,.34,10.31,2.189914040114613,2.41,1.805,89.56974382734866,"00.01:56:02",116.0333333333333,"2023-07-07","05:37:01"
"95-30-04-02",2.05,11.32,.47,2.42,16.6,.1,5.24,1.44,24.58,5.7,1.17,9.08,2.9,2.561504297994269,5.15,90.78150429799427,"00.01:36:10",96.16666666666667,"2023-07-08","07:34:45"
"92-70-85-41",1.3,7.994999999999999,.39,2.36,11.2,.16,4.88,3.37,22.64,5.06,2.04,21.42,2.27,3.59,4.46,93.13500000000001,"00.01:29:31",89.51666666666667,"2023-07-10","07:16:47"
"48-49-97-86",3.84,10.37,.84,2.8,11.22,.14,4.16,2.556551724137931,21.11,6.042600574712644,.9617211948790896,5.99,1.75,1.35,5.56,78.69087349372967,"00.01:15:41",75.68333333333334,"2023-07-12","08:33:21"
"84-79-52-42",2.494899713467049,26.31,.42,3.840975609756097,24.015,2.369262865090403,3.835,1.59,19.98,6.042600574712644,.49,15.21,2.189914040114613,1.57,3.737280575539568,114.0949333786804,"00.02:04:15",124.25,"2023-07-08","08:00:03"
"49-71-84-27",3.42,16.08,1.11,3.92,11.52,3.58,5.97,3.15,25.74,4.5,.52,13.63,1.89,1.3,3.02,99.34999999999999,"00.01:39:37",99.61666666666666,"2023-07-12","09:46:38"
"62-50-68-38",2.61,20.61,.9398297872340425,2.41,17.95,2.369262865090403,7.43,1.91,21.24,4.045,1.1,5.19,1.51,2.81,3.25,95.37409265232444,"00.01:42:58",102.9666666666667,"2023-07-09","09:00:13"
"27-08-48-72",2.494899713467049,15.51,.9398297872340425,5.43,20.72,.16,9.184999999999999,2.556551724137931,37.54,5.79,.9617211948790896,21.408,2.189914040114613,3.79,5.23,133.9059164598327,"00.03:42:20",222.3333333333333,"2023-07-10","08:48:15"
"77-27-65-41",2.494899713467049,23.79,.9398297872340425,3.78,15.99,.29,6.093055954088952,2.55,25.85136494252874,5.1,.32,53.5,1.48,3.74,5.96,151.8791503973188,"00.02:53:10",173.1666666666667,"2023-07-11","10:59:35"
"70-31-22-22",1.48,14.43,.9,2.76,10.19,3.24,4.94,2.01,22.6,4.94,.28,15.46,1.69,1.38,1.805,88.105,"00.01:26:33",86.55,"2023-07-12","11:36:23"
"94-42-67-72",2.73,8.02,1.97,4.57,16.56,5.5,4.57,2.19,14.86,6.19,1.25,8.09,2.74,3.47,1.805,84.515,"00.01:29:13",89.21666666666667,"2023-07-11","07:52:11"
"44-03-12-81",2.82,12.17,.68,3.840975609756097,8.309999999999999,3.9,3.835,.945,14.86,6.05,.37,34.34,2.189914040114613,2.561504297994269,3.737280575539568,100.6096745234046,"00.05:22:11",322.1833333333333,"2023-07-06","09:37:40"
"02-54-15-71",2.494899713467049,15.28954022988506,.43,3.03,14.08,.08,4.2,2.556551724137931,14.89,4.81,.3,21.408,1.51,1.62,2.26,88.95899166749004,"00.02:14:59",134.9833333333333,"2023-07-11","11:18:54"
"62-99-04-33",2.494899713467049,12.42,1.12,2.4,16.58,.07,6.093055954088952,1.79,16.57,5.26,.38,5.19,1.54,2.53,2.62,77.057955667556,"00.02:14:14",134.2333333333333,"2023-07-11","09:41:07"
"42-85-59-02",1.47,13.93,.72,5.12,8.619999999999999,4.36,7.57,2.556551724137931,25.85136494252874,7.16,.3,21.408,2.45,2.72,2.43,106.6659166666667,"00.02:34:12",154.2,"2023-07-11","08:47:25"
"02-53-80-77",3.23,16.37,1.31,5.12,15.18747126436782,2.369262865090403,9.184999999999999,3.26,24.03,6.83,.9617211948790896,19.91,1.8,3.17,6.04,118.7734553243373,"00.02:28:13",148.2166666666667,"2023-07-07","07:29:45"
"50-80-96-28",1.8,13.41,1.93,4.77,15.92,4.04,6.54,3.92,24.08,4.69,.29,14.39,2.189914040114613,2.42,2.33,102.7199140401146,"00.02:56:42",176.7,"2023-07-08","07:36:41"
"11-91-04-75",3.04,17.33,.73,5.57,21.1,4.29,5.53,4,41.17,5.2,1.32,21.408,3.57,2.27,5.3,141.828,"00.03:05:50",185.8333333333333,"2023-07-11","08:39:42"
"25-18-28-61",1.33,11.74,.59,2.39,17.54,5.34,7.62,5.12,25.79,5.29,1.15,8.09,2.12,2.78,2.6,99.48999999999999,"00.02:06:25",126.4166666666667,"2023-07-12","10:28:42"
"59-58-64-54",2.87,15.28954022988506,.58,3.11,15.24,5.64,6.093055954088952,1.23,25.83,8.865,.9617211948790896,7.59,2.5,2.18,1.94,99.91931737885309,"00.01:47:01",107.0166666666667,"2023-07-12","08:55:21"
"68-47-48-14",2.55,14.36,.9398297872340425,2.72,14.47,4.19,6.14,1.61,20.87,5.92,.28,6.54,2.04,2,2.63,87.25982978723404,"00.01:45:06",105.1,"2023-07-10","09:41:41"
"64-84-94-47",1.86,21.44,1.59,3.16,8.4,4.37,5.74,1.29,14.86,4.49,.67,6.38,1.54,1.91,2.14,79.84,"00.01:35:23",95.38333333333334,"2023-07-12","11:09:49"
"47-86-51-93",2.494899713467049,15.28954022988506,.43,4.34,13.76,.07,6.36,1.89,26.82,4.18,1.28,6.14,1.32,1.05,4.76,90.1844399433521,"00.01:15:18",75.3,"2023-07-11","11:42:24"
"89-64-71-91",2.94,15.09,2.1,3.56,18.8,3.92,7.57,3.77,25.68,4.045,.32,8.6,1.86,1.08,2.62,101.955,"00.02:16:29",136.4833333333333,"2023-07-12","09:58:09"
"32-24-09-18",1.91,7.994999999999999,.79,2.41,13.13,.15,6.61,2.88,35.75,5.2,1.51,5.19,1.74,1.34,3.61,90.215,"00.01:34:08",94.13333333333334,"2023-07-07","07:26:27"
"54-13-98-82",2.494899713467049,15.28954022988506,.41,3.41,22.44,2.369262865090403,6.31,1.3,25.85136494252874,6.042600574712644,1.09,21.408,1.23,4.800000000000001,4.08,118.5256683256839,"00.02:23:26",143.4333333333333,"2023-07-10","06:52:14"
"21-11-21-29",3.06,15.19,.6,2.4,11.17,.07,4.01,1.38,18.34,6.2,.31,12.62,2.42,1.51,2.97,82.25,"00.01:22:14",82.23333333333333,"2023-07-12","11:24:12"
"81-55-77-74",1.36,8.56,.45,5.26,13.98,4.33,5.05,1.84,41.17,5.19,1.04,21.408,1.95,1.34,3.39,116.318,"00.01:36:00",96,"2023-07-11","08:51:11"
"23-00-40-40",1.235,7.994999999999999,.53,2.37,15.18747126436782,.08,3.835,1.12,23.6,4.44,.28,8.67,1.69,1.24,1.9,74.17247126436781,"00.01:37:41",97.68333333333334,"2023-07-07","06:16:18"
"17-59-86-59",2.494899713467049,15.28954022988506,.41,2.95,15.18747126436782,.17,3.95,2.53,21.69,5.2,1.38,5.3,1.96,4.800000000000001,3.09,86.40191120771992,"00.01:01:06",61.1,"2023-07-12","09:47:35"
"89-73-28-02",2.494899713467049,8.66,.44,3.840975609756097,11.18,3.12,5.02,2.01,19.04,5.46,1.98,16.39,1.25,4.57,3.737280575539568,89.19315589876271,"00.01:20:18",80.3,"2023-07-12","08:15:16"
"14-55-50-79",1.42,19.27,1.26,4.52,17.35,4.93,9.184999999999999,4.26,27.66,7.59,2.04,12.22,3.6,2.23,3.737280575539568,121.2722805755396,"00.02:32:30",152.5,"2023-07-07","07:22:13"
"60-36-21-40",2.494899713467049,12.66,.53,4.87,15.18747126436782,2.369262865090403,9.184999999999999,1.6,34.05,4.67,.95,15.13,2.37,2.561504297994269,3.07,111.6981381409195,"00.02:25:18",145.3,"2023-07-11","06:48:14"
"57-25-85-63",2.53,10.78,.99,4.68,23.22,.08,3.97,2.24,25.85136494252874,6,1.3,6.09,2.45,3.13,3.02,96.33136494252874,"00.01:36:32",96.53333333333333,"2023-07-12","12:37:47"
"80-36-08-51",5.145,11.23,.45,3.4,11.2,1.91,4.15,2.53,20.98,4.045,1.61,14.22,1.7,1.36,4.39,88.31999999999999,"00.01:28:42",88.7,"2023-07-12","08:09:43"
"73-98-72-78",1.69,20.16,2.105,4.04,9.869999999999999,3.87,6.093055954088952,1.96,20.45,5.94,.99,7.36,3.19,2.22,5.94,95.87805595408895,"00.01:57:19",117.3166666666667,"2023-07-07","06:06:50"
"48-58-14-95",1.97,14.48,1.27,2.61,17.08,2.369262865090403,8.17,1.65,23.68,6.78,.29,18.62,1.23,1.37,4.51,106.0792628650904,"00.02:03:52",123.8666666666667,"2023-07-10","11:50:52"
"08-00-46-02",5.145,15.28954022988506,.9398297872340425,3.840975609756097,15.18747126436782,4.36,5.25,2.54,26.6,5.62,.9617211948790896,5.19,2.189914040114613,2.561504297994269,3.4,99.07595642423098,"00.01:20:44",80.73333333333333,"2023-07-06","08:23:30"
"45-96-62-88",2.09,12.34,.61,4.68,13.05,3.33,6.26,2.9,23.74,6.042600574712644,1.37,19.52,2.189914040114613,3.78,3.737280575539568,105.6397951903668,"00.01:44:35",104.5833333333333,"2023-07-11","13:46:43"
"58-44-41-63",2.494899713467049,10.24,1.03,4.68,9.98,4.67,6.42,3.59,14.86,5.87,.9617211948790896,64.18000000000001,2.86,1.44,3.737280575539568,137.0139014838857,"00.02:33:25",153.4166666666667,"2023-07-06","08:45:02"
"36-02-91-03",3.44,10.37,1.21,3.840975609756097,18.81,.07,4.61,.945,30.55,7.42,.9617211948790896,5.19,1.72,1.59,2.08,92.80769680463519,"00.02:09:11",129.1833333333333,"2023-07-10","07:23:08"
"29-24-40-33",2.494899713467049,7.994999999999999,.5600000000000001,3.840975609756097,9.359999999999999,2.3,6.02,1.91,41.17,4.64,.89,61.19,1.25,2.561504297994269,3.4,149.5823796212174,"00.02:07:03",127.05,"2023-07-07","10:11:18"
"64-42-73-18",5.145,15.28954022988506,.78,2.5,24.015,4.68,7.61,2.96,25.85136494252874,4.99,.85,15.33,1.75,2.28,2.5,116.5309051724138,"00.01:27:12",87.2,"2023-07-07","05:51:14"
"56-97-76-00",2.45,15.28954022988506,1.9,3.41,17.12,2.369262865090403,7.92,.945,17.25,5.68,.47,7.01,1.73,1.57,3,88.11380309497547,"00.02:11:37",131.6166666666667,"2023-07-12","08:55:42"
"37-93-28-73",2.14,8.039999999999999,.45,3.03,12.57,.18,4.5,2.556551724137931,16.16,6.042600574712644,.28,64.7,2.63,1.4,2.33,127.0091522988506,"00.02:14:25",134.4166666666667,"2023-07-07","08:25:18"
"03-58-95-42",2.494899713467049,7.994999999999999,.34,2.26,17.25,3.38,4.67,2.556551724137931,26,5.19,.28,15.03,1.69,3.13,3.737280575539568,96.00373201314454,"00.01:47:43",107.7166666666667,"2023-07-11","08:05:21"
"15-23-04-89",1.31,7.994999999999999,.42,3.840975609756097,15.18747126436782,3.23,6.34,1.93,41.17,4.19,.38,12.18,1.99,4.19,3.737280575539568,108.0907274496635,"00.01:15:45",75.75,"2023-07-12","09:45:02"
"51-35-95-32",1.57,21.19,1.98,6.13,15.18747126436782,3.52,4.95,4.73,33.14,7.61,1.57,7.19,2.39,4.72,2.48,118.3574712643678,"00.02:17:02",137.0333333333333,"2023-07-10","07:05:34"
"32-54-58-03",2.494899713467049,13.76,1.16,3.62,9.720000000000001,.11,5.62,.945,25.85136494252874,6.042600574712644,.9617211948790896,21.408,2.3,2.561504297994269,3.737280575539568,100.2923712991214,"00.02:03:25",123.4166666666667,"2023-07-07","07:56:36"
"45-15-07-99",2.494899713467049,12.15,.36,3.4,9.960000000000001,2.46,5.03,2.66,25.85136494252874,6.78,1.04,15.86,1.61,1.9,3.737280575539568,95.29354523153535,"00.01:54:30",114.5,"2023-07-10","10:42:57"
"59-16-11-16",2.91,15.23,.47,4.35,17.93,2.369262865090403,4.5,4.44,27.23,8.140000000000001,.9617211948790896,10.44,3.48,2.1,1.805,106.3559840599695,"00.02:35:17",155.2833333333333,"2023-07-07","08:36:09"
"78-92-27-80",1.99,17.32,.9398297872340425,5.94,15.56,2.35,4.12,1.29,40.45,7.66,2.01,9.880000000000001,2.04,2.78,2.64,116.969829787234,"00.02:00:20",120.3333333333333,"2023-07-06","05:40:53"
"24-78-22-03",2.494899713467049,17.59,.89,4.75,15.24,3.63,4.61,3.58,24.45,5.44,2.04,6.27,2.54,4.43,2.66,100.6148997134671,"00.02:11:12",131.2,"2023-07-11","06:42:00"
"61-90-23-18",1.36,26.31,2.105,5.68,24.015,2.369262865090403,7.6,5.12,25.52,7.51,1.66,8.52,2.12,2.561504297994269,1.94,124.3907671630847,"00.02:31:33",151.55,"2023-07-10","09:37:44"
"36-41-14-75",2.494899713467049,15.28954022988506,.9398297872340425,2.28,8.309999999999999,2.13,5.11,2.34,15.97,4.045,1.99,23.17,2.48,1.22,4.99,92.75926973058615,"00.01:45:03",105.05,"2023-07-10","13:43:42"
"15-24-20-62",1.235,16.47,.9398297872340425,3.02,9.119999999999999,4.63,4.92,3.16,23.65,4.1,.46,7.34,2.72,4.800000000000001,4.85,91.41482978723404,"00.02:19:08",139.1333333333333,"2023-07-06","05:39:11"
"13-30-97-65",2.494899713467049,10.21,.67,4.6,18.47,2.369262865090403,5.56,2.34,27.99,5.77,1.12,13.31,1.76,2.81,4.31,103.7841625785574,"00.01:46:14",106.2333333333333,"2023-07-11","06:56:05"
"62-39-49-91",1.235,15.28954022988506,.9398297872340425,3.61,18.1,3.21,4.47,5.11,18.75,5.29,.99,5.43,1.99,2.92,1.805,89.13937001711911,"00.01:20:09",80.15000000000001,"2023-07-11","11:56:44"
"37-93-31-47",2.14,17.34,1.02,6.01,17.4,2.369262865090403,7.07,3.12,15.98,5.63,1.25,5.33,2.23,1.69,5.9,94.4792628650904,"00.01:45:53",105.8833333333333,"2023-07-10","07:48:17"
"41-29-34-43",2.494899713467049,16.34,.54,4.68,22.33,3.15,6.46,3.4,21.8,5.59,1.49,7.83,2.68,2.95,4.16,105.894899713467,"00.01:52:54",112.9,"2023-07-07","10:09:28"
"24-91-36-31",3.43,13.71,.73,3.9,15.18747126436782,.1,6.093055954088952,2.05,29.21,6.05,1.4,15.97,2.33,3.13,1.805,105.0955272184568,"00.01:56:53",116.8833333333333,"2023-07-10","13:04:23"
"85-94-51-81",1.94,26.31,.9399999999999999,2.84,22,5.45,7.16,1.27,41.17,6.042600574712644,.28,15.92,1.93,2.61,5.05,140.9126005747127,"00.04:24:51",264.85,"2023-07-10","09:23:23"
"05-53-82-60",2.494899713467049,18.99,.48,6.07,17.68,.14,7.44,2,26.32,6.97,.93,12.63,1.23,1.24,1.805,106.419899713467,"00.01:51:55",111.9166666666667,"2023-07-10","09:47:14"
"79-66-45-07",3.42,8.68,.74,2.61,12.8,.07,3.835,2.24,25.23,4.55,.6899999999999999,64.7,2.189914040114613,1.09,1.805,134.6499140401146,"00.01:33:33",93.55,"2023-07-07","09:04:42"
"78-15-69-36",1.8,18.7,.9398297872340425,2.32,9.17,2.01,6.093055954088952,4.95,19.34,6.87,.9617211948790896,21.408,2.9,1.84,3.737280575539568,103.0398875117417,"00.01:19:34",79.56666666666666,"2023-07-07","07:07:58"
"53-49-72-57",2.494899713467049,24.13,.83,3.7,16.59,6.085,6.1,2.556551724137931,36.16,5.59,1.03,13.59,2.27,3.99,5.86,130.976451437605,"00.02:34:11",154.1833333333333,"2023-07-11","08:57:15"
"66-30-66-08",1.78,15.28954022988506,.5,3.66,8.309999999999999,2.75,4.09,2.63,25.85136494252874,5.04,.29,21.408,1.35,1.74,3.737280575539568,98.42618574795335,"00.02:15:04",135.0666666666667,"2023-07-07","07:00:04"
"36-62-86-65",4.09,16.28,2.06,5.96,22.21,5.31,5.87,1.39,21.9,5.37,.28,54.32,3.5,2.561504297994269,4.04,155.1415042979943,"00.02:02:48",122.8,"2023-07-06","12:11:23"
