interview__key,r_members__id,migrant_ind,migrant_current,migrant_past,migr_itt,migr_desti,migr_desti_oth,migrant_year_first,migrant_year_recent,migrant_months_no,migrant_visit,remit_amt,remit_receiver
"65-77-01-81",3,"No",,"No","No intention to migrate",,"",,,,,,
"68-46-66-56",1,"No",,"No","No intention to migrate",,"",,,,,,
"68-46-66-56",2,"No",,"No","No intention to migrate",,"",,,,,,
"68-46-66-56",3,"No",,"No","No intention to migrate",,"",,,,,,
"68-46-66-56",4,"No",,"No","No intention to migrate",,"",,,,,,
"30-46-23-21",1,"No",,"No","No intention to migrate",,"",,,,,,
"30-46-23-21",2,"No",,"No","No intention to migrate",,"",,,,,,
"13-17-41-36",1,"No",,"No","No intention to migrate",,"",,,,,,
"13-17-41-36",2,"No",,"No","No intention to migrate",,"",,,,,,
"13-17-41-36",3,"No",,"No","No intention to migrate",,"",,,,,,
"13-17-41-36",4,"No",,"No","Don’t know",,"",,,,,,
"13-17-41-36",5,"No",,"No","No intention to migrate",,"",,,,,,
"13-17-41-36",7,"No",,"No","Don’t know",,"",,,,,,
"99-55-34-47",1,"No",,"No","No intention to migrate",,"",,,,,,
"99-55-34-47",2,"No",,"No","No intention to migrate",,"",,,,,,
"99-55-34-47",3,"No",,"No","No intention to migrate",,"",,,,,,
"99-55-34-47",4,"No",,"No","No intention to migrate",,"",,,,,,
"82-90-83-43",1,"No",,"No","No intention to migrate",,"",,,,,,
"82-90-83-43",2,"No",,"No","No intention to migrate",,"",,,,,,
"98-51-51-03",1,"No",,"No","No intention to migrate",,"",,,,,,
"98-51-51-03",2,"Yes","Yes","No",,,"",2018,2023,9,2,0,
"98-51-51-03",3,"No",,"No","No intention to migrate",,"",,,,,,
"98-51-51-03",4,"No",,"No","No intention to migrate",,"",,,,,,
"10-71-84-42",1,"No",,"No","No intention to migrate",,"",,,,,,
"10-71-84-42",2,"No",,"No","No intention to migrate",,"",,,,,,
"10-71-84-42",3,"No",,"No","No intention to migrate",,"",,,,,,
"10-71-84-42",4,"No",,"No","No intention to migrate",,"",,,,,,
"10-71-84-42",5,"No",,"No","No intention to migrate",,"",,,,,,
"10-71-84-42",6,"No",,"No","No intention to migrate",,"",,,,,,
"10-71-84-42",7,"No",,"No","No intention to migrate",,"",,,,,,
"49-18-02-61",1,"No",,"No","No intention to migrate",,"",,,,,,
"58-97-08-64",1,"No",,"No","No intention to migrate",,"",,,,,,
"58-97-08-64",2,"No",,"No","No intention to migrate",,"",,,,,,
"58-97-08-64",3,"No",,"No","No intention to migrate",,"",,,,,,
"61-93-54-26",1,"No",,"No","No intention to migrate",,"",,,,,,
"61-93-54-26",2,"No",,"No","No intention to migrate",,"",,,,,,
"61-93-54-26",3,"No",,"No","No intention to migrate",,"",,,,,,
"51-95-58-91",1,"No",,"No","No intention to migrate",,"",,,,,,
"51-95-58-91",2,"No",,"No","No intention to migrate",,"",,,,,,
"51-95-58-91",3,"No",,"No","No intention to migrate",,"",,,,,,
"32-49-75-13",1,"No",,"No","No intention to migrate",,"",,,,,,
"32-49-75-13",2,"No",,"No","No intention to migrate",,"",,,,,,
"32-49-75-13",3,"No",,"No","No intention to migrate",,"",,,,,,
"68-39-51-63",1,"No",,"No","No intention to migrate",,"",,,,,,
"68-39-51-63",2,"No",,"No","No intention to migrate",,"",,,,,,
"46-13-75-58",1,"No",,"No","No intention to migrate",,"",,,,,,
"46-13-75-58",2,"No",,"No","No intention to migrate",,"",,,,,,
"46-13-75-58",3,"No",,"Yes","No intention to migrate",,"",2022,2023,,,,
"40-78-00-02",1,"No",,"No","No intention to migrate",,"",,,,,,
"40-78-00-02",2,"No",,"No","No intention to migrate",,"",,,,,,
"69-63-50-52",1,"No",,"No","No intention to migrate",,"",,,,,,
"69-63-50-52",2,"No",,"No","No intention to migrate",,"",,,,,,
"69-63-50-52",3,"No",,"No","No intention to migrate",,"",,,,,,
"20-96-52-92",1,"No",,"No","No intention to migrate",,"",,,,,,
"37-33-23-29",1,"No",,"No","No intention to migrate",,"",,,,,,
"37-33-23-29",2,"No",,"No","No intention to migrate",,"",,,,,,
"37-33-23-29",3,"Yes","No","No",,,"",2020,2023,,,,
"37-33-23-29",5,"Yes","Yes","No",,,"",2021,2023,9,3,0,
"55-09-60-79",1,"No",,"No","No intention to migrate",,"",,,,,,
"55-09-60-79",2,"Yes","Yes","Yes",,,"",2021,2023,10,2,0,
"55-09-60-79",3,"No",,"No","No intention to migrate",,"",,,,,,
"13-88-02-80",1,"No",,"No","No intention to migrate",,"",,,,,,
"50-55-09-07",1,"No",,"No","No intention to migrate",,"",,,,,,
"85-93-95-50",1,"No",,"No","No intention to migrate",,"",,,,,,
"85-93-95-50",2,"No",,"No","No intention to migrate",,"",,,,,,
"97-19-27-00",1,"No",,"No","No intention to migrate",,"",,,,,,
"97-19-27-00",2,"No",,"No","No intention to migrate",,"",,,,,,
"97-19-27-00",3,"No",,"No","No intention to migrate",,"",,,,,,
"60-48-30-05",1,"No",,"No","No intention to migrate",,"",,,,,,
"80-01-40-08",1,"No",,"No","No intention to migrate",,"",,,,,,
"29-52-09-79",1,"No",,"No","No intention to migrate",,"",,,,,,
"29-52-09-79",5,"No",,"No","No intention to migrate",,"",,,,,,
"07-76-06-35",1,"No",,"No","No intention to migrate",,"",,,,,,
"07-76-06-35",2,"No",,"No","No intention to migrate",,"",,,,,,
"07-76-06-35",3,"No",,"No","No intention to migrate",,"",,,,,,
"07-76-06-35",4,"No",,"No","No intention to migrate",,"",,,,,,
"07-76-06-35",6,"No",,"No","No intention to migrate",,"",,,,,,
"73-75-27-37",1,"No",,"No","No intention to migrate",,"",,,,,,
"73-75-27-37",2,"No",,"Yes","No intention to migrate",,"",2018,2023,,,,
"99-26-76-45",1,"No",,"No","No intention to migrate",,"",,,,,,
"91-46-41-86",1,"No",,"No","No intention to migrate",,"",,,,,,
"91-46-41-86",2,"No",,"No","No intention to migrate",,"",,,,,,
"91-46-41-86",3,"No",,"No","No intention to migrate",,"",,,,,,
"91-46-41-86",4,"No",,"No","No intention to migrate",,"",,,,,,
"91-46-41-86",5,"No",,"No","No intention to migrate",,"",,,,,,
"91-46-41-86",6,"No",,"No","No intention to migrate",,"",,,,,,
"67-86-22-06",1,"No",,"No","No intention to migrate",,"",,,,,,
"98-64-51-77",1,"No",,"No","No intention to migrate",,"",,,,,,
"98-64-51-77",2,"No",,"No","No intention to migrate",,"",,,,,,
"83-59-27-80",1,"No",,"No","No intention to migrate",,"",,,,,,
"83-59-27-80",2,"No",,"No","No intention to migrate",,"",,,,,,
"83-59-27-80",3,"No",,"No","No intention to migrate",,"",,,,,,
"83-59-27-80",4,"No",,"No","No intention to migrate",,"",,,,,,
"12-54-62-85",1,"No",,"No","No intention to migrate",,"",,,,,,
"12-54-62-85",2,"No",,"No","Don’t know",,"",,,,,,
"12-54-62-85",3,"No",,"No","No intention to migrate",,"",,,,,,
"12-54-62-85",4,"No",,"No","No intention to migrate",,"",,,,,,
"47-32-93-31",1,"No",,"No","No intention to migrate",,"",,,,,,
"47-32-93-31",2,"No",,"No","No intention to migrate",,"",,,,,,
"47-32-93-31",3,"No",,"No","Yes permanently migrate","Town in region","",,,,,,
"45-06-90-36",1,"No",,"No","No intention to migrate",,"",,,,,,
"45-06-90-36",2,"No",,"No","No intention to migrate",,"",,,,,,
"45-06-90-36",3,"No",,"No","No intention to migrate",,"",,,,,,
"45-06-90-36",4,"No",,"No","No intention to migrate",,"",,,,,,
"24-42-82-26",1,"No",,"No","No intention to migrate",,"",,,,,,
"24-42-82-26",2,"No",,"No","No intention to migrate",,"",,,,,,
"24-42-82-26",3,"No",,"No","No intention to migrate",,"",,,,,,
"24-42-82-26",4,"No",,"No","No intention to migrate",,"",,,,,,
"22-27-70-86",1,"No",,"No","No intention to migrate",,"",,,,,,
"22-27-70-86",2,"No",,"No","No intention to migrate",,"",,,,,,
"22-27-70-86",3,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"22-27-70-86",4,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"04-24-78-04",1,"No",,"No","No intention to migrate",,"",,,,,,
"04-24-78-04",2,"No",,"No","No intention to migrate",,"",,,,,,
"83-44-01-42",1,"No",,"No","No intention to migrate",,"",,,,,,
"83-44-01-42",2,"No",,"No","No intention to migrate",,"",,,,,,
"55-32-62-10",1,"No",,"No","No intention to migrate",,"",,,,,,
"55-32-62-10",2,"No",,"No","No intention to migrate",,"",,,,,,
"55-32-62-10",3,"No",,"No","No intention to migrate",,"",,,,,,
"55-32-62-10",6,"No",,"No","Yes temporarily migrate","Other, Specify","dabaga",,,,,,
"16-97-28-87",1,"No",,"No","No intention to migrate",,"",,,,,,
"79-79-53-26",1,"No",,"No","No intention to migrate",,"",,,,,,
"79-79-53-26",2,"No",,"No","No intention to migrate",,"",,,,,,
"79-79-53-26",3,"No",,"No","No intention to migrate",,"",,,,,,
"79-79-53-26",4,"No",,"No","No intention to migrate",,"",,,,,,
"79-79-53-26",5,"No",,"No","No intention to migrate",,"",,,,,,
"86-05-40-89",1,"No",,"No","No intention to migrate",,"",,,,,,
"86-05-40-89",2,"No",,"No","No intention to migrate",,"",,,,,,
"06-02-25-50",1,"No",,"No","No intention to migrate",,"",,,,,,
"06-02-25-50",2,"No",,"No","No intention to migrate",,"",,,,,,
"06-02-25-50",3,"No",,"No","No intention to migrate",,"",,,,,,
"06-02-25-50",4,"No",,"No","No intention to migrate",,"",,,,,,
"07-64-12-97",1,"No",,"No","No intention to migrate",,"",,,,,,
"07-64-12-97",2,"No",,"No","No intention to migrate",,"",,,,,,
"07-64-12-97",3,"No",,"No","No intention to migrate",,"",,,,,,
"67-73-53-75",1,"No",,"No","No intention to migrate",,"",,,,,,
"67-73-53-75",2,"No",,"No","No intention to migrate",,"",,,,,,
"96-07-74-28",1,"No",,"No","No intention to migrate",,"",,,,,,
"96-07-74-28",2,"No",,"No","No intention to migrate",,"",,,,,,
"13-42-68-56",1,"No",,"No","No intention to migrate",,"",,,,,,
"78-89-03-74",1,"No",,"No","No intention to migrate",,"",,,,,,
"78-89-03-74",2,"No",,"No","No intention to migrate",,"",,,,,,
"78-89-03-74",3,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"78-89-03-74",4,"No",,"No","No intention to migrate",,"",,,,,,
"29-15-86-87",1,"No",,"No","No intention to migrate",,"",,,,,,
"29-15-86-87",2,"No",,"No","No intention to migrate",,"",,,,,,
"29-15-86-87",3,"No",,"No","No intention to migrate",,"",,,,,,
"83-15-50-69",1,"No",,"No","No intention to migrate",,"",,,,,,
"83-15-50-69",2,"No",,"No","Don’t know",,"",,,,,,
"96-73-61-56",1,"No",,"No","Don’t know",,"",,,,,,
"96-73-61-56",2,"No",,"No","No intention to migrate",,"",,,,,,
"68-46-53-43",1,"No",,"No","No intention to migrate",,"",,,,,,
"68-46-53-43",2,"No",,"No","No intention to migrate",,"",,,,,,
"68-46-53-43",3,"No",,"No","No intention to migrate",,"",,,,,,
"65-84-91-55",1,"No",,"No","No intention to migrate",,"",,,,,,
"65-84-91-55",2,"No",,"No","No intention to migrate",,"",,,,,,
"79-25-63-35",1,"No",,"No","No intention to migrate",,"",,,,,,
"79-25-63-35",2,"No",,"No","No intention to migrate",,"",,,,,,
"79-25-63-35",3,"No",,"No","No intention to migrate",,"",,,,,,
"79-25-63-35",4,"No",,"No","No intention to migrate",,"",,,,,,
"79-25-63-35",5,"No",,"No","No intention to migrate",,"",,,,,,
"80-29-04-22",1,"No",,"No","No intention to migrate",,"",,,,,,
"80-29-04-22",2,"No",,"No","No intention to migrate",,"",,,,,,
"80-29-04-22",3,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"80-29-04-22",4,"No",,"No","No intention to migrate",,"",,,,,,
"80-29-04-22",5,"No",,"No","No intention to migrate",,"",,,,,,
"15-34-92-71",1,"No",,"No","No intention to migrate",,"",,,,,,
"28-29-76-59",1,"Yes","No","No",,,"",2009,2023,,,,
"28-29-76-59",2,"No",,"No","No intention to migrate",,"",,,,,,
"28-29-76-59",3,"No",,"No","No intention to migrate",,"",,,,,,
"26-01-09-21",1,"No",,"No","No intention to migrate",,"",,,,,,
"26-01-09-21",2,"No",,"No","No intention to migrate",,"",,,,,,
"29-37-06-51",1,"No",,"No","No intention to migrate",,"",,,,,,
"29-37-06-51",2,"No",,"No","No intention to migrate",,"",,,,,,
"81-06-47-80",1,"No",,"No","No intention to migrate",,"",,,,,,
"81-06-47-80",2,"Yes","Yes","No",,,"",2023,2023,3,2,0,
"65-79-07-96",1,"No",,"No","No intention to migrate",,"",,,,,,
"65-79-07-96",2,"No",,"No","No intention to migrate",,"",,,,,,
"10-31-70-66",1,"No",,"No","No intention to migrate",,"",,,,,,
"10-31-70-66",2,"No",,"No","No intention to migrate",,"",,,,,,
"10-31-70-66",3,"No",,"No","No intention to migrate",,"",,,,,,
"10-31-70-66",5,"No",,"No","No intention to migrate",,"",,,,,,
"32-61-55-41",1,"No",,"No","No intention to migrate",,"",,,,,,
"32-61-55-41",2,"No",,"No","No intention to migrate",,"",,,,,,
"32-61-55-41",3,"No",,"No","No intention to migrate",,"",,,,,,
"32-61-55-41",4,"No",,"No","No intention to migrate",,"",,,,,,
"32-61-55-41",5,"No",,"No","No intention to migrate",,"",,,,,,
"32-61-55-41",6,"No",,"No","No intention to migrate",,"",,,,,,
"32-61-55-41",7,"No",,"No","No intention to migrate",,"",,,,,,
"33-65-05-28",1,"No",,"No","No intention to migrate",,"",,,,,,
"33-65-05-28",2,"No",,"No","No intention to migrate",,"",,,,,,
"33-65-05-28",3,"No",,"No","No intention to migrate",,"",,,,,,
"33-65-05-28",4,"No",,"No","No intention to migrate",,"",,,,,,
"37-31-29-27",1,"No",,"No","No intention to migrate",,"",,,,,,
"37-31-29-27",2,"No",,"Yes","No intention to migrate",,"",2020,2020,,,,
"13-98-20-22",1,"No",,"No","No intention to migrate",,"",,,,,,
"13-98-20-22",2,"No",,"No","No intention to migrate",,"",,,,,,
"04-80-94-39",1,"No",,"No","No intention to migrate",,"",,,,,,
"04-80-94-39",2,"No",,"No","No intention to migrate",,"",,,,,,
"04-80-94-39",3,"Yes","Yes","No",,,"",2022,2022,10,2,0,
"04-80-94-39",4,"No",,"No","No intention to migrate",,"",,,,,,
"28-75-01-80",1,"No",,"No","No intention to migrate",,"",,,,,,
"28-75-01-80",2,"No",,"No","No intention to migrate",,"",,,,,,
"28-75-01-80",3,"No",,"No","No intention to migrate",,"",,,,,,
"30-19-51-31",1,"No",,"No","No intention to migrate",,"",,,,,,
"30-19-51-31",2,"No",,"No","No intention to migrate",,"",,,,,,
"29-29-81-12",1,"No",,"No","No intention to migrate",,"",,,,,,
"29-29-81-12",2,"No",,"No","No intention to migrate",,"",,,,,,
"29-29-81-12",3,"No",,"No","No intention to migrate",,"",,,,,,
"83-66-69-06",1,"No",,"No","No intention to migrate",,"",,,,,,
"83-66-69-06",2,"No",,"No","No intention to migrate",,"",,,,,,
"26-43-59-91",1,"No",,"No","No intention to migrate",,"",,,,,,
"26-43-59-91",2,"No",,"No","No intention to migrate",,"",,,,,,
"97-96-91-38",1,"No",,"No","No intention to migrate",,"",,,,,,
"97-96-91-38",2,"No",,"No","No intention to migrate",,"",,,,,,
"97-96-91-38",3,"No",,"No","No intention to migrate",,"",,,,,,
"97-96-91-38",4,"No",,"No","No intention to migrate",,"",,,,,,
"27-34-90-31",1,"No",,"No","No intention to migrate",,"",,,,,,
"23-72-17-40",1,"No",,"No","No intention to migrate",,"",,,,,,
"23-72-17-40",2,"No",,"No","No intention to migrate",,"",,,,,,
"23-72-17-40",3,"No",,"No","No intention to migrate",,"",,,,,,
"39-58-22-39",1,"No",,"No","No intention to migrate",,"",,,,,,
"39-58-22-39",2,"No",,"No","No intention to migrate",,"",,,,,,
"39-58-22-39",3,"No",,"No","No intention to migrate",,"",,,,,,
"39-58-22-39",4,"No",,"No","No intention to migrate",,"",,,,,,
"39-58-22-39",5,"No",,"No","No intention to migrate",,"",,,,,,
"97-79-33-71",1,"No",,"No","No intention to migrate",,"",,,,,,
"97-79-33-71",2,"No",,"No","No intention to migrate",,"",,,,,,
"69-57-31-01",1,"No",,"No","No intention to migrate",,"",,,,,,
"69-57-31-01",2,"No",,"No","No intention to migrate",,"",,,,,,
"69-57-31-01",3,"No",,"No","Yes temporarily migrate","Town in region","",,,,,,
"60-54-64-58",1,"No",,"No","No intention to migrate",,"",,,,,,
"60-54-64-58",2,"No",,"No","No intention to migrate",,"",,,,,,
"60-54-64-58",4,"No",,"No","No intention to migrate",,"",,,,,,
"60-54-64-58",5,"No",,"No","No intention to migrate",,"",,,,,,
"89-99-48-67",1,"No",,"No","No intention to migrate",,"",,,,,,
"89-99-48-67",2,"No",,"No","No intention to migrate",,"",,,,,,
"44-61-50-65",1,"No",,"No","No intention to migrate",,"",,,,,,
"12-80-78-48",1,"No",,"No","No intention to migrate",,"",,,,,,
"12-80-78-48",2,"No",,"No","No intention to migrate",,"",,,,,,
"28-02-97-48",1,"No",,"Yes","Yes temporarily migrate","Town in region","",1991,2020,,,,
"28-02-97-48",2,"No",,"No","No intention to migrate",,"",,,,,,
"28-02-97-48",3,"No",,"No","Yes permanently migrate","Town outside region","",,,,,,
"70-19-76-68",1,"No",,"No","No intention to migrate",,"",,,,,,
"70-19-76-68",2,"No",,"No","No intention to migrate",,"",,,,,,
"70-19-76-68",3,"No",,"No","No intention to migrate",,"",,,,,,
"46-78-87-50",1,"No",,"No","No intention to migrate",,"",,,,,,
"46-78-87-50",2,"No",,"No","No intention to migrate",,"",,,,,,
"18-43-40-98",1,"No",,"No","No intention to migrate",,"",,,,,,
"50-39-55-52",1,"No",,"No","No intention to migrate",,"",,,,,,
"82-64-50-66",1,"No",,"No","No intention to migrate",,"",,,,,,
"82-64-50-66",2,"No",,"No","No intention to migrate",,"",,,,,,
"82-64-50-66",3,"No",,"No","No intention to migrate",,"",,,,,,
"46-02-32-25",1,"No",,"No","No intention to migrate",,"",,,,,,
"46-02-32-25",2,"No",,"No","No intention to migrate",,"",,,,,,
"51-99-40-78",1,"No",,"No","No intention to migrate",,"",,,,,,
"45-83-32-93",1,"No",,"No","No intention to migrate",,"",,,,,,
"45-83-32-93",2,"No",,"No","No intention to migrate",,"",,,,,,
"45-83-32-93",4,"No",,"No","Don’t know",,"",,,,,,
"33-22-63-71",1,"Yes","No","No",,,"",2015,2023,,,,
"33-22-63-71",2,"No",,"No","No intention to migrate",,"",,,,,,
"95-96-92-75",1,"No",,"No","No intention to migrate",,"",,,,,,
"95-96-92-75",2,"No",,"No","No intention to migrate",,"",,,,,,
"95-96-92-75",3,"No",,"No","No intention to migrate",,"",,,,,,
"19-37-18-76",1,"No",,"No","No intention to migrate",,"",,,,,,
"19-37-18-76",2,"No",,"No","No intention to migrate",,"",,,,,,
"19-37-18-76",3,"No",,"No","No intention to migrate",,"",,,,,,
"19-37-18-76",4,"No",,"No","No intention to migrate",,"",,,,,,
"74-28-59-17",1,"No",,"No","No intention to migrate",,"",,,,,,
"74-28-59-17",2,"No",,"No","No intention to migrate",,"",,,,,,
"74-28-59-17",3,"No",,"No","No intention to migrate",,"",,,,,,
"74-28-59-17",4,"No",,"No","No intention to migrate",,"",,,,,,
"48-48-94-57",1,"No",,"No","No intention to migrate",,"",,,,,,
"48-48-94-57",2,"No",,"No","No intention to migrate",,"",,,,,,
"48-48-94-57",3,"No",,"No","No intention to migrate",,"",,,,,,
"03-43-60-42",1,"No",,"No","No intention to migrate",,"",,,,,,
"58-75-54-61",1,"No",,"No","No intention to migrate",,"",,,,,,
"58-75-54-61",2,"No",,"No","No intention to migrate",,"",,,,,,
"58-75-54-61",3,"No",,"No","No intention to migrate",,"",,,,,,
"58-75-54-61",4,"No",,"No","No intention to migrate",,"",,,,,,
"58-75-54-61",5,"No",,"No","No intention to migrate",,"",,,,,,
"49-89-37-09",1,"No",,"No","No intention to migrate",,"",,,,,,
"49-89-37-09",2,"No",,"No","No intention to migrate",,"",,,,,,
"76-49-10-53",1,"No",,"No","No intention to migrate",,"",,,,,,
"76-49-10-53",2,"No",,"No","No intention to migrate",,"",,,,,,
"76-49-10-53",3,"No",,"No","No intention to migrate",,"",,,,,,
"76-49-10-53",4,"No",,"No","No intention to migrate",,"",,,,,,
"76-59-40-83",1,"No",,"No","No intention to migrate",,"",,,,,,
"76-59-40-83",2,"No",,"No","No intention to migrate",,"",,,,,,
"76-59-40-83",3,"Yes","Yes","No",,,"",2020,2023,10,2,0,
"76-59-40-83",4,"No",,"No","No intention to migrate",,"",,,,,,
"32-82-77-77",1,"No",,"No","No intention to migrate",,"",,,,,,
"32-82-77-77",2,"No",,"No","No intention to migrate",,"",,,,,,
"83-91-87-26",1,"No",,"No","No intention to migrate",,"",,,,,,
"51-80-93-49",1,"No",,"No","No intention to migrate",,"",,,,,,
"29-06-51-62",1,"No",,"No","No intention to migrate",,"",,,,,,
"47-99-10-89",1,"No",,"Yes","No intention to migrate",,"",2022,2022,,,,
"81-41-75-01",1,"No",,"No","No intention to migrate",,"",,,,,,
"81-41-75-01",2,"No",,"No","No intention to migrate",,"",,,,,,
"81-41-75-01",3,"No",,"No","No intention to migrate",,"",,,,,,
"81-41-75-01",4,"No",,"No","No intention to migrate",,"",,,,,,
"81-41-75-01",5,"No",,"No","No intention to migrate",,"",,,,,,
"81-41-75-01",6,"No",,"No","No intention to migrate",,"",,,,,,
"81-41-75-01",7,"No",,"No","No intention to migrate",,"",,,,,,
"76-68-21-05",1,"No",,"No","No intention to migrate",,"",,,,,,
"76-68-21-05",2,"No",,"No","No intention to migrate",,"",,,,,,
"76-68-21-05",3,"No",,"No","No intention to migrate",,"",,,,,,
"47-73-43-68",1,"No",,"No","No intention to migrate",,"",,,,,,
"47-73-43-68",2,"No",,"No","No intention to migrate",,"",,,,,,
"47-73-43-68",3,"No",,"Yes","Yes temporarily migrate","Town outside region","",2019,2020,,,,
"47-73-43-68",4,"No",,"No","No intention to migrate",,"",,,,,,
"51-60-71-39",1,"No",,"No","No intention to migrate",,"",,,,,,
"51-60-71-39",2,"No",,"No","No intention to migrate",,"",,,,,,
"51-60-71-39",3,"No",,"No","No intention to migrate",,"",,,,,,
"51-60-71-39",4,"No",,"No","No intention to migrate",,"",,,,,,
"51-60-71-39",5,"No",,"No","No intention to migrate",,"",,,,,,
"51-60-71-39",6,"No",,"No","No intention to migrate",,"",,,,,,
"10-22-07-48",1,"No",,"No","No intention to migrate",,"",,,,,,
"10-22-07-48",2,"No",,"No","No intention to migrate",,"",,,,,,
"10-22-07-48",3,"No",,"No","No intention to migrate",,"",,,,,,
"10-22-07-48",5,"No",,"Yes","No intention to migrate",,"",2022,2022,,,,
"36-41-17-07",1,"No",,"No","No intention to migrate",,"",,,,,,
"36-41-17-07",2,"No",,"No","Don’t know",,"",,,,,,
"36-41-17-07",3,"No",,"No","Don’t know",,"",,,,,,
"52-56-02-56",1,"No",,"No","No intention to migrate",,"",,,,,,
"52-56-02-56",2,"No",,"No","No intention to migrate",,"",,,,,,
"52-56-02-56",3,"Yes","Yes","Yes",,,"",2021,2023,10,2,50000,"Spouse"
"52-56-02-56",4,"Yes","Yes","No",,,"",2019,2023,10,2,0,
"52-56-02-56",5,"Yes","Yes","No",,,"",2018,2023,11,1,0,
"52-56-02-56",6,"Yes","Yes","No",,,"",2019,2023,10,2,0,
"52-56-02-56",7,"No",,"No","No intention to migrate",,"",,,,,,
"32-96-32-91",1,"No",,"No","No intention to migrate",,"",,,,,,
"32-96-32-91",2,"No",,"No","No intention to migrate",,"",,,,,,
"32-96-32-91",6,"No",,"No","No intention to migrate",,"",,,,,,
"54-77-99-69",1,"No",,"No","No intention to migrate",,"",,,,,,
"54-77-99-69",2,"No",,"No","No intention to migrate",,"",,,,,,
"54-77-99-69",3,"No",,"No","No intention to migrate",,"",,,,,,
"54-77-99-69",4,"No",,"No","No intention to migrate",,"",,,,,,
"10-69-04-21",1,"No",,"No","No intention to migrate",,"",,,,,,
"10-69-04-21",2,"No",,"No","No intention to migrate",,"",,,,,,
"10-69-04-21",3,"No",,"No","No intention to migrate",,"",,,,,,
"10-69-04-21",4,"No",,"No","No intention to migrate",,"",,,,,,
"10-69-04-21",6,"No",,"No","No intention to migrate",,"",,,,,,
"25-34-66-08",1,"No",,"No","No intention to migrate",,"",,,,,,
"25-34-66-08",2,"No",,"No","No intention to migrate",,"",,,,,,
"25-34-66-08",3,"No",,"No","No intention to migrate",,"",,,,,,
"29-70-97-81",1,"No",,"No","No intention to migrate",,"",,,,,,
"29-70-97-81",2,"No",,"No","No intention to migrate",,"",,,,,,
"29-70-97-81",3,"No",,"No","No intention to migrate",,"",,,,,,
"16-38-85-69",1,"No",,"No","No intention to migrate",,"",,,,,,
"16-38-85-69",2,"No",,"No","No intention to migrate",,"",,,,,,
"16-38-85-69",3,"No",,"No","No intention to migrate",,"",,,,,,
"16-38-85-69",4,"No",,"No","No intention to migrate",,"",,,,,,
"34-85-34-32",1,"Yes","Yes","Yes",,,"",2018,2023,4,8,120000,"Daughter"
"34-85-34-32",2,"Yes","Yes","No",,,"",2023,2023,4,1,0,
"34-85-34-32",3,"No",,"No","No intention to migrate",,"",,,,,,
"87-75-27-62",1,"No",,"No","No intention to migrate",,"",,,,,,
"87-75-27-62",2,"No",,"No","Don’t know",,"",,,,,,
"87-75-27-62",3,"Yes","Yes","No",,,"",2022,2023,9,3,0,
"87-75-27-62",4,"No",,"No","No intention to migrate",,"",,,,,,
"03-56-68-20",1,"No",,"No","No intention to migrate",,"",,,,,,
"03-56-68-20",4,"Yes","Yes","No",,,"",2018,2023,1,11,0,
"96-99-31-77",1,"No",,"No","No intention to migrate",,"",,,,,,
"96-99-31-77",2,"No",,"No","No intention to migrate",,"",,,,,,
"96-99-31-77",3,"No",,"No","No intention to migrate",,"",,,,,,
"43-76-23-18",1,"No",,"No","No intention to migrate",,"",,,,,,
"43-76-23-18",2,"No",,"Yes","No intention to migrate",,"",2021,2021,,,,
"43-76-23-18",3,"No",,"No","No intention to migrate",,"",,,,,,
"47-55-12-39",1,"No",,"No","No intention to migrate",,"",,,,,,
"47-55-12-39",2,"No",,"No","No intention to migrate",,"",,,,,,
"47-55-12-39",3,"No",,"No","Yes temporarily migrate","Village in region","",,,,,,
"47-55-12-39",4,"No",,"No","No intention to migrate",,"",,,,,,
"47-55-12-39",7,"No",,"No","Yes temporarily migrate","Village in region","",,,,,,
"26-14-45-15",1,"No",,"No","No intention to migrate",,"",,,,,,
"26-14-45-15",2,"No",,"No","No intention to migrate",,"",,,,,,
"92-21-19-80",1,"No",,"No","No intention to migrate",,"",,,,,,
"92-21-19-80",2,"No",,"No","No intention to migrate",,"",,,,,,
"92-21-19-80",3,"No",,"No","No intention to migrate",,"",,,,,,
"69-22-78-98",1,"No",,"No","No intention to migrate",,"",,,,,,
"69-22-78-98",2,"No",,"No","No intention to migrate",,"",,,,,,
"69-22-78-98",3,"No",,"No","No intention to migrate",,"",,,,,,
"69-22-78-98",4,"No",,"No","No intention to migrate",,"",,,,,,
"72-81-88-52",1,"No",,"No","No intention to migrate",,"",,,,,,
"72-81-88-52",2,"No",,"No","No intention to migrate",,"",,,,,,
"72-81-88-52",3,"No",,"No","No intention to migrate",,"",,,,,,
"99-60-35-75",1,"No",,"No","No intention to migrate",,"",,,,,,
"99-60-35-75",2,"No",,"No","No intention to migrate",,"",,,,,,
"99-60-35-75",3,"No",,"No","No intention to migrate",,"",,,,,,
"22-09-50-57",1,"No",,"No","No intention to migrate",,"",,,,,,
"22-09-50-57",2,"No",,"No","No intention to migrate",,"",,,,,,
"22-09-50-57",3,"No",,"No","No intention to migrate",,"",,,,,,
