interview__key,lnd_mes,lnd_mes_1,lnd01,lnd02,lnd03,lnd04,lnd08,lnd09,lnd06,lnd_ten01,lnd_ten02,lnd_ten03,lnd_ten04,lnd_ten08,lnd_ten09,lnd_ten06,lnd_07,lnd_08,lnd_08_1,lnd_09,lnd_09_1,lnd_10,lnd_11,lnd_12,lnd_13__1,lnd_13__2,lnd_13__3,lnd_13__4,lnd_13__5,lnd_13__6,lnd_13__7,lnd_13__8,lnd_13__9,lnd_13__10,lnd_13__96,lnd_13_oth,f01,f03,f04__1,f04__2,f04__3,f04__96,f04_1,f05,lnd_14,lnd_15,lnd_16,lnd_17,lnd_18,lnd_18_oth,num_plots,more_plot,more_plot_explain
"60-48-30-05","Acres","",1.5,0,0,0,.5,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",1,"No","im weak"
"80-01-40-08","Acres","",2,0,0,0,.5,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",1,"No","not energetic anymore"
"29-52-09-79","Acres","",2.5,0,0,0,.25,0,0,"Leased/rented",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",2,"Yes","to have surplus production for sale"
"07-76-06-35","Acres","",4,1,0,0,5,0,0,"Private owned with land title","Private owned with land title",,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"Yes","To invest for kids"
"73-75-27-37","Acres","",1,0,0,0,0,0,0,"Private owned with no land title",,,,,,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",1,"No","I don't have money to add another plot"
"99-26-76-45","Acres","",2,0,0,0,.25,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",3,"Yes","agriculture  activities"
"91-46-41-86","Acres","",3,0,0,0,.5,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",1,"No","financial difficulties"
"67-86-22-06","Acres","",1.125,0,0,0,.125,0,0,"Private owned with no land title",,,,"Leased/rented",,,"Yes","Within family","","Clan / Elder","","Yes","unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","Slight decrease","No",,,"",2,"Yes","crop cultivation"
"98-64-51-77","Acres","",3,0,0,0,1,0,0,"Private owned with land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Very likely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",2,"No","I'm too old"
"83-59-27-80","Acres","",1.75,2,0,0,.25,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"The same","The same","No",,,"",1,"Yes","for children"
"12-54-62-85","Acres","",2,0,0,0,.25,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"No","money problems"
"47-32-93-31","Acres","",1.4,0,0,0,0,0,0,"Private owned with no land title",,,,,,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","financially unstable"
"45-06-90-36","Acres","",2,0,0,0,.25,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"No","NO MONEY AND AGING"
"24-42-82-26","Acres","",4,0,0,10,1,0,0,"Private owned with land title",,,"Private owned with land title","Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",3,"Yes","agriculture  activities"
"22-27-70-86","Acres","",4,1.5,0,0,.5,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with land title",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,10,"Slight decrease","Massive decrease","No",,,"",4,"No","ENOUGH"
"04-24-78-04","Acres","",1,0,0,0,.5,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,1,"Massive decrease","The same","No",,,"",2,"No","EXPENSES"
"83-44-01-42","Acres","",3,0,0,0,.25,0,0,"Private owned with land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",2,"Yes","to create a base for family future"
"55-32-62-10","Acres","",7,.5,.5,0,.75,0,1.5,"Private owned with land title","Private owned with land title","Private owned with land title",,"Private owned with land title",,"Private owned with land title","No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,200,"Slight decrease","Massive decrease","No",,,"",7,"Yes","to increase income for the family"
"16-97-28-87","Acres","",2.25,0,0,0,.25,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",2,"No","AGING"
"79-79-53-26","Acres","",3,1,0,0,.25,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Likely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",3,"No","NO MONEY"
"86-05-40-89","Acres","",4.5,2.5,0,0,.5,0,0,"Private owned with land title","Private owned with land title",,,"Private owned with land title",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Massive decrease","Yes",500000,"Bank","",4,"No","EXPENSES"
"06-02-25-50","Acres","",3,0,0,0,2.5,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",2,"No","inability"
"07-64-12-97","Acres","",1.5,1,0,0,6,0,0,"Private owned with land title","Private owned with land title",,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes",1,"Yes","No","No","No",,0,"Slight decrease","Massive decrease","No",,,"",2,"No","financial difficulties and satisfied"
"67-73-53-75","Acres","",3,1,0,0,.5,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"Yes","Within family","","Nowhere","","No","Very likely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"No","TOO EXPENSIVE"
"96-07-74-28","Acres","",2,0,0,0,.25,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"Yes",1.5,"Yes","No","No","No",,8,"The same","Slight decrease","No",,,"",1,"Yes","for agriculture activities"
"13-42-68-56","Acres","",3,4,0,0,.25,0,0,"Private owned with land title","Private owned with no land title",,,"Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",4,"No","no need"
"78-89-03-74","Acres","",5,2.5,0,0,.5,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,80,"Massive decrease","Massive decrease","No",,,"",1,"No","EXPENSIVE"
"29-15-86-87","Acres","",8.5,4,0,1,0,0,0,"Private owned with no land title","Private owned with no land title",,"Private owned with no land title",,,,"Yes","Within family","","Clan / Elder","","Yes","Very unlikely","Yes","No","No","No","Yes","No","No","No","Yes","No","No","No",,"No",,,,,,,600,"The same","The same","No",,,"",2,"No","it's enough for us"
"83-15-50-69","Acres","",2.5,10,0,0,1,0,0,"Private owned with land title","Private owned with land title",,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",3,"No","respondent say that the plot is enough  no need to another plot"
"96-73-61-56","Acres","",1.5,0,0,0,.25,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,15,"Massive decrease","Massive decrease","No",,,"",3,"Yes","agriculture  activities"
"68-46-53-43","Acres","",2,2,0,0,1.5,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Likely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",1,"Yes","Increase production"
"65-84-91-55","Acres","",13,10,0,0,.25,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,200,"Massive decrease","Massive decrease","No",,,"",1,"No","EXPENSES"
"79-25-63-35","Acres","",5,0,4,0,.5,0,0,"Private owned with no land title",,"Private owned with no land title",,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"Yes",.5,"Yes","No","No","No",,10,"Massive decrease","Massive decrease","Yes",300000,"Family, friend or relative","",5,"Yes","securing land for the family"
"80-29-04-22","Acres","",3,0,0,0,1,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",2,"No","NO MONEY"
"15-34-92-71","Acres","",2,0,0,0,.25,0,0,"Communally owned",,,,"Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"No","I have no money"
"28-29-76-59","Acres","",6.5,2,0,.5,0,0,0,"Private owned with no land title","Private owned with no land title",,"Private owned with no land title",,,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,45,"The same","The same","No",,,"",2,"No","it cost more labour"
"26-01-09-21","Acres","",2,0,0,0,.25,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"No","lack of capital/income"
"29-37-06-51","Acres","",3,.5,0,0,1,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",2,"No","not energrtic to farm other new farms"
"81-06-47-80","Acres","",1.5,1.5,0,0,.5,0,0,"Private owned with land title","Private owned with land title",,,"Private owned with land title",,,"No",,"",,"",,"Very likely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,10,"Massive decrease","Massive decrease","No",,,"",3,"Yes","agriculture"
"65-79-07-96","Acres","",1,0,0,0,.25,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,4,"The same","Slight decrease","No",,,"",1,"No","lack of capital"
"10-31-70-66","Acres","",4,4,0,0,.75,0,0,"Private owned with land title","Private owned with land title",,,"Private owned with land title",,,"No",,"",,"",,"Likely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",1,"Yes","increase production and for children"
"32-61-55-41","Acres","",3,0,0,0,.25,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",3,"Yes","for cultivating food crop for my family"
"33-65-05-28","Acres","",7,4,0,.5,0,0,0,"Private owned with no land title","Private owned with no land title",,"Private owned with no land title",,,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,20,"The same","The same","No",,,"",2,"No","the plots we have is enough for us"
"37-31-29-27","Acres","",1.75,1.75,0,13.6,2,0,0,"Private owned with land title","Private owned with land title",,"Private owned with land title","Private owned with land title",,,"No",,"",,"",,"Likely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",3,"Yes","increase production"
"13-98-20-22","Acres","",6,5,0,0,1,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"Yes","Within family","","Clan / Elder","","No","Likely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,30,"Massive decrease","Massive decrease","No",,,"",3,"Yes","family activities"
"04-80-94-39","Acres","",1.5,1,0,0,.25,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,12,"Massive decrease","Massive decrease","No",,,"",3,"Yes","agriculture activities"
"28-75-01-80","Acres","",4,4,0,0,1,0,0,"Private owned with land title","Private owned with land title",,,"Private owned with land title",,,"Yes","Other individuals","","Village headman / chairperson","","No","Likely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",1,"No","he doesn't have money"
"30-19-51-31","Acres","",1,0,0,0,.25,0,0,"Leased/rented",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"Yes","to increase food production"
"29-29-81-12","Acres","",.5,0,0,0,.5,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"No","EXPENSES"
"83-66-69-06","Acres","",3,0,0,0,.25,0,0,"Leased/rented",,,,"Private owned with land title",,,"No",,"",,"",,"Likely","Yes","No","No","Yes","Yes","No","No","Yes","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",3,"Yes","low financial ability"
"26-43-59-91","Acres","",3,1.5,0,0,1.5,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,12,"Slight decrease","Massive decrease","No",,,"",3,"No","EXPENSES"
"97-96-91-38","Acres","",2,0,0,0,.5,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Very likely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",2,"No","EXPENSIVE"
"27-34-90-31","Acres","",1.5,0,0,0,0,0,0,"Private owned with no land title",,,,,,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","lack of money"
"23-72-17-40","Acres","",5,0,0,0,0,0,0,"Private owned with land title",,,,,,,"No",,"",,"",,"Very unlikely","Yes","No","No","No","Yes","No","No","No","Yes","No","No","No",,"No",,,,,,,25,"The same","The same","No",,,"",2,"No","I am too old"
"39-58-22-39","Acres","",7,2,0,0,0,0,0,"Private owned with no land title","Private owned with no land title",,,,,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",3,"No","the plots I have is enough for my family"
"97-79-33-71","Acres","",5,0,0,0,.5,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",5,"No","EXPENSIVE"
"69-57-31-01","Acres","",3,1,0,0,0,0,0,"Private owned with no land title","Private owned with no land title",,,,,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","we don't have much money to add another plot"
"60-54-64-58","Acres","",5,0,0,0,.25,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Likely","No",,,,,,,,,,,,,"Yes",.25,"Yes","No","No","No",,0,"Massive decrease","Massive decrease","No",,,"",1,"Yes","farming"
"89-99-48-67","Acres","",2,0,0,0,.25,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"Yes","Within family","","Clan / Elder","","Yes","unlikely","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No",,"Yes",2,"Yes","No","No","No",,0,"Slight increase","Slight decrease","No",,,"",1,"Yes","I want to plant trees and cash crops like sun flowers"
"44-61-50-65","Acres","",.15,0,0,0,.1,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","Yes","No","No","Yes","No","No","No","No",,"Yes",.15,"Yes","No","No","No",,0,"Slight increase","Slight decrease","No",,,"",1,"No","I can't afford to buy another farm and I'm too old to manage and plant crops on other farms."
"12-80-78-48","Acres","",2,0,0,0,.1,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"Yes",2,"Yes","No","No","No",,0,"Massive increase","Massive decrease","No",,,"",1,"No","I am too old, hence I don't have strength to plant crops"
"28-02-97-48","Acres","",13,13,0,0,0,0,0,"Private owned with land title","Private owned with land title",,,,,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"The same","The same","No",,,"",6,"No","I have more plots"
"70-19-76-68","Acres","",3,3,0,.125,3.5,0,0,"Private owned with land title","Private owned with land title",,"Private owned with land title","Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",2,"Yes","For Children"
"46-78-87-50","Acres","",3,.5,0,0,1.25,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",2,"Yes","to build new house"
"18-43-40-98","Acres","",2,0,0,0,0,0,0,"Private owned with no land title",,,,,,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"The same","Slight decrease","No",,,"",1,"No","the plots i have is enough for my self"
"50-39-55-52","Acres","",2.5,0,0,0,.125,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"Yes","Other individuals","","Village headman / chairperson","","No","Likely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",1,"No","old and sick"
"82-64-50-66","Acres","",5,0,0,0,.125,0,1,"Private owned with land title",,,,"Private owned with land title",,"Private owned with land title","No",,"",,"",,"Very unlikely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"Yes",1.5,"Yes","No","No","No",,0,"Slight increase","Slight decrease","No",,,"",3,"Yes","crop cultivation"
"46-02-32-25","Acres","",1.5,0,0,0,.25,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"unlikely","Yes","No","Yes","Yes","No","No","No","Yes","No","No","No","No",,"No",,,,,,,0,"The same","Slight decrease","No",,,"",1,"Yes","securing land for children"
"51-99-40-78","Acres","",1,0,0,0,.166,0,0,"Leased/rented",,,,"Leased/rented",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"No","no enough money to rent or buy another farmland"
"45-83-32-93","Acres","",1,.5,0,0,.5,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No",,"No",,,,,,,10,"The same","Slight decrease","No",,,"",1,"Yes","agriculture activities"
"33-22-63-71","Acres","",4.5,0,0,0,0,0,0,"Private owned with land title",,,,,,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,30,"The same","The same","No",,,"",2,"Yes","I would like to have more plots so as I can cultivate more cash crops"
"95-96-92-75","Acres","",2.25,0,0,0,.25,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"unlikely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"Yes",1.5,"Yes","No","No","No",,10,"Slight decrease","Massive decrease","No",,,"",1,"No","un availabilty of land"
"19-37-18-76","Acres","",5,0,.25,0,1.5,0,0,"Private owned with no land title",,"Private owned with no land title",,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,300,"Slight decrease","Massive decrease","No",,,"",5,"Yes","For the children"
"74-28-59-17","Acres","",2,2,0,0,3,0,0,"Private owned with land title","Private owned with land title",,,"Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",2,"Yes","for children"
"48-48-94-57","Acres","",4,0,0,0,.25,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No",,"Yes",4,"Yes","No","No","No",,20,"Massive increase","Slight decrease","No",,,"",3,"Yes","To plant other crops"
"03-43-60-42","Acres","",1.5,0,0,0,0,0,0,"Co-share/ co-farming",,,,,,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","financially unstable"
"58-75-54-61","Acres","",5,0,0,0,0,0,0,"Private owned with land title",,,,,,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes",2,"Yes","No","No","No",,0,"Slight decrease","Slight decrease","No",,,"",2,"No","it is enough for now"
"49-89-37-09","Acres","",1.5,0,0,0,1.5,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,8,"Massive decrease","Massive decrease","No",,,"",1,"No","I don't have much time to live."
"76-49-10-53","Acres","",3,1,0,0,.25,.25,0,"Co-share/ co-farming","Communally owned",,,"Private owned with land title","Private owned with land title",,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"Yes",4,"Yes","No","No","No",,0,"Slight decrease","Massive decrease","No",,,"",1,"Yes","Family needs more farms for cultivation"
"76-59-40-83","Acres","",2,3,0,0,.25,0,0,"Private owned with land title","Private owned with land title",,,"Private owned with land title",,,"No",,"",,"",,"unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","Lack of capital"
"32-82-77-77","Acres","",4,2,0,0,1,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"Yes","Other individuals","","Tried to sort out ourselves","","Yes","Very unlikely","No",,,,,,,,,,,,,"Yes",2,"Yes","No","No","No",,0,"Slight increase","Slight increase","No",,,"",2,"No","financial difficulties"
"83-91-87-26","Acres","",5,2,0,0,1.5,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"Yes","Other individuals","","Clan / Elder","","Yes","Very unlikely","No",,,,,,,,,,,,,"Yes",2,"Yes","No","No","No",,0,"Slight decrease","Massive decrease","No",,,"",2,"Yes","farming"
"51-80-93-49","Acres","",3,2,0,0,0,0,0,"Private owned with land title","Private owned with land title",,,,,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"The same","The same","No",,,"",2,"No","I am too old to add another plot"
"29-06-51-62","Acres","",4,4,0,0,.5,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Likely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",1,"No","Am too old"
"47-99-10-89","Acres","",0,0,0,0,0,0,0,,,,,,,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",0,"Yes","agriculture  activity"
"81-41-75-01","Acres","",3,5,0,0,.25,0,0,"Private owned with no land title","Private owned with land title",,,"Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",3,"Yes","to keep  as asset. for  the  kids"
"76-68-21-05","Acres","",1,0,0,0,.125,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,10,"Massive decrease","Massive decrease","No",,,"",1,"No","cant afford to buy one"
"47-73-43-68","Acres","",5,0,0,0,1,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"Yes","Other individuals","","Village headman / chairperson","","Yes","Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,2,"Slight decrease","Massive decrease","No",,,"",1,"Yes","for farming"
"51-60-71-39","Acres","",2,0,0,0,.1,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"Yes","Within family","","Clan / Elder","","No","Likely","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No",,"Yes",2,"Yes","No","No","No",,10,"Slight increase","Slight decrease","No",,,"",1,"Yes","If I get money I will buy another farmland"
"10-22-07-48","Acres","",2,2,0,4,.5,0,0,"Private owned with no land title","Private owned with no land title",,"Private owned with land title","Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",1,"Yes","for my grandchild"
"36-41-17-07","Acres","",3,0,0,0,3,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"Yes","Other individuals","","LC Court","","Yes","Maybe, maybe not","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,30,"Slight decrease","Massive decrease","No",,,"",2,"No","plot is enough"
"52-56-02-56","Acres","",4,0,0,0,2,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,11,"Slight decrease","Slight decrease","No",,,"",3,"No","Can't afford to farm on another plot"
