interview__key,as_loc01_in,as_loc02_in,as_loc03_in,as_loc04_in,as_loc05_in,as_loc06_in,as_loc07_in,as_loc08_in,as_loc09_in,as_loc10_in,as_loc11_in,as_loc12_in,as_loc13_in,as_loc14_in,as_loc15_in,as_loc16_in,trst01,trst02,trst03,trst04,trst05,exp_ev1_01,exp_ev1_03,exp_ev1_05,exp_ev1_06,exp_ev1_07,exp_ev1_11,exp_ev1_12,exp_ev1_13,exp_ev1_14,exp_ev1_15
"06-67-52-73","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","trust","trust","strongly trust","strongly trust","strongly trust","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"63-98-43-96","Disagree","Agree","Indifferent (neither nor)","Strongly disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","indifferent","indifferent","indifferent","indifferent","indifferent","Worried","Not at all worried","Worried","Not at all worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried"
"95-39-48-28","Agree","Agree","Disagree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","trust","trust","Not at all worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Not at all worried","Not at all worried"
"09-57-06-65","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","strongly distrust","trust","trust","trust","trust","Not at all worried","Not at all worried","Worried","Worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"10-32-71-90","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"91-48-09-94","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","indifferent","Slightly worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"20-98-55-75","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","indifferent","trust","indifferent","Not at all worried","Slightly worried","Worried","Slightly worried","Not at all worried","Worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried"
"60-93-12-22","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"08-84-40-54","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Not at all worried","Not at all worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"19-25-10-78","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","distrust","Worried","Worried","Very worried","Very worried","Worried","Worried","Worried","Very worried","Very worried","Worried"
"71-72-13-14","Agree","Strongly agree","Agree","Indifferent (neither nor)","Agree","Strongly agree","Strongly agree","Disagree","Indifferent (neither nor)","Disagree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","trust","trust","indifferent","indifferent","Very worried","Very worried","Worried","Worried","Not at all worried","Slightly worried","Not at all worried","Slightly worried","Not at all worried","Not at all worried"
"03-15-75-14","Disagree","Agree","Agree","Indifferent (neither nor)","Disagree","Disagree","Indifferent (neither nor)","Strongly disagree","Strongly disagree","Disagree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","indifferent","indifferent","Worried","Very worried","Worried","Worried","Not at all worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"44-83-75-40","Disagree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly disagree","Agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","indifferent","strongly distrust","Worried","Very worried","Worried","Slightly worried","Not at all worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"50-57-49-63","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Not at all worried","Not at all worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"70-71-45-76","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Not at all worried","Extremely worried","Not at all worried","Slightly worried","Not at all worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried"
"60-32-51-97","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","indifferent","Worried","Worried","Not at all worried","Not at all worried","Not at all worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"52-97-46-11","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Not at all worried","Not at all worried","Worried","Worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"57-86-44-24","Agree","Agree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Disagree","Disagree","Disagree","Agree","Agree","Indifferent (neither nor)","Disagree","Disagree","Disagree","trust","trust","distrust","distrust","distrust","Worried","Not at all worried","Slightly worried","Worried","Slightly worried","Worried","Worried","Worried","Worried","Worried"
"32-33-62-20","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly disagree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","indifferent","Not at all worried","Slightly worried","Extremely worried","Very worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"36-53-13-35","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly disagree","Agree","Agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","strongly trust","trust","distrust","Worried","Worried","Slightly worried","Worried","Worried","Not at all worried","Not at all worried","Slightly worried","Not at all worried","Not at all worried"
"84-76-53-05","Disagree","Agree","Agree","Agree","Agree","Agree","Disagree","Strongly agree","Agree","Agree","Agree","Disagree","Disagree","Disagree","Disagree","Disagree","trust","indifferent","indifferent","trust","strongly trust","Slightly worried","Worried","Worried","Very worried","Slightly worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"43-02-03-01","Agree","Strongly agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","indifferent","Worried","Worried","Worried","Worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"11-80-97-44","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","trust","trust","strongly trust","strongly trust","indifferent","Slightly worried","Slightly worried","Slightly worried","Worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"76-93-73-76","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Agree","Agree","Disagree","Disagree","Disagree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","distrust","distrust","Very worried","Very worried","Very worried","Worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"65-71-79-01","Disagree","Agree","Disagree","Disagree","Disagree","Agree","Disagree","Strongly disagree","Disagree","Disagree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","strongly distrust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried"
"76-37-92-47","Strongly agree","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly disagree","Indifferent (neither nor)","Disagree","Agree","Agree","Indifferent (neither nor)","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","trust","indifferent","distrust","Very worried","Extremely worried","Worried","Not at all worried","Slightly worried","Not at all worried","Not at all worried","Slightly worried","Not at all worried","Not at all worried"
"70-40-73-54","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Slightly worried","Worried","Slightly worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"88-42-92-11","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Disagree","Disagree","Indifferent (neither nor)","Disagree","Agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","trust","indifferent","Not at all worried","Worried","Worried","Worried","Slightly worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried"
"37-29-80-51","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","Disagree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","indifferent","distrust","Not at all worried","Not at all worried","Worried","Worried","Worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"50-63-32-01","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","trust","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Not at all worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried"
"46-39-02-59","Strongly agree","Agree","Strongly disagree","Indifferent (neither nor)","Agree","Agree","Disagree","Strongly disagree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly distrust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"62-41-43-18","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Agree","Disagree","Indifferent (neither nor)","Disagree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","strongly trust","trust","indifferent","strongly distrust","Extremely worried","Very worried","Worried","Very worried","Slightly worried","Very worried","Not at all worried","Worried","Not at all worried","Not at all worried"
"28-20-80-35","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Not at all worried","Slightly worried","Slightly worried","Slightly worried","Worried"
"56-49-64-65","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"56-98-22-95","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Disagree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Slightly worried","Very worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried"
"68-55-46-57","Agree","Agree","Strongly disagree","Agree","Agree","Agree","Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","indifferent","trust","distrust","Not at all worried","Very worried","Very worried","Very worried","Very worried","Not at all worried","Very worried","Very worried","Very worried","Not at all worried"
"42-72-39-66","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","indifferent","trust","trust","indifferent","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"92-09-40-22","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Not at all worried","Worried","Worried","Worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"95-71-61-75","Agree","Agree","Disagree","Disagree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Slightly worried"
"78-85-83-34","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Not at all worried","Slightly worried","Worried","Worried","Worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"88-65-02-29","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Slightly worried","Slightly worried","Worried","Slightly worried","Worried","Worried","Worried","Worried","Worried","Worried"
"04-34-31-80","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","indifferent","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"91-55-85-33","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Disagree","Disagree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Extremely worried","Very worried","Extremely worried","Very worried","Extremely worried","Extremely worried","Very worried","Worried","Worried","Worried"
"40-53-56-12","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"27-46-53-11","Agree","Agree","Agree","Strongly disagree","Agree","Disagree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried"
"08-92-74-48","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Disagree","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","trust","trust","strongly distrust","strongly trust","indifferent","Very worried","Not at all worried","Not at all worried","Extremely worried","Extremely worried","Worried","Worried","Not at all worried","Not at all worried","Not at all worried"
"59-22-70-12","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","indifferent","Slightly worried","Slightly worried","Slightly worried","Worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"02-60-78-89","Agree","Strongly agree","Strongly disagree","Agree","Agree","Agree","Disagree","Disagree","Agree","Agree","Strongly agree","Agree","Agree","Disagree","Disagree","Disagree","trust","trust","indifferent","trust","trust","Slightly worried","Slightly worried","Worried","Very worried","Not at all worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"16-17-09-10","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly disagree","Indifferent (neither nor)","Strongly disagree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","indifferent","indifferent","Worried","Worried","Very worried","Slightly worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"04-43-83-44","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","trust","trust","trust","trust","strongly trust","Not at all worried","Not at all worried","Extremely worried","Extremely worried","Extremely worried","Not at all worried","Very worried","Very worried","Very worried","Extremely worried"
"35-46-63-78","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","indifferent","indifferent","Very worried","Very worried","Worried","Worried","Not at all worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried"
"78-47-97-25","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Disagree","Disagree","Disagree","Strongly agree","Agree","Agree","Disagree","Disagree","Disagree","trust","trust","trust","trust","distrust","Worried","Worried","Slightly worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"19-28-85-33","Disagree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Disagree","Disagree","Disagree","Agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","trust","strongly trust","trust","trust","trust","Worried","Worried","Very worried","Very worried","Very worried","Worried","Worried","Not at all worried","Not at all worried","Not at all worried"
"37-69-53-39","Agree","Agree","Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"34-87-20-64","Agree","Strongly agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Not at all worried","Not at all worried","Worried","Not at all worried","Slightly worried"
"36-80-61-02","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Disagree","Disagree","Disagree","Disagree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Indifferent (neither nor)","trust","trust","trust","indifferent","indifferent","Extremely worried","Very worried","Worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"86-69-42-68","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"20-42-84-32","Agree","Agree","Agree","Strongly disagree","Strongly disagree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","trust","trust","trust","trust","trust","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Worried","Worried","Very worried","Worried","Worried"
"80-28-03-90","Disagree","Agree","Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","indifferent","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"76-65-87-56","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","trust","trust","indifferent","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried"
"32-43-86-95","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"88-70-65-41","Strongly agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","Disagree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","indifferent","distrust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Not at all worried","Extremely worried","Extremely worried","Very worried","Extremely worried"
"76-49-57-67","Strongly agree","Strongly agree","Agree","Strongly disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"79-79-17-52","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Very worried","Extremely worried","Very worried","Very worried","Very worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"53-44-93-49","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Agree","Agree","Agree","Strongly disagree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried"
"65-67-08-82","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Disagree","Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","strongly distrust","trust","trust","trust","distrust","Not at all worried","Slightly worried","Not at all worried","Worried","Worried","Worried","Worried","Worried","Not at all worried","Not at all worried"
"43-85-20-59","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Not at all worried","Not at all worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"11-14-22-98","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Slightly worried","Slightly worried","Not at all worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"31-06-08-24","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","indifferent","indifferent","indifferent","indifferent","indifferent","Worried","Worried","Worried","Very worried","Worried","Not at all worried","Worried","Very worried","Very worried","Very worried"
"01-43-23-45","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"45-46-82-37","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","strongly trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Worried","Worried","Worried","Slightly worried","Worried"
"11-87-22-26","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Not at all worried","Worried","Worried","Worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"13-55-89-83","Agree","Strongly agree","Agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Agree","Agree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried"
"34-71-86-92","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Strongly agree","Agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","trust","distrust","Very worried","Worried","Worried","Worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Worried"
"59-34-02-76","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","indifferent","trust","trust","trust","trust","Slightly worried","Worried","Worried","Worried","Worried","Worried","Worried","Extremely worried","Very worried","Worried"
