interview__key,r_forset_product__id,fstqty,fstpdt_unt,fstpdt_unt_oth,fstpdt_sl,fstpdt_slqty,fstpdt_slunit,fstpdt_slunit_oth,fstpdt_slpssd,fstpdt_slprc,fstpdt_exp,fstpdt_expamt,fstpdt_ch,fstpdt_ch2,f027,f028
"05-53-82-60","Firewood",100,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","DEFORESTATION"
"79-66-45-07","Firewood",48,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"78-15-69-36","Firewood",324,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","unavailabilty of forests"
"53-49-72-57","Firewood",108,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population increase"
"53-49-72-57","Sand, stone, mud",2,"Canter","","No",,,"",,,"Yes",250000,"The same","Massive decrease","",""
"66-30-66-08","Firewood",52,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","people  cut down  trees"
"36-62-86-65","Firewood",56,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Land clearance"
"93-72-05-88","Firewood",52,"Bunches","","No",,,"",,,"Yes",2000,"Slight decrease","Slight decrease","","owner of the forest in recent years  ,they don't want people to harvest in their forest"
"64-59-07-31","Firewood",144,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population increase"
"64-59-07-31","Wild fruits",1,"Debe","","No",,,"",,,"No",,"The same","The same","",""
"64-59-07-31","Tea leaves",1,"Liters","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Population increase"
"64-59-07-31","Mushrooms",10,"Liters","","No",,,"",,,"No",,"The same","The same","",""
"14-20-80-15","Firewood",104,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increase in population"
"78-03-04-37","Firewood",144,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"78-03-04-37","Tea leaves",5,"Liters","","No",,,"",,,"No",,"The same","The same","",""
"78-03-04-37","Mushrooms",20,"Liters","","No",,,"",,,"No",,"The same","The same","",""
"56-24-05-48","Firewood",50,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight decrease","",""
"56-24-05-48","Wild fruits",10,"Liters","","No",,,"",,,"No",,"The same","Slight decrease","",""
"56-24-05-48","Mushrooms",1,"Debe","","No",,,"",,,"No",,"The same","Slight decrease","",""
"53-23-20-20","Firewood",35,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"52-44-39-84","Firewood",104,"Bunches","","No",,,"",,,"Yes",260000,"Slight increase","Slight decrease","We should plant more trees",""
"75-72-38-92","Firewood",50,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","INCREASED POPULATION AND DEFORESTATION"
"37-95-25-26","Firewood",52,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Increase of firewood uses"
"37-95-25-26","Tea leaves",1,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"16-25-25-05","Firewood",104,"Bunches","","No",,,"",,,"No",,"Slight increase","Slight decrease","We should plant more trees to increase firewood",""
"16-25-25-05","Wild fruits",2,"Kilograms","","No",,,"",,,"No",,"Slight increase","Slight decrease","We should plant trees to increase wild fruits",""
"16-25-25-05","Mushrooms",5,"Kilograms","","No",,,"",,,"No",,"Slight increase","Slight decrease","The presence of rain in rainy season",""
"61-27-42-98","Firewood",104,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Land clearance  and deforestation"
"47-23-15-41","Sand, stone, mud",5,"Tonnes","","No",,,"",,,"Yes",160000,"The same","Slight decrease","",""
"19-28-77-73","Firewood",104,"Bunches","","No",,,"",,,"No",,"Slight increase","Slight decrease","We should plant more trees and use an alternative source of energy",""
"19-28-77-73","Mushrooms",20,"Kilograms","","No",,,"",,,"No",,"Massive increase","Slight decrease","The presence of rainfall increases mushrooms",""
"68-18-94-35","Firewood",104,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","deforestation for agricultural land"
"93-17-92-46","Firewood",54,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","limitation in cutting down trees"
"93-17-92-46","Wild fruits",5600,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"93-76-84-35","Firewood",54,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","restriction in cutting down trees"
"93-76-84-35","Wild fruits",324,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"44-86-19-68","Firewood",73,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","increased population and deforestation"
"99-24-36-43","Firewood",52,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increase of population"
"18-82-63-90","Firewood",104,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increased human population"
"86-57-20-12","Firewood",52,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Overexploitation and increase of population results to deforestation"
"38-84-93-57","Firewood",6,"Wheelbarrow","","No",,,"",,,"Yes",30000,"Massive decrease","Massive decrease","","charcoal burning"
"27-07-91-33","Firewood",30,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","DEFORESTATION"
"27-07-91-33","Mushrooms",2,"Debe","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","DEFORESTATION"
"50-08-65-68","Firewood",92,"Debe","","No",,,"",,,"No",,"The same","The same","",""
"50-08-65-68","Wild fruits",3,"Debe","","No",,,"",,,"No",,"The same","The same","",""
"50-08-65-68","Mushrooms",2,"Debe","","No",,,"",,,"No",,"The same","The same","",""
"52-85-47-82","Firewood",50,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","deforestation"
"19-35-88-74","Wood for charcoal production",6,"Other (please specify)","bag of 6 debe","No",,,"",,,"Yes",12000,"The same","The same","",""
"19-35-88-74","Medicinal plants",5,"Bale / Bundle","","No",,,"",,,"Yes",15000,"The same","The same","",""
"74-51-37-03","Firewood",52,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Overpopulation and overexploitation"
"75-11-11-88","Firewood",156,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Land clearance"
"22-78-28-40","Firewood",54,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"25-98-64-43","Firewood",52,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"56-29-47-60","Firewood",104,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Increase of population"
"82-22-01-30","Firewood",20,"Bunches","","No",,,"",,,"No",,"Massive decrease","Slight decrease","","increased number of harvester"
"15-47-66-05","Firewood",96,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"04-89-61-71","Firewood",104,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Everyone has their place and not allowed to harvest in other people place"
"58-73-17-40","Firewood",260,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increase of population"
"58-73-17-40","Wild fruits",10,"Basins","","No",,,"",,,"No",,"The same","Slight increase","",""
"58-73-17-40","Mushrooms",50,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"82-66-58-84","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight decrease","",""
"82-66-58-84","Wild fruits",1,"Debe","","No",,,"",,,"No",,"The same","Slight decrease","",""
"82-66-58-84","Mushrooms",3,"Debe","","Yes",2,"Debe","","Yes",7000,"No",,"The same","Slight decrease","",""
"82-66-58-84","Honey",2,"Liters","","No",,,"",,,"No",,"The same","Slight decrease","",""
"40-67-36-34","Firewood",104,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Overexploitation and increase of population"
"76-04-73-59","Firewood",96,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"84-25-35-86","Firewood",312,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","deforestation and increase of people"
"84-25-35-86","Wild fruits",50,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"50-37-18-88","Firewood",52,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"62-42-00-50","Firewood",12,"Wheelbarrow","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population increase"
"62-42-00-50","Wild fruits",1,"Debe","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Population increase"
"42-39-21-50","Firewood",364,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"84-84-86-66","Firewood",104,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increased population and agricultural land"
"84-84-86-66","Wood for charcoal production",96,"Debe","","No",,,"",,,"Yes",192000,"Massive decrease","Massive decrease","","prohibition of charcoal burning and most of area are now agricultural land"
"53-27-67-24","Firewood",60,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","DEFORESTATION"
"02-02-62-52","Firewood",104,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population increase"
"02-02-62-52","Wood for charcoal production",24,"Debe","","No",,,"",,,"Yes",2000,"Slight decrease","Massive decrease","","population  increase"
"02-02-62-52","Wild fruits",1,"Kilograms","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population  increase"
"02-02-62-52","Medicinal plants",1,"Kilograms","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population increase"
"10-89-66-70","Firewood",104,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"28-72-52-28","Firewood",96,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","The need of coal, slot of trees are cut down"
"89-15-58-91","Firewood",54,"Bunches","","No",,,"",,,"Yes",30000,"Massive decrease","Massive decrease","","increased use of firewood and increased population pressure"
"57-65-92-31","Firewood",192,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Deforestation"
"78-69-73-93","Firewood",20,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","DEFORESTATION"
"86-71-54-16","Firewood",52,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Slight decrease","We should plant more trees",""
"49-00-37-24","Firewood",20,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","DEFORESTATION FOR FARMING ACTIVITIES"
"49-00-37-24","Mushrooms",2,"Debe","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","DEPLETION OF NATURAL RESOURCES"
"60-73-62-17","Firewood",52,"Wheelbarrow","","No",,,"",,,"Yes",780000,"Massive decrease","Massive decrease","","increased use and needs of firewood and deforestation"
"60-73-62-17","Wood for charcoal production",7,"Debe","","No",,,"",,,"Yes",180000,"Massive decrease","Massive decrease","","deforestation"
"16-68-23-18","Firewood",108,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight decrease","",""
"16-68-23-18","Sand, stone, mud",1,"Canter","","No",,,"",,,"No",,"The same","The same","",""
"16-68-23-18","Wild fruits",1296,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"75-36-25-09","Firewood",260,"Bunches","","No",,,"",,,"No",,"Massive increase","Massive decrease","We should plant more trees to increase firewood",""
"75-36-25-09","Wild fruits",10,"Kilograms","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation and climate change causes a decrease in wild fruits"
"75-36-25-09","Mushrooms",60,"Kilograms","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Alot of people consume mushrooms and cut trees hence there is a decrease in the availability of mushrooms in the next ten years"
"32-53-28-17","Firewood",20,"Bunches","","No",,,"",,,"Yes",40000,"Massive decrease","Massive decrease","","deforestation"
"32-53-28-17","Wood for charcoal production",260,"Debe","","No",,,"",,,"Yes",520000,"Massive decrease","Massive decrease","","deforestation"
"32-53-28-17","Wild fruits",2,"Basins","","No",,,"",,,"Yes",25000,"Massive decrease","Massive decrease","","changes in life style"
"86-17-31-91","Firewood",520,"Kilograms","","No",,,"",,,"No",,"Massive increase","Slight decrease","There was no deforestation back then.",""
"86-17-31-91","Mushrooms",5,"Kilograms","","No",,,"",,,"No",,"Massive increase","Massive decrease","There is presence of rain increases mushrooms.",""
"34-05-05-84","Firewood",50,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Deforestation"
"24-72-79-56","Firewood",48,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","too far from"
"65-86-13-71","Firewood",54,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","deforestation to clear areas for agricultural land"
"65-86-13-71","Wood for charcoal production",54,"Debe","","No",,,"",,,"Yes",200000,"Massive decrease","Massive decrease","","prohibition of charcoal burning at village"
"47-19-77-59","Firewood",52,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Massive decrease","We should plant more trees to increase firewood",""
"47-19-77-59","Wild fruits",12,"Kilograms","","No",,,"",,,"No",,"Slight increase","Massive decrease","Planting of trees and avoidance of deforestation increases wild fruits",""
"72-38-19-68","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","deforestation"
"72-38-19-68","Wild fruits",2,"Liters","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","deforestation"
"72-38-19-68","Mushrooms",1,"Debe","","No",,,"",,,"No",,"The same","Slight decrease","",""
"87-95-06-00","Firewood",96,"Bunches","","No",,,"",,,"No",,"Slight increase","Massive increase","The place he lives has less population",""
"87-95-06-00","Medicinal plants",1,"Liters","","No",,,"",,,"No",,"The same","The same","",""
"87-95-06-00","Mushrooms",2,"Debe","","No",,,"",,,"No",,"Slight increase","Massive increase","Less population",""
"27-03-96-63","Firewood",52,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Government laws and increase of population"
"43-65-32-18","Firewood",200,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increased numbers of people"
"43-65-32-18","Wild fruits",5,"Debe","","No",,,"",,,"No",,"The same","The same","",""
"20-11-50-00","Firewood",52,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Slight decrease","By planting trees we increase the availability of firewood",""
"93-65-33-33","Firewood",6,"Wheelbarrow","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"93-65-33-33","Wild fruits",10,"Liters","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","deforestation"
"93-65-33-33","Medicinal plants",2,"Numbers","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Clearing of forests"
"93-65-33-33","Tea leaves",1,"Liters","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Clearing of forests"
"93-65-33-33","Mushrooms",5,"Liters","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Drought"
"52-85-83-28","Firewood",30,"Wheelbarrow","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Overexploitation"
"83-02-65-23","Firewood",96,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"56-88-41-02","Firewood",156,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Land clearance"
"56-88-41-02","Wild fruits",4,"Debe","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Land clearance"
"29-73-97-20","Firewood",48,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","we harvest them too far"
"47-07-01-10","Firewood",104,"Bunches","","No",,,"",,,"Yes",2000,"Massive decrease","Massive decrease","","in the protected are people are noy allowed to take any firewood"
"37-48-11-93","Firewood",104,"Bunches","","No",,,"",,,"Yes",5000,"Massive decrease","Massive decrease","","prohibition of firewood harvesting in nearby forest"
"37-48-11-93","Wood for charcoal production",54,"Debe","","No",,,"",,,"Yes",8000,"Massive decrease","Massive decrease","","it requires permit to harvest charcoal"
"89-00-56-37","Wild fruits",90,"Debe","","Yes",90,"Debe","","No",20000,"No",,"Massive decrease","Massive decrease","","limited forest reserve"
"28-16-54-68","Wood for charcoal production",48,"Debe","","No",,,"",,,"Yes",4000,"Slight decrease","Slight decrease","","deforestation"
"41-54-65-45","Firewood",24,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","deforestation"
"41-54-65-45","Wood for charcoal production",216,"Debe","","No",,,"",,,"Yes",2000,"Slight decrease","Slight decrease","","deforestation"
"55-68-02-17","Firewood",50,"Bunches","","No",,,"",,,"Yes",80000,"Massive decrease","Massive decrease","","prohibited laws from  environmental conservation authorities"
"06-98-04-04","Firewood",52,"Bunches","","No",,,"",,,"Yes",60000,"Massive decrease","Massive decrease","","strictly prohibited laws in  environmental conservation"
"48-67-43-42","Firewood",12,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","limittion in cutting firewood"
"48-67-43-42","Honey",2,"Liters","","No",,,"",,,"Yes",24000,"Slight decrease","Massive decrease","","limited access of entering forest reserved areas"
"97-29-47-65","Coconuts",40,"Numbers","","Yes",30,"Numbers","","No",500,"Yes",7000,"The same","The same","",""
"29-36-47-57","Firewood",52,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","prohibition of firewood areas"
"96-44-22-62","Firewood",52,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","increase  of Conservatives and population"
"96-44-22-62","Wood for charcoal production",156,"Debe","","No",,,"",,,"Yes",5000,"Slight decrease","Slight decrease","","Decrease  of trees"
"02-51-86-61","Firewood",96,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"18-39-49-03","Firewood",48,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Laws restrictions from collection of firewood"
"18-39-49-03","Other➡️specify",20,"Liters","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Mawesa doesn't produce fruits that will aid 8n production of the cooking oil"
"64-03-84-99","Firewood",48,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Population increase"
"59-52-11-34","Firewood",20,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","DEFORESTATION"
"57-67-24-08","Wood for charcoal production",48,"Debe","","No",,,"",,,"Yes",8000,"Massive decrease","Massive decrease","","prohibition of charcoal burning by udzungwa national Park management"
"51-50-93-36","Firewood",5,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"90-76-57-66","Firewood",96,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Population increase"
"69-63-24-75","Firewood",156,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","due to deforestation"
"27-72-61-17","Firewood",54,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","limited number of trees"
"27-72-61-17","Coconuts",240,"Numbers","","No",,,"",,,"Yes",1000,"Massive decrease","Massive decrease","","low level of rainfall influnce less yield"
"83-97-00-24","Firewood",54,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","prohibition of firewood harvest in nearby forest by TANAPA"
"92-29-31-08","Firewood",144,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Population increase"
"92-29-31-08","Wild fruits",3,"Debe","","No",,,"",,,"No",,"The same","The same","",""
"45-79-64-22","Firewood",35,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","DEFORESTATION"
"19-29-74-86","Firewood",108,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","limited access to forest reserve"
"35-00-29-50","Firewood",52,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","limitation in picking firewood"
"76-11-26-21","Firewood",52,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Land clearance"
"76-11-26-21","Wood for charcoal production",36,"Debe","","Yes",5,"Debe","","Yes",2000,"No",,"Slight decrease","Slight decrease","","lack of trees"
"76-11-26-21","Tea leaves",10,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"62-32-74-83","Firewood",104,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation without Afforestation"
"62-32-74-83","Wood for charcoal production",104,"Debe","","No",,,"",,,"Yes",5000,"Slight decrease","Slight decrease","","deforestation"
"62-32-74-83","Tea leaves",5,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"38-96-93-13","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","agriculture activities"
"29-68-16-29","Firewood",52,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Increase of population"
"81-19-19-51","Firewood",104,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Forests are conserved with government"
"81-19-19-51","Wood for charcoal production",104,"Debe","","No",,,"",,,"Yes",7000,"Slight decrease","Massive decrease","","There is no environmental  Education to the village"
"66-94-31-99","Firewood",54,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","limited access of entering forest to pick firewoods"
"49-37-92-04","Firewood",10,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","DEFORESTATION"
"93-06-19-65","Firewood",52,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Slight decrease","Planting trees increases the availability of firewood",""
"93-06-19-65","Mushrooms",2,"Kilograms","","No",,,"",,,"No",,"Slight increase","Massive decrease","By planting trees we increase the availability of mushrooms",""
"11-66-34-17","Firewood",96,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Government laws prohibit collection of firewood"
"46-31-75-02","Firewood",25,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Slight decrease","By planting trees we can increase the availability firewood",""
"08-59-45-61","Firewood",48,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","we are not allowed to cultivate in the mountains"
"44-58-66-87","Firewood",20,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","DEFORESTATION"
"61-83-81-67","Firewood",50,"Bunches","","No",,,"",,,"Yes",8000,"Massive decrease","Massive decrease","","Increase of demand"
"05-38-54-18","Firewood",260,"Debe","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","high life expenses and land consevation around village"
"05-38-54-18","Wood for charcoal production",9,"Debe","","No",,,"",,,"Yes",6000,"Slight decrease","Massive decrease","","Land clearance  and presence of conserved area"
"12-21-05-43","Firewood",52,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","strictly prohibited laws"
"91-17-37-47","Firewood",12,"Wheelbarrow","","No",,,"",,,"Yes",150000,"Massive decrease","Massive decrease","","prohibition of firewood collection in protected areas"
"46-37-91-60","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","government restrictions"
"21-41-06-23","Firewood",104,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","prohibition of firewood collection in the forest nearby"
"72-86-62-61","Firewood",104,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","conserved  area near village"
"72-86-62-61","Wood for charcoal production",104,"Debe","","No",,,"",,,"Yes",3000,"Slight decrease","Slight decrease","","conserved areas around village"
"10-25-72-61","Firewood",52,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Land clearance"
"10-25-72-61","Wood for charcoal production",4,"25kg bag","","No",,,"",,,"Yes",50000,"Slight decrease","Massive decrease","","less trees due to deforestation"
"10-25-72-61","Medicinal plants",1,"Kilograms","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","lack of trees"
"10-25-72-61","Tea leaves",5,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"67-68-95-71","Firewood",104,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Massive decrease","We should plant more trees",""
"53-06-55-30","Firewood",12,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","presence of conserved areas around"
"53-06-55-30","Wood for charcoal production",12,"25kg bag","","No",,,"",,,"Yes",40000,"The same","The same","",""
"31-09-93-80","Firewood",96,"Bunches","","No",,,"",,,"Yes",58000,"Slight decrease","Massive decrease","","Law restrictions from Udzungwa management"
"99-42-64-05","Firewood",50,"Bunches","","Yes",40,"Bunches","","No",7000,"No",,"Massive decrease","Massive decrease","","DEPLETION OF NATURAL RESOURCES"
"99-42-64-05","Coconuts",100,"Numbers","","No",,,"",,,"No",,"The same","Massive decrease","",""
"05-63-81-75","Coconuts",60,"Numbers","","No",,,"",,,"No",,"Massive decrease","Slight decrease","","DEFORESTATION"
"30-58-59-34","Firewood",20,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","DEFORESTATION"
"37-78-49-16","Firewood",52,"Bunches","","No",,,"",,,"No",,"Slight increase","Massive decrease","Planting trees increases the availability of firewood",""
"52-38-96-08","Firewood",104,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","large area have been conserved"
"52-38-96-08","Wood for charcoal production",52,"Debe","","No",,,"",,,"Yes",5000,"Massive decrease","Massive decrease","","presence of conserved area nearby"
"74-41-82-14","Firewood",52,"Bunches","","No",,,"",,,"No",,"Massive increase","Massive decrease","By planting trees we can increase the availability of firewood",""
"74-41-82-14","Mushrooms",2,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"39-49-23-24","Firewood",52,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","TANAPA conservation of areas"
"39-49-23-24","Wood for charcoal production",12,"25kg bag","","No",,,"",,,"Yes",50000,"Massive decrease","Massive decrease","","Tanapa consevation"
"01-07-36-19","Firewood",72,"Bunches","","No",,,"",,,"No",,"Slight increase","Massive decrease","By planting trees we increase the cost of firewood",""
"37-36-66-29","Firewood",58,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","restrictions from the  government"
"17-40-48-73","Firewood",130,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increase of population and most a area sold that we used to collect Firewood"
"10-94-03-72","Firewood",108,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","limited access of picking firewood"
"10-94-03-72","Coconuts",100,"Numbers","","Yes",70,"Numbers","","No",500,"No",,"Massive decrease","Massive decrease","","mass harvest to produce local alcohol"
"99-02-51-45","Firewood",156,"Bunches","","No",,,"",,,"Yes",624000,"Massive decrease","Massive decrease","","strictly prohibited laws by the  government"
"07-17-03-20","Firewood",104,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","prohibition of firewood harvesting by the udzungwa management"
"83-78-16-55","Firewood",108,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","limitation in picking firewood in the forest"
"19-38-64-11","Firewood",52,"Bunches","","No",,,"",,,"Yes",100000,"Massive decrease","Massive decrease","","prohibition of entering and harvesting firewood in nearby forest area by udzungwa management"
"09-79-30-27","Firewood",50,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","strictly prohibited laws by government"
"29-33-47-98","Firewood",5000,"Bale / Bundle","","No",,,"",,,"Yes",25000,"Massive decrease","Massive decrease","","strictly prohibited laws"
"53-26-25-13","Firewood",162,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","limited access to reserve area and low count of trees"
"53-26-25-13","Timber or poles",38,"Numbers","","Yes",28,"Numbers","","Yes",10000,"Yes",57000,"Massive decrease","Massive decrease","","low number of trees in the forest"
"53-26-25-13","Tea leaves",8,"Kilograms","","No",,,"",,,"No",,"The same","Slight decrease","",""
"53-26-25-13","Coconuts",100,"Numbers","","No",,,"",,,"No",,"The same","Slight decrease","",""
"10-79-21-80","Firewood",48,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"71-25-75-41","Firewood",200,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"07-05-98-97","Firewood",54,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","limitation in picking firewood in the forest"
"45-71-98-33","Firewood",108,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","un availability of trees to harvest firewood"
"53-10-63-62","Firewood",52,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","strictly prohibited laws by the government"
