interview__key,r_purpose_tr__id,road_4__1,road_4__2,road_4__3,road_4__4,road_4__5,road_4__6,road_4__7,road_4__8,road_4__96,road_5
"50-37-18-88","Access medical treatment","Yes","No","No","Yes","No","No","No","No","No","A few times a year"
"50-37-18-88","Got to workplace","Yes","No","No","No","No","No","No","No","No","Almost every week"
"62-42-00-50","Go to the market","Yes","No","No","Yes","No","No","No","No","No","Once or twice a month"
"62-42-00-50","Access medical treatment","No","No","No","No","Yes","No","No","No","No","Varies/don’t know"
"94-15-10-76","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"94-15-10-76","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"94-15-10-76","Access medical treatment","Yes","No","No","Yes","No","No","No","No","No","A few times a year"
"94-15-10-76","Got to workplace","Yes","No","No","No","No","No","No","No","No","Almost every week"
"42-39-21-50","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"42-39-21-50","Access medical treatment","Yes","No","No","No","Yes","No","No","No","No","A few times a year"
"84-84-86-66","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"84-84-86-66","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"84-84-86-66","Access medical treatment","Yes","No","No","No","Yes","No","No","No","No","A few times a year"
"84-84-86-66","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Almost every week"
"53-27-67-24","Go to the market","No","No","No","No","Yes","No","No","No","No","Less often"
"53-27-67-24","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"53-27-67-24","Access medical treatment","No","No","No","No","Yes","No","No","No","No","Less often"
"53-27-67-24","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"02-02-62-52","Go to the market","Yes","Yes","No","No","No","No","No","No","No","Almost every week"
"02-02-62-52","Go to school","Yes","No","No","No","Yes","No","No","No","No","Once or twice a month"
"02-02-62-52","Access medical treatment","Yes","No","No","No","Yes","No","No","No","No","Almost every week"
"02-02-62-52","Got to workplace","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"02-02-62-52","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Almost every week"
"10-89-66-70","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"10-89-66-70","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"10-89-66-70","Access medical treatment","Yes","No","No","Yes","No","No","No","No","No","A few times a year"
"10-89-66-70","Got to workplace","Yes","No","No","No","No","No","No","No","No","Almost every week"
"10-89-66-70","Visit friends/ relatives","Yes","No","No","Yes","No","No","No","No","No","A few times a year"
"28-72-52-28","Go to the market","No","No","No","No","Yes","No","No","No","No","Less often"
"28-72-52-28","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"28-72-52-28","Access medical treatment","No","No","No","No","Yes","No","No","No","No","Varies/don’t know"
"89-15-58-91","Go to the market","Yes","No","No","No","Yes","No","No","No","No","Once or twice a month"
"89-15-58-91","Access medical treatment","No","No","Yes","No","Yes","No","No","No","No","A few times a year"
"89-15-58-91","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Less often"
"57-65-92-31","Go to the market","Yes","No","No","Yes","No","No","No","No","No","Once or twice a month"
"57-65-92-31","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"57-65-92-31","Access medical treatment","Yes","No","No","Yes","No","No","No","No","No","Varies/don’t know"
"57-65-92-31","Got to workplace","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"78-69-73-93","Go to the market","No","No","No","No","Yes","No","No","No","No","Once a week or more often"
"78-69-73-93","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"78-69-73-93","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"86-71-54-16","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"86-71-54-16","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"86-71-54-16","Access medical treatment","Yes","No","No","No","No","No","No","No","No","A few times a year"
"86-71-54-16","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Almost every week"
"86-71-54-16","Go to the field","Yes","No","No","No","No","No","No","No","No","Almost every week"
"49-00-37-24","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"49-00-37-24","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"49-00-37-24","Access medical treatment","No","No","No","Yes","No","No","No","No","No","Less often"
"49-00-37-24","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"60-73-62-17","Access medical treatment","No","No","Yes","No","Yes","No","No","No","No","A few times a year"
"60-73-62-17","Visit friends/ relatives","No","No","No","Yes","No","No","No","No","No","A few times a year"
"60-73-62-17","Other➡️specify:","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"16-68-23-18","Go to the market","No","No","No","Yes","No","No","No","No","No","Once or twice a month"
"16-68-23-18","Visit friends/ relatives","No","No","No","Yes","No","No","No","No","No","Once or twice a month"
"16-68-23-18","Go to the field","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"75-36-25-09","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"75-36-25-09","Go to school","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"75-36-25-09","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Almost every week"
"75-36-25-09","Got to workplace","Yes","No","No","No","No","No","No","No","No","Almost every week"
"75-36-25-09","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Almost every week"
"75-36-25-09","Visit recreational places","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"92-13-03-64","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"92-13-03-64","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"92-13-03-64","Access medical treatment","Yes","No","No","No","No","No","No","No","No","A few times a year"
"92-13-03-64","Got to workplace","Yes","No","No","No","No","No","No","No","No","Almost every week"
"92-13-03-64","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Almost every week"
"92-13-03-64","Visit recreational places","Yes","No","No","No","No","No","No","No","No","Almost every week"
"32-53-28-17","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"32-53-28-17","Visit recreational places","Yes","No","No","No","No","No","No","No","No","Almost every week"
"18-06-29-93","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"18-06-29-93","Access medical treatment","Yes","No","No","No","No","No","No","No","No","A few times a year"
"18-06-29-93","Go to the field","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"86-17-31-91","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"86-17-31-91","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"86-17-31-91","Access medical treatment","Yes","No","No","No","Yes","No","No","No","No","Almost every week"
"86-17-31-91","Got to workplace","Yes","No","No","No","No","No","No","No","No","Almost every week"
"86-17-31-91","Go to the field","Yes","No","No","No","No","No","No","No","No","Almost every week"
"34-05-05-84","Go to the market","No","No","No","No","Yes","No","No","No","No","Less often"
"34-05-05-84","Access medical treatment","No","No","No","No","Yes","No","No","No","No","Less often"
"34-05-05-84","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"24-72-79-56","Access medical treatment","Yes","No","No","No","No","No","No","No","No","A few times a year"
"56-10-85-53","Access medical treatment","No","No","No","Yes","No","No","No","No","No","Less often"
"65-86-13-71","Go to the market","No","No","Yes","Yes","No","No","No","No","No","Almost every week"
"65-86-13-71","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"65-86-13-71","Access medical treatment","Yes","No","No","No","Yes","No","No","No","No","A few times a year"
"65-86-13-71","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"65-86-13-71","Go to the field","Yes","Yes","No","No","No","No","No","No","No","Once a week or more often"
"47-19-77-59","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"47-19-77-59","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"47-19-77-59","Got to workplace","Yes","No","No","No","No","No","No","No","No","Almost every week"
"47-19-77-59","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Almost every week"
"47-19-77-59","Visit recreational places","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"72-38-19-68","Go to the market","No","No","No","No","Yes","No","No","No","No","Once or twice a month"
"72-38-19-68","Access medical treatment","No","No","No","No","Yes","No","No","No","No","Less often"
"72-38-19-68","Got to workplace","Yes","No","No","No","No","No","No","No","No","Almost every week"
"72-38-19-68","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"72-38-19-68","Visit recreational places","No","No","No","Yes","No","No","No","No","No","A few times a year"
"72-38-19-68","Go to the field","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"87-95-06-00","Go to the market","Yes","No","No","Yes","No","No","No","No","No","Once or twice a month"
"87-95-06-00","Access medical treatment","No","No","No","No","Yes","No","No","No","No","Varies/don’t know"
"87-95-06-00","Got to workplace","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"27-03-96-63","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"27-03-96-63","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"27-03-96-63","Access medical treatment","Yes","No","No","Yes","Yes","No","No","No","No","Almost every week"
"27-03-96-63","Got to workplace","Yes","Yes","No","No","No","No","No","No","No","Almost every week"
"27-03-96-63","Visit friends/ relatives","Yes","Yes","Yes","Yes","Yes","No","No","No","No","A few times a year"
"43-65-32-18","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"43-65-32-18","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"43-65-32-18","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"43-65-32-18","Visit recreational places","Yes","No","No","No","No","No","No","No","No","Almost every week"
"43-65-32-18","Go to the field","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"20-11-50-00","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"20-11-50-00","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Almost every week"
"20-11-50-00","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"93-65-33-33","Go to the market","No","No","No","Yes","No","No","No","No","No","Less often"
"93-65-33-33","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"93-65-33-33","Access medical treatment","Yes","No","No","No","Yes","No","No","No","No","Varies/don’t know"
"93-65-33-33","Visit friends/ relatives","Yes","No","No","No","Yes","No","No","No","No","Less often"
"35-33-01-98","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"35-33-01-98","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"35-33-01-98","Access medical treatment","Yes","No","No","Yes","No","No","No","No","No","A few times a year"
"52-85-83-28","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"52-85-83-28","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"52-85-83-28","Access medical treatment","Yes","No","No","Yes","Yes","No","No","No","No","A few times a year"
"52-85-83-28","Got to workplace","Yes","No","No","No","No","No","No","No","No","Almost every week"
"52-85-83-28","Visit friends/ relatives","Yes","No","No","Yes","No","No","No","No","No","A few times a year"
"83-02-65-23","Access medical treatment","No","No","No","No","Yes","No","No","No","No","A few times a year"
"56-88-41-02","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"56-88-41-02","Access medical treatment","Yes","No","No","No","Yes","No","No","No","No","Less often"
"56-88-41-02","Got to workplace","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"56-88-41-02","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"29-73-97-20","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"29-73-97-20","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"67-06-10-95","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"67-06-10-95","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"67-06-10-95","Access medical treatment","Yes","No","No","No","No","No","No","No","No","A few times a year"
"67-06-10-95","Got to workplace","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"67-06-10-95","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Almost every week"
"67-06-10-95","Go to the field","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"96-49-31-22","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"96-49-31-22","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"96-49-31-22","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"96-49-31-22","Go to the field","No","Yes","No","No","No","No","No","No","No","Varies/don’t know"
"10-07-11-91","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"10-07-11-91","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"10-07-11-91","Access medical treatment","Yes","Yes","No","No","Yes","No","No","No","No","A few times a year"
"10-07-11-91","Visit friends/ relatives","Yes","Yes","No","No","No","No","No","No","No","Once or twice a month"
"10-07-11-91","Go to the field","Yes","Yes","No","No","Yes","No","No","No","No","Once a week or more often"
"13-05-66-13","Go to the market","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"13-05-66-13","Go to school","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"13-05-66-13","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Almost every week"
"13-05-66-13","Got to workplace","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"13-05-66-13","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","A few times a year"
"47-07-01-10","Go to the market","Yes","No","No","No","Yes","No","No","No","No","Once or twice a month"
"47-07-01-10","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"47-07-01-10","Access medical treatment","Yes","No","Yes","Yes","Yes","No","No","No","No","Once a week or more often"
"47-07-01-10","Got to workplace","Yes","No","No","No","Yes","No","No","No","No","Once a week or more often"
"47-07-01-10","Visit friends/ relatives","Yes","No","Yes","Yes","No","No","No","No","No","A few times a year"
"47-07-01-10","Visit recreational places","Yes","No","Yes","Yes","Yes","No","No","No","No","Less often"
"37-48-11-93","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"37-48-11-93","Access medical treatment","Yes","No","Yes","No","Yes","No","No","No","No","A few times a year"
"37-48-11-93","Visit friends/ relatives","Yes","No","No","Yes","Yes","No","No","No","No","A few times a year"
"67-06-61-48","Access medical treatment","No","No","No","Yes","No","No","No","No","No","Once or twice a month"
"67-06-61-48","Visit friends/ relatives","No","No","No","Yes","No","No","No","No","No","Once or twice a month"
"89-00-56-37","Got to workplace","No","Yes","No","No","No","No","No","No","No","Once a week or more often"
"89-00-56-37","Go to the field","No","Yes","No","No","No","No","No","No","No","Once a week or more often"
"28-16-54-68","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"28-16-54-68","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"28-16-54-68","Access medical treatment","No","No","No","No","Yes","No","No","No","No","A few times a year"
"44-25-43-31","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"44-25-43-31","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"44-25-43-31","Access medical treatment","Yes","No","No","Yes","Yes","No","No","No","No","A few times a year"
"44-25-43-31","Got to workplace","Yes","No","No","Yes","Yes","No","No","No","No","Almost every week"
"44-25-43-31","Visit friends/ relatives","Yes","No","No","Yes","Yes","No","No","No","No","Less often"
"33-83-81-59","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"33-83-81-59","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"33-83-81-59","Access medical treatment","Yes","No","No","Yes","Yes","No","No","No","No","Almost every week"
"33-83-81-59","Got to workplace","Yes","Yes","No","No","Yes","No","No","No","No","Almost every week"
"33-83-81-59","Visit friends/ relatives","Yes","Yes","No","No","Yes","No","No","No","No","Less often"
"94-91-64-84","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"94-91-64-84","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"94-91-64-84","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"94-91-64-84","Got to workplace","Yes","No","No","No","No","No","No","No","No","Almost every week"
"94-91-64-84","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Almost every week"
"94-91-64-84","Visit recreational places","Yes","No","No","No","No","No","No","No","No","A few times a year"
"58-84-03-84","Go to the market","Yes","No","No","No","No","No","No","No","No","Less often"
"58-84-03-84","Access medical treatment","No","No","No","No","Yes","No","No","No","No","Less often"
"58-84-03-84","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"41-54-65-45","Go to the market","No","No","No","No","Yes","No","No","No","No","Once or twice a month"
"41-54-65-45","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"41-54-65-45","Access medical treatment","No","No","Yes","No","No","No","No","No","No","Less often"
"55-68-02-17","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"55-68-02-17","Access medical treatment","Yes","No","No","No","Yes","No","No","No","No","Less often"
"55-68-02-17","Got to workplace","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"55-68-02-17","Visit recreational places","Yes","No","No","No","No","No","No","No","No","Almost every week"
"14-43-79-24","Go to school","No","Yes","No","No","No","No","No","No","No","Once a week or more often"
"14-43-79-24","Access medical treatment","No","No","No","No","Yes","No","No","No","No","A few times a year"
"14-43-79-24","Got to workplace","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"06-98-04-04","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"06-98-04-04","Access medical treatment","Yes","No","No","No","Yes","No","No","No","No","Less often"
"06-98-04-04","Got to workplace","No","No","No","No","Yes","No","No","No","No","Almost every week"
"48-67-43-42","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"48-67-43-42","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"48-67-43-42","Access medical treatment","No","No","No","No","Yes","No","No","No","No","Once or twice a month"
"46-95-07-61","Go to the market","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"46-95-07-61","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"46-95-07-61","Access medical treatment","Yes","No","No","No","Yes","No","No","No","No","Varies/don’t know"
"97-29-47-65","Go to the market","No","No","No","Yes","No","No","No","No","No","Once or twice a month"
"97-29-47-65","Access medical treatment","No","No","No","No","Yes","No","No","No","No","Once or twice a month"
"74-85-56-04","Go to the market","No","Yes","No","No","No","No","No","No","No","Once a week or more often"
"74-85-56-04","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"74-85-56-04","Go to the field","No","Yes","No","No","No","No","No","No","No","Varies/don’t know"
"50-63-58-49","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"50-63-58-49","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"50-63-58-49","Access medical treatment","Yes","Yes","No","Yes","Yes","No","No","No","No","A few times a year"
"50-63-58-49","Got to workplace","Yes","Yes","No","No","No","No","No","No","No","Almost every week"
"50-63-58-49","Visit friends/ relatives","Yes","Yes","No","No","No","No","No","No","No","A few times a year"
"37-89-69-52","Go to the market","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"37-89-69-52","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"37-89-69-52","Access medical treatment","No","No","No","No","Yes","No","No","No","No","Varies/don’t know"
"29-36-47-57","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"29-36-47-57","Access medical treatment","No","No","No","No","Yes","No","No","No","No","Once or twice a month"
"29-36-47-57","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"96-44-22-62","Go to the market","Yes","No","No","No","Yes","No","No","No","No","Once a week or more often"
"96-44-22-62","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"96-44-22-62","Access medical treatment","No","No","No","No","Yes","No","No","No","No","A few times a year"
"96-44-22-62","Got to workplace","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"02-51-86-61","Go to the market","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"02-51-86-61","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"02-51-86-61","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"02-51-86-61","Got to workplace","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"18-39-49-03","Go to the market","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"18-39-49-03","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"18-39-49-03","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"18-39-49-03","Got to workplace","Yes","No","No","No","No","No","No","No","No","Almost every week"
"18-39-49-03","Visit friends/ relatives","Yes","No","No","No","Yes","No","No","No","No","Less often"
"64-03-84-99","Go to the market","Yes","Yes","No","No","No","No","No","No","No","Once or twice a month"
"64-03-84-99","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"64-03-84-99","Got to workplace","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"49-82-95-52","Go to the market","Yes","Yes","No","No","No","No","No","No","No","Once a week or more often"
"49-82-95-52","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"49-82-95-52","Access medical treatment","Yes","Yes","No","No","Yes","No","No","No","No","Less often"
"49-82-95-52","Got to workplace","No","Yes","No","No","No","No","No","No","No","Once a week or more often"
"49-82-95-52","Visit friends/ relatives","Yes","Yes","No","No","No","No","No","No","No","Once a week or more often"
"59-52-11-34","Access medical treatment","No","No","No","No","Yes","No","No","No","No","Less often"
"59-52-11-34","Go to the field","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"59-43-90-91","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"59-43-90-91","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"59-43-90-91","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Almost every week"
"59-43-90-91","Got to workplace","Yes","No","No","No","No","No","No","No","No","Almost every week"
"59-43-90-91","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Almost every week"
"30-40-96-29","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"30-40-96-29","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"30-40-96-29","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"30-40-96-29","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"57-67-24-08","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"57-67-24-08","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"57-67-24-08","Access medical treatment","Yes","No","No","No","Yes","No","No","No","No","A few times a year"
"57-67-24-08","Got to workplace","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"57-67-24-08","Visit friends/ relatives","Yes","Yes","No","Yes","Yes","No","No","No","No","A few times a year"
"51-50-93-36","Go to the market","Yes","Yes","No","No","No","No","No","No","No","Once a week or more often"
"90-76-57-66","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"90-76-57-66","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"90-76-57-66","Access medical treatment","Yes","No","No","No","Yes","No","No","No","No","Varies/don’t know"
"90-76-57-66","Got to workplace","Yes","No","No","No","No","No","No","No","No","Almost every week"
"69-63-24-75","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"69-63-24-75","Access medical treatment","Yes","No","No","No","Yes","No","No","No","No","A few times a year"
"69-63-24-75","Got to workplace","Yes","Yes","No","No","No","No","No","No","No","Almost every week"
"69-63-24-75","Visit friends/ relatives","Yes","Yes","No","No","No","No","No","No","No","Once or twice a month"
"98-67-98-63","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"98-67-98-63","Access medical treatment","Yes","No","No","No","No","No","No","No","No","A few times a year"
"98-67-98-63","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"98-67-98-63","Go to the field","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"27-72-61-17","Got to workplace","No","No","No","No","Yes","No","No","No","No","Once a week or more often"
"27-72-61-17","Visit friends/ relatives","Yes","No","No","No","Yes","No","No","No","No","Once a week or more often"
"27-72-61-17","Go to the field","No","No","No","No","Yes","No","No","No","No","Once a week or more often"
"37-84-88-65","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"37-84-88-65","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"37-84-88-65","Access medical treatment","No","Yes","No","No","No","No","No","No","No","Once or twice a month"
"37-84-88-65","Got to workplace","Yes","No","No","No","No","No","No","No","No","A few times a year"
"37-84-88-65","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Almost every week"
"14-81-03-80","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"14-81-03-80","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"14-81-03-80","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Almost every week"
"14-81-03-80","Got to workplace","Yes","No","No","No","No","No","No","No","No","Almost every week"
"14-81-03-80","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Almost every week"
"53-19-96-03","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"53-19-96-03","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"53-19-96-03","Go to the field","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"83-97-00-24","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"83-97-00-24","Access medical treatment","Yes","No","No","No","No","No","No","No","No","A few times a year"
"83-97-00-24","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Almost every week"
"46-19-90-07","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"46-19-90-07","Access medical treatment","No","Yes","No","No","No","No","No","No","No","A few times a year"
"92-29-31-08","Go to the market","Yes","Yes","No","No","No","No","No","No","No","Once or twice a month"
"92-29-31-08","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"92-29-31-08","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"92-29-31-08","Visit friends/ relatives","Yes","Yes","No","No","No","No","No","No","No","Less often"
"17-42-40-28","Go to the market","Yes","Yes","No","No","No","No","No","No","No","Almost every week"
"17-42-40-28","Go to school","Yes","Yes","No","No","No","No","No","No","No","Almost every week"
"17-42-40-28","Access medical treatment","Yes","No","No","No","Yes","No","No","No","No","A few times a year"
"17-42-40-28","Got to workplace","Yes","No","No","No","No","No","No","No","No","Almost every week"
"17-42-40-28","Visit friends/ relatives","Yes","Yes","No","No","No","No","No","No","No","Less often"
"45-79-64-22","Access medical treatment","No","No","No","No","Yes","No","No","No","No","Less often"
"45-79-64-22","Visit friends/ relatives","Yes","Yes","No","No","No","No","No","No","No","Once a week or more often"
"45-79-64-22","Go to the field","Yes","No","No","No","No","No","No","No","No","Less often"
"13-96-72-87","Access medical treatment","Yes","No","No","No","Yes","No","No","No","No","A few times a year"
"13-96-72-87","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"19-29-74-86","Go to school","Yes","Yes","No","No","No","No","No","No","No","Once a week or more often"
"19-29-74-86","Got to workplace","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
