interview__key,lnd_mes,lnd_mes_1,lnd01,lnd02,lnd03,lnd04,lnd08,lnd09,lnd06,lnd_ten01,lnd_ten02,lnd_ten03,lnd_ten04,lnd_ten08,lnd_ten09,lnd_ten06,lnd_07,lnd_08,lnd_08_1,lnd_09,lnd_09_1,lnd_10,lnd_11,lnd_12,lnd_13__1,lnd_13__2,lnd_13__3,lnd_13__4,lnd_13__5,lnd_13__6,lnd_13__7,lnd_13__8,lnd_13__9,lnd_13__10,lnd_13__96,lnd_13_oth,f01,f03,f04__1,f04__2,f04__3,f04__96,f04_1,f05,lnd_14,lnd_15,lnd_16,lnd_17,lnd_18,lnd_18_oth,num_plots,more_plot,more_plot_explain
"62-74-89-68","Acres","",.5,1,0,0,.2,0,0,"Communally owned","Communally owned",,,"Communally owned",,,"No",,"",,"",,"unlikely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"Yes",1,"Yes","No","Yes","No",,0,"Slight decrease","Massive decrease","No",,,"",1,"Yes","For future use"
"10-78-86-05","Acres","",0,0,0,0,1,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"No","No intention due to lack of funds"
"58-17-83-09","Acres","",1,0,0,0,3,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Likely","Yes","No","No","No","No","No","Yes","Yes","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",0,"Yes","For future investment"
"86-94-71-57","Acres","",3,5,0,20,1,0,0,"Private owned with no land title","Private owned with no land title",,"Communally owned","Private owned with no land title",,,"Yes","Other individuals","","Clan / Elder","","No","Very likely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",2,"No","the ones I already have is enough"
"13-61-09-88","Acres","",0,0,2,0,.25,0,0,,,"Private owned with land title",,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",0,"Yes","farming"
"33-63-66-86","Acres","",2,3,0,0,.5,0,0,"Communally owned","Communally owned",,,"Communally owned",,,"No",,"",,"",,"unlikely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"Yes",3,"Yes","No","Yes","No",,0,"Slight decrease","Massive decrease","No",,,"",0,"Yes","For future use"
"31-45-42-89","Acres","",4,0,0,0,10,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",2,"Yes","for cultivation"
"53-01-20-30","Acres","",.75,0,0,0,7,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,1,"Slight decrease","Slight decrease","No",,,"",1,"Yes","for starting a business"
"13-52-61-75","Acres","",3,2,0,0,.125,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"Yes","Other individuals","","Other (please specify)","chief","No","Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,20,"Slight decrease","Massive decrease","No",,,"",2,"Yes","cropping"
"64-05-06-14","Acres","",0,0,0,0,2,0,0,,,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"Yes","for farming"
"78-32-01-29","Acres","",4,0,0,0,8,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",0,"No","satisfied"
"33-80-34-20","Acres","",0,0,0,0,1,0,0,,,,,"Private owned with no land title",,,"Yes","Other individuals","","Clan / Elder","","Yes","unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",2,"Yes","to expand my business"
"10-62-40-22","Acres","",0,0,0,0,0,0,0,,,,,,,,"No",,"",,"",,"Likely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",0,"Yes","for my children"
"82-40-44-86","Acres","",3,0,1,0,10,0,0,"Private owned with no land title",,"Private owned with no land title",,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,1,"Slight decrease","Slight decrease","No",,,"",4,"No","no use"
"52-02-93-49","Acres","",3,3,0,0,2,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Likely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes",1,"Yes","No","No","No",,0,"Massive decrease","Massive decrease","No",,,"",2,"Yes","for crop farming"
"94-99-56-40","Acres","",0,0,0,0,6,0,0,,,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,7,"Massive decrease","Massive decrease","No",,,"",1,"Yes","crop farming"
"32-71-99-16","Acres","",1.5,0,0,30,1,0,0,"Private owned with no land title",,,"Communally owned","Private owned with no land title",,,"Yes","Other individuals","","Clan / Elder","","Yes","Maybe, maybe not","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"Yes","acquire land in an urban area"
"91-09-88-25","Acres","",0,.5,5,0,.125,0,0,,"Private owned with no land title","Private owned with no land title",,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",1,"No","Too old"
"53-58-51-62","Acres","",0,0,0,0,.25,0,0,,,,,"Leased/rented",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",0,"Yes","for Farming"
"95-92-63-73","Acres","",7,0,0,3,1,0,0,"Private owned with no land title",,,"Private owned with no land title","Private owned with no land title",,,"Yes","Other individuals","","Village headman / chairperson","","Yes","Very unlikely","Yes","No","Yes","Yes","No","No","No","Yes","No","No","No","No",,"No",,,,,,,5,"Massive decrease","Massive decrease","No",,,"",1,"Yes","Investment of children"
"06-17-24-58","Acres","",2,1,0,0,5,0,0,"Leased/rented","Leased/rented",,,"Private owned with no land title",,,"No",,"",,"",,"Likely","No",,,,,,,,,,,,,"Yes",1,"Yes","No","No","No",,0,"Slight decrease","Slight decrease","No",,,"",1,"Yes","for cultivation"
"23-78-50-31","Acres","",0,0,0,0,0,0,0,,,,,,,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",0,"Yes","To buy and establish residential home."
"20-84-25-59","Acres","",0,1,0,0,5,0,0,,"Communally owned",,,"Communally owned",,,"Yes","Within family","","Village headman / chairperson","","No","Likely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"No","Due to lack of funds"
"97-31-09-83","Acres","",5,4,0,0,0,0,0,"Private owned with no land title","Private owned with no land title",,,,,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",0,"Yes","For children investment"
"56-22-99-66","Acres","",.5,2,0,0,5,0,0,"Communally owned","Communally owned",,,"Communally owned",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,10,"Massive decrease","Massive decrease","No",,,"",2,"No","Due to lack of funds"
"05-92-75-52","Acres","",3,0,0,0,8,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","satisfied"
"56-78-97-61","Acres","",0,2,0,0,3,0,0,,"Communally owned",,,"Communally owned",,,"No",,"",,"",,"Very unlikely","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",1,"No","not easy to find"
"89-05-59-72","Acres","",2,3,0,0,.5,0,0,"Communally owned","Communally owned",,,"Communally owned",,,"No",,"",,"",,"unlikely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"Yes",3,"No","Yes","Yes","No",,0,"Slight decrease","Massive decrease","No",,,"",0,"Yes","For future use"
"50-93-16-91","Acres","",1.5,2,0,0,.5,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Likely","Yes","No","Yes","No","No","No","Yes","No","No","No","No","No",,"No",,,,,,,8,"Slight decrease","Slight decrease","No",,,"",1,"Yes","crop farming"
"89-68-31-84","Acres","",1,0,0,0,0,0,0,"Communally owned",,,,,,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",0,"Yes","To establish residential property"
"37-58-34-11","Acres","",0,0,0,0,3,0,0,,,,,"Private owned with no land title",,,"Yes","Other individuals","","Clan / Elder","","No","unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"Yes","population is growing and land is needed for expansion"
"33-93-90-01","Acres","",3,2.5,0,0,.5,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Likely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",1,"No","no any use"
"00-04-89-61","Acres","",2,1,0,0,1,0,0,"Communally owned","Communally owned",,,"Communally owned",,,"No",,"",,"",,"Likely","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","No",,"Yes",2,"Yes","No","No","No",,0,"Slight decrease","Massive decrease","No",,,"",0,"No","investment"
"98-42-90-09","Acres","",2,0,0,0,1,0,0,"Leased/rented",,,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",0,"No","n/a"
"81-57-29-94","Acres","",3,4,0,0,.5,0,0,"Communally owned","Communally owned",,,"Communally owned",,,"No",,"",,"",,"unlikely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"Yes",4,"Yes","Yes","No","No",,0,"Slight decrease","Massive decrease","No",,,"",0,"Yes","For future use"
"55-74-55-01","Acres","",.5,0,0,0,.2,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","No","No","No","No","No","Yes","No","No","No","No",,"No",,,,,,,0,"Slight increase","Slight decrease","No",,,"",0,"Yes","Do crop farming"
"35-03-81-94","Acres","",3,0,0,0,5,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",2,"No","its enough"
"87-29-60-32","Acres","",0,0,0,2,1,0,0,,,,"Private owned with no land title","Private owned with no land title",,,"No",,"",,"",,"Very unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",1,"Yes","to acquire land in an area with sufficient water for crop cultivation"
"59-04-53-64","Acres","",0,3.5,0,0,.5,0,0,,"Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"The same","Slight increase","No",,,"",0,"Yes","Recite on good and wet area"
"82-68-38-51","Acres","",0,1,0,0,.5,0,0,,"Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,1,"Slight decrease","Massive decrease","No",,,"",0,"No","No any use"
"64-96-99-21","Acres","",0,0,0,0,3,0,0,,,,,"Private owned with no land title",,,"No",,"",,"",,"Likely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"Yes","to distribute it to  my grandchildren"
"36-02-93-74","Acres","",1.5,0,0,5,.5,0,0,"Private owned with no land title",,,"Private owned with no land title","Private owned with no land title",,,"No",,"",,"",,"Very likely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,8,"Massive decrease","Massive decrease","No",,,"",1,"No","one I currently have is enough"
"56-43-23-52","Acres","",2,3,0,0,.5,0,0,"Communally owned","Communally owned",,,"Communally owned",,,"No",,"",,"",,"unlikely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"Yes",3,"Yes","Yes","No","No",,0,"Slight decrease","Massive decrease","No",,,"",0,"Yes","For future use"
"42-33-55-75","Acres","",0,0,0,0,0,0,0,,,,,,,,"No",,"",,"",,"Very likely","Yes","No","No","No","No","No","No","Yes","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",0,"Yes","For my own personal investment"
"67-03-64-23","Acres","",4,0,0,0,5,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",0,"No","satisfied"
"34-93-29-30","Acres","",0,0,0,0,1,0,0,,,,,"Leased/rented",,,"No",,"",,"",,"Very likely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",0,"Yes","for future investment"
"74-55-51-40","Acres","",2,0,0,0,5,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",0,"No","satisfied"
"64-62-65-29","Acres","",1,1.5,0,0,1,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"Yes","Within family","","Village headman / chairperson","","No","unlikely","Yes","No","No","Yes","Yes","No","No","Yes","No","No","No","No",,"Yes",1.5,"Yes","No","No","No",,5,"Slight decrease","Massive decrease","No",,,"",3,"Yes","for cropland and future generations"
"30-54-31-50","Acres","",1,0,0,0,10,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",0,"No","satisfied"
"42-02-08-83","Acres","",1,.5,0,0,.5,0,0,"Communally owned","Communally owned",,,"Communally owned",,,"Yes","Other individuals","","Tried to sort out ourselves","","No","Likely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"Yes",.5,"No","No","Yes","No",,0,"Slight decrease","Massive decrease","No",,,"",0,"Yes","For future use"
"04-71-60-91","Acres","",0,.5,0,0,0,0,0,,"Private owned with no land title",,,,,,"No",,"",,"",,"Very unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",1,"Yes","for cropland and future generations"
"37-15-67-95","Acres","",2,0,0,0,5,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",0,"No","satisfied"
"42-23-71-10","Acres","",0,1,0,0,1,0,0,,"Communally owned",,,"Communally owned",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",2,"No","No intention due to lack of funds"
"50-11-26-74","Acres","",5,0,0,0,5,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,10,"Slight decrease","Massive decrease","No",,,"",5,"Yes","for crop farming"
"41-04-96-60","Acres","",2,0,0,0,1,0,0,"Communally owned",,,,"Communally owned",,,"Yes","Other individuals","","Village headman / chairperson","","Yes","Very likely","Yes","No","Yes","No","No","No","No","Yes","No","No","No","No",,"Yes",2,"Yes","No","No","No",,0,"Slight decrease","Slight decrease","No",,,"",0,"Yes","For future investment"
"64-11-10-98","Acres","",1,1,0,0,2,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"Yes",1,"Yes","No","No","No",,0,"Slight decrease","Slight decrease","No",,,"",3,"Yes","for crop cultivation"
"57-81-30-05","Acres","",1,0,0,0,0,0,0,"Leased/rented",,,,,,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",0,"Yes","for residential"
"88-77-78-80","Acres","",2,0,0,0,3,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","Yes","No","No","No","Yes","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"No","satisfied"
"50-74-95-60","Acres","",1,0,0,0,1,0,0,"Leased/rented",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","Yes","No","No","No","Yes","No","No","No","No",,"No",,,,,,,1,"Slight decrease","Massive decrease","No",,,"",2,"Yes","for residential purposes"
"99-69-07-36","Acres","",0,0,0,0,2,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Very likely","Yes","No","No","No","No","No","No","Yes","Yes","No","No","No",,"Yes",2,"Yes","No","No","No",,0,"Slight decrease","Massive decrease","No",,,"",0,"Yes","investment of children"
"94-52-87-82","Acres","",1,8,2,0,.5,0,0,"Communally owned","Communally owned","Communally owned",,"Communally owned",,,"No",,"",,"",,"unlikely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"Yes",8,"Yes","Yes","Yes","No",,0,"Slight decrease","Massive decrease","No",,,"",0,"Yes","For future use"
"36-65-12-21","Acres","",0,1,0,0,1,0,0,,"Communally owned",,,"Communally owned",,,"No",,"",,"",,"Very unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"No","Due to lack of funds and old age of the household head"
"97-41-99-18","Acres","",0,0,0,0,2,0,0,,,,,"Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",0,"No","not easy to get"
"90-57-88-40","Acres","",0,0,0,0,5,0,0,,,,,"Communally owned",,,"Yes","Other individuals","","Village headman / chairperson","","Yes","Very unlikely","Yes","No","Yes","Yes","No","No","No","Yes","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",0,"No","not easy get"
"38-86-39-27","Acres","",0,0,0,0,3,0,0,,,,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"Yes","for my grandchildren"
"03-07-08-19","Acres","",2.5,4,0,0,.5,0,0,"Communally owned","Communally owned",,,"Communally owned",,,"No",,"",,"",,"unlikely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"Yes",4,"Yes","No","Yes","No",,0,"Slight decrease","Massive decrease","No",,,"",0,"Yes","For future use"
"72-39-10-40","Acres","",5,0,0,0,8,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",5,"No","for farming"
"06-58-90-91","Acres","",0,0,0,0,4,0,0,,,,,"Private owned with no land title",,,"No",,"",,"",,"Likely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","not interested"
"20-64-53-81","Acres","",.5,0,0,0,8,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","Yes","No","No","No","Yes","No","No","No","No",,"No",,,,,,,5,"Massive decrease","Massive decrease","No",,,"",1,"No","satisfied"
"64-24-49-94","Acres","",4,0,0,0,20,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","keeping livestock"
"84-08-92-59","Acres","",.5,0,0,0,3,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","Yes","No","No","No","Yes","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",1,"No","satisfied"
"80-92-01-63","Acres","",1,0,0,0,.5,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"The same","The same","No",,,"",1,"Yes","I need an extra plot for my grandchild to inherit"
"39-04-13-87","Acres","",3,3,0,0,5,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"Yes","Other individuals","","Village headman / chairperson","","Yes","Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",3,"Yes","to plant my own trees"
"12-81-58-78","Acres","",4,0,0,0,5,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",4,"Yes","for farming"
"07-91-23-12","Acres","",0,0,0,0,.5,0,0,,,,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","I don't need an extra plot am comfortable with this only one"
"46-43-23-18","Acres","",0,2.5,0,0,.125,0,0,,"Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",1,"Yes","crop farming"
"48-70-52-60","Acres","",3,0,0,0,.25,0,0,"Leased/rented",,,,"Private owned with no land title",,,"Yes","Other individuals","","Village headman / chairperson","","Yes","Likely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,6,"The same","Slight decrease","Yes",30000,"Cooperative Trader/trade store","",2,"Yes","Do more farming"
"64-66-30-53","Acres","",0,0,0,0,1,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"No","Due to lack of funds"
"07-19-59-75","Acres","",0,0,0,0,.5,0,0,,,,,"Leased/rented",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"Yes","I need a plot to build my own home to stop paying rent each month"
"03-69-84-05","Acres","",1,0,1.5,.5,1,0,0,"Private owned with no land title",,"Private owned with land title","Private owned with no land title","Private owned with no land title",,,"No",,"",,"",,"Very unlikely","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No",,"No",,,,,,,9,"Massive decrease","Massive decrease","No",,,"",3,"Yes","acquire pasture land for livestock rearing in an area with no wild animals"
"55-07-48-89","Acres","",.5,0,0,0,.5,0,0,"Leased/rented",,,,"Leased/rented",,,"Yes","Government","","Nowhere","","No","Very likely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",2,"Yes","for residential  purposes and cropland"
"84-64-87-37","Acres","",0,0,0,0,5,0,0,,,,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"No","this is enough because there is still more space within the community land"
"01-15-12-42","Acres","",3,0,0,0,5,0,0,"Communally owned",,,,"Communally owned",,,"Yes","Other individuals","","Other (please specify)","Deputy County Commissioner","Yes","Very unlikely","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No",,"Yes",3,"Yes","No","No","No",,0,"Massive decrease","Massive decrease","No",,,"",0,"No","satisfied"
"99-30-86-99","Acres","",2,1,0,0,7,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"Yes","Other individuals","","Neighbours","","No","Very unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",4,"Yes","for farming"
"43-03-84-96","Acres","",1.5,0,0,0,1,0,0,"Leased/rented",,,,"Leased/rented",,,"Yes","Within family","","Clan / Elder","","Yes","Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",2,"Yes","in an area with sufficient water for crop cultivation and livestock rearing"
"16-96-89-30","Acres","",4,0,0,0,.5,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,3,"Slight decrease","Massive decrease","No",,,"",2,"No","satisfied"
"26-40-62-78","Acres","",3,0,0,0,2,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"Yes","Other individuals","","Village headman / chairperson","","Yes","Maybe, maybe not","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",2,"Yes","to improve my crop farming"
"45-82-95-63","Acres","",1,1.5,0,0,.5,0,0,"Leased/rented","Private owned with no land title",,,"Leased/rented",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",2,"Yes","acquire land in an area with sufficient water for crop cultivation and livestock rearing"
"19-12-89-41","Acres","",1.5,0,0,0,.5,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",1,"Yes","I need an extra plot to plant pasture"
"86-61-90-88","Acres","",1.5,0,0,0,1,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"Yes","Other individuals","","Village headman / chairperson","","No","Very likely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,1,"Massive decrease","Massive decrease","No",,,"",1,"Yes","to acquire more land for my increasing family size"
"01-74-93-41","Acres","",0,0,0,0,1,0,0,,,,,"Private owned with no land title",,,"No",,"",,"",,"Likely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",3,"Yes","to expand my hustle"
"38-25-54-65","Acres","",0,0,0,0,20,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","satisfied"
"21-70-86-32","Acres","",0,0,0,0,5,0,0,,,,,"Private owned with no land title",,,"No",,"",,"",,"Likely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"No","there is still a lot of space here"
"02-81-96-02","Acres","",.5,0,0,0,1,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"The same","The same","No",,,"",1,"Yes","I need an extra plot for my children to inherit and built for themselves"
"54-34-58-95","Acres","",0,.5,.5,.5,.5,0,0,,"Private owned with land title","Private owned with land title","Private owned with land title","Private owned with no land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","Yes","Yes","No","No","Yes","No","No","No","No",,"No",,,,,,,20,"Slight decrease","Massive decrease","No",,,"",4,"Yes","for future generations"
