interview__key,h02,h03,h03_oth,h04,h04_oth,h05,h05_oth,h06,h06_oth,h07,h07_oth
"58-95-91-31",2,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"11-58-78-70",3,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"41-24-59-26",1,"Iron sheets","","Bricks with cement","","Cement screed","","Piped water (house or public)","","No facility/Bush/polythene",""
"98-97-38-21",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"92-08-97-62",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Piped water (house or public)","","No facility/Bush/polythene",""
"59-21-82-77",3,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","Covered pit latrine without a slab",""
"80-20-31-51",0,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"33-11-85-60",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","Covered pit patrine with slab",""
"06-48-61-69",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"12-93-60-92",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"11-11-55-95",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"82-15-11-19",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"95-73-95-89",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"02-47-29-85",4,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Unprotected source (well spring river lake tank truck)","","VIP latrine",""
"91-34-05-43",3,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"29-34-28-44",1,"Thatched grass","","Unburnt bricks with mud","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"54-07-56-18",3,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","Covered pit latrine without a slab",""
"02-67-98-73",2,"Iron sheets","","Bricks with cement","","Cement screed","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"89-44-00-22",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"25-47-42-18",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"92-95-45-69",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"25-17-75-96",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"08-10-28-09",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Other, Specify","Canal","No facility/Bush/polythene",""
"63-11-66-98",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"90-89-89-25",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"01-16-33-75",1,"Thatched grass","","Wood","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"37-73-98-41",1,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"48-88-82-47",3,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"44-96-14-86",3,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Unprotected source (well spring river lake tank truck)","","VIP latrine",""
"47-83-83-86",3,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Other, Specify","water vendor","VIP latrine",""
"79-40-96-41",3,"Iron sheets","","Concrete","","Cement screed","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"60-73-28-03",1,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"79-90-62-68",4,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","VIP latrine",""
"67-12-09-24",1,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"63-23-35-27",1,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"04-92-66-81",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"93-87-16-02",3,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"65-31-14-31",6,"Iron sheets","","Bricks with cement","","Cement screed","","Protected (borehole protected well public taps rain water)","","Covered pit patrine with slab",""
"19-27-66-46",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","Uncovered pit latrine",""
"08-44-37-94",3,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"71-04-48-02",3,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"24-04-95-50",2,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"27-66-11-12",3,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"11-10-12-08",1,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"10-98-84-98",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"97-63-71-09",1,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"11-29-74-23",3,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Piped water (house or public)","","Covered pit patrine with slab",""
"59-89-68-30",3,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","VIP latrine",""
"22-38-73-99",1,"Thatched grass","","Mud with poles","","Sand","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"81-45-95-70",2,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"16-03-96-06",2,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"81-14-42-85",1,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"22-88-97-60",2,"Iron sheets","","Unburnt bricks with mud","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"47-75-71-27",4,"Iron sheets","","Concrete","","Cement screed","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"10-39-00-99",1,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"96-06-62-42",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"11-59-44-40",1,"Thatched grass","","Unburnt bricks with mud","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"27-51-81-61",1,"Thatched grass","","Unburnt bricks with mud","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"44-37-52-83",1,"Thatched grass","","Unburnt bricks with mud","","Smooth earth (soil)","","Other, Specify","unprotected pan dam","No facility/Bush/polythene",""
"45-92-75-89",3,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Piped water (house or public)","","Covered pit patrine with slab",""
"85-71-09-15",1,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"64-51-39-39",4,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","Covered pit patrine with slab",""
"36-28-42-39",1,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"95-09-61-15",4,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Piped water (house or public)","","Covered pit patrine with slab",""
"86-63-74-80",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"67-27-36-61",3,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","VIP latrine",""
"08-84-33-33",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"07-50-91-84",1,"Thatched grass","","Unburnt bricks with mud","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"87-71-97-91",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"72-05-40-32",0,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"87-43-28-28",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"02-59-28-55",2,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"41-71-16-88",4,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Piped water (house or public)","","Covered pit patrine with slab",""
"91-57-08-43",2,"Other➡️ Please specify","mabaati","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"63-99-85-70",0,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"65-43-78-90",1,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"37-38-94-21",2,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"77-42-43-43",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Piped water (house or public)","","No facility/Bush/polythene",""
"68-60-50-68",1,"Iron sheets","","Unburnt bricks with mud","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"46-89-69-47",3,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Piped water (house or public)","","Covered pit latrine without a slab",""
"46-72-66-83",0,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"25-02-52-66",3,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","Covered pit patrine with slab",""
"55-56-28-22",0,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"99-17-74-11",1,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"46-53-61-02",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"10-77-75-51",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"71-70-88-23",1,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"50-33-80-84",1,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Piped water (house or public)","","No facility/Bush/polythene",""
"21-95-76-65",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"91-60-65-39",3,"Thatched grass","","Wood","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"42-15-16-06",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"00-11-52-27",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"87-56-56-81",4,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","VIP latrine",""
"81-79-89-86",5,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Piped water (house or public)","","No facility/Bush/polythene",""
"10-18-23-80",3,"Iron sheets","","Other➡️ Please specify","stones with cement","Cement screed","","Other, Specify","lake","No facility/Bush/polythene",""
"65-08-75-81",1,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Other, Specify","lake","No facility/Bush/polythene",""
"71-59-52-11",2,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"31-09-36-85",1,"Thatched grass","","Unburnt bricks with mud","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"29-04-00-40",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"72-18-38-35",1,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"83-34-07-73",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"70-36-24-93",2,"Other➡️ Please specify","mabaati","Concrete","","Cement screed","","Unprotected source (well spring river lake tank truck)","","Covered pit patrine with slab",""
"64-46-73-61",1,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"13-37-47-48",2,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Piped water (house or public)","","No facility/Bush/polythene",""
"22-02-49-30",1,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Piped water (house or public)","","No facility/Bush/polythene",""
"97-28-37-38",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"04-02-73-28",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Piped water (house or public)","","No facility/Bush/polythene",""
"57-09-51-71",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"45-10-68-85",5,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","VIP latrine",""
"72-72-49-77",3,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"61-58-42-30",2,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"46-76-02-18",2,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"32-71-82-87",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Piped water (house or public)","","No facility/Bush/polythene",""
"51-19-72-02",3,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"98-92-34-42",2,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"49-20-15-79",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"19-17-82-94",1,"Iron sheets","","Tin/iron sheets/mabaati","","Sand","","Other, Specify","lake","No facility/Bush/polythene",""
"26-53-83-57",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"35-77-55-36",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"60-19-93-23",5,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"98-71-23-55",3,"Other➡️ Please specify","mabaati","Other➡️ Please specify","mabaati","Cement screed","","Protected (borehole protected well public taps rain water)","","Covered pit patrine with slab",""
"88-09-79-89",3,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"17-30-57-13",1,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"34-24-20-27",0,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"13-99-53-09",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"62-74-89-68",2,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"10-78-86-05",3,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Piped water (house or public)","","Covered pit patrine with slab",""
"58-17-83-09",1,"Thatched grass","","Unburnt bricks with mud","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"86-94-71-57",3,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Unprotected source (well spring river lake tank truck)","","VIP latrine",""
"13-61-09-88",3,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Unprotected source (well spring river lake tank truck)","","Covered pit patrine with slab",""
"33-63-66-86",2,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"31-45-42-89",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"53-01-20-30",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"13-52-61-75",3,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","Covered pit latrine without a slab",""
"64-05-06-14",2,"Other➡️ Please specify","mabaati","Mud with poles","","Cement screed","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"78-32-01-29",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"33-80-34-20",2,"Other➡️ Please specify","mabaati","Other➡️ Please specify","mabaati","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","Covered pit patrine with slab",""
"10-62-40-22",3,"Other➡️ Please specify","mabaati","Concrete","","Cement screed","","Protected (borehole protected well public taps rain water)","","Covered pit patrine with slab",""
"82-40-44-86",3,"Iron sheets","","Unburnt bricks with mud","","Cement screed","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"52-02-93-49",5,"Other➡️ Please specify","mabaati","Bricks with cement","","Cement screed","","Protected (borehole protected well public taps rain water)","","Covered pit patrine with slab",""
"94-99-56-40",1,"Other➡️ Please specify","mabaati","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","Covered pit patrine with slab",""
"32-71-99-16",7,"Iron sheets","","Bricks with cement","","Ceramic or other tiles","","Unprotected source (well spring river lake tank truck)","","VIP latrine",""
"91-09-88-25",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Piped water (house or public)","","Covered pit patrine with slab",""
"53-58-51-62",1,"Iron sheets","","Tin/iron sheets/mabaati","","Ceramic or other tiles","","Unprotected source (well spring river lake tank truck)","","Covered pit latrine without a slab",""
"95-92-63-73",2,"Iron sheets","","Unburnt bricks with mud","","Cement screed","","Unprotected source (well spring river lake tank truck)","","Covered pit patrine with slab",""
"06-17-24-58",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"23-78-50-31",1,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Piped water (house or public)","","Covered pit patrine with slab",""
"20-84-25-59",2,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Piped water (house or public)","","Covered pit patrine with slab",""
"97-31-09-83",1,"Thatched grass","","Unburnt bricks with mud","","Smooth earth (soil)","","Other, Specify","unprotected pan dam","No facility/Bush/polythene",""
"56-22-99-66",2,"Iron sheets","","Unburnt bricks with mud","","Cement screed","","Piped water (house or public)","","Covered pit patrine with slab",""
"05-92-75-52",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"56-78-97-61",1,"Thatched grass","","Wood","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"89-05-59-72",1,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"50-93-16-91",6,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Piped water (house or public)","","No facility/Bush/polythene",""
"89-68-31-84",1,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Piped water (house or public)","","Covered pit patrine with slab",""
"37-58-34-11",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"33-93-90-01",3,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"00-04-89-61",1,"Iron sheets","","Unburnt bricks with mud","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"98-42-90-09",2,"Iron sheets","","Mud with poles","","Cement screed","","Protected (borehole protected well public taps rain water)","","Uncovered pit latrine",""
"81-57-29-94",1,"Thatched grass","","Unburnt bricks with mud","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"55-74-55-01",3,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Unprotected source (well spring river lake tank truck)","","VIP latrine",""
"35-03-81-94",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"87-29-60-32",4,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","Covered pit patrine with slab",""
"59-04-53-64",3,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","Covered pit latrine without a slab",""
"82-68-38-51",2,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Other, Specify","storage of rain water","Covered pit patrine with slab",""
"64-96-99-21",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"36-02-93-74",6,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","VIP latrine",""
"56-43-23-52",2,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"42-33-55-75",1,"Thatched grass","","Unburnt bricks with mud","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"67-03-64-23",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"34-93-29-30",1,"Thatched grass","","Unburnt bricks with mud","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","Covered pit patrine with slab",""
"74-55-51-40",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"64-62-65-29",2,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","VIP latrine",""
"30-54-31-50",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"42-02-08-83",1,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"04-71-60-91",1,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","VIP latrine",""
"37-15-67-95",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Piped water (house or public)","","Covered pit patrine with slab",""
"42-23-71-10",1,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Piped water (house or public)","","No facility/Bush/polythene",""
"50-11-26-74",3,"Iron sheets","","Mud with poles","","Cement screed","","Unprotected source (well spring river lake tank truck)","","Covered pit patrine with slab",""
"41-04-96-60",1,"Thatched grass","","Unburnt bricks with mud","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"64-11-10-98",0,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"57-81-30-05",0,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"88-77-78-80",2,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"50-74-95-60",3,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","Covered pit latrine without a slab",""
"99-69-07-36",1,"Thatched grass","","Unburnt bricks with mud","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"94-52-87-82",3,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
