interview__key,r_forset_product__id,fstqty,fstpdt_unt,fstpdt_unt_oth,fstpdt_sl,fstpdt_slqty,fstpdt_slunit,fstpdt_slunit_oth,fstpdt_slpssd,fstpdt_slprc,fstpdt_exp,fstpdt_expamt,fstpdt_ch,fstpdt_ch2,f027,f028
"04-39-31-02","Wood for charcoal production",25,"90 kg bag","","Yes",24,"90 kg bag","","No",500,"No",,"Slight decrease","Massive decrease","","increased farmlands reduced tree cover"
"95-71-10-81","Firewood",36,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Farmlands expansions"
"95-71-10-81","Wood for charcoal production",12,"90 kg bag","","Yes",10,"90 kg bag","","No",500,"No",,"Slight decrease","Massive decrease","","heavy logs depleted"
"12-15-65-08","Firewood",336,"Bale / Bundle","","Yes",336,"Bale / Bundle","","No",100,"No",,"Massive decrease","Massive decrease","","population increase"
"12-15-65-08","Wild fruits",3,"Debe","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","climate change"
"12-15-65-08","Honey",1,"Debe","","Yes",1,"Debe","","No",2000,"No",,"Massive decrease","Massive decrease","","charcoal burning"
"71-69-40-35","Firewood",100,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Deforestation"
"06-79-89-11","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","drought persistence and competition for firewood since it is the main source of energy for cooking"
"06-79-89-11","Sand, stone, mud",20,"Debe","","Yes",20,"Debe","","No",30,"No",,"Massive decrease","Massive decrease","","construction of infrastructures has led to frequent collections of the sand and stones leading to its depletion"
"21-46-83-44","Firewood",350,"Bale / Bundle","","Yes",300,"Bale / Bundle","","No",100,"No",,"Slight decrease","Slight decrease","","population increase"
"21-46-83-44","Wild fruits",5,"Debe","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population growth"
"53-46-63-99","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","population growth"
"92-47-39-90","Firewood",90,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Population increase"
"48-13-13-53","Firewood",108,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"22-45-98-08","Firewood",108,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"22-45-98-08","Sand, stone, mud",1080,"Debe","","Yes",1050,"Debe","","Yes",40,"No",,"Slight decrease","Massive decrease","","quarrying"
"05-13-82-78","Firewood",5,"Bale / Bundle","","Yes",4,"Wheelbarrow","","No",200,"No",,"Slight decrease","Massive decrease","","population growth"
"38-34-24-20","Firewood",80,"Bunches","","No",,,"",,,"No",,"The same","Massive decrease","",""
"95-32-48-88","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","population growth"
"38-26-85-56","Firewood",90,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"14-26-58-26","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","competition for firewood"
"98-72-74-27","Firewood",72,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"98-72-74-27","Sand, stone, mud",3000,"Debe","","Yes",2000,"Debe","","Yes",60,"No",,"The same","Massive decrease","",""
"98-72-74-27","Medicinal plants",1000,"Liters","","Yes",900,"Liters","","Yes",60,"No",,"Slight decrease","Massive decrease","","Deforestation"
"71-71-39-84","Firewood",108,"Bunches","","No",,,"",,,"No",,"The same","Slight decrease","",""
"22-94-31-61","Firewood",360,"Bale / Bundle","","Yes",350,"Bale / Bundle","","No",100,"No",,"Slight decrease","Slight decrease","","population growth"
"76-87-83-96","Firewood",300,"Bale / Bundle","","Yes",300,"Bale / Bundle","","No",100,"No",,"Massive decrease","Massive decrease","","population increase"
"76-87-83-96","Wild fruits",3,"Debe","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population increase"
"76-33-66-65","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","charcoal  burning"
"20-69-31-32","Firewood",90,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","charcoal burning"
"20-69-31-32","Honey",2,"Debe","","Yes",2,"Debe","","No",6000,"No",,"Slight decrease","Massive decrease","","charcoal  burning"
"32-73-67-08","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","many people are fetching firewood for sale"
"52-15-60-99","Firewood",300,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","charcoal burning"
"82-73-01-57","Firewood",96,"Bunches","","No",,,"",,,"No",,"The same","Slight decrease","",""
"82-73-01-57","Honey",2,"Debe","","Yes",2,"Debe","","No",5000,"No",,"Slight decrease","Slight decrease","","Increased charcoal production activities which are polluting the bees breeding environment chasing them away."
"89-62-46-70","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight decrease","",""
"54-18-77-83","Firewood",150,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"54-86-93-60","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","deforestation, increasing population"
"33-07-96-51","Firewood",80,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","The same","","Opening up of roads and heavy exploitation oc charcoal"
"33-07-96-51","Wood for charcoal production",40,"90 kg bag","","Yes",35,"90 kg bag","","No",500,"No",,"Slight decrease","Massive decrease","","heavy exploitation which decreases natural trees in the area"
"33-07-96-51","Medicinal plants",20,"Numbers","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","the plants would become extinct"
"10-60-87-78","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"60-37-22-12","Firewood",500,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population growth"
"65-07-81-76","Firewood",300,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","population growth"
"94-01-94-60","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"26-94-35-48","Firewood",108,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"34-70-02-31","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight decrease","",""
"34-70-02-31","Medicinal plants",500,"Grams","","No",,,"",,,"No",,"Slight increase","Massive decrease","deforestation due increase in population",""
"34-70-02-31","Small game (warthog, duiker, turtle, wild birds)",3,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"04-31-65-65","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"95-85-00-75","Firewood",300,"Bunches","","Yes",100,"Bunches","","No",100,"No",,"Slight decrease","Massive decrease","","charcoal burning"
"41-04-08-56","Firewood",400,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","charcoal burning"
"36-17-00-87","Firewood",300,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"05-33-40-10","Firewood",360,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"27-67-11-74","Firewood",120,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","overuse of firewood charcoal burning and land demarcation"
"27-67-11-74","Wood for charcoal production",60,"90 kg bag","","Yes",50,"Bale / Bundle","","Yes",500,"No",,"Slight decrease","Massive decrease","","land demarcation  and defforestation"
"42-16-66-43","Firewood",72,"Bunches","","No",,,"",,,"No",,"The same","Massive decrease","",""
"07-13-95-29","Firewood",150,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","clearing of cropland and increase in population"
"96-93-55-42","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","deforestation"
"35-46-21-62","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting down trees for charcoal burning"
"40-51-79-00","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","land demarcation and increase in population"
"80-05-91-55","Firewood",888,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","population growth"
"80-05-91-55","Honey",1,"Gorogoro","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","charcoal burning"
"59-22-24-47","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","many people are collecting firewood for selling"
"78-46-05-26","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"01-54-87-19","Firewood",40,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","extinct og good trees for firewoods"
"01-54-87-19","Timber or poles",100,"Numbers","","Yes",50,"Numbers","","No",100,"No",,"Slight decrease","Massive decrease","","Useable trees extinct"
"01-54-87-19","Wild fruits",1,"Kilograms","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","cleared natural trees"
"01-54-87-19","Honey",2,"Debe","","Yes",2,"Debe","","No",7000,"No",,"Slight decrease","Massive decrease","","flowers depleted"
"64-06-48-62","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"21-65-85-03","Firewood",90,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","charcoal burning and land demacation"
"03-81-70-83","Firewood",50,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","increase in population"
"22-43-82-01","Firewood",108,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"22-43-82-01","Wood for charcoal production",8,"90 kg bag","","Yes",8,"90 kg bag","","Yes",500,"No",,"The same","The same","",""
"40-89-32-79","Firewood",90,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","charcoal  burning"
"94-65-34-20","Firewood",80,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Deforestation"
"94-65-34-20","Wood for charcoal production",60,"100 kg bag","","Yes",58,"100 kg bag","","Yes",400,"No",,"Slight decrease","Massive decrease","","Deforestation"
"17-73-42-21","Firewood",36,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"86-29-59-93","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","drought"
"88-87-27-22","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","land demarcation"
"17-95-26-62","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"86-23-74-18","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population increase"
"86-23-74-18","Honey",8,"Debe","","Yes",8,"Debe","","No",5000,"Yes",2400,"Slight decrease","Massive decrease","","charcoal  burning"
"69-47-17-72","Firewood",400,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","population growth"
"77-46-09-31","Firewood",72,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","deforestation, increasing population"
"97-62-36-16","Firewood",84,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","dermacated lands"
"39-46-61-12","Firewood",999,"Other (please specify)","don't know","No",,,"",,,"No",,"The same","The same","",""
"51-78-77-10","Firewood",192,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","deforestation"
"95-19-67-91","Firewood",888,"Other (please specify)","no measurement","No",,,"",,,"No",,"The same","The same","",""
"90-10-35-11","Firewood",150,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","increase in population"
"43-53-25-48","Firewood",300,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","charcoal burning"
"43-53-25-48","Wood for charcoal production",6,"50 kg bag","","No",,,"",,,"Yes",1800,"The same","Slight decrease","",""
"91-87-02-88","Firewood",300,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","charcoal burning"
"54-62-08-69","Firewood",30,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","high rate of natural trees"
"54-62-08-69","Timber or poles",200,"Numbers","","No",,,"",,,"Yes",2000,"Slight decrease","Massive decrease","","Decreased trees cover in the area"
"37-56-30-78","Firewood",200,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"08-23-42-65","Firewood",400,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","charcoal harvesting"
"59-85-68-42","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","cutting down trees for charcoal burning, increasing population"
"84-09-48-58","Firewood",500,"Wheelbarrow","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","population increase"
"75-58-20-42","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","High rate of charcoal burning"
"75-58-20-42","Wood for charcoal production",200,"90 kg bag","","Yes",190,"90 kg bag","","No",500,"No",,"Slight increase","Slight decrease","Prosobis trees increased",""
"00-68-70-04","Firewood",96,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","There is increased clearing of vegetation for agricultural purposes."
"51-54-98-03","Firewood",48,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"90-58-96-49","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","deforestation, increasing population"
"07-07-62-62","Firewood",150,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","deforestation due to charcoal burning and increase in population"
"07-07-62-62","Wood for charcoal production",20,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","increase in population and deforestation due to charcoal burning."
"07-07-62-62","Honey",40,"Kilograms","","Yes",40,"Kilograms","","No",250,"No",,"Slight decrease","Massive decrease","","deforestation due to charcoal burning will have reduced forest cover for honey production."
"26-08-54-15","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"98-80-86-00","Firewood",48,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Extended period of drought experienced in the area"
"98-80-86-00","Wood for charcoal production",96,"50 kg bag","","Yes",96,"50 kg bag","","Yes",500,"No",,"Slight decrease","Massive decrease","","Due to the prolonged drought experienced in the area."
"19-36-93-83","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","competition for firewood"
"39-74-73-78","Firewood",150,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population increase"
"73-63-00-42","Firewood",96,"Bale / Bundle","","Yes",60,"Bale / Bundle","","No",100,"No",,"Slight decrease","Massive decrease","","land demarcation"
"15-80-74-06","Firewood",90,"Debe","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","land demarcation and charcoal  burning"
"15-80-74-06","Honey",2,"Debe","","Yes",2,"Debe","","No",5000,"No",,"Slight decrease","Massive decrease","","too much sun intensity,  lack of water  charcoal burning and pesticides"
"40-74-32-61","Firewood",200,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","population growth"
"95-10-30-55","Firewood",150,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population increase and charcoal burning"
"95-10-30-55","Wood for charcoal production",50,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","deforestation due to charcoal burning and population increase."
"95-10-30-55","Timber or poles",20,"Numbers","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population increases and increased charcoal burning activities in the area."
"93-89-51-75","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","charcoal  burning"
"93-89-51-75","Honey",2,"Debe","","Yes",2,"Debe","","No",5500,"No",,"Slight decrease","Massive decrease","","pesticides drought  and charcoal  burning"
"75-95-38-57","Firewood",72,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"34-96-82-10","Firewood",96,"Bunches","","No",,,"",,,"No",,"Massive increase","Massive increase","Increasing growth and spread of prosopis juliflora in the area.",""
"90-41-75-26","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"93-64-37-20","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"91-66-07-16","Firewood",84,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Dermacated lands"
"91-66-07-16","Wood for charcoal production",30,"90 kg bag","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","heavy logs depleted"
"91-66-07-16","Medicinal plants",5,"Numbers","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","clearance of natural forests by locals"
"60-51-83-59","Firewood",300,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","population growth"
"76-32-07-05","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"16-40-92-10","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","deforestation due to charcoal burning and increase population."
"16-40-92-10","Honey",20,"Kilograms","","Yes",20,"Kilograms","","No",250,"No",,"Slight decrease","Massive decrease","","deforestation due to charcoal burning hence reducing vegetation cover for bee keeping."
"24-75-24-45","Firewood",50,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","increase in population."
"93-05-25-38","Firewood",120,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"93-05-25-38","Wild fruits",4,"Debe","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population growth"
"59-77-15-06","Firewood",216,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"43-11-20-48","Firewood",300,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","population increase"
"38-02-62-89","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population growth"
"21-01-77-10","Firewood",20,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight decrease","",""
"21-01-77-10","Wild fruits",1,"Kilograms","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Natural vegetation has been cleared"
"21-01-77-10","Medicinal plants",10,"Numbers","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","medicinal plants exploited poorly"
"81-78-91-05","Firewood",120,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Competes with charcoal burning"
"81-78-91-05","Wood for charcoal production",40,"90 kg bag","","Yes",40,"90 kg bag","","No",600,"No",,"Slight decrease","Massive decrease","","continous exploitation of charcoal reduces logs"
"81-78-91-05","Medicinal plants",10,"Numbers","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","The plants are not well protected"
"81-78-91-05","Honey",5,"2kg packet","","Yes",4,"2kg packet","","No",1000,"Yes",600,"Slight decrease","Massive decrease","","flowers becomes extinct"
"47-09-64-37","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population growth"
"34-25-65-08","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","most farms exploited"
"34-25-65-08","Wild fruits",2,"Kilograms","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","overreliance by community"
"34-25-65-08","Medicinal plants",2,"Kilograms","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Most plants were over exploitation"
"86-44-30-89","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population growth"
"74-03-89-65","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population  increase and land demarcation"
"56-65-93-48","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"66-39-11-55","Firewood",72,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Slight increase","prosobis cover increased",""
"66-39-11-55","Wood for charcoal production",20,"90 kg bag","","Yes",15,"90 kg bag","","No",500,"No",,"Slight increase","Slight decrease","acacia and prosobis cover increased",""
"66-39-11-55","Timber or poles",200,"Numbers","","No",,,"",,,"No",,"Slight increase","Slight decrease","Prosobis trees growth increasedb",""
"66-39-11-55","Honey",2,"2kg packet","","No",,,"",,,"Yes",500,"Slight decrease","Massive decrease","","Flowers cover depletes"
"14-03-04-43","Firewood",240,"Bale / Bundle","","Yes",192,"Bale / Bundle","","No",100,"No",,"Massive decrease","Massive decrease","","increasing population and deforestation"
"27-47-38-04","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","deforestation"
"43-92-12-14","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population increase"
"05-86-89-30","Firewood",144,"Bale / Bundle","","Yes",20,"Bale / Bundle","","No",200,"No",,"Slight decrease","Massive decrease","","clered vegetations for residential"
"05-86-89-30","Wood for charcoal production",15,"90 kg bag","","Yes",10,"90 kg bag","","No",500,"No",,"Massive decrease","Massive decrease","","clerance for residential"
"84-33-11-24","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Population increase"
"79-96-52-99","Firewood",200,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population increase"
"27-91-30-19","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"49-11-32-04","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","deforestation"
"88-01-30-83","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","competition for firewood"
"53-42-52-41","Firewood",360,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Massive increase","due to drought season,firewood is increasing because prosopis trees are increasing and also became dry",""
"18-88-95-82","Firewood",300,"90 kg bag","","Yes",30,"90 kg bag","","No",500,"No",,"Slight decrease","Massive decrease","","population increase and charcoal harvesting"
"18-88-95-82","Wood for charcoal production",100,"90 kg bag","","Yes",500,"90 kg bag","","No",500,"No",,"Massive decrease","Massive decrease","","population increase and charcoal burning"
"44-20-34-87","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"10-26-36-54","Firewood",90,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Cleared lands for settlement"
"97-96-81-02","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","competition for firewood"
"97-96-81-02","Wood for charcoal production",5,"90 kg bag","","Yes",3,"Kilograms","","No",300,"No",,"Massive decrease","Massive decrease","","forest degradation"
"29-40-66-47","Firewood",80,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Slight decrease","floods tried up most trees",""
"29-40-66-47","Wood for charcoal production",50,"90 kg bag","","Yes",50,"90 kg bag","","No",500,"No",,"Slight decrease","Massive decrease","","most farms cleared for farming"
"18-40-35-80","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","it decreases because people are cutting down prosopis trees"
"79-71-02-69","Firewood",200,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","increase in population will lead to depletion of firewood."
"25-22-65-60","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","the demand of firewood is higher than its availability and this has made them to be scarce and less available"
"89-59-08-73","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","competition for firewood since this is the only source of energy for cooking"
"89-59-08-73","Medicinal plants",3,"Bale / Bundle","","Yes",2,"Bale / Bundle","","No",100,"No",,"Massive decrease","Massive decrease","","demand is high"
"91-40-38-85","Firewood",96,"Bunches","","No",,,"",,,"No",,"Massive decrease","The same","","The places that used with large quantity firewood is inaccessible due to frequent bandits attacks"
"17-33-53-75","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"The same","Massive decrease","",""
"48-20-09-62","Firewood",144,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"48-20-09-62","Wood for charcoal production",72,"100 kg bag","","Yes",67,"100 kg bag","","Yes",450,"No",,"Slight decrease","Massive decrease","","Deforestation"
"29-88-28-45","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","availability of trees that we use to fetch firewood have reduced due to rainy seasons"
"92-61-60-00","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","persistence in drought has made most of the trees to fall and decompose"
"98-05-61-12","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","competition for firewood"
"49-80-41-29","Firewood",160,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"49-80-41-29","Wood for charcoal production",108,"100 kg bag","","Yes",95,"100 kg bag","","Yes",450,"No",,"Massive decrease","Massive decrease","","Deforestation"
"93-39-60-64","Firewood",96,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Increased charcoal production activities in the area."
"93-39-60-64","Timber or poles",20,"Other (please specify)","Pieces","No",,,"",,,"Yes",6000,"Slight decrease","Massive decrease","","Continued cutting of trees for charcoal production by the people living in the area."
"75-50-72-64","Firewood",80,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"13-68-33-58","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population growth"
"67-51-21-12","Firewood",48,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Increasing cutting of trees for agriculture and residential purposes"
"92-63-14-10","Firewood",300,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population growth"
"23-95-53-31","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","deforestation"
"76-83-42-25","Firewood",48,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","The areas with large amount of firewood is inaccessible due to insecurity."
"34-04-41-33","Firewood",200,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population growth"
"34-04-41-33","Honey",2,"Tins (eg milk tins)","","No",,,"",,,"No",,"The same","The same","",""
"65-40-10-81","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population growth"
"32-27-90-36","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Residential increased, trees cover reduced"
"32-27-90-36","Wild fruits",30,"Tins (eg milk tins)","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","worms infestation,  plants reduced due to clearance for settlement and farming"
"32-27-90-36","Medicinal plants",20,"Numbers","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","clearance of medicinal plants"
"32-27-90-36","Honey",3,"Other (please specify)","ndoo","Yes",3,"Other (please specify)","ndoo","No",5000,"No",,"Slight decrease","Massive decrease","","persistend drought affected flowering"
"34-35-99-68","Firewood",40,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increasing residential"
"34-35-99-68","Wood for charcoal production",5,"90 kg bag","","Yes",3,"90 kg bag","","No",600,"No",,"Massive decrease","Massive decrease","","more developing residential areas"
"96-83-30-59","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"08-93-39-25","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","cutting down trees for charcoal burning"
"70-80-52-20","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","clearing of vegetation and trees for crop cultivation"
"98-33-69-97","Firewood",108,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"72-65-40-82","Firewood",400,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population increase"
"28-81-45-53","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Massive increase","people vacates area due to insecurity",""
