interview__key,s0_duration,s1_duration,s2_duration,s3_duration,s4_duration,s5_duration,s6_duration,s7_duration,s8_duration,s9_duration,s10_duration,s11_duration,s12_duration,s13_duration,s14_duration,s15_duration,interview__duration2,interview__duration,interview__duration_minutes,date,time
"12-47-74-84",3.41,18.79,.45,5.47,9.24,8.800000000000001,4.61,5.49,35.239,8.1,.28,17.17390374331551,1.37,1.7,6.89,3.56,130.5729037433155,"00.02:28:30",148.5,"2023-07-19","05:45:32"
"66-45-27-28",6.4,19.69,2.41,5.39,6.4,12.168,4.3,5.1,17.15,8.34,.38,19.59,1.568812056737589,1.6,1.87,4.61,116.9668120567376,"00.02:01:12",121.2,"2023-07-21","11:49:24"
"61-66-59-51",2.8,13.63,.51,3.02,5.89,7.8,7.29,6.89,21.56,6.207379679144385,1.76,15.4,1.92,4.55,5.82,3.03,108.0773796791444,"00.02:10:28",130.4666666666667,"2023-07-19","08:36:12"
"78-64-43-02",2.24,21.92,2.76,6.02,4.434168126094571,9.99,5.9,5.77,15.56,6.207379679144385,.8519434628975265,17.17390374331551,1.9,4.2,3.526886120996441,4.43,112.8842811324484,"00.03:28:37",208.6166666666667,"2023-07-18","06:53:45"
"09-79-38-80",2.46,22.6,1.32,5.23,5.99,6.248379790940766,2.63,3.38,25.52,5.94,.59,19.4,.96,2.28,3.02,4.07,111.6383797909408,"00.02:04:07",124.1166666666667,"2023-07-21","09:04:19"
"03-23-67-97",5.03,23.86,.76,3.88,4.434168126094571,6.248379790940766,5.65,5.061836007130124,32.55,6.82,.73,16.78,2.964999999999999,3.47,3.526886120996441,2.97,124.7362700451619,"00.03:59:55",239.9166666666667,"2023-07-19","06:17:16"
"84-81-25-13",6.4,12.83,.45,2.45,7.6,6.248379790940766,4.26,4.05,31.7,6.83,.8519434628975265,25.43,1.75,1.91,7.628,2.45,122.8383232538383,"00.02:40:21",160.35,"2023-07-18","06:26:51"
"01-19-86-40",4.07,16.69,3.502999999999998,3.12,8.07,8.550000000000001,3.05,3.22,24.13,8.15,.22,25.738,2.32,5.958,2,2.78,121.569,"00.02:04:35",124.5833333333333,"2023-08-03","10:55:46"
"69-16-25-63",3.36,15.75,1.24,5.75,4.87,5.28,4.17,8.029999999999999,29.01,7.02,.35,22.33,.93,3.43,4.23,2.36,118.11,"00.01:58:33",118.55,"2023-07-21","06:18:52"
"58-95-91-31",1.98,18.18393939393939,1.3,3.97,7.62,6.93,5.78,6.8,31.56,8.948999999999998,2.109,25.12,1.568812056737589,3.68,4.85,3.83,134.230751450677,"00.04:25:49",265.8166666666667,"2023-07-21","13:05:40"
"11-58-78-70",4.3,17.24,1.57,3.918877005347594,4.434168126094571,7.6,4.45,6.46,28.07,6.51,.8519434628975265,25.738,1.568812056737589,2.55,3.67,3.532326820603908,122.4641274716812,"00.02:24:51",144.85,"2023-07-22","09:07:06"
"41-24-59-26",4.03,18.18393939393939,.45,3.33,.33,6.248379790940766,5.37,3.78,16.18,7.75,.26,9.869999999999999,1.03,2.49,2.01,2.09,83.40231918488016,"00.01:09:18",69.3,"2023-07-22","07:47:23"
"98-97-38-21",3.610871886120997,14.71,1.94,2.67,4.96,6.87,4.44,6.1,24.39,4.73,.8519434628975265,19.66,.97,2.21,6.29,3.22,107.6228153490185,"00.01:47:23",107.3833333333333,"2023-07-21","10:34:49"
"92-08-97-62",2.24,15.04,2.59,2.51,6.24,6.18,5.9,7.05,23.72,6.207379679144385,.48,24.57,1.03,3.247140319715808,6.77,2.69,116.4645199988602,"00.02:09:23",129.3833333333333,"2023-07-22","09:03:08"
"59-21-82-77",3.610871886120997,17.7,.82,2.9,6.85,.9399999999999999,8.539999999999999,5.061836007130124,23.83916221033868,5.56,.8519434628975265,17.17390374331551,1.568812056737589,3.247140319715808,4.87,3.532326820603908,107.0659965068601,"00.07:45:21",465.35,"2023-07-21","11:08:17"
"80-20-31-51",2.74,18.82,1.93,3.57,7.39,6.248379790940766,4.52,7.93,26.16,7.29,1.03,17.17390374331551,.7,1.83,1.2,2.72,111.2522835342563,"00.02:20:08",140.1333333333333,"2023-07-21","06:21:21"
"33-11-85-60",5.03,11.12,.57,3.12,.25,.13,7.6,3.82,23.83916221033868,8.24,.8519434628975265,19.92,1.568812056737589,4.45,4.49,2.73,97.72991772997379,"00.02:07:39",127.65,"2023-07-20","09:54:23"
"06-48-61-69",5.74,18.18393939393939,1.466543209876543,3.918877005347594,.25,5.28,3.1,6.93,18.81,7.03,.4,20.99,.7,1.76,1.35,3.23,99.13935960916353,"00.01:36:31",96.51666666666667,"2023-07-21","08:54:57"
"12-93-60-92",1.98,9.99,1.01,2.44,.19,.24,2.85,2.54,18.86,5.71,.22,19.59,.93,5.82,4.4,3.532326820603908,80.30232682060391,"00.01:44:12",104.2,"2023-07-22","10:07:20"
"11-11-55-95",3.45,14.05,1.07,3.35,.36,7.64,2.99,3.63,19.88,6.207379679144385,.41,21.53,1.39,2.98,1.59,2.9,93.42737967914438,"00.02:08:24",128.4,"2023-07-21","08:55:44"
"82-15-11-19",2.56,17.7,.54,3.54,.2,.29,4.54,3.67,21.2,6.207379679144385,.22,24.44,.78,1.83,3.63,3.91,95.25737967914438,"00.01:32:16",92.26666666666667,"2023-07-22","07:03:25"
"95-73-95-89",3.610871886120997,10.18,.45,3.918877005347594,8.09,3.54,5.030604982206405,2.9,15.4,6.207379679144385,.59,10.76,1.568812056737589,2.39,1.18,3.532326820603908,79.34887243016088,"00.01:17:34",77.56666666666666,"2023-08-03","10:32:08"
"02-47-29-85",3.610871886120997,10.69,.51,3.35,8.449999999999999,5.71,5.030604982206405,3.96,21.14,5.92,.36,9.731000000000002,1.47,1.99,5.73,4.02,91.67247686832741,"00.01:42:23",102.3833333333333,"2023-07-21","05:24:16"
"91-34-05-43",5.44,18.18393939393939,1.08,4.12,.25,.14,5.16,3.3,27.81,5.76,1.64,21.64,1.19,2.3,5.4,2.2,105.6139393939394,"00.02:14:23",134.3833333333333,"2023-07-21","05:44:31"
"29-34-28-44",3.610871886120997,18.18393939393939,1.05,3.03,.16,6.248379790940766,2.53,4.78,22.52,4,.34,21.1,1.568812056737589,1.64,2.88,3.532326820603908,97.17432994834266,"00.01:24:29",84.48333333333333,"2023-07-22","07:39:30"
"54-07-56-18",3.58,16.78,3.502999999999998,4.9,.88,6.91,5.89,6.86,23.83916221033868,5.92,.8519434628975265,17.17390374331551,1.568812056737589,3.247140319715808,3.526886120996441,3.532326820603908,108.9631747346055,"00.01:17:05",77.08333333333333,"2023-07-22","08:27:52"
"02-67-98-73",3.610871886120997,16.39,1.71,3.9,4.434168126094571,6.248379790940766,8.4,7.93,31.9,6.15,2.109,20.63,2.36,1.86,4.21,2.15,123.9924198031563,"00.02:47:41",167.6833333333333,"2023-07-22","05:53:58"
"89-44-00-22",2.04,23.22,.99,4.26,.19,.85,5.77,3.88,23.83916221033868,4,.37,25.57,2.25,4.73,6.54,3.42,111.9191622103387,"00.02:25:32",145.5333333333333,"2023-07-22","08:10:32"
"25-47-42-18",3.21,10.58,1.466543209876543,6.29,.19,2.45,4.49,3.17,23.23,5.33,1.49,10.06,.95,1.51,2.46,3.532326820603908,80.40887003048046,"00.01:22:40",82.66666666666667,"2023-07-21","10:21:32"
"92-95-45-69",2.5,11.66,1.466543209876543,4.4,6.16,9.140000000000001,3.05,7.04,27.01,4,.8519434628975265,14.39,.7,2.45,1.2,2.99,99.00848667277407,"00.01:34:10",94.16666666666667,"2023-08-03","06:54:16"
"25-17-75-96",4.13,24.78,1.91,4.08,.19,.13,8.27,6.72,27.16,6.72,.39,13.87,1.83,3.94,6.91,5.04,116.07,"00.03:37:38",217.6333333333333,"2023-07-19","10:40:03"
"08-10-28-09",3.13,13.98,.64,4.31,.33,.13,5.33,7.62,23.83916221033868,4,.8519434628975265,9.731000000000002,1.44,5.958,5.8,3.5,90.59010567323621,"00.02:17:32",137.5333333333333,"2023-07-20","06:31:58"
"63-11-66-98",3.34,14.21,1.466543209876543,2.69,.7,.13,5.08,8.857999999999999,23.83916221033868,4.1,.8519434628975265,12.24,1.21,3.51,4.2,2.02,88.44564888311275,"00.01:45:33",105.55,"2023-07-22","09:58:16"
"90-89-89-25",6.4,15.47,1.466543209876543,5.79,11.856,1.88,5.030604982206405,5.061836007130124,19.21,4.33,1.85,20.11,2.6,3.87,4.83,3.532326820603908,113.287311019817,"00.06:09:12",369.2,"2023-07-21","06:02:57"
"01-16-33-75",3.610871886120997,15.98,.98,2.271,4.04,6.248379790940766,2.53,5.04,29.75,6.207379679144385,.22,13.48,1.568812056737589,4.63,1.26,2.13,99.94644341294374,"00.01:21:41",81.68333333333334,"2023-08-03","08:47:30"
"37-73-98-41",5.94,18.18393939393939,3.19,2.94,.45,12.168,5.73,7.45,21.83,6.71,.68,12.27,1.58,2.93,3.35,3.55,108.9519393939394,"00.02:00:17",120.2833333333333,"2023-07-21","05:51:50"
"48-88-82-47",5.06,18.18393939393939,.7,6.25,4.434168126094571,6.248379790940766,4.45,2.213,22.89,4,.6899999999999999,9.731000000000002,.74,1.53,3.46,2.12,92.70048731097474,"00.01:38:53",98.88333333333334,"2023-07-22","09:37:18"
"44-96-14-86",2.76,10.98,1.01,6.29,4.434168126094571,5.98,4.69,2.213,35.239,7.42,1.17,18.47,1.87,1.76,4.97,4.85,114.1061681260946,"00.02:20:01",140.0166666666667,"2023-07-21","07:21:54"
"47-83-83-86",3.610871886120997,11.74,1.466543209876543,3.918877005347594,8.9,12.168,5.030604982206405,7.75,23.83916221033868,7.62,.8519434628975265,21.92,1.568812056737589,3.247140319715808,3.526886120996441,6.089,123.2478412542376,"00.06:37:09",397.15,"2023-07-20","07:15:21"
"79-40-96-41",1.98,18.18393939393939,1.466543209876543,6.29,.15,.25,8.300000000000001,3.52,23.83916221033868,8.710000000000001,.8519434628975265,25.738,1.97,3.82,5.54,5.1,115.7095882770521,"00.02:51:36",171.6,"2023-07-22","09:00:34"
"60-73-28-03",4.74,10.7,1.13,3.63,6.63,6.248379790940766,2.53,6.53,17.53,8.52,.8519434628975265,17.17390374331551,1.92,3.16,5.66,3.532326820603908,100.4865538177577,"00.01:54:00",114,"2023-07-25","06:08:27"
"79-90-62-68",2.71,27.27,1.37,6.29,11.856,6.248379790940766,8.539999999999999,5.08,23.83916221033868,6.84,.3,17.17390374331551,2.1,4.89,2.04,3.532326820603908,130.0797725651989,"00.00:39:40",39.66666666666666,"2023-07-24","10:48:42"
"67-12-09-24",4.93,9.571000000000002,.45,4.48,.13,6.23,4.59,5.13,18.3,6.25,1.4,17.17390374331551,2.48,1.7,2.83,3.532326820603908,89.17723056391942,"00.01:40:35",100.5833333333333,"2023-07-24","08:45:26"
"63-23-35-27",3.610871886120997,18.18393939393939,1.466543209876543,3.918877005347594,3.07,8.41,6.84,8.857999999999999,23.83916221033868,6.207379679144385,2.109,17.17390374331551,2.48,4.41,3.526886120996441,2.9,117.0045632490795,"00.03:19:44",199.7333333333333,"2023-07-21","08:33:41"
"04-92-66-81",2.45,13.43,.53,3.57,4.26,7.39,3.07,2.49,17.97,7.05,.8519434628975265,16.5,1.66,2.53,2.26,2.37,88.38194346289752,"00.01:52:07",112.1166666666667,"2023-08-03","10:14:55"
"93-87-16-02",3.610871886120997,26.79,.99,2.66,.14,12.168,5.97,4.17,15.27,4.75,.77,25.738,2.964999999999999,4.93,6.93,6.089,123.940871886121,"00.03:18:26",198.4333333333333,"2023-07-22","05:47:28"
"65-31-14-31",3.36,18.18393939393939,1.466543209876543,4.14,.2,12.168,5.030604982206405,8.109999999999999,21.63,8.1,.8519434628975265,16.72,1.75,5.04,6.24,3.532326820603908,116.5233578695238,"00.03:14:10",194.1666666666667,"2023-07-25","05:14:26"
"19-27-66-46",3.04,18.18393939393939,1.84,5.9,4.434168126094571,6.248379790940766,5.030604982206405,6.78,34.97,5.23,.5,13.93,1.66,3.247140319715808,3.45,4.53,118.9742326128969,"00.03:01:52",181.8666666666667,"2023-07-24","05:27:37"
"08-44-37-94",3.610871886120997,26.09,1.466543209876543,4.17,.66,8.859999999999999,6.17,6.48,23.83916221033868,4,.8519434628975265,17.07,1.568812056737589,4.87,7.628,2.02,119.3553328259713,"00.05:22:39",322.65,"2023-07-21","08:36:31"
"71-04-48-02",6.4,15.8,2.8,3.21,4.434168126094571,6.248379790940766,4.66,2.88,15.7,6.58,1.81,9.731000000000002,2.964999999999999,5.88,6.12,3.532326820603908,98.75087473763925,"00.03:15:04",195.0666666666667,"2023-07-25","07:34:16"
"24-04-95-50",3.01,10.4,.64,3.918877005347594,.34,.16,5.030604982206405,8.857999999999999,23.83916221033868,6.207379679144385,.8519434628975265,13.83,2.58,5.74,6.93,3.532326820603908,95.8682941605385,"00.02:18:18",138.3,"2023-07-22","05:20:59"
"27-66-11-12",2.61,18.18393939393939,1.466543209876543,2.69,.19,6.33,3.16,3.77,23.83916221033868,8.199999999999999,1.55,12.09,1.82,2.27,3.05,2.4,93.61964481415461,"00.02:25:31",145.5166666666667,"2023-07-25","12:08:43"
"11-10-12-08",3.610871886120997,12.15,.53,2.9,.13,.13,5.030604982206405,2.213,15.24,4.79,1.61,12.06,.84,1.92,2.28,3.8,69.23447686832741,"00.01:13:55",73.91666666666667,"2023-07-22","08:09:05"
"10-98-84-98",3.91,14.19,1.466543209876543,4.13,4.72,.13,2.9,5.061836007130124,17.18,6.207379679144385,.22,22.7,.88,2.64,2.06,3.7,92.09575889615105,"00.00:56:29",56.48333333333333,"2023-08-03","10:31:25"
"97-63-71-09",3.6,19.07,2.77,3.53,.25,.26,5.61,5.061836007130124,17.54,5.62,.42,20.29,2,2.11,6.69,2.99,97.81183600713013,"00.01:47:03",107.05,"2023-07-22","05:58:27"
"11-29-74-23",2.56,14.2,1.466543209876543,3.918877005347594,4.434168126094571,4.97,5.92,5.39,26.82,8.948999999999998,.36,15.67,.83,5.45,3.42,3.532326820603908,107.8909151619226,"00.01:40:42",100.7,"2023-07-25","05:00:58"
"59-89-68-30",3.610871886120997,18.18393939393939,1.466543209876543,3.918877005347594,4.434168126094571,6.248379790940766,5.030604982206405,5.061836007130124,24.63,8.948999999999998,1.89,9.731000000000002,2.91,3.247140319715808,3.526886120996441,4.49,107.3292468423686,"00.04:25:21",265.35,"2023-07-22","09:33:23"
"22-38-73-99",3.610871886120997,15.58,2.26,3.88,.18,.14,6.14,5.03,22.83,6.46,.87,14.55,.95,5.26,3.91,2.44,94.09087188612099,"00.01:33:36",93.59999999999999,"2023-07-22","05:58:44"
"81-45-95-70",4.26,18.18393939393939,3.16,4.25,2.76,6.248379790940766,5.19,5.061836007130124,25.06,6.207379679144385,.8519434628975265,22.93,1.65,2.89,4.15,4.49,117.3434783340522,"00.03:58:17",238.2833333333333,"2023-07-25","08:00:01"
"16-03-96-06",3.610871886120997,20.51,.72,3.32,6.96,6.248379790940766,3.07,4.14,19.98,4,1.83,12.21,2.964999999999999,2.61,2.32,3.532326820603908,98.02657849766567,"00.02:43:41",163.6833333333333,"2023-08-03","07:13:00"
"81-14-42-85",3.18,9.571000000000002,1.466543209876543,3.84,.13,.15,5.030604982206405,8.67,14.99,4.92,.36,17.17390374331551,1.05,4.96,3.08,3.532326820603908,82.10437875600236,"00.01:06:20",66.33333333333333,"2023-07-25","10:04:10"
"22-88-97-60",3.59,18.18393939393939,1.98,3.918877005347594,.21,8.93,5.030604982206405,5.061836007130124,29.46,6.207379679144385,.8,18.47,1.82,1.95,1.84,2.3,109.7526370677679,"00.02:39:54",159.9,"2023-07-24","07:46:17"
"47-75-71-27",6.4,9.571000000000002,3.502999999999998,4.89,.92,5.93,6.1,5.061836007130124,27.05,5.94,1.85,17.17390374331551,1.568812056737589,4.9,3.526886120996441,3.532326820603908,107.9177647487836,"00.03:48:34",228.5666666666667,"2023-07-22","11:55:55"
"10-39-00-99",2.45,13.34,2.69,5.68,3.63,4.22,2.82,2.77,27.04,6.207379679144385,.8519434628975265,11.64,.78,2.17,3.526886120996441,3.41,93.22620926303836,"00.02:36:07",156.1166666666667,"2023-08-03","12:16:13"
"96-06-62-42",4.85,9.800000000000001,.45,5.09,4.434168126094571,6.22,5.030604982206405,2.95,23.83916221033868,6.207379679144385,.27,14.66,1.568812056737589,2.47,3.526886120996441,6.089,97.45601317551807,"00.01:15:34",75.56666666666666,"2023-08-03","08:16:18"
"11-59-44-40",5.66,27.29,.71,5.68,.42,.33,5.030604982206405,2.46,21.92,5.97,.28,17.17390374331551,1.92,4.27,3.526886120996441,2.74,105.3813948465184,"00.01:56:37",116.6166666666667,"2023-07-25","08:52:05"
"27-51-81-61",4.71,25.56,1.37,2.56,.39,.14,6.33,2.213,25.39,7.64,.24,17.17390374331551,.7,2.84,1.62,3.47,102.3469037433155,"00.02:04:57",124.95,"2023-07-25","10:47:15"
"44-37-52-83",2.97,14.24,1.466543209876543,6.23,.5600000000000001,11.65,3.16,2.91,20.2,5.78,.77,16.3,1.03,2.15,1.84,2.02,93.27654320987655,"00.01:35:37",95.61666666666666,"2023-07-25","06:43:30"
"45-92-75-89",1.98,28.34,.72,2.271,4.434168126094571,8.359999999999999,5.030604982206405,3.03,35.239,7.11,.8519434628975265,16.59,.78,2.33,3.83,4.2,125.0967165711985,"00.02:06:17",126.2833333333333,"2023-07-25","06:48:52"
"85-71-09-15",3.63,11.81,.45,3.918877005347594,8.48,6.248379790940766,8.539999999999999,3.02,24.38,6.01,.59,10.37,2.2,1.93,4.56,2.18,98.31725679628836,"00.02:01:18",121.3,"2023-07-24","05:40:00"
"64-51-39-39",3.61,21.81,1.466543209876543,2.92,.13,10.27,5.84,4.67,25.78,7.36,.8519434628975265,25.16,1.568812056737589,3.247140319715808,3.526886120996441,3.532326820603908,121.7436519908278,"00.04:41:20",281.3333333333333,"2023-07-25","09:54:16"
"36-28-42-39",2.48,18.8,1.73,5.09,11.856,.13,8.539999999999999,5.061836007130124,31.07,6.207379679144385,.43,25.72,1.31,3.247140319715808,2.16,2.95,126.7823560059903,"00.02:43:43",163.7166666666667,"2023-07-24","06:33:24"
"95-09-61-15",3.610871886120997,24.17,3.502999999999998,4.87,.6899999999999999,8.029999999999999,4.38,6.87,23.29,6.207379679144385,1.86,25.738,1.568812056737589,5.958,5.89,6.089,132.725063622003,"00.03:49:42",229.7,"2023-07-25","05:06:29"
"86-63-74-80",1.98,15.57,2.13,3.918877005347594,.16,4.35,4.05,5.061836007130124,14.901,4.46,1.02,11.49,1.68,2.54,1.16,3.532326820603908,78.00403983308162,"00.01:23:35",83.58333333333333,"2023-07-25","08:21:55"
"67-27-36-61",6.4,11.43,.71,4.29,.17,6.41,6.56,4.89,21.99,6.66,1.86,17.17390374331551,1.96,2.15,3.89,3.532326820603908,100.0762305639194,"00.01:35:06",95.09999999999999,"2023-07-25","05:09:57"
"08-84-33-33",4.19,16.92,.45,3.918877005347594,4.65,6.248379790940766,2.76,5.061836007130124,18.45,5.18,.26,16.04,1.568812056737589,2.38,1.16,2.02,91.25790486015607,"00.01:24:06",84.09999999999999,"2023-08-03","06:50:27"
"07-50-91-84",2.95,23.77,1.466543209876543,3.918877005347594,10.95,5.37,2.9,7.68,18.97,4,.54,11.01,1.16,3.247140319715808,1.63,3.2,102.7625605349399,"00.01:55:40",115.6666666666667,"2023-08-03","06:53:03"
"87-71-97-91",4.53,18.84,.46,3.53,11.856,12.168,4.28,3.38,19.65,5.54,.8519434628975265,20.1,.7,2.92,1.5,2.91,113.2159434628975,"00.01:56:58",116.9666666666667,"2023-08-04","09:33:10"
"72-05-40-32",3.81,10.7,.52,2.75,3.27,2.41,3.8,3.53,23.83916221033868,6.207379679144385,.36,16.38,1.01,3.41,1.32,2.65,85.96654188948307,"00.01:36:24",96.40000000000001,"2023-08-04","12:18:50"
"87-43-28-28",2.74,12.22,1.16,4.15,9.220000000000001,.13,4.77,4.42,22.95,6.75,.22,21.33,1.43,4.31,3.37,4.25,103.42,"00.02:33:53",153.8833333333333,"2023-07-19","09:24:17"
"02-59-28-55",2.3,18.18393939393939,.65,2.271,6.5,7.4,2.77,4.83,28.41,4.21,.8,11.52,1.568812056737589,2.33,5,2.02,100.763751450677,"00.02:16:11",136.1833333333333,"2023-07-18","12:12:32"
"41-71-16-88",2.2,10.32,2.71,3.72,4.434168126094571,6.248379790940766,5.030604982206405,3.16,27.5,6.207379679144385,.84,13.64,1.09,2.81,1.51,3.07,94.49053257838612,"00.01:36:53",96.88333333333334,"2023-08-04","05:46:46"
"91-57-08-43",1.99,15.97,1.35,3.32,.25,.13,3.33,2.213,16.97,4.77,.28,22.58,1.568812056737589,3.15,1.16,3,82.03181205673759,"00.01:21:52",81.86666666666666,"2023-07-24","08:26:24"
"63-99-85-70",3.28,18.18393939393939,.51,2.271,4.434168126094571,.13,2.53,2.62,14.901,4,.36,17.17390374331551,1.568812056737589,4.87,1.82,3.97,82.62282332008706,"00.01:25:26",85.43333333333334,"2023-08-03","06:18:15"
"65-43-78-90",3.610871886120997,18.18393939393939,1.466543209876543,3.918877005347594,6.45,6.248379790940766,4.8,3.95,23.83916221033868,6.207379679144385,.24,17.56,1.43,3.247140319715808,4.97,2.05,108.1722934954242,"00.02:05:49",125.8166666666667,"2023-07-24","08:26:29"
"37-38-94-21",3.610871886120997,16.51,3.502999999999998,3.18,8.81,9.25,5.030604982206405,3.05,14.901,6.207379679144385,.5,17.17390374331551,.79,2.45,2.87,3.64,101.4767602907873,"00.01:32:48",92.8,"2023-07-26","10:39:30"
"77-42-43-43",2.61,16.75,.82,4.67,7.29,7.65,6,4.31,23.83916221033868,5.13,.37,22.56,1.68,4.67,3.526886120996441,3.66,115.5360483313351,"00.01:55:18",115.3,"2023-07-24","08:10:03"
"68-60-50-68",2.62,22.55,.48,4.52,8.890000000000001,6.248379790940766,5.1,7.78,18.96,8.948999999999998,2.109,12.75,1.25,3.21,1.49,2.2,109.1063797909408,"00.02:09:59",129.9833333333333,"2023-07-24","06:33:57"
"46-89-69-47",3.610871886120997,18.18393939393939,1.466543209876543,6.29,.77,10.86,5.030604982206405,5.061836007130124,23.83916221033868,7.77,.8519434628975265,10.65,1.568812056737589,3.247140319715808,3.526886120996441,3.532326820603908,106.2600664705634,"00.00:09:24",9.4,"2023-07-24","05:51:24"
"46-72-66-83",3.610871886120997,16.57,1.07,3.44,3.45,7.49,2.53,8.857999999999999,14.901,5.03,.72,18.72,1.568812056737589,2.09,1.62,3.532326820603908,95.20101076346249,"00.01:35:08",95.13333333333334,"2023-08-03","09:34:57"
"25-02-52-66",1.98,18.18393939393939,2.11,5.05,.13,9.4,7.69,2.82,33.23,5.2,.34,18.59,1.05,3.9,2.37,3.77,115.8139393939394,"00.02:18:51",138.85,"2023-07-26","07:43:29"
"55-56-28-22",3.610871886120997,18.18393939393939,1.466543209876543,2.69,3.3,5.15,5.030604982206405,5.061836007130124,23.83916221033868,4,.22,17.17390374331551,.8100000000000001,1.99,2.14,2.02,96.68686143292766,"00.00:48:21",48.35,"2023-08-03","08:39:08"
"99-17-74-11",3.02,13.08,.72,4.19,.28,.32,5.030604982206405,5.72,23.83916221033868,7.89,.37,17.17390374331551,2.01,2.99,4.01,5.11,95.7536709358606,"00.02:48:06",168.1,"2023-07-25","08:55:25"
"46-53-61-02",6.4,19.68,.5,5.64,7.17,8.44,7.39,6.43,26.87,4.84,.66,25.05,.88,5.37,3.01,4.08,132.41,"00.02:19:03",139.05,"2023-07-24","08:58:33"
"10-77-75-51",2.67,14,1.466543209876543,3.918877005347594,.15,6.66,4.05,5.3,23.83916221033868,6.207379679144385,.23,9.731000000000002,1.57,3.82,3.11,2.13,88.8529621047072,"00.02:02:25",122.4166666666667,"2023-07-25","07:35:15"
"71-70-88-23",3.610871886120997,23.23,1.466543209876543,5.51,4.434168126094571,6.248379790940766,5.51,8.857999999999999,23.83916221033868,6.207379679144385,.31,17.17390374331551,1.568812056737589,2.11,2.1,3.532326820603908,115.7095475231729,"00.02:51:14",171.2333333333333,"2023-07-24","05:38:46"
"50-33-80-84",3.610871886120997,12.83,1.466543209876543,3.24,4.434168126094571,9.26,3.95,8.857999999999999,35.239,4.39,.22,17.17390374331551,2.06,3.247140319715808,1.58,3.75,115.3096272851234,"00.01:42:18",102.3,"2023-07-24","08:04:04"
"21-95-76-65",1.98,17.44,1.07,2.86,.29,.85,4.63,5.061836007130124,23.83916221033868,6.23,1.35,20.22,.7,3.98,1.55,2.98,95.03099821746881,"00.02:09:28",129.4666666666667,"2023-07-24","06:15:30"
"91-60-65-39",2.42,27.87,2.25,5.46,7.2,7.85,6.7,5.93,22.96,6.207379679144385,.51,17.17390374331551,.84,2.67,1.92,6.089,124.0502834224599,"00.02:09:38",129.6333333333333,"2023-07-24","09:21:52"
"42-15-16-06",3.19,23.34,1.91,2.86,.5,.26,5.39,3.46,23.68,6.207379679144385,.22,25.738,.7,5.47,1.77,2.64,107.3353796791444,"00.01:59:52",119.8666666666667,"2023-07-26","09:50:18"
"00-11-52-27",2.83,19.64,1.18,3.83,.23,.13,3.22,2.213,23.71,4.21,.35,15.85,1.35,4.82,2.11,3.05,88.723,"00.01:30:19",90.31666666666666,"2023-07-24","06:15:59"
"87-56-56-81",2.09,29.118,2.73,5.77,.24,8.609999999999999,5.15,4.92,28.03,6.83,.4,23.46,1.6,4.01,6.59,2.43,131.978,"00.02:11:53",131.8833333333333,"2023-07-25","06:54:12"
"81-79-89-86",2.55,29.118,2.4,5.25,.28,6.248379790940766,5.030604982206405,6.63,23.83916221033868,5.87,.51,25.26,1.21,4.49,1.16,2.63,122.4761469834858,"00.02:19:47",139.7833333333333,"2023-07-24","05:14:08"
"10-18-23-80",4.73,29.1,2.12,3.85,6.87,8.5,7.6,3.35,25.73,6.16,1.71,19.57,1.04,4.76,1.44,3.48,130.01,"00.02:09:48",129.8,"2023-07-24","06:34:00"
"65-08-75-81",1.98,16.41,.9399999999999999,4.63,8.890000000000001,8.380000000000001,8.539999999999999,5.92,24.83,6.74,1.08,25.28,1.91,2.12,2.39,2.93,122.97,"00.01:59:18",119.3,"2023-07-24","08:56:10"
"71-59-52-11",5.35,18.18393939393939,.6,2.271,3.49,2.71,2.53,2.56,23.27,6.27,.25,14.91,1.15,2.77,1.16,2.19,89.66493939393939,"00.01:17:55",77.91666666666667,"2023-07-24","11:41:06"
"31-09-36-85",3.3,21.91,.77,2.98,7.03,8.800000000000001,5.030604982206405,5.96,23.43,4.46,2.109,10.39,.7,3.32,1.29,2.15,103.6296049822064,"00.01:45:22",105.3666666666667,"2023-08-03","08:52:04"
"29-04-00-40",2.41,9.571000000000002,1.37,2.31,.27,5.36,3.3,5.061836007130124,18.16,5.37,.22,20.98,.86,3.21,1.71,3.532326820603908,83.69516282773404,"00.01:20:44",80.73333333333333,"2023-07-24","10:07:52"
"72-18-38-35",2.17,29.05,.55,3.64,.2,.19,4.4,8.857999999999999,23.67,5.04,1.01,13,1.76,5.958,3.24,3.532326820603908,106.2683268206039,"00.02:38:54",158.9,"2023-07-24","06:19:23"
"83-34-07-73",6.4,23.75,1.08,3.918877005347594,.5,6.248379790940766,4.66,2.213,24.47,5.38,.8519434628975265,21.14,.75,5.958,1.42,3.42,112.1602002591859,"00.01:48:15",108.25,"2023-07-26","11:56:28"
"70-36-24-93",2.76,18.58,.62,3.918877005347594,3.82,6.248379790940766,3.26,5.061836007130124,14.901,6.207379679144385,.34,18.73,1.568812056737589,2.64,2.19,3.532326820603908,94.37861135990437,"00.01:29:52",89.86666666666666,"2023-08-04","06:00:03"
"64-46-73-61",1.98,10.91,.49,5.37,4.434168126094571,6.248379790940766,3.55,3.14,22.31,7.32,1.8,17.17390374331551,2.54,3.03,1.99,3.532326820603908,95.81877848095475,"00.01:15:16",75.26666666666667,"2023-08-04","07:30:07"
