interview__key,access_internet,internet_home,distance_internet,inter_activity__1,inter_activity__2,inter_activity__3,inter_activity__4,inter_activity__5,inter_activity__6,inter_activity__7,inter_activity__8,inter_activity__9,inter_activity__10,inter_activity__96,inter_activity__n888,inter_activity__n999,inter_activity_oth,cost_internet,internet_purpose__1,internet_purpose__2,internet_purpose__3,internet_purpose__4,internet_purpose__5,internet_purpose__6,internet_purpose__96,internet_purpose__n888,internet_purpose__n999,internet_purpose_oth
"96-83-30-59","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,500,,,,,,,,,,
"08-93-39-25","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"70-80-52-20","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"98-33-69-97","Yes","Yes",,"Yes","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No",,1500,,,,,,,,,,
"72-65-40-82","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"28-81-45-53","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"06-80-46-73","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"09-02-42-42","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"16-61-64-98","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-61-04-95","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"39-38-75-31","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"49-39-29-75","Yes","Yes",,"Yes","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No",,3000,,,,,,,,,,
"30-17-77-88","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-08-77-29","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"69-05-41-80","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"21-49-13-73","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"75-38-27-75","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-85-47-22","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"53-81-07-04","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-80-02-03","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"69-30-60-03","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"21-15-99-40","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-56-27-24","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"75-37-22-90","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"67-01-06-94","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"04-57-01-84","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"53-87-70-93","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"89-42-22-50","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"41-64-40-11","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"89-49-22-36","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20-63-38-57","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"84-72-64-66","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"63-42-88-22","Yes","Yes",,"Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No",,600,,,,,,,,,,
"22-88-22-30","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"27-50-41-80","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-50-20-38","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,2000,,,,,,,,,,
"78-63-95-63","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"21-75-94-85","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20-46-30-59","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"12-17-56-74","Yes","Yes",,"Yes","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No",,600,,,,,,,,,,
"80-41-60-05","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"50-77-28-73","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"42-38-30-13","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-33-62-23","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"17-87-80-73","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"73-58-06-14","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-13-82-99","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"49-72-13-69","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-23-50-93","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"24-20-09-18","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"02-65-40-62","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-04-66-76","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-33-92-13","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"61-75-70-64","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"23-31-62-51","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-05-18-77","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-43-52-74","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"61-21-03-67","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-29-78-52","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"11-76-72-18","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"97-14-88-73","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"68-19-50-42","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-00-37-38","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-73-96-31","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"40-23-79-37","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"49-36-92-60","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"21-46-54-95","Yes","Yes",,"Yes","No","No","Yes","No","Yes","No","Yes","No","No","No","No","No",,1000,,,,,,,,,,
"65-71-98-91","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"58-91-32-30","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-10-16-95","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20-74-87-97","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"42-18-27-84","Yes","No","more than 2000 m","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,200,,,,,,,,,,
"65-19-88-53","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"56-92-07-98","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74-74-25-12","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"83-96-24-75","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,1000,,,,,,,,,,
"56-67-49-17","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"16-50-24-00","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"73-07-75-47","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"26-48-16-48","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-76-08-58","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"51-88-01-88","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-25-97-12","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"06-34-31-56","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"85-35-12-09","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
