interview__key,as10,as11,as12,as13,as14,as15,as16__1,as16__2,as16__3,as16__4,as16__5,as16__6,as16__7,as16__8,as16__9,as16__96,as16_oth,as19,as17,as18__1,as18__2,as18__3,as18__4,as18__5,as18__6,as18__7,as18__8,as18__9,as18__10,as18__11,as18__96
"41-04-08-56","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"36-17-00-87","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"05-33-40-10","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"27-67-11-74","Yes","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"42-16-66-43","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"07-13-95-29","Yes","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"96-93-55-42","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"35-46-21-62","No","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"40-51-79-00","Yes","Yes","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"80-05-91-55","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"59-22-24-47","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"78-46-05-26","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"01-54-87-19","Yes","Yes","Yes","Yes","No",,,,,,,,,,,,,"Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No"
"64-06-48-62","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"21-65-85-03","Yes","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"03-81-70-83","No","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"22-43-82-01","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"40-89-32-79","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"94-65-34-20","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"17-73-42-21","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"86-29-59-93","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"88-87-27-22","Yes","Yes","Yes","Yes","Yes",6000,"No","No","Yes","No","No","No","No","Yes","No","No",,"No","No",,,,,,,,,,,,
"17-95-26-62","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No"
"86-23-74-18","Yes","Yes","Yes","Yes","Yes",15000,"No","No","Yes","No","No","No","No","Yes","No","No",,"No","No",,,,,,,,,,,,
"69-47-17-72","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"77-46-09-31","Yes","Yes","No","No","Yes",5000,"Yes","No","Yes","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"97-62-36-16","No","Yes","No","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No"
"39-46-61-12","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"51-78-77-10","Yes","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"95-19-67-91","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"90-10-35-11","Yes","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"43-53-25-48","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"91-87-02-88","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"54-62-08-69","Yes","No","Yes","Yes","No",,,,,,,,,,,,,"Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No"
"37-56-30-78","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"08-23-42-65","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"59-85-68-42","Yes","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"84-09-48-58","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"75-58-20-42","Yes","Yes","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"00-68-70-04","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"51-54-98-03","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"90-58-96-49","Yes","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"07-07-62-62","Yes","Yes","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No"
"26-08-54-15","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"98-80-86-00","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"19-36-93-83","Yes","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"39-74-73-78","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"73-63-00-42","Yes","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"15-80-74-06","Yes","Yes","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"40-74-32-61","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"95-10-30-55","Yes","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"93-89-51-75","Yes","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"75-95-38-57","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"34-96-82-10","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"90-41-75-26","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"93-64-37-20","Yes","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"91-66-07-16","Yes","Yes","Yes","Yes","Yes",1000,"No","No","No","No","No","No","No","Yes","No","No",,"Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No"
"60-51-83-59","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"76-32-07-05","Yes","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"16-40-92-10","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"24-75-24-45","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"93-05-25-38","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"59-77-15-06","Yes","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"43-11-20-48","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"38-02-62-89","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"21-01-77-10","Yes","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"81-78-91-05","Yes","Yes","Yes","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No"
"47-09-64-37","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"34-25-65-08","No","Yes","Yes","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No"
"86-44-30-89","No","No","No","No","Yes",2000,"No","No","Yes","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"74-03-89-65","Yes","Yes","Yes","Yes","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"56-65-93-48","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"66-39-11-55","Yes","Yes","Yes","Yes","No",,,,,,,,,,,,,"Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No"
"14-03-04-43","Yes","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"27-47-38-04","Yes","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"43-92-12-14","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"05-86-89-30","Yes","Yes","Yes","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"84-33-11-24","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"79-96-52-99","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"27-91-30-19","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No"
"49-11-32-04","Yes","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"88-01-30-83","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"53-42-52-41","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"18-88-95-82","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"44-20-34-87","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"62-58-98-18","Yes","Yes","Yes","Yes","Yes",2000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"10-26-36-54","No","Yes","Yes","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"97-96-81-02","Yes","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"29-40-66-47","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"18-40-35-80","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"79-71-02-69","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"25-22-65-60","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"89-59-08-73","Yes","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"91-40-38-85","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"17-33-53-75","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"48-20-09-62","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"29-88-28-45","Yes","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"92-61-60-00","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"98-05-61-12","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"49-80-41-29","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"56-67-61-31","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"93-39-60-64","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"75-50-72-64","Yes","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"13-68-33-58","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"67-51-21-12","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"92-63-14-10","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"23-95-53-31","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"76-83-42-25","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"34-04-41-33","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"65-40-10-81","Yes","No","Yes","Yes","Yes",5000,"No","No","Yes","Yes","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"32-27-90-36","No","Yes","Yes","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","Yes","Yes","No","No","No","No","No"
"34-35-99-68","Yes","Yes","Yes","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No"
"96-83-30-59","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No"
"08-93-39-25","No","No","No","Yes","Yes",500,"Yes","No","No","No","No","No","No","Yes","No","No",,"No","No",,,,,,,,,,,,
"70-80-52-20","Yes","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"98-33-69-97","Yes","Yes","Yes","Yes","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"72-65-40-82","No","No","No","No","Yes",1000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No"
"28-81-45-53","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No"
"06-80-46-73","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"09-02-42-42","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"16-61-64-98","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"29-61-04-95","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"39-38-75-31","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"49-39-29-75","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"30-17-77-88","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"29-08-77-29","No","Yes","Yes","Yes","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"69-05-41-80","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"21-49-13-73","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"75-38-27-75","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"14-85-47-22","Yes","Yes","No","Yes","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"53-81-07-04","No","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"65-80-02-03","Yes","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"69-30-60-03","Yes","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"21-15-99-40","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"44-56-27-24","Yes","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"75-37-22-90","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"67-01-06-94","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"04-57-01-84","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"53-87-70-93","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"89-42-22-50","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"41-64-40-11","Yes","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"89-49-22-36","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"20-63-38-57","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"84-72-64-66","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"63-42-88-22","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"22-88-22-30","Yes","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"27-50-41-80","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"87-50-20-38","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"78-63-95-63","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"21-75-94-85","Yes","Yes","No","Yes","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"20-46-30-59","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"12-17-56-74","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"80-41-60-05","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"50-77-28-73","Yes","Yes","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"42-38-30-13","No","Yes","No","Yes","Yes",600,"No","No","No","No","No","No","No","Yes","No","No",,"Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No"
"05-33-62-23","Yes","Yes","No","No","No",,,,,,,,,,,,,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"17-87-80-73","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"73-58-06-14","Yes","Yes","Yes","Yes","Yes",30000,"Yes","Yes","Yes","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"22-13-82-99","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"49-72-13-69","Yes","Yes","Yes","Yes","Yes",1000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"72-23-50-93","Yes","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"24-20-09-18","Yes","Yes","Yes","Yes","Yes",10000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"02-65-40-62","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"65-04-66-76","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"87-33-92-13","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"61-75-70-64","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"23-31-62-51","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"95-05-18-77","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"87-43-52-74","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"61-21-03-67","No","No","Yes","Yes","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"72-29-78-52","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"11-76-72-18","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"97-14-88-73","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"68-19-50-42","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"95-00-37-38","No","Yes","No","Yes","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"94-73-96-31","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"40-23-79-37","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"49-36-92-60","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"21-46-54-95","No","Yes","Yes","Yes","Yes",200,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"65-71-98-91","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"58-91-32-30","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"18-10-16-95","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"20-74-87-97","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"42-18-27-84","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"65-19-88-53","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"56-92-07-98","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"74-74-25-12","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"83-96-24-75","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"56-67-49-17","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"16-50-24-00","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"73-07-75-47","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"26-48-16-48","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"72-76-08-58","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"51-88-01-88","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"94-25-97-12","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"06-34-31-56","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"85-35-12-09","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
