interview__key,as_loc01_in,as_loc02_in,as_loc03_in,as_loc04_in,as_loc05_in,as_loc06_in,as_loc07_in,as_loc08_in,as_loc09_in,as_loc10_in,as_loc11_in,as_loc12_in,as_loc13_in,as_loc14_in,as_loc15_in,as_loc16_in,trst01,trst02,trst03,trst04,trst05,exp_ev1_01,exp_ev1_03,exp_ev1_05,exp_ev1_06,exp_ev1_07,exp_ev1_11,exp_ev1_12,exp_ev1_13,exp_ev1_14,exp_ev1_15
"10-78-86-05","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Disagree","Disagree","Disagree","Disagree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","distrust","strongly trust","strongly distrust","indifferent","indifferent","Very worried","Worried","Very worried","Very worried","Worried","Not at all worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried"
"58-17-83-09","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Indifferent (neither nor)","strongly trust","strongly trust","trust","trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Worried","Extremely worried","Worried"
"86-94-71-57","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","distrust","strongly trust","distrust","Very worried","Very worried","Extremely worried","Extremely worried","Extremely worried","Worried","Very worried","Very worried","Very worried","Slightly worried"
"13-61-09-88","Strongly agree","Strongly agree","Strongly disagree","Indifferent (neither nor)","Disagree","Strongly agree","Disagree","Disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","strongly trust","trust","trust","distrust","distrust","Worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Not at all worried","Worried","Worried","Worried"
"33-63-66-86","Strongly agree","Agree","Agree","Disagree","Disagree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly distrust","trust","distrust","trust","strongly trust","Very worried","Extremely worried","Extremely worried","Very worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Extremely worried","Not at all worried"
"31-45-42-89","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Indifferent (neither nor)","Disagree","Strongly disagree","trust","trust","indifferent","indifferent","distrust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Slightly worried","Slightly worried","Very worried","Slightly worried"
"53-01-20-30","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly disagree","trust","trust","trust","trust","distrust","Very worried","Very worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Slightly worried","Worried","Extremely worried","Not at all worried"
"13-52-61-75","Strongly agree","Strongly agree","Disagree","Indifferent (neither nor)","Agree","Strongly agree","Strongly disagree","Disagree","Agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Strongly disagree","distrust","indifferent","strongly distrust","strongly trust","indifferent","Worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Worried","Very worried","Slightly worried","Worried","Worried"
"64-05-06-14","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Very worried","Very worried","Very worried","Slightly worried","Slightly worried","Worried","Worried"
"78-32-01-29","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Not at all worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"33-80-34-20","Agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Very worried","Worried","Worried","Worried","Worried"
"10-62-40-22","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","trust","trust","trust","indifferent","trust","Very worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"82-40-44-86","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Indifferent (neither nor)","Disagree","Disagree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly disagree","indifferent","trust","distrust","distrust","distrust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Slightly worried"
"52-02-93-49","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Very worried","Worried","Very worried","Worried","Worried","Worried","Very worried"
"94-99-56-40","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","trust","trust","strongly trust","trust","trust","Worried","Worried","Worried","Very worried","Very worried","Worried","Worried","Worried","Worried","Worried"
"32-71-99-16","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Strongly agree","strongly trust","indifferent","distrust","distrust","indifferent","Very worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Slightly worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"91-09-88-25","Indifferent (neither nor)","Strongly agree","Agree","Indifferent (neither nor)","Disagree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Strongly disagree","strongly trust","trust","strongly distrust","strongly trust","trust","Very worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Extremely worried","Very worried","Extremely worried","Extremely worried"
"53-58-51-62","Strongly agree","Agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Agree","Agree","Disagree","Strongly disagree","trust","indifferent","strongly distrust","indifferent","indifferent","Very worried","Extremely worried","Very worried","Extremely worried","Extremely worried","Very worried","Extremely worried","Very worried","Very worried","Very worried"
"95-92-63-73","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Disagree","Agree","Agree","Agree","Agree","Disagree","Disagree","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried"
"06-17-24-58","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Disagree","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","indifferent","indifferent","indifferent","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Worried","Slightly worried","Very worried","Worried"
"23-78-50-31","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","trust","trust","trust","Extremely worried","Worried","Extremely worried","Extremely worried","Very worried","Slightly worried","Very worried","Worried","Not at all worried","Slightly worried"
"20-84-25-59","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Strongly agree","Disagree","Disagree","Disagree","Disagree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","indifferent","trust","indifferent","indifferent","indifferent","Worried","Worried","Very worried","Very worried","Very worried","Worried","Very worried","Worried","Not at all worried","Slightly worried"
"97-31-09-83","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Slightly worried"
"56-22-99-66","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","strongly trust","strongly trust","trust","indifferent","indifferent","Worried","Worried","Worried","Very worried","Very worried","Slightly worried","Very worried","Slightly worried","Not at all worried","Worried"
"05-92-75-52","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"56-78-97-61","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"89-05-59-72","Strongly agree","Agree","Agree","Disagree","Disagree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","trust","trust","distrust","distrust","trust","Very worried","Very worried","Very worried","Very worried","Slightly worried","Slightly worried","Not at all worried","Slightly worried","Extremely worried","Not at all worried"
"50-93-16-91","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Indifferent (neither nor)","trust","strongly trust","distrust","distrust","distrust","Not at all worried","Slightly worried","Slightly worried","Worried","Worried","Slightly worried","Worried","Slightly worried","Worried","Slightly worried"
"89-68-31-84","Strongly agree","Strongly agree","Indifferent (neither nor)","Disagree","Strongly agree","Strongly agree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Agree","indifferent","trust","trust","indifferent","indifferent","Very worried","Worried","Very worried","Very worried","Very worried","Not at all worried","Very worried","Worried","Very worried","Very worried"
"37-58-34-11","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Very worried","Very worried","Slightly worried","Worried","Very worried","Very worried"
"33-93-90-01","Agree","Agree","Strongly agree","Disagree","Disagree","Indifferent (neither nor)","Disagree","Agree","Disagree","Disagree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Disagree","trust","trust","indifferent","distrust","trust","Worried","Extremely worried","Very worried","Very worried","Very worried","Worried","Very worried","Very worried","Very worried","Very worried"
"00-04-89-61","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Disagree","Disagree","Agree","Agree","Agree","Disagree","Disagree","strongly trust","strongly trust","strongly trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Worried","Worried"
"98-42-90-09","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","indifferent","indifferent","indifferent","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Not at all worried"
"81-57-29-94","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","distrust","indifferent","trust","Very worried","Very worried","Very worried","Very worried","Slightly worried","Worried","Not at all worried","Worried","Extremely worried","Slightly worried"
"55-74-55-01","Strongly agree","Strongly agree","Agree","Disagree","Disagree","Strongly agree","Indifferent (neither nor)","Disagree","Strongly agree","Agree","Strongly agree","Agree","Agree","Disagree","Strongly disagree","Strongly disagree","trust","trust","indifferent","distrust","trust","Worried","Slightly worried","Worried","Worried","Worried","Worried","Slightly worried","Very worried","Slightly worried","Very worried"
"35-03-81-94","Agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Very worried","Worried","Worried","Very worried","Worried","Very worried","Worried","Worried","Worried"
"87-29-60-32","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","trust","trust","trust","trust","trust","Extremely worried","Very worried","Extremely worried","Very worried","Very worried","Slightly worried","Worried","Worried","Worried","Slightly worried"
"59-04-53-64","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Strongly agree","trust","trust","strongly trust","trust","trust","Very worried","Extremely worried","Very worried","Slightly worried","Very worried","Not at all worried","Not at all worried","Slightly worried","Slightly worried","Slightly worried"
"82-68-38-51","Agree","Agree","Agree","Disagree","Strongly agree","Disagree","Disagree","Agree","Strongly agree","Disagree","Strongly agree","Disagree","Disagree","Agree","Agree","Agree","trust","distrust","indifferent","trust","strongly trust","Slightly worried","Very worried","Extremely worried","Slightly worried","Very worried","Worried","Worried","Worried","Slightly worried","Not at all worried"
"64-96-99-21","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Very worried","Very worried","Worried","Worried","Worried","Slightly worried"
"36-02-93-74","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","indifferent","trust","trust","strongly trust","Extremely worried","Very worried","Extremely worried","Very worried","Very worried","Worried","Worried","Slightly worried","Very worried","Slightly worried"
"56-43-23-52","Strongly agree","Agree","Agree","Disagree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","trust","indifferent","distrust","distrust","trust","Very worried","Very worried","Very worried","Worried","Slightly worried","Slightly worried","Not at all worried","Slightly worried","Very worried","Not at all worried"
"42-33-55-75","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Disagree","Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Disagree","strongly trust","strongly trust","trust","distrust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Slightly worried","Slightly worried","Slightly worried"
"67-03-64-23","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"34-93-29-30","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Disagree","Disagree","Disagree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Disagree","strongly trust","strongly trust","trust","trust","trust","Very worried","Extremely worried","Very worried","Extremely worried","Very worried","Very worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried"
"74-55-51-40","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"64-62-65-29","Agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","trust","trust","indifferent","trust","trust","Slightly worried","Very worried","Worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Worried","Worried"
"30-54-31-50","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"42-02-08-83","Strongly agree","Agree","Agree","Disagree","Disagree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","distrust","trust","Very worried","Very worried","Very worried","Very worried","Slightly worried","Worried","Not at all worried","Slightly worried","Extremely worried","Not at all worried"
"04-71-60-91","Agree","Agree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Disagree","Disagree","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","distrust","trust","distrust","distrust","trust","Worried","Slightly worried","Worried","Worried","Worried","Not at all worried","Slightly worried","Worried","Worried","Worried"
"37-15-67-95","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"42-23-71-10","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Agree","trust","strongly trust","trust","trust","indifferent","Very worried","Worried","Extremely worried","Extremely worried","Very worried","Slightly worried","Very worried","Worried","Slightly worried","Slightly worried"
"50-11-26-74","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Slightly worried","Very worried","Slightly worried"
"41-04-96-60","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Disagree","Agree","Agree","Indifferent (neither nor)","Agree","Disagree","strongly trust","strongly trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Worried","Worried","Worried"
"64-11-10-98","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Indifferent (neither nor)","Disagree","Strongly disagree","trust","trust","trust","indifferent","trust","Very worried","Very worried","Very worried","Worried","Very worried","Worried","Slightly worried","Slightly worried","Extremely worried","Slightly worried"
"57-81-30-05","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Disagree","Disagree","Disagree","trust","trust","trust","trust","trust","Extremely worried","Very worried","Very worried","Very worried","Worried","Extremely worried","Worried","Slightly worried","Extremely worried","Not at all worried"
"88-77-78-80","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"50-74-95-60","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Slightly worried","Worried","Slightly worried","Worried","Worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Very worried"
"99-69-07-36","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Disagree","Disagree","Disagree","Disagree","Agree","Agree","Agree","Disagree","Disagree","trust","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried"
"94-52-87-82","Agree","Agree","Agree","Disagree","Agree","Agree","Indifferent (neither nor)","Disagree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Extremely worried","Extremely worried","Very worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Extremely worried","Not at all worried"
"36-65-12-21","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Disagree","Disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","indifferent","strongly trust","indifferent","indifferent","trust","Very worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Slightly worried","Worried"
"97-41-99-18","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"90-57-88-40","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"38-86-39-27","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Agree","trust","trust","trust","strongly trust","trust","Worried","Worried","Worried","Worried","Worried","Very worried","Worried","Very worried","Worried","Worried"
"03-07-08-19","Strongly agree","Agree","Agree","Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","distrust","distrust","distrust","Very worried","Extremely worried","Very worried","Very worried","Slightly worried","Very worried","Very worried","Slightly worried","Very worried","Not at all worried"
"72-39-10-40","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","indifferent","indifferent","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"06-58-90-91","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Very worried","Worried","Very worried","Worried","Worried","Worried","Worried","Worried"
"20-64-53-81","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"64-24-49-94","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly distrust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"84-08-92-59","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"80-92-01-63","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"39-04-13-87","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","strongly trust","Worried","Worried","Very worried","Worried","Very worried","Worried","Worried","Worried","Worried","Worried"
"12-81-58-78","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","indifferent","trust","distrust","trust","indifferent","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Slightly worried","Very worried","Slightly worried"
"07-91-23-12","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Not at all worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
