interview__key,road_1,road_2,road_3__1,road_3__2,road_3__3,road_3__4,road_3__5,road_3__6,road_3__7,road_3__8,road_3_oth,road_6,road_7,road_8,road_9,road_10,road_11__1,road_11__2,road_11__3,road_11__96,road_11_oth,road_12__1,road_12__2,road_12__3,road_12__4,road_12__5,road_12__6,road_12__7,road_12__96,road_12_oth,road_13,road_14__1,road_14__2,road_14__3,road_14__4,road_14__5,road_14__96,road_14_oth
"72-39-10-40","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,20,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","Yes","No",,,"No","No","No","Yes","No","No",
"06-58-90-91","Murram/ gravel road","Almost not passable","Yes","No","No","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"20-64-53-81","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","No","No","No","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"64-24-49-94","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,12,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"84-08-92-59","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"80-92-01-63","Dirt road/ bush road","Almost not passable","No","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"39-04-13-87","Murram/ gravel road","Well passable","Yes","Yes","No","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"12-81-58-78","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","Yes","No","No","No","No","No","No",,1,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","Yes","No",,,"No","No","No","No","Yes","No",
"07-91-23-12","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"46-43-23-18","Murram/ gravel road","Well passable","Yes","Yes","No","No","Yes","No","No","No",,5,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","No","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"48-70-52-60","Tarmac road","Well passable","Yes","Yes","Yes","Yes","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"64-66-30-53","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"07-19-59-75","Murram/ gravel road","Very well passable, in both rainy and dry season","No","No","No","Yes","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"03-69-84-05","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","Yes","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"55-07-48-89","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","No","No","No","No",,10,"Yes","No",,"Yes","Yes","No","No","No",,"Yes","Yes","Yes","Yes","Yes","No","No","No",,"Yes","No","No","No","Yes","No","No",
"84-64-87-37","Murram/ gravel road","Almost not passable","Yes","No","No","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"01-15-12-42","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"99-30-86-99","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,5,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","Yes","No",,,"No","No","No","No","Yes","No",
"43-03-84-96","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","Yes","No","Yes","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"16-96-89-30","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"26-40-62-78","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"45-82-95-63","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","Yes","No",,5,"Yes","No",,"No",,,,,,"No","Yes","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"19-12-89-41","Dirt road/ bush road","Almost not passable","No","Yes","No","No","No","No","Yes","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"86-61-90-88","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","Yes","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"01-74-93-41","Murram/ gravel road","Well passable","No","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"38-25-54-65","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,60,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"21-70-86-32","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"02-81-96-02","Murram/ gravel road","Very well passable, in both rainy and dry season","No","No","No","No","No","No","Yes","No",,5,"Yes","No",,"No",,,,,,"No","No","No","No","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"54-34-58-95","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","No","No","No","No",,5,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"76-19-75-88","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"66-74-73-77","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"08-37-41-83","Tarmac road","Well passable","Yes","Yes","Yes","No","No","No","Yes","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"68-02-84-17","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"75-80-31-44","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"27-87-86-78","Tarmac road","Well passable","Yes","No","Yes","Yes","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"69-86-48-74","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","No","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"71-45-11-71","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","Yes","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"04-56-93-47","Murram/ gravel road","Almost not passable","Yes","No","No","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"48-20-93-40","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","Yes","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","Yes","No","No",
"77-28-28-65","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,180,"Yes","Yes","Yes","Yes","No","No","No","Yes",,"No","Yes","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"11-74-52-10","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"15-73-69-92","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"18-25-85-30","Murram/ gravel road","Well passable","No","No","Yes","No","No","No","No","No",,30,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","Yes","No",,,"No","No","No","No","Yes","No",
"97-74-49-80","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,180,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"65-28-28-23","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","Yes","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"60-02-55-31","Dirt road/ bush road","Almost not passable","No","Yes","Yes","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"82-11-02-31","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"57-80-52-25","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"72-15-05-10","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","Yes","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"74-51-85-05","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,60,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"86-09-61-31","Murram/ gravel road","Well passable","Yes","Yes","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"93-25-93-51","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"46-18-65-43","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"04-39-31-02","Dirt road/ bush road","Almost not passable","Yes","No","Yes","Yes","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"Yes","No","Yes","No","No","No",
"95-71-10-81","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","Yes","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"12-15-65-08","Dirt road/ bush road","Almost not passable","Yes","Yes","No","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"44-29-85-16","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"71-69-40-35","Dirt road/ bush road","Almost not passable","Yes","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"06-79-89-11","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"21-46-83-44","Dirt road/ bush road","Almost not passable","Yes","No","No","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"53-46-63-99","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,120,"Yes","Yes","Yes","No",,,,,,"No","Yes","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"92-47-39-90","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,60,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"48-13-13-53","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","Yes","No","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"22-45-98-08","Dirt road/ bush road","Almost not passable","Yes","No","Yes","No","No","No","No","No",,7,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"05-13-82-78","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"38-34-24-20","Dirt road/ bush road","Almost not passable","Yes","No","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"95-32-48-88","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"38-26-85-56","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,3,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"14-26-58-26","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"98-72-74-27","Dirt road/ bush road","Almost not passable","Yes","No","Yes","No","No","No","No","No",,6,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"71-71-39-84","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"22-94-31-61","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"76-87-83-96","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"76-33-66-65","Dirt road/ bush road","Almost not passable","Yes","No","No","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"20-69-31-32","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","Yes","No","No","No",,4,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"32-73-67-08","Tarmac road","Well passable","No","No","No","Yes","No","No","No","No",,20,"Yes","No",,"No",,,,,,"Yes","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"52-15-60-99","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"82-73-01-57","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"89-62-46-70","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","Yes","No","No","No","Yes","Yes","No",,2,"Yes","No",,"No",,,,,,"No","Yes","No","No","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"54-18-77-83","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"54-86-93-60","Dirt road/ bush road","Almost not passable","Yes","No","Yes","No","No","Yes","No","No",,45,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"33-07-96-51","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","Yes","No","Yes","No",,5,"Yes","Yes","No","No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","Yes","No","No",
"10-60-87-78","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,10,"Yes","No",,"No",,,,,,"Yes","Yes","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"60-37-22-12","Murram/ gravel road","Well passable","No","No","Yes","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"65-07-81-76","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,20,"Yes","No",,"No",,,,,,"No","No","No","Yes","No","No","No","No",,"No","No","No","No","No","Yes","No",
"94-01-94-60","Dirt road/ bush road","Almost not passable","Yes","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"26-94-35-48","Dirt road/ bush road","Almost not passable","Yes","Yes","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"34-70-02-31","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,5,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"04-31-65-65","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","No","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"95-85-00-75","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,10,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","Yes","No",,,"No","No","No","No","Yes","No",
"41-04-08-56","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,10,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","Yes","No",,,"No","No","No","No","Yes","No",
"36-17-00-87","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,10,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","Yes","No",,,"No","No","No","No","Yes","No",
"05-33-40-10","Dirt road/ bush road","Almost not passable","No","No","Yes","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"27-67-11-74","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","Yes","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"42-16-66-43","Dirt road/ bush road","Almost not passable","Yes","No","Yes","No","No","No","No","No",,7,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"07-13-95-29","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"96-93-55-42","Dirt road/ bush road","Almost not passable","Yes","No","No","No","No","No","No","No",,60,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"35-46-21-62","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","No","No",,5,"Yes","No",,"No",,,,,,"No","Yes","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"40-51-79-00","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","No","No",,10,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"80-05-91-55","Murram/ gravel road","Well passable","No","No","Yes","No","No","No","No","No",,10,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","Yes","No",,,"No","No","No","No","Yes","No",
"59-22-24-47","Tarmac road","Very well passable, in both rainy and dry season","No","No","No","Yes","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"78-46-05-26","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"01-54-87-19","Dirt road/ bush road","Well passable","Yes","No","Yes","No","No","No","Yes","No",,30,"Yes","Yes","Yes","No",,,,,,"Yes","Yes","Yes","Yes","No","No","No","No",,"Yes","No","Yes","No","Yes","No","No",
"64-06-48-62","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"21-65-85-03","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","No","No",,27,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"03-81-70-83","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,5,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"22-43-82-01","Murram/ gravel road","Almost not passable","Yes","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"40-89-32-79","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"94-65-34-20","Dirt road/ bush road","Almost not passable","Yes","Yes","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"17-73-42-21","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"86-29-59-93","Murram/ gravel road","Almost not passable","Yes","No","No","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"88-87-27-22","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","No","No",,10,"Yes","No",,"No",,,,,,"No","Yes","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"17-95-26-62","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,10,"Yes","No",,"No",,,,,,"Yes","Yes","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"86-23-74-18","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","Yes","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"69-47-17-72","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,5,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","Yes","No",,,"No","No","No","No","Yes","No",
"77-46-09-31","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","Yes","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"97-62-36-16","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","Yes","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"39-46-61-12","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,25,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","Yes","No",,,"No","No","No","No","Yes","No",
"51-78-77-10","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","Yes","Yes","No","No","Yes","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"95-19-67-91","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,25,"Yes","No",,"No",,,,,,"No","Yes","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"90-10-35-11","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"43-53-25-48","Murram/ gravel road","Well passable","No","No","Yes","No","No","No","No","No",,5,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","Yes","No",,,"No","No","No","No","Yes","No",
"91-87-02-88","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"54-62-08-69","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","Yes","Yes","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"37-56-30-78","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","No","No","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"08-23-42-65","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"59-85-68-42","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","No","No",,5,"Yes","No",,"No",,,,,,"No","Yes","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"84-09-48-58","Murram/ gravel road","Well passable","Yes","No","No","Yes","No","No","No","No",,1,"Yes","No",,"No",,,,,,"No","Yes","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"75-58-20-42","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","Yes","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"00-68-70-04","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"51-54-98-03","Murram/ gravel road","Well passable","Yes","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"90-58-96-49","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","Yes","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"07-07-62-62","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,5,"Yes","No",,"Yes","No","No","No","Yes",,"Yes","Yes","Yes","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"26-08-54-15","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,60,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"98-80-86-00","Murram/ gravel road","Well passable","Yes","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"19-36-93-83","Murram/ gravel road","Almost not passable","Yes","No","No","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"39-74-73-78","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"73-63-00-42","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","Yes","No","No","No",,5,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","Yes","No",,,"No","No","No","No","Yes","No",
"15-80-74-06","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","No","No",,23,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"40-74-32-61","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
