interview__key,r_infu__id,as07__1,as07__2,as07__3,as07__4,as07__5,as07__6,as07__7,as07__8,as07__9,as07__96,as07__n88,as07__n99,as07_oth,network_mostinf_gender,network_mostinf_eth,network_eth_oth,network_mostinf_agegrp,as08,as09
"19-17-82-94",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Pokot","","In their 30s",22,22
"26-53-83-57",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Pokot","","In their 40s",8,3
"26-53-83-57",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Pokot","","In their 30s",5,1
"26-53-83-57",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",10,3
"35-77-55-36",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 60s",15,5
"35-77-55-36",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 60s",15,5
"35-77-55-36",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Tugen","","In their 40s",20,8
"60-19-93-23",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 60s",3,2
"60-19-93-23",2,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Women","Ilchamus","","In their 30s",8,4
"60-19-93-23",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 30s",10,3
"98-71-23-55",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Pokot","","In their 40s",12,5
"98-71-23-55",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Pokot","","In their 40s",10,3
"98-71-23-55",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 30s",9,3
"88-09-79-89",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 40s",1,0
"88-09-79-89",2,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 30s",1,0
"88-09-79-89",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 60s",2,0
"17-30-57-13",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Tugen","","In their 30s",30,1
"17-30-57-13",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Tugen","","In their 30s",30,2
"17-30-57-13",3,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Tugen","","In their 40s",5,0
"34-24-20-27",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",10,10
"34-24-20-27",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Pokot","","In their 40s",20,20
"34-24-20-27",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Pokot","","In their 40s",15,15
"13-99-53-09",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 50s",9,0
"13-99-53-09",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 60s",12,12
"13-99-53-09",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",10,4
"62-74-89-68",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 30s",1,0
"62-74-89-68",2,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 40s",0,0
"62-74-89-68",3,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 30s",0,0
"10-78-86-05",1,"No","No","No","No","Yes","No","No","No","Yes","No","No","No",,"Women","Tugen","","In their 40s",15,5
"10-78-86-05",2,"Yes","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Tugen","","In their 60s",20,20
"10-78-86-05",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Tugen","","In their 40s",30,30
"58-17-83-09",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Pokot","","In their 40s",5,0
"58-17-83-09",2,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Pokot","","In their 40s",2,0
"58-17-83-09",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",2,0
"86-94-71-57",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 50s",2,2
"86-94-71-57",2,"No","No","No","No","No","Yes","No","No","Yes","No","No","No",,"Women","Tugen","","In their 50s",20,20
"86-94-71-57",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 60s",5,5
"13-61-09-88",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Tugen","","In their 40s",30,30
"13-61-09-88",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Tugen","","In their 40s",25,25
"13-61-09-88",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Women","Tugen","","In their 50s",20,20
"33-63-66-86",1,"Yes","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Pokot","","In their 30s",0,0
"33-63-66-86",2,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 60s",10,3
"33-63-66-86",3,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Pokot","","&gt;70",2,0
"31-45-42-89",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Pokot","","In their 40s",25,25
"31-45-42-89",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",20,20
"31-45-42-89",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Women","Pokot","","In their 40s",15,15
"53-01-20-30",1,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 40s",20,20
"53-01-20-30",2,"No","No","No","No","No","No","Yes","No","Yes","No","No","No",,"Men","Pokot","","In their 20s",10,10
"53-01-20-30",3,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 40s",15,15
"13-52-61-75",1,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 50s",5,5
"13-52-61-75",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Tugen","","&gt;70",15,15
"13-52-61-75",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Tugen","","In their 40s",30,30
"64-05-06-14",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Pokot","","In their 30s",20,5
"64-05-06-14",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Pokot","","In their 30s",5,5
"64-05-06-14",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Pokot","","In their 30s",10,7
"78-32-01-29",1,"Yes","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Pokot","","In their 50s",23,5
"78-32-01-29",2,"No","No","Yes","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 50s",30,3
"78-32-01-29",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",5,1
"33-80-34-20",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Pokot","","In their 50s",10,3
"33-80-34-20",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 50s",5,2
"33-80-34-20",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Pokot","","In their 40s",6,1
"10-62-40-22",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Pokot","","In their 50s",12,5
"10-62-40-22",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Pokot","","In their 40s",9,4
"10-62-40-22",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Other, Specify","somali","In their 40s",9,2
"82-40-44-86",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Pokot","","In their 40s",20,20
"82-40-44-86",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 50s",20,15
"82-40-44-86",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Pokot","","In their 50s",25,25
"52-02-93-49",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Pokot","","In their 40s",5,2
"52-02-93-49",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 50s",9,2
"52-02-93-49",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 30s",10,2
"94-99-56-40",1,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Pokot","","In their 40s",14,10
"94-99-56-40",2,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Women","Pokot","","In their 30s",21,8
"94-99-56-40",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Pokot","","In their 40s",12,9
"32-71-99-16",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 40s",3,3
"32-71-99-16",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 50s",1,1
"32-71-99-16",3,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 60s",5,5
"91-09-88-25",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Tugen","","&gt;70",10,10
"91-09-88-25",2,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Tugen","","In their 50s",5,5
"91-09-88-25",3,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Tugen","","In their 40s",20,20
"53-58-51-62",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 60s",30,30
"53-58-51-62",2,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Tugen","","In their 40s",30,30
"53-58-51-62",3,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Other, Specify","Luhya","In their 50s",30,30
"95-92-63-73",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Pokot","","In their 50s",2,1
"95-92-63-73",2,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Pokot","","In their 60s",30,15
"95-92-63-73",3,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Women","Other, Specify","Muslims","In their 40s",5,2
"06-17-24-58",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",12,12
"06-17-24-58",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 30s",10,10
"06-17-24-58",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Pokot","","In their 40s",15,15
"23-78-50-31",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Tugen","","In their 50s",10,10
"23-78-50-31",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Tugen","","In their 50s",5,2
"23-78-50-31",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Tugen","","In their 40s",7,4
"20-84-25-59",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Tugen","","In their 60s",25,25
"20-84-25-59",2,"No","No","No","No","Yes","No","No","No","Yes","No","No","No",,"Men","Tugen","","In their 30s",21,21
"20-84-25-59",3,"No","No","No","No","Yes","No","No","No","Yes","No","No","No",,"Men","Tugen","","In their 40s",20,20
"97-31-09-83",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 60s",2,0
"97-31-09-83",2,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",3,1
"97-31-09-83",3,"Yes","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Pokot","","In their 40s",3,1
"56-22-99-66",1,"No","No","No","Yes","Yes","No","No","No","No","No","No","No",,"Men","Tugen","","In their 60s",4,4
"56-22-99-66",2,"No","No","No","Yes","Yes","No","No","No","No","No","No","No",,"Women","Tugen","","In their 40s",8,8
"56-22-99-66",3,"No","No","No","No","Yes","No","No","No","Yes","No","No","No",,"Men","Tugen","","In their 40s",20,10
"05-92-75-52",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Women","Pokot","","In their 40s",15,3
"05-92-75-52",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",30,6
"05-92-75-52",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",30,2
"56-78-97-61",1,"No","No","Yes","No","No","No","Yes","No","Yes","No","No","No",,"Women","Pokot","","In their 40s",30,5
"56-78-97-61",2,"No","No","Yes","No","No","No","Yes","No","No","Yes","No","No",,"Men","Pokot","","In their 40s",23,2
"56-78-97-61",3,"No","No","Yes","No","No","No","No","No","Yes","No","No","No",,"Women","Pokot","","In their 40s",21,4
"89-05-59-72",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",5,0
"89-05-59-72",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 30s",2,0
"89-05-59-72",3,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 30s",2,0
"50-93-16-91",1,"No","No","No","No","Yes","Yes","No","No","No","No","No","No",,"Women","Tugen","","In their 30s",12,3
"50-93-16-91",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Tugen","","In their 50s",15,2
"50-93-16-91",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Tugen","","In their 40s",16,3
"89-68-31-84",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Tugen","","In their 60s",25,4
"89-68-31-84",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Tugen","","In their 60s",5,5
"89-68-31-84",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Tugen","","In their 60s",30,10
"37-58-34-11",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",15,3
"37-58-34-11",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Pokot","","In their 30s",2,0
"37-58-34-11",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",10,4
"33-93-90-01",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 50s",5,2
"33-93-90-01",2,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 50s",8,3
"33-93-90-01",3,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Women","Tugen","","In their 40s",9,3
"00-04-89-61",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",5,0
"00-04-89-61",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Pokot","","In their 40s",2,1
"00-04-89-61",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Pokot","","In their 40s",1,0
"98-42-90-09",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Pokot","","In their 40s",15,15
"98-42-90-09",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",10,10
"98-42-90-09",3,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 30s",15,15
"81-57-29-94",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Pokot","","In their 50s",20,3
"81-57-29-94",2,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Women","Pokot","","In their 30s",3,0
"81-57-29-94",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 30s",0,0
"55-74-55-01",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Tugen","","In their 40s",15,5
"55-74-55-01",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Tugen","","&gt;70",5,0
"55-74-55-01",3,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 40s",5,1
"35-03-81-94",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 50s",5,2
"35-03-81-94",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 30s",10,5
"35-03-81-94",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 30s",12,3
"87-29-60-32",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 50s",10,10
"87-29-60-32",2,"No","No","Yes","No","No","No","No","No","Yes","No","No","No",,"Men","Tugen","","In their 40s",20,20
"87-29-60-32",3,"No","Yes","No","No","No","Yes","No","No","Yes","No","No","No",,"Women","Tugen","","In their 40s",30,30
"59-04-53-64",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 50s",15,3
"59-04-53-64",2,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Tugen","","In their 60s",10,1
"59-04-53-64",3,"No","No","No","No","No","No","Yes","No","No","Yes","No","No",,"Men","Tugen","","In their 40s",20,5
"82-68-38-51",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 50s",2,0
"82-68-38-51",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Tugen","","In their 30s",2,0
"82-68-38-51",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Tugen","","In their 50s",3,0
"64-96-99-21",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 50s",7,7
"64-96-99-21",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",10,9
"64-96-99-21",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 30s",12,8
"36-02-93-74",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 40s",20,20
"36-02-93-74",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Tugen","","In their 50s",10,10
"36-02-93-74",3,"No","No","No","No","No","Yes","No","No","Yes","No","No","No",,"Women","Tugen","","In their 40s",30,30
"56-43-23-52",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 60s",3,0
"56-43-23-52",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",2,0
"56-43-23-52",3,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Pokot","","In their 30s",2,0
"42-33-55-75",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Pokot","","In their 60s",2,0
"42-33-55-75",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Tugen","","In their 40s",3,1
"42-33-55-75",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 60s",1,0
"67-03-64-23",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",5,2
"67-03-64-23",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",30,3
"67-03-64-23",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 40s",6,2
"34-93-29-30",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Pokot","","In their 60s",1,0
"34-93-29-30",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Pokot","","In their 60s",2,1
"34-93-29-30",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 60s",1,1
"74-55-51-40",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",5,1
"74-55-51-40",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",30,5
"74-55-51-40",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 40s",5,10
"64-62-65-29",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Women","Tugen","","In their 40s",15,5
"64-62-65-29",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 40s",8,3
"64-62-65-29",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Women","Tugen","","In their 30s",2,1
"30-54-31-50",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Women","Pokot","","In their 40s",30,2
"30-54-31-50",2,"No","No","Yes","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 50s",30,5
"30-54-31-50",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",24,5
"42-02-08-83",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",0,0
"42-02-08-83",2,"No","No","Yes","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",2,0
"42-02-08-83",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",0,0
"04-71-60-91",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 40s",10,2
"04-71-60-91",2,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 30s",4,3
"04-71-60-91",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 30s",7,1
"37-15-67-95",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Pokot","","In their 40s",5,2
"37-15-67-95",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 40s",30,6
"37-15-67-95",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 40s",20,2
"42-23-71-10",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Tugen","","In their 40s",5,5
"42-23-71-10",2,"No","No","No","Yes","No","No","No","No","Yes","No","No","No",,"Men","Tugen","","In their 40s",3,3
"42-23-71-10",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 30s",2,2
"50-11-26-74",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Pokot","","In their 40s",25,25
"50-11-26-74",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Pokot","","In their 30s",20,20
"50-11-26-74",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Pokot","","In their 50s",25,25
"41-04-96-60",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",5,0
"41-04-96-60",2,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Women","Pokot","","In their 50s",2,0
"41-04-96-60",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 60s",2,1
"64-11-10-98",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",10,10
"64-11-10-98",2,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Women","Pokot","","In their 40s",15,15
"64-11-10-98",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",10,10
"57-81-30-05",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Pokot","","In their 40s",1,2
"57-81-30-05",2,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Women","Pokot","","In their 40s",10,10
"57-81-30-05",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Pokot","","In their 40s",25,25
"88-77-78-80",1,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","&gt;70",5,1
"88-77-78-80",2,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",10,3
"88-77-78-80",3,"No","No","Yes","No","No","No","No","No","Yes","No","No","No",,"Women","Pokot","","In their 50s",30,10
"50-74-95-60",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Tugen","","In their 50s",20,5
"50-74-95-60",2,"No","No","Yes","No","Yes","No","No","No","No","No","No","No",,"Men","Tugen","","In their 40s",12,2
"50-74-95-60",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 50s",5,3
"99-69-07-36",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",1,0
"99-69-07-36",2,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",0,0
"99-69-07-36",3,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",2,2
"94-52-87-82",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 40s",2,0
"94-52-87-82",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",1,0
"94-52-87-82",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 60s",2,0
"36-65-12-21",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 40s",14,14
"36-65-12-21",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 50s",10,5
"36-65-12-21",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 40s",7,4
"97-41-99-18",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 60s",5,3
"97-41-99-18",2,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",2,1
"97-41-99-18",3,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",4,3
"90-57-88-40",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",30,3
"90-57-88-40",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",20,1
"90-57-88-40",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",10,2
"38-86-39-27",1,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Pokot","","In their 40s",8,0
"38-86-39-27",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 30s",7,1
"38-86-39-27",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",10,3
"03-07-08-19",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",0,0
"03-07-08-19",2,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Women","Pokot","","In their 40s",2,0
"03-07-08-19",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Women","Pokot","","In their 40s",2,0
"72-39-10-40",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 60s",20,20
"72-39-10-40",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 60s",20,20
"72-39-10-40",3,"No","No","Yes","No","No","No","No","No","No","No","Yes","No",,"Men","Pokot","","In their 50s",25,25
"06-58-90-91",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",8,1
"06-58-90-91",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",10,8
"06-58-90-91",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",7,4
"20-64-53-81",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Muslim","In their 50s",30,5
"20-64-53-81",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Muslim","In their 50s",30,10
"20-64-53-81",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Pokot","","In their 60s",30,12
"64-24-49-94",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 40s",30,2
