interview__key,r_food_ind__id,numdays_7d,food_source_7d__1,food_source_7d__2,food_source_7d__3,food_source_7d__4,food_source_7d__5,food_source_7d__6,food_source_7d__7,food_source_7d__8,food_source_7d__9,food_source_7d__96,foos_source_oth
"55-07-48-89","Pulses, legumes, nuts, seeds",2,"No","No","No","No","Yes","No","No","No","No","No",""
"55-07-48-89","Milk and milk products- fresh, powdered, yogurt, cheese, etc",1,"No","No","No","No","Yes","No","No","No","No","No",""
"55-07-48-89","Sugar and sweets- sugar, honey, sweets, desserts",7,"No","No","No","No","Yes","No","No","No","No","No",""
"55-07-48-89","Miscellaneous- tea, coffee, beverages, condiments, spices",7,"Yes","No","No","No","Yes","No","No","No","No","No",""
"84-64-87-37","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"Yes","No","No","No","No","No","No","No","No","No",""
"84-64-87-37","Meat, poultry, organ meat- goat, sheep, cow, chicken, liver, kidney, intestines",3,"Yes","No","No","No","No","No","No","No","No","No",""
"01-15-12-42","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",6,"No","No","No","No","Yes","No","No","No","No","No",""
"01-15-12-42","Vegetables- spinach, pumpkin, cabbage, tomato, onion",6,"No","No","No","No","Yes","No","No","No","No","No",""
"01-15-12-42","Milk and milk products- fresh, powdered, yogurt, cheese, etc",7,"Yes","No","No","No","No","No","No","No","No","No",""
"01-15-12-42","Oil/fats- oil, fat, butter, ghee, etc",6,"No","No","No","No","Yes","No","No","No","No","No",""
"01-15-12-42","Sugar and sweets- sugar, honey, sweets, desserts",7,"No","No","No","No","Yes","No","No","No","No","No",""
"01-15-12-42","Miscellaneous- tea, coffee, beverages, condiments, spices",7,"No","No","No","No","Yes","No","No","No","No","No",""
"99-30-86-99","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"99-30-86-99","Vegetables- spinach, pumpkin, cabbage, tomato, onion",7,"No","No","No","No","Yes","No","No","No","No","No",""
"99-30-86-99","Milk and milk products- fresh, powdered, yogurt, cheese, etc",4,"No","No","No","No","Yes","No","No","No","No","No",""
"99-30-86-99","Oil/fats- oil, fat, butter, ghee, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"99-30-86-99","Sugar and sweets- sugar, honey, sweets, desserts",7,"No","No","No","No","Yes","No","No","No","No","No",""
"99-30-86-99","Miscellaneous- tea, coffee, beverages, condiments, spices",7,"No","No","No","No","Yes","No","No","No","No","No",""
"43-03-84-96","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"43-03-84-96","Vegetables- spinach, pumpkin, cabbage, tomato, onion",7,"No","No","No","No","Yes","No","No","No","No","No",""
"43-03-84-96","Fruits- orange, mango, guava, rice paw paw/papaya, pineapple, etc",2,"No","No","No","No","Yes","No","No","No","No","No",""
"43-03-84-96","Eggs",1,"Yes","No","No","No","No","No","No","No","No","No",""
"43-03-84-96","Pulses, legumes, nuts, seeds",3,"No","No","No","No","Yes","No","No","No","No","No",""
"43-03-84-96","Milk and milk products- fresh, powdered, yogurt, cheese, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"43-03-84-96","Oil/fats- oil, fat, butter, ghee, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"43-03-84-96","Sugar and sweets- sugar, honey, sweets, desserts",7,"No","No","No","No","Yes","No","No","No","No","No",""
"43-03-84-96","Miscellaneous- tea, coffee, beverages, condiments, spices",7,"No","No","No","No","Yes","No","No","No","No","No",""
"16-96-89-30","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"16-96-89-30","Roots and tubers- potato, sweet potato, cassava, arrow roots, cooking banana",1,"No","No","No","No","Yes","No","No","No","No","No",""
"16-96-89-30","Vegetables- spinach, pumpkin, cabbage, tomato, onion",7,"No","No","No","No","Yes","No","No","No","No","No",""
"16-96-89-30","Meat, poultry, organ meat- goat, sheep, cow, chicken, liver, kidney, intestines",7,"No","No","No","No","Yes","No","No","No","No","No",""
"16-96-89-30","Milk and milk products- fresh, powdered, yogurt, cheese, etc",7,"Yes","No","No","No","No","No","No","No","No","No",""
"16-96-89-30","Oil/fats- oil, fat, butter, ghee, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"16-96-89-30","Sugar and sweets- sugar, honey, sweets, desserts",7,"Yes","No","No","No","No","No","No","No","No","No",""
"16-96-89-30","Miscellaneous- tea, coffee, beverages, condiments, spices",7,"No","No","No","No","Yes","No","No","No","No","No",""
"26-40-62-78","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"26-40-62-78","Miscellaneous- tea, coffee, beverages, condiments, spices",3,"No","No","No","No","Yes","No","No","No","No","No",""
"45-82-95-63","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"45-82-95-63","Roots and tubers- potato, sweet potato, cassava, arrow roots, cooking banana",1,"No","No","No","No","Yes","No","No","No","No","No",""
"45-82-95-63","Vegetables- spinach, pumpkin, cabbage, tomato, onion",7,"No","No","No","No","Yes","No","No","No","No","No",""
"45-82-95-63","Fruits- orange, mango, guava, rice paw paw/papaya, pineapple, etc",3,"No","No","No","No","Yes","No","No","No","No","No",""
"45-82-95-63","Meat, poultry, organ meat- goat, sheep, cow, chicken, liver, kidney, intestines",2,"No","No","No","No","Yes","No","No","No","No","No",""
"45-82-95-63","Pulses, legumes, nuts, seeds",1,"No","No","No","No","Yes","No","No","No","No","No",""
"45-82-95-63","Milk and milk products- fresh, powdered, yogurt, cheese, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"45-82-95-63","Oil/fats- oil, fat, butter, ghee, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"45-82-95-63","Sugar and sweets- sugar, honey, sweets, desserts",7,"No","No","No","No","Yes","No","No","No","No","No",""
"45-82-95-63","Miscellaneous- tea, coffee, beverages, condiments, spices",7,"No","No","No","No","Yes","No","No","No","No","No",""
"19-12-89-41","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"19-12-89-41","Vegetables- spinach, pumpkin, cabbage, tomato, onion",7,"No","No","No","No","Yes","No","No","No","No","No",""
"19-12-89-41","Meat, poultry, organ meat- goat, sheep, cow, chicken, liver, kidney, intestines",1,"No","No","No","No","Yes","No","No","No","No","No",""
"19-12-89-41","Oil/fats- oil, fat, butter, ghee, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"19-12-89-41","Miscellaneous- tea, coffee, beverages, condiments, spices",7,"No","No","No","No","Yes","No","No","No","No","No",""
"86-61-90-88","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"86-61-90-88","Vegetables- spinach, pumpkin, cabbage, tomato, onion",7,"No","No","No","No","Yes","No","No","No","No","No",""
"86-61-90-88","Milk and milk products- fresh, powdered, yogurt, cheese, etc",7,"Yes","No","No","No","No","No","No","No","No","No",""
"86-61-90-88","Oil/fats- oil, fat, butter, ghee, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"86-61-90-88","Sugar and sweets- sugar, honey, sweets, desserts",7,"No","No","No","No","Yes","No","No","No","No","No",""
"86-61-90-88","Miscellaneous- tea, coffee, beverages, condiments, spices",7,"No","No","No","No","Yes","No","No","No","No","No",""
"01-74-93-41","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"01-74-93-41","Vegetables- spinach, pumpkin, cabbage, tomato, onion",7,"No","No","No","No","Yes","No","No","No","No","No",""
"01-74-93-41","Milk and milk products- fresh, powdered, yogurt, cheese, etc",3,"No","No","No","No","Yes","No","No","No","No","No",""
"01-74-93-41","Miscellaneous- tea, coffee, beverages, condiments, spices",7,"No","No","No","No","Yes","No","No","No","No","No",""
"38-25-54-65","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"38-25-54-65","Vegetables- spinach, pumpkin, cabbage, tomato, onion",3,"No","No","No","No","Yes","No","No","No","No","No",""
"38-25-54-65","Milk and milk products- fresh, powdered, yogurt, cheese, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"38-25-54-65","Oil/fats- oil, fat, butter, ghee, etc",2,"No","No","No","No","Yes","No","No","No","No","No",""
"38-25-54-65","Sugar and sweets- sugar, honey, sweets, desserts",2,"No","No","No","No","Yes","No","No","No","No","No",""
"38-25-54-65","Miscellaneous- tea, coffee, beverages, condiments, spices",2,"No","No","No","No","Yes","No","No","No","No","No",""
"21-70-86-32","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","No","Yes","No","No","No","No",""
"02-81-96-02","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"02-81-96-02","Vegetables- spinach, pumpkin, cabbage, tomato, onion",7,"No","No","No","No","Yes","No","No","No","No","No",""
"02-81-96-02","Pulses, legumes, nuts, seeds",7,"No","No","No","No","Yes","No","No","No","No","No",""
"02-81-96-02","Oil/fats- oil, fat, butter, ghee, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"02-81-96-02","Miscellaneous- tea, coffee, beverages, condiments, spices",7,"No","No","No","No","Yes","No","No","No","No","No",""
"54-34-58-95","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"54-34-58-95","Vegetables- spinach, pumpkin, cabbage, tomato, onion",7,"No","No","No","No","Yes","No","No","No","No","No",""
"54-34-58-95","Fruits- orange, mango, guava, rice paw paw/papaya, pineapple, etc",1,"No","No","No","No","Yes","No","No","No","No","No",""
"54-34-58-95","Meat, poultry, organ meat- goat, sheep, cow, chicken, liver, kidney, intestines",1,"No","No","No","No","Yes","No","No","No","No","No",""
"54-34-58-95","Eggs",1,"Yes","No","No","No","No","No","No","No","No","No",""
"54-34-58-95","Pulses, legumes, nuts, seeds",7,"No","No","No","No","Yes","No","No","No","No","No",""
"54-34-58-95","Oil/fats- oil, fat, butter, ghee, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"54-34-58-95","Sugar and sweets- sugar, honey, sweets, desserts",5,"No","No","No","No","Yes","No","No","No","No","No",""
"54-34-58-95","Miscellaneous- tea, coffee, beverages, condiments, spices",5,"No","No","No","No","Yes","No","No","No","No","No",""
"76-19-75-88","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"76-19-75-88","Pulses, legumes, nuts, seeds",4,"No","No","No","No","Yes","No","No","No","No","No",""
"76-19-75-88","Milk and milk products- fresh, powdered, yogurt, cheese, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"76-19-75-88","Oil/fats- oil, fat, butter, ghee, etc",5,"No","No","No","No","Yes","No","No","No","No","No",""
"76-19-75-88","Sugar and sweets- sugar, honey, sweets, desserts",7,"No","No","No","No","Yes","No","No","No","No","No",""
"76-19-75-88","Miscellaneous- tea, coffee, beverages, condiments, spices",7,"No","No","No","No","Yes","No","No","No","No","No",""
"66-74-73-77","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"Yes","No","No","No","Yes","No","No","No","No","No",""
"66-74-73-77","Vegetables- spinach, pumpkin, cabbage, tomato, onion",4,"No","No","No","No","Yes","No","No","No","No","No",""
"66-74-73-77","Pulses, legumes, nuts, seeds",4,"No","No","No","No","Yes","No","No","No","No","No",""
"66-74-73-77","Milk and milk products- fresh, powdered, yogurt, cheese, etc",6,"Yes","No","No","No","Yes","No","No","No","No","No",""
"66-74-73-77","Oil/fats- oil, fat, butter, ghee, etc",4,"No","No","No","No","Yes","No","No","No","No","No",""
"66-74-73-77","Sugar and sweets- sugar, honey, sweets, desserts",5,"No","No","No","No","Yes","No","No","No","No","No",""
"66-74-73-77","Miscellaneous- tea, coffee, beverages, condiments, spices",7,"No","No","No","No","Yes","No","No","No","No","No",""
"08-37-41-83","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"08-37-41-83","Roots and tubers- potato, sweet potato, cassava, arrow roots, cooking banana",1,"No","No","No","No","Yes","No","No","No","No","No",""
"08-37-41-83","Vegetables- spinach, pumpkin, cabbage, tomato, onion",5,"No","No","No","No","Yes","No","No","No","No","No",""
"08-37-41-83","Fruits- orange, mango, guava, rice paw paw/papaya, pineapple, etc",3,"No","No","No","No","Yes","No","No","No","No","No",""
"08-37-41-83","Meat, poultry, organ meat- goat, sheep, cow, chicken, liver, kidney, intestines",1,"No","No","No","No","Yes","No","No","No","No","No",""
"08-37-41-83","Milk and milk products- fresh, powdered, yogurt, cheese, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"08-37-41-83","Oil/fats- oil, fat, butter, ghee, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"08-37-41-83","Sugar and sweets- sugar, honey, sweets, desserts",6,"No","No","No","No","Yes","No","No","No","No","No",""
"08-37-41-83","Miscellaneous- tea, coffee, beverages, condiments, spices",6,"No","No","No","No","Yes","No","No","No","No","No",""
"68-02-84-17","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"68-02-84-17","Vegetables- spinach, pumpkin, cabbage, tomato, onion",7,"No","No","No","No","Yes","No","No","No","No","No",""
"68-02-84-17","Pulses, legumes, nuts, seeds",3,"No","No","No","No","Yes","No","No","No","No","No",""
"68-02-84-17","Oil/fats- oil, fat, butter, ghee, etc",5,"No","No","No","No","Yes","No","No","No","No","No",""
"68-02-84-17","Sugar and sweets- sugar, honey, sweets, desserts",7,"No","No","No","No","Yes","No","No","No","No","No",""
"68-02-84-17","Miscellaneous- tea, coffee, beverages, condiments, spices",7,"No","No","No","No","Yes","No","No","No","No","No",""
"75-80-31-44","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"75-80-31-44","Roots and tubers- potato, sweet potato, cassava, arrow roots, cooking banana",2,"No","No","No","No","Yes","No","No","No","No","No",""
"75-80-31-44","Vegetables- spinach, pumpkin, cabbage, tomato, onion",7,"No","No","No","No","Yes","No","No","No","No","No",""
"75-80-31-44","Fruits- orange, mango, guava, rice paw paw/papaya, pineapple, etc",1,"No","No","No","No","Yes","No","No","No","No","No",""
"75-80-31-44","Eggs",2,"Yes","No","No","No","No","No","No","No","No","No",""
"75-80-31-44","Milk and milk products- fresh, powdered, yogurt, cheese, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"75-80-31-44","Oil/fats- oil, fat, butter, ghee, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"75-80-31-44","Sugar and sweets- sugar, honey, sweets, desserts",7,"No","No","No","No","Yes","No","No","No","No","No",""
"75-80-31-44","Miscellaneous- tea, coffee, beverages, condiments, spices",7,"No","No","No","No","Yes","No","No","No","No","No",""
"27-87-86-78","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",6,"No","No","No","No","Yes","No","No","No","No","No",""
"27-87-86-78","Vegetables- spinach, pumpkin, cabbage, tomato, onion",5,"No","No","No","No","Yes","No","No","No","No","No",""
"27-87-86-78","Milk and milk products- fresh, powdered, yogurt, cheese, etc",2,"No","No","No","No","Yes","Yes","No","No","No","No",""
"27-87-86-78","Oil/fats- oil, fat, butter, ghee, etc",5,"No","No","No","No","Yes","No","No","No","No","No",""
"27-87-86-78","Sugar and sweets- sugar, honey, sweets, desserts",2,"No","No","No","No","Yes","No","No","No","No","No",""
"27-87-86-78","Miscellaneous- tea, coffee, beverages, condiments, spices",2,"No","No","No","No","Yes","No","No","No","No","No",""
"69-86-48-74","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",6,"No","No","No","No","Yes","No","No","No","No","No",""
"69-86-48-74","Vegetables- spinach, pumpkin, cabbage, tomato, onion",6,"No","No","No","No","Yes","No","No","No","No","No",""
"69-86-48-74","Meat, poultry, organ meat- goat, sheep, cow, chicken, liver, kidney, intestines",2,"No","No","No","No","Yes","No","No","No","No","No",""
"69-86-48-74","Oil/fats- oil, fat, butter, ghee, etc",6,"No","No","No","No","Yes","No","No","No","No","No",""
"69-86-48-74","Miscellaneous- tea, coffee, beverages, condiments, spices",7,"No","No","No","No","Yes","No","No","No","No","No",""
"71-45-11-71","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","No","Yes","No","No","No","No",""
"71-45-11-71","Vegetables- spinach, pumpkin, cabbage, tomato, onion",7,"No","No","No","No","Yes","No","No","No","No","No",""
"71-45-11-71","Milk and milk products- fresh, powdered, yogurt, cheese, etc",7,"Yes","No","No","No","No","No","No","No","No","No",""
"71-45-11-71","Oil/fats- oil, fat, butter, ghee, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"71-45-11-71","Sugar and sweets- sugar, honey, sweets, desserts",3,"No","No","No","No","Yes","No","No","No","No","No",""
"71-45-11-71","Miscellaneous- tea, coffee, beverages, condiments, spices",7,"No","No","No","No","Yes","No","No","No","No","No",""
"04-56-93-47","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"48-20-93-40","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",4,"No","No","No","No","Yes","No","No","No","No","No",""
"48-20-93-40","Vegetables- spinach, pumpkin, cabbage, tomato, onion",3,"No","No","No","No","Yes","No","No","No","No","No",""
"48-20-93-40","Fruits- orange, mango, guava, rice paw paw/papaya, pineapple, etc",2,"Yes","No","No","No","Yes","No","No","No","No","No",""
"48-20-93-40","Eggs",3,"Yes","No","No","No","No","No","No","No","No","No",""
"48-20-93-40","Milk and milk products- fresh, powdered, yogurt, cheese, etc",5,"No","No","No","No","Yes","No","No","No","No","No",""
"48-20-93-40","Oil/fats- oil, fat, butter, ghee, etc",7,"No","No","No","No","Yes","No","No","Yes","No","No",""
"48-20-93-40","Sugar and sweets- sugar, honey, sweets, desserts",3,"No","No","No","No","Yes","No","No","No","No","No",""
"48-20-93-40","Miscellaneous- tea, coffee, beverages, condiments, spices",4,"No","No","No","No","Yes","No","No","No","No","No",""
"77-28-28-65","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"77-28-28-65","Milk and milk products- fresh, powdered, yogurt, cheese, etc",5,"Yes","No","No","No","Yes","No","No","No","No","No",""
"77-28-28-65","Oil/fats- oil, fat, butter, ghee, etc",3,"Yes","No","No","No","Yes","No","No","No","No","No",""
"77-28-28-65","Sugar and sweets- sugar, honey, sweets, desserts",5,"Yes","No","No","No","Yes","No","No","No","No","No",""
"77-28-28-65","Miscellaneous- tea, coffee, beverages, condiments, spices",5,"Yes","No","No","No","No","Yes","No","No","No","No",""
"11-74-52-10","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"11-74-52-10","Vegetables- spinach, pumpkin, cabbage, tomato, onion",3,"No","No","No","No","Yes","No","No","No","No","No",""
"11-74-52-10","Milk and milk products- fresh, powdered, yogurt, cheese, etc",7,"Yes","No","No","No","No","No","No","No","No","No",""
"11-74-52-10","Oil/fats- oil, fat, butter, ghee, etc",2,"No","No","No","No","Yes","No","No","No","No","No",""
"11-74-52-10","Sugar and sweets- sugar, honey, sweets, desserts",7,"No","No","No","No","Yes","No","No","No","No","No",""
"11-74-52-10","Miscellaneous- tea, coffee, beverages, condiments, spices",7,"No","No","No","No","Yes","No","No","No","No","No",""
"15-73-69-92","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"15-73-69-92","Miscellaneous- tea, coffee, beverages, condiments, spices",6,"No","No","No","No","Yes","No","No","No","No","No",""
"18-25-85-30","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"18-25-85-30","Vegetables- spinach, pumpkin, cabbage, tomato, onion",7,"No","No","No","No","Yes","No","No","No","No","No",""
"18-25-85-30","Milk and milk products- fresh, powdered, yogurt, cheese, etc",7,"Yes","No","No","No","No","No","No","No","No","No",""
"18-25-85-30","Oil/fats- oil, fat, butter, ghee, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"18-25-85-30","Sugar and sweets- sugar, honey, sweets, desserts",7,"No","No","No","No","Yes","No","No","No","No","No",""
"18-25-85-30","Miscellaneous- tea, coffee, beverages, condiments, spices",7,"No","No","No","No","Yes","No","No","No","No","No",""
"97-74-49-80","Milk and milk products- fresh, powdered, yogurt, cheese, etc",7,"Yes","No","No","No","No","No","No","No","No","No",""
"97-74-49-80","Sugar and sweets- sugar, honey, sweets, desserts",3,"No","No","No","No","Yes","No","No","No","No","No",""
"97-74-49-80","Miscellaneous- tea, coffee, beverages, condiments, spices",3,"No","No","No","No","Yes","No","No","No","No","No",""
"65-28-28-23","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"65-28-28-23","Vegetables- spinach, pumpkin, cabbage, tomato, onion",7,"Yes","No","No","No","No","No","No","No","No","No",""
"65-28-28-23","Meat, poultry, organ meat- goat, sheep, cow, chicken, liver, kidney, intestines",7,"No","No","No","No","Yes","No","No","No","No","No",""
"65-28-28-23","Pulses, legumes, nuts, seeds",2,"No","No","No","No","Yes","No","No","No","No","No",""
"65-28-28-23","Milk and milk products- fresh, powdered, yogurt, cheese, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"65-28-28-23","Oil/fats- oil, fat, butter, ghee, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"65-28-28-23","Sugar and sweets- sugar, honey, sweets, desserts",7,"No","No","No","No","Yes","No","No","No","No","No",""
"65-28-28-23","Miscellaneous- tea, coffee, beverages, condiments, spices",7,"No","No","No","No","Yes","No","No","No","No","No",""
"60-02-55-31","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"60-02-55-31","Vegetables- spinach, pumpkin, cabbage, tomato, onion",7,"No","No","No","No","Yes","No","No","No","No","No",""
"60-02-55-31","Milk and milk products- fresh, powdered, yogurt, cheese, etc",7,"Yes","No","No","No","No","No","No","No","No","No",""
"60-02-55-31","Miscellaneous- tea, coffee, beverages, condiments, spices",7,"No","No","No","No","Yes","No","No","No","No","No",""
"82-11-02-31","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"82-11-02-31","Sugar and sweets- sugar, honey, sweets, desserts",2,"No","No","No","No","Yes","No","No","No","No","No",""
"82-11-02-31","Miscellaneous- tea, coffee, beverages, condiments, spices",2,"No","No","No","No","Yes","No","No","No","No","No",""
"57-80-52-25","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"57-80-52-25","Vegetables- spinach, pumpkin, cabbage, tomato, onion",7,"No","No","No","No","Yes","No","No","No","No","No",""
"57-80-52-25","Eggs",2,"Yes","No","No","No","No","No","No","No","No","No",""
"57-80-52-25","Milk and milk products- fresh, powdered, yogurt, cheese, etc",7,"Yes","No","No","No","No","No","No","No","No","No",""
"57-80-52-25","Oil/fats- oil, fat, butter, ghee, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"57-80-52-25","Sugar and sweets- sugar, honey, sweets, desserts",7,"No","No","No","No","Yes","No","No","No","No","No",""
"57-80-52-25","Miscellaneous- tea, coffee, beverages, condiments, spices",7,"No","No","No","No","Yes","No","No","No","No","No",""
"72-15-05-10","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"72-15-05-10","Vegetables- spinach, pumpkin, cabbage, tomato, onion",7,"Yes","No","No","No","No","No","No","No","No","No",""
"72-15-05-10","Fruits- orange, mango, guava, rice paw paw/papaya, pineapple, etc",2,"No","No","No","No","Yes","No","No","No","No","No",""
"72-15-05-10","Oil/fats- oil, fat, butter, ghee, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"72-15-05-10","Sugar and sweets- sugar, honey, sweets, desserts",7,"No","No","No","No","Yes","No","No","No","No","No",""
"72-15-05-10","Miscellaneous- tea, coffee, beverages, condiments, spices",7,"No","No","No","No","Yes","No","No","No","No","No",""
"74-51-85-05","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",73,"No","No","No","No","Yes","No","No","No","No","No",""
"74-51-85-05","Vegetables- spinach, pumpkin, cabbage, tomato, onion",2,"No","No","No","No","Yes","No","No","No","No","No",""
"74-51-85-05","Milk and milk products- fresh, powdered, yogurt, cheese, etc",5,"Yes","No","No","No","No","No","No","No","No","No",""
"74-51-85-05","Oil/fats- oil, fat, butter, ghee, etc",3,"No","No","No","No","Yes","No","No","No","No","No",""
"74-51-85-05","Sugar and sweets- sugar, honey, sweets, desserts",3,"No","No","No","No","Yes","No","No","No","No","No",""
"74-51-85-05","Miscellaneous- tea, coffee, beverages, condiments, spices",3,"No","No","No","No","Yes","No","No","No","No","No",""
"86-09-61-31","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"86-09-61-31","Vegetables- spinach, pumpkin, cabbage, tomato, onion",7,"No","No","No","No","Yes","No","No","No","No","No",""
"86-09-61-31","Milk and milk products- fresh, powdered, yogurt, cheese, etc",4,"No","No","No","No","Yes","No","No","No","No","No",""
"86-09-61-31","Oil/fats- oil, fat, butter, ghee, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"86-09-61-31","Sugar and sweets- sugar, honey, sweets, desserts",4,"No","No","No","No","Yes","No","No","No","No","No",""
"86-09-61-31","Miscellaneous- tea, coffee, beverages, condiments, spices",5,"No","No","No","No","Yes","No","No","No","No","No",""
"93-25-93-51","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"93-25-93-51","Vegetables- spinach, pumpkin, cabbage, tomato, onion",7,"No","No","No","No","Yes","No","No","No","No","No",""
"93-25-93-51","Milk and milk products- fresh, powdered, yogurt, cheese, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"93-25-93-51","Oil/fats- oil, fat, butter, ghee, etc",3,"No","No","No","No","Yes","No","No","No","No","No",""
"93-25-93-51","Sugar and sweets- sugar, honey, sweets, desserts",3,"No","No","No","No","Yes","No","No","No","No","No",""
"93-25-93-51","Miscellaneous- tea, coffee, beverages, condiments, spices",3,"No","No","No","No","Yes","No","No","No","No","No",""
"46-18-65-43","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"04-39-31-02","Cereals- rice, maize, chapatti, wheat, sorghum, bread, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"04-39-31-02","Vegetables- spinach, pumpkin, cabbage, tomato, onion",7,"No","No","No","No","Yes","Yes","No","No","No","No",""
"04-39-31-02","Pulses, legumes, nuts, seeds",5,"No","No","No","No","Yes","No","No","No","No","No",""
"04-39-31-02","Milk and milk products- fresh, powdered, yogurt, cheese, etc",3,"Yes","No","No","No","No","No","No","No","No","No",""
"04-39-31-02","Oil/fats- oil, fat, butter, ghee, etc",7,"No","No","No","No","Yes","No","No","No","No","No",""
"04-39-31-02","Sugar and sweets- sugar, honey, sweets, desserts",4,"No","No","No","No","Yes","No","No","No","No","No",""
