interview__key,s0_duration,s1_duration,s2_duration,s3_duration,s4_duration,s5_duration,s6_duration,s7_duration,s8_duration,s9_duration,s10_duration,s11_duration,s12_duration,s13_duration,s15_duration,interview__duration2,interview__duration,interview__duration_minutes,date,time
"18-66-56-26",3.35,9.968,1.08,6.91,10.25063037249284,6.48,3.03,1.73,32.72,6.91,1.000571428571429,32.556,.6899999999999999,3.344212034383954,4.359570200573066,124.3789840360213,"00.01:55:21",115.35,"2023-06-16","08:04:11"
"38-35-03-16",2.06,11.35,.45,5.58,6,3.58,3.47,1.98,19.59,5.87,1.07,17.45193732193732,1.371647727272727,3.344212034383954,4.95,88.117797083594,"00.02:01:13",121.2166666666667,"2023-06-17","14:38:32"
"87-43-13-02",1.648,19.38002865329513,1.119318181818182,5.35,10.25063037249284,.1,5.024928366762178,4.28,22.84,4.43,.73,17.45193732193732,.97,2.26,2.95,98.78484289630565,"00.01:15:12",75.2,"2023-06-16","11:02:05"
"06-72-27-90",3.36,19.38002865329513,1.77,7.92,15.22,9.44,5.024928366762178,3.77,26.09,6.78,.65,7.97,1.57,3.48,8.489999999999998,120.9149570200573,"00.02:29:22",149.3666666666667,"2023-06-16","13:19:54"
"10-09-48-91",2.58,14.77,1.119318181818182,5.44,9.369999999999999,6.31,3.43,5.33,16.1,5.52,2.03,7.594,2.242,4.76,3.68,90.27531818181818,"00.01:35:26",95.43333333333334,"2023-06-17","14:11:11"
"89-20-17-64",1.92,24.45,2.32,10.71,10.25063037249284,4.337118644067797,5.024928366762178,6.267999999999999,28.26,8.542,2.03,30.9,1.71,2.34,3.25,142.3126773833228,"00.02:38:30",158.5,"2023-06-16","09:49:44"
"61-30-29-22",1.99,19.38002865329513,1.119318181818182,9.640000000000001,13.59,10.184,7.44,2.05,27.33,5.73,.54,32.556,2.19,1.52,1.918,137.1773468351133,"00.03:01:37",181.6166666666667,"2023-06-17","10:59:36"
"32-64-82-60",1.67,10.65,.48,10.63,5.89,4.99,3.01,3.49,21.05,5.18,.46,18.56,1.36,2.28,4.359570200573066,94.05957020057306,"00.01:41:58",101.9666666666667,"2023-06-17","09:29:17"
"05-69-71-03",3.062378223495702,21.97,1.13,10.24,13.13,2.7,7.87,4.93,25.65,5.904485714285714,.84,20.68,1.66,5.778,3.55,129.0948639377814,"00.02:12:59",132.9833333333333,"2023-06-16","07:03:38"
"62-54-48-69",2.88,21.24,1.06,6.68,5.27,8.31,4.87,3.75,24.26126074498567,7.37,.45,23.94,.82,4.03,3.29,118.2212607449857,"00.01:55:49",115.8166666666667,"2023-06-17","07:57:04"
"40-71-41-17",2.48,11.95,.87,5.89,7.73,3.72,2.726,1.86,18.13,8.109999999999999,1.000571428571429,11.33,1.94,2.21,4.359570200573066,84.30614162914449,"00.02:32:08",152.1333333333333,"2023-06-17","11:21:55"
"59-04-18-69",2.28,28.94,1.4,7.75,17.69,4.337118644067797,5.62,2.07,20.66,5.6,1.1,9.960000000000001,2.2,2.4,5.04,117.0471186440678,"00.02:13:07",133.1166666666667,"2023-06-16","09:05:30"
"99-19-59-36",2.68,19.38002865329513,1.119318181818182,7.11,4.462,2.48,5.34,2.53,24.26126074498567,5.54,1.1,17.45193732193732,1,4.86,4.78,104.0945449020363,"00.02:27:43",147.7166666666667,"2023-06-16","11:02:29"
"66-80-07-88",3.75,21.85,1.41,4.82,10.25063037249284,8.220000000000001,6.16,3.720458452722063,14.38,4.59,1.000571428571429,21.68,1.55,2.06,5.17,110.6116602537863,"00.01:43:29",103.4833333333333,"2023-06-17","08:51:49"
"33-91-72-59",3.062378223495702,18.49,.65,7.63,13.88,4.48,5.024928366762178,3.65,22.48,8.542,.45,17.45193732193732,1.59,3.66,3.09,114.1312439121952,"00.02:10:36",130.6,"2023-06-16","09:37:28"
"79-95-75-64",1.648,30.77,1.02,7.45,9.67,7.82,6.25,3.22,16.67,6.67,2.03,8.51,1.15,3.05,4.32,110.248,"00.02:07:20",127.3333333333333,"2023-06-16","07:58:45"
"36-27-38-94",4.7,15.46,.49,9.1,11.65,8.85,4.45,5.5,24.26126074498567,5.03,1.000571428571429,17.45193732193732,1.3,5.19,4.359570200573066,118.7933396960675,"00.01:55:21",115.35,"2023-06-16","08:22:14"
"20-85-41-55",3.34,19.38002865329513,.82,5.69,7.82,9.31,5.5,5.36,18.22,6.77,2.01,8.390000000000001,1.46,2,5.39,101.4600286532951,"00.02:34:04",154.0666666666667,"2023-06-17","07:37:31"
"99-41-30-80",1.648,17.04,2.1,6.52,4.462,2.08,8.212,2.42,15.11,5.06,.86,10.94,2.15,1.73,8.489999999999998,88.82199999999999,"00.01:34:53",94.88333333333334,"2023-06-16","07:19:25"
"71-06-23-24",2.29,17.5,.63,7.625558739255014,10.25063037249284,6.45,4,2.42,35.67,5.904485714285714,.78,17.45193732193732,.6899999999999999,3.54,2.92,118.1226121479709,"00.01:15:45",75.75,"2023-06-17","10:53:52"
"89-01-00-04",3.15,16.34,.92,8.380000000000001,15.46,4.337118644067797,3.95,3.32,18.96,7.31,1.12,10.24,.79,2.15,2.67,99.09711864406781,"00.01:37:04",97.06666666666666,"2023-06-16","11:25:37"
"00-37-37-14",2.68,20.65,.89,7.5,7.66,9.880000000000001,6.99,5.11,27.85,7.81,2.03,15.73,1.64,2.93,7.29,126.64,"00.02:07:19",127.3166666666667,"2023-06-17","09:54:36"
"74-41-47-70",3.27,12.83,.44,6.11,4.462,.12,3.09,2.91,29.97,4.59,.33,19.27,.75,4.71,6.24,99.092,"00.01:52:50",112.8333333333333,"2023-06-16","10:58:11"
"52-43-66-41",3.44,13.04,1.13,6.74,7.43,8.33,4.94,5.08,36.38,7.83,1.3,17.45193732193732,.76,2.33,4.359570200573066,120.5415075225104,"00.02:34:51",154.85,"2023-06-16","12:09:20"
"83-13-77-99",2.92,32.31,1.119318181818182,5.08,11.57,7.25,4.2,3.720458452722063,17.06,4.34,1.000571428571429,17.45193732193732,1.11,5.66,8.489999999999998,123.282285385049,"00.01:52:33",112.55,"2023-06-17","09:57:23"
"61-91-44-04",2.41,10.88,.75,5.95,9.77,2.4,5.024928366762178,2.27,25.48,8.26,1.17,32.556,.99,3.344212034383954,4.359570200573066,115.6147106017192,"00.01:45:09",105.15,"2023-06-16","10:02:21"
"61-31-17-62",3.06,24.99,.73,10.39,13.77,8.300000000000001,5.03,6.267999999999999,24.26126074498567,5.76,.58,17.45193732193732,1.65,2.82,2.87,127.931198066923,"00.02:40:22",160.3666666666667,"2023-06-17","12:03:38"
"01-73-77-56",5.149999999999999,20.89,1.16,7.45,15.73,7.24,4.98,4.44,22.47,5.95,.38,23.61,.87,3.344212034383954,5.06,128.724212034384,"00.02:10:52",130.8666666666667,"2023-06-17","13:44:03"
"47-87-04-23",5.149999999999999,19.38002865329513,1.87,7.06,6.09,3.13,4.61,3.58,30.75,5.32,1.28,27.9,.86,2.72,4.359570200573066,124.0595988538682,"00.02:28:31",148.5166666666667,"2023-06-16","12:15:27"
"46-77-22-22",2.22,25.17,1.54,4.86,4.79,.2,7.62,2.06,26.2,4.4,.33,19.29,.93,1.52,3.08,104.21,"00.01:45:19",105.3166666666667,"2023-06-16","08:07:33"
"54-46-59-23",5.149999999999999,13.07,1.119318181818182,7.625558739255014,14.46,2.03,2.726,4.36,22.01,4.93,1.000571428571429,8.699999999999999,1.45,3.344212034383954,8.489999999999998,100.4656603840286,"00.01:59:46",119.7666666666667,"2023-06-16","12:22:11"
"47-72-11-03",2.86,19.38002865329513,.4,8.130000000000001,9.31,2.37,5.65,5.76,25.98,5.9,1.94,8.390000000000001,2.04,3.88,2.8,104.7900286532951,"00.01:33:06",93.09999999999999,"2023-06-17","11:36:41"
"75-19-56-83",2.41,9.968,.49,7.7,6.46,.25,3.63,1.99,26.05,3.876,.33,17.05,2.242,2.6,3.34,88.386,"00.02:02:13",122.2166666666667,"2023-06-17","07:51:52"
"17-63-18-37",2.37,22.91,2.3,5.17,4.462,.1,5.024928366762178,3.720458452722063,20.42,3.96,.64,15.38,.97,1.73,3.28,92.43738681948425,"00.01:42:17",102.2833333333333,"2023-06-16","06:37:35"
"36-67-78-55",4.5,25.71,1.119318181818182,8.960000000000001,10.77,9.57,5.024928366762178,3.51,36.85,5.904485714285714,1.000571428571429,16.81,1.4,2.02,4.66,137.8093036914375,"00.02:25:35",145.5833333333333,"2023-06-16","08:28:09"
"57-94-56-04",3.062378223495702,19.38002865329513,.4,5.38,4.462,6.93,4.29,2.4,17.53,5.904485714285714,1.000571428571429,17.45193732193732,1.91,3.344212034383954,1.918,95.36361337596925,"00.03:06:10",186.1666666666667,"2023-06-17","14:35:12"
"50-78-72-42",4.19,25.32,.58,9.65,8.300000000000001,6.86,3.66,3.27,24.43,6.32,.44,12.52,1.47,4.84,4.359570200573066,116.2095702005731,"00.02:02:49",122.8166666666667,"2023-06-17","08:13:51"
"39-32-15-43",3.22,25.8,.96,10.61,5.05,1.79,3.81,5.75,35.86,4.86,.33,9.24,2.242,3.344212034383954,4.06,116.926212034384,"00.02:11:10",131.1666666666667,"2023-06-14","11:28:58"
"83-43-24-20",3.53,14.25,.53,7.34,4.93,8.31,5.09,3.54,24.26126074498567,5.54,1.8,9.9,1.61,3.08,4.359570200573066,98.07083094555874,"00.01:47:33",107.55,"2023-06-17","11:56:17"
"86-15-33-66",1.648,21.6,.6899999999999999,7.75,18.618,8.029999999999999,4.74,3.35,14.38,6.11,.34,32.556,1.23,5.41,1.918,128.37,"00.01:59:26",119.4333333333333,"2023-06-17","10:10:29"
"44-68-45-91",3.48,19.3,1.119318181818182,9.359999999999999,10.25063037249284,4.337118644067797,5.27,5.62,19.27,4.86,1.56,7.6,1.63,4.97,4.36,102.9870671983788,"00.02:01:15",121.25,"2023-06-17","11:07:58"
"92-79-83-19",2.78,23.17,1.16,8.51,17.84,4.337118644067797,5.11,5.62,19.58,8.210000000000001,1.000571428571429,32.556,2.242,3.344212034383954,4.72,140.1799021070232,"00.02:17:42",137.7,"2023-06-17","07:41:07"
"84-11-52-01",3.062378223495702,22.41,.87,8.789999999999999,7.7,9.76,5.09,4.11,17.28,4.88,1,9.24,2.06,5.778,4.359570200573066,106.3899484240688,"00.01:57:53",117.8833333333333,"2023-06-17","08:03:56"
"04-80-79-59",2.98,11.12,.42,7.85,8.630000000000001,.12,5.63,4.41,17.68,5.904485714285714,.67,8.83,1.34,3.344212034383954,4.359570200573066,83.28826794924274,"00.01:41:09",101.15,"2023-06-17","10:25:58"
"86-90-94-39",2.55,19.38002865329513,1.119318181818182,7.625558739255014,10.07,5.33,4.83,3.13,37.694,7.95,1.000571428571429,7.594,2.242,2.52,8.06,121.0954770029398,"00.02:03:19",123.3166666666667,"2023-06-19","11:08:24"
"60-18-28-01",3.53,24.21,1.94,7.17,13.4,4.06,5.024928366762178,4.43,27.84,5.57,1.15,20.32,1.43,3.4,6.42,129.8949283667622,"00.02:18:32",138.5333333333333,"2023-06-19","10:52:00"
"95-75-71-60",3.56,15.19,.78,8.77,12.67,4.51,5.024928366762178,1.73,17.61,7.45,.38,16.58,1.23,2.34,2.17,99.99492836676218,"00.01:37:05",97.08333333333333,"2023-06-19","08:25:44"
"92-06-91-29",2.38,26.79,1.64,6.95,10.23,10.01,8.212,2.04,27.27,4.5,.96,32.556,.92,1.52,4.53,140.508,"00.02:24:18",144.3,"2023-06-19","13:20:13"
"54-44-90-07",1.68,12.96,.43,8.56,8.42,9.199999999999999,4.04,3.67,23.88,6,.42,15.79,2.242,2.11,2.62,102.022,"00.01:44:01",104.0166666666667,"2023-06-19","08:26:35"
"03-23-51-60",3.23,13.62,1.55,5.88,11.02,6.64,5.07,1.91,25.29,4.91,.4,32.1,1.49,4.86,4.359570200573066,122.3295702005731,"00.01:54:21",114.35,"2023-06-17","12:14:51"
"00-90-52-98",5.149999999999999,26.2,2.4,8.85,13.91,4.337118644067797,5,3.15,30.2,8.07,.43,11.94,1.3,4.5,7.88,133.3171186440678,"00.02:19:15",139.25,"2023-06-20","08:15:17"
"94-81-42-69",3.062378223495702,19.45,.54,8.67,14.32,4.337118644067797,6.54,4.34,26.7,5.07,.45,14.9,1.47,4.31,4.34,118.4994968675635,"00.02:11:58",131.9666666666667,"2023-06-20","10:46:42"
"93-63-81-71",4.75,19.92,1.48,7.13,6.15,5.37,2.78,1.87,23.34,4.55,1.000571428571429,15.03,1.07,3.45,3.6,101.4905714285714,"00.01:42:56",102.9333333333333,"2023-06-17","12:33:14"
"98-80-95-52",3.062378223495702,19.86,.9399999999999999,7.85,11.99,.1,4.24,1.95,18.24,5.904485714285714,.8100000000000001,13.28,1.371647727272727,2.69,4.14,96.42851166505415,"00.01:47:01",107.0166666666667,"2023-06-20","08:34:45"
"43-02-26-99",5.149999999999999,13.28,.6,6.53,8.4,.14,2.726,2.29,29.5,4.72,.42,20.26,1.27,4.74,2.15,102.176,"00.01:37:57",97.95,"2023-06-20","08:32:17"
"53-75-34-84",3.95,12.38,.86,5.71,9.75,2.65,6.21,3.8,16.89,7.82,.6,12.94,1.79,5.06,2.68,93.09,"00.01:33:34",93.56666666666666,"2023-06-19","10:43:14"
"27-49-80-27",1.65,11.61,.5,4.582,13.12,6.77,5.024928366762178,3.720458452722063,14.38,4.05,.65,12.64,1.06,2.76,3.02,85.53738681948424,"00.01:18:47",78.78333333333333,"2023-06-19","08:12:45"
"33-72-39-68",4.33,19.05,1.31,7.55,14.33,6.81,5.024928366762178,3.22,17.24,5.06,1.18,11.32,1.45,5.778,6.96,110.6129283667622,"00.01:59:10",119.1666666666667,"2023-06-19","10:07:21"
"17-79-25-12",5.149999999999999,21.17,2.11,9.76,10.11,.1,4.1,6.26,37.694,8.542,.8100000000000001,7.594,1.84,5.33,8.489999999999998,129.06,"00.02:13:57",133.95,"2023-06-20","08:32:10"
"74-51-58-80",3.33,12.37,.74,7.625558739255014,14.08,4.337118644067797,4.48,1.96,25.27,5.88,1.19,7.594,1.371647727272727,3.34,3.12,96.68832511059554,"00.01:30:03",90.05,"2023-06-19","12:05:04"
"22-03-45-06",1.7,16.49,.59,4.96,8.92,4.337118644067797,3.41,4.89,18.09,4.35,.49,8.93,1.31,3.344212034383954,4.359570200573066,86.17090087902481,"00.01:24:50",84.83333333333333,"2023-06-20","13:07:16"
"29-14-83-70",3.062378223495702,11.19,1.75,8.109999999999999,11.28,.11,3.1,5.18,17.59,5.84,1.29,17.45193732193732,1.371647727272727,4.26,1.918,93.50396327270575,"00.01:30:59",90.98333333333333,"2023-06-20","08:35:09"
"54-67-39-05",2.35,29.16,.82,9.08,10.25063037249284,3.01,3.88,6.267999999999999,31.2,6.48,1.47,8.91,1.37,5.1,7.97,127.3186303724928,"00.02:57:02",177.0333333333333,"2023-06-19","07:59:07"
"72-58-55-05",2.58,19.38002865329513,1.119318181818182,8.68,13.98,3.11,3.12,3.17,29.19,5.57,1.000571428571429,9.289999999999999,1.93,3.98,1.98,108.0799182636847,"00.02:11:28",131.4666666666667,"2023-06-20","14:16:56"
"04-15-15-88",3.03,9.968,1.119318181818182,7.07,10.6,.11,7.42,3.720458452722063,18.98,8.542,1.11,13.49,2,3.344212034383954,2.54,93.0439886689242,"00.01:35:59",95.98333333333333,"2023-06-19","12:24:01"
"27-95-56-36",4.87,26.36,.86,8.56,13.05,8.289999999999999,4.46,1.73,24.1,5.38,1.44,20.31,1.44,1.52,3.51,125.88,"00.02:10:07",130.1166666666667,"2023-06-19","09:49:39"
"53-49-41-59",3.15,12.21,.82,6.14,6.69,4.337118644067797,2.91,1.73,24.26126074498567,3.876,2.03,8.15,1.371647727272727,2.03,3.47,83.1760271163262,"00.01:09:39",69.65000000000001,"2023-06-20","12:41:42"
"39-17-22-92",2.56,22.29,1.37,9.16,10.25063037249284,10.184,7.06,6.267999999999999,22.77,6.75,.97,27.31,1.371647727272727,4.21,3.43,135.9542780997656,"00.02:21:47",141.7833333333333,"2023-06-19","07:45:21"
"74-39-55-58",3.062378223495702,25.61,1.04,11.02,18.618,9.73,8.212,6.267999999999999,37.694,6.08,1.000571428571429,20.88,1.16,3.79,7.7,161.8649496520671,"00.02:48:12",168.2,"2023-06-19","07:53:59"
"26-22-03-23",2.07,16.48,.79,5.3,14.22,4.337118644067797,3.72,5.01,23.33,4.07,1.9,9.67,.96,2.62,4.359570200573066,98.83668884464086,"00.01:57:36",117.6,"2023-06-19","12:23:04"
"09-03-01-05",3.062378223495702,19.52,1.27,7.99,14.16,3.43,3.83,4.8,24.55,6.16,.49,20.96,2.24,3.344212034383954,4.359570200573066,120.1661604584527,"00.02:10:13",130.2166666666667,"2023-06-20","08:29:18"
"15-07-16-66",3.062378223495702,14.31,.4,6.07,4.51,2.88,3.53,3.53,24.26126074498567,3.876,.66,27.95,.91,3.5,2.02,101.4696389684814,"00.01:31:20",91.33333333333333,"2023-06-20","10:17:23"
"06-67-11-07",1.7,20.25,1.119318181818182,7.77,11.72,3.69,4.54,3.2,21.44,6.89,1.63,17.45193732193732,1.371647727272727,3.344212034383954,1.918,108.0351152654122,"00.02:12:38",132.6333333333333,"2023-06-19","13:50:33"
"66-85-51-19",3.062378223495702,14.41,.42,4.582,6.1,.12,2.726,4.13,17.09,4.61,1.64,21.88,1.45,2.97,8.489999999999998,93.68037822349569,"00.01:40:04",100.0666666666667,"2023-06-19","08:27:06"
"62-23-34-43",2.71,11.16,.76,7.625558739255014,6.61,5.66,3.74,1.86,21.62,5.89,.48,21.6,1.44,3.344212034383954,4.359570200573066,98.85934097421203,"00.01:49:44",109.7333333333333,"2023-06-19","12:10:43"
"40-89-37-32",1.72,19.38002865329513,.55,7.625558739255014,7.42,.1,5.3,2.4,15.71,4.6,.43,16.89,1.03,3.344212034383954,1.918,88.4177994269341,"00.01:34:04",94.06666666666666,"2023-06-19","06:35:21"
"47-88-11-20",3.59,13.6,1,4.582,7.52,2.21,4.29,2.47,18.71,7.15,.45,15.86,1.02,3.344212034383954,2.73,88.52621203438396,"00.01:29:31",89.51666666666667,"2023-06-20","11:22:24"
"92-32-27-35",3.062378223495702,29.46,1.84,6.1,11.74,5.13,6.03,3.720458452722063,24.26126074498567,5.28,.33,17.45193732193732,1.09,1.92,7.57,124.9860347431408,"00.02:11:05",131.0833333333333,"2023-06-19","08:35:57"
"67-30-34-31",2.39,18.98,.4,9.050000000000001,4.462,1.58,2.95,3.75,22.62,5.904485714285714,.5,32.556,1.371647727272727,2.68,5.64,114.8341334415584,"00.01:51:28",111.4666666666667,"2023-06-19","13:26:57"
"41-24-19-16",1.648,21.73,.8100000000000001,6.63,7.46,3.57,3.69,2.27,24.26126074498567,5.904485714285714,1.000571428571429,17.45193732193732,1.2,3.29,8.489999999999998,109.4062552097801,"00.02:05:11",125.1833333333333,"2023-06-19","11:04:36"
"45-68-78-48",3.062378223495702,19.38002865329513,1.58,5.25,8.44,1.76,4.22,4.37,24.26126074498567,7.5,1.62,9.640000000000001,1.371647727272727,3.98,2.31,98.74531534904924,"00.02:54:40",174.6666666666667,"2023-06-19","09:58:54"
"02-28-32-41",2.79,17.8,1.21,6.44,6.93,.3,3.2,1.73,19.83,4.22,.38,20.49,.85,3.89,2.54,92.59999999999999,"00.01:38:47",98.78333333333333,"2023-06-20","08:26:26"
"42-76-32-22",2.03,20.2,.55,6.36,10.46,4.337118644067797,4.82,3.35,28.26,7.49,.61,32.556,1.66,5.06,4.359570200573066,132.1026888446409,"00.01:59:26",119.4333333333333,"2023-06-20","08:27:27"
"79-53-86-42",2.8,19.38002865329513,1.119318181818182,11.944,10.25063037249284,4.337118644067797,5.024928366762178,3.720458452722063,33.4,5.904485714285714,1.000571428571429,25.53,1.99,4.78,3.33,134.5115398140153,"00.03:32:10",212.1666666666667,"2023-06-17","07:58:07"
"27-88-22-86",3.062378223495702,21.61,2.03,11.23,18,4.01,6.95,3.720458452722063,24.26126074498567,5.67,1.000571428571429,15.61,2.02,3.4,3.85,126.4246688497749,"00.02:37:33",157.55,"2023-06-19","11:22:37"
"92-15-50-98",3.062378223495702,25.38,.74,8.109999999999999,18.618,4.337118644067797,4.77,3.720458452722063,18.14,8,1.38,7.594,1.64,3.37,4.359570200573066,113.2215255208586,"00.02:17:23",137.3833333333333,"2023-06-20","10:23:31"
"59-62-31-80",3.51,13.63,.6,7.52,8.869999999999999,6.2,3.55,5.67,16.54,6.86,1.15,9.35,.93,4.86,5.21,94.45,"00.01:35:23",95.38333333333334,"2023-06-20","12:45:29"
"36-99-50-88",3.062378223495702,19.38002865329513,.52,5.9,8.82,4.337118644067797,2.87,2.57,14.38,4.86,1.29,8.029999999999999,1.52,5.43,2.19,85.15952552085862,"00.01:46:16",106.2666666666667,"2023-06-19","11:28:40"
"44-25-16-47",2,32.31,1.13,7.625558739255014,5.76,4.46,7.8,1.73,30.56,8.210000000000001,.59,26.98,.99,1.68,6.02,137.845558739255,"00.02:12:47",132.7833333333333,"2023-06-20","11:19:11"
"59-82-52-95",3.062378223495702,13.07,1.13,6.14,15.53,9.19,4.06,3.76,22.45,4.42,.84,13.01,.75,3.344212034383954,3.66,104.4165902578796,"00.02:02:29",122.4833333333333,"2023-06-20","12:34:33"
"74-78-76-52",2.49,11.49,.54,5.51,7.92,6.19,3.35,2.18,21.23,3.876,.8,17.45193732193732,.99,2.19,3.23,89.43793732193733,"00.01:48:38",108.6333333333333,"2023-06-19","14:45:01"
"83-63-78-61",1.91,30.21,1.38,8.23,8.550000000000001,.16,7.58,2.52,29.81,7.88,.34,15.89,2.242,3.344212034383954,5.35,125.396212034384,"00.02:13:13",133.2166666666667,"2023-06-20","08:23:43"
"38-59-12-03",2.99,25.55,1.119318181818182,7,7.21,7.06,4.5,1.83,20.12,5.88,.37,23.87,1.43,1.71,2.04,112.6793181818182,"00.02:00:11",120.1833333333333,"2023-06-19","10:09:36"
"52-04-43-36",1.93,32.31,2.28,9.01,12.96,4.337118644067797,5.024928366762178,3.720458452722063,37.694,3.876,.6,15.55,.74,3.344212034383954,4.359570200573066,137.7362876985091,"00.03:20:46",200.7666666666667,"2023-06-20","08:35:49"
"13-43-00-98",1.648,9.968,.43,5.58,8.58,.1,3.58,3.65,14.76,5.3,1.07,17.45193732193732,1.74,2.04,4.359570200573066,80.25750752251039,"00.01:08:53",68.88333333333334,"2023-06-19","10:18:15"
"52-45-15-44",3.53,15.52,1.36,7.57,10.25063037249284,10.184,7.31,2.43,21.31,4.27,.42,10.53,.83,1.68,6.34,103.5346303724928,"00.01:55:58",115.9666666666667,"2023-06-19","13:29:03"
"84-06-43-96",1.72,19.38002865329513,1.35,6.15,10.25063037249284,8.359999999999999,5.51,3.96,37.38,7.31,.49,15.64,1.77,4.09,2.46,125.820659025788,"00.02:34:38",154.6333333333333,"2023-06-20","10:37:32"
"85-25-67-57",2.39,25.96,1.24,11.944,12.27,10.184,5.024928366762178,3.42,19.29,6.77,1.22,8.77,1.3,5.778,3.05,118.6109283667622,"00.01:58:43",118.7166666666667,"2023-06-20","10:43:04"
"99-71-69-71",3.062378223495702,11.71,1.119318181818182,5.92,7.13,.24,3.12,1.83,16.79,3.876,.89,7.594,1.36,2,5.29,71.93169640531389,"00.01:10:48",70.8,"2023-06-20","13:54:13"
"90-84-04-84",2.72,10.97,.65,5.52,18.02,10.184,3.02,3.12,14.38,4.49,1.79,16.17,1.12,4.62,8.489999999999998,105.264,"00.01:44:24",104.4,"2023-06-17","08:13:26"
"75-65-72-44",3.83,29.84,2.22,9.76,12.45,3.5,5.76,3.720458452722063,28.13,5.904485714285714,.87,17.45193732193732,2.242,2.37,2.64,130.6888814889451,"00.02:49:48",169.8,"2023-06-20","10:44:20"
"56-76-80-56",2.33,13.13,1.16,9.24,11.37,3.79,6.43,2.17,24.26126074498567,4.85,1.19,14.32,1.86,5.778,3.56,105.4392607449857,"00.02:18:37",138.6166666666667,"2023-06-19","07:58:04"
"95-24-62-42",1.85,19.83,.66,6.77,8.91,.15,2.94,5.46,20.16,4.29,.5,10.74,2.21,3.344212034383954,2.07,89.88421203438395,"00.01:39:25",99.41666666666667,"2023-06-20","08:34:11"
"42-51-00-37",3.062378223495702,15.1,1.119318181818182,7.625558739255014,6.38,.1,5.024928366762178,3.720458452722063,24.26126074498567,5.904485714285714,.66,7.594,1.371647727272727,2.15,1.918,85.99203615059726,"00.00:54:31",54.51666666666667,"2023-06-20","10:01:48"
"36-23-13-87",3.062378223495702,17.36,1.119318181818182,6.21,5.67,4.337118644067797,2.75,4.76,21.64,5.22,.5,27.78,.8100000000000001,5.41,3.09,109.7188150493817,"00.01:53:45",113.75,"2023-06-20","12:09:29"
"70-84-37-07",1.75,13.62,.4,5.17,4.88,.13,5.024928366762178,2.69,31.01,6.56,.44,22.79,.73,4.15,3.48,102.8249283667622,"00.01:31:22",91.36666666666666,"2023-06-20","10:30:25"
"99-94-97-40",2.67,20.49,1.43,10.34,9.289999999999999,3.99,5.31,6.267999999999999,18.55,8.039999999999999,1.65,10.55,1.24,3.88,4.29,107.988,"00.01:48:03",108.05,"2023-06-21","10:45:32"
"40-68-37-93",5.149999999999999,25.52,1.77,9.800000000000001,5.1,2.07,4.69,4.73,31.54,4.72,1.000571428571429,27.75,1.371647727272727,3.48,1.918,130.6102191558442,"00.02:12:05",132.0833333333333,"2023-06-21","12:06:13"
"08-64-31-45",1.648,19.38002865329513,1.119318181818182,5.03,4.59,.1,2.93,5.3,19.99,4.32,.88,7.594,.86,2.43,4.359570200573066,80.53091703568637,"00.01:10:50",70.83333333333333,"2023-06-21","13:02:25"
"24-71-47-80",2.72,10.75,.52,5.47,7.03,2.3,3.46,3.23,14.38,5.28,.43,7.63,.91,5.33,4.359570200573066,73.79957020057307,"00.01:31:17",91.28333333333333,"2023-06-23","11:01:56"
"53-67-73-98",3.062378223495702,19.38002865329513,.4,5.57,10.25063037249284,2.16,4.32,3.14,14.38,6.54,1.17,17.45193732193732,.77,4.08,2.45,95.12497457122099,"00.00:59:41",59.68333333333333,"2023-06-22","10:46:11"
"89-30-04-89",3.92,19.38002865329513,1.119318181818182,7.625558739255014,4.462,.73,3.65,2.56,24.26126074498567,5.904485714285714,1.000571428571429,17.45193732193732,1.93,4.22,3.9,102.1151607841485,"00.00:57:50",57.83333333333334,"2023-06-23","14:12:08"
"85-35-76-75",3.062378223495702,20.79,.4,8.34,12.34,10.184,5,6.267999999999999,31.97,5.904485714285714,2.03,15.85,.6899999999999999,1.52,4.359570200573066,128.7084341383545,"00.02:08:29",128.4833333333333,"2023-06-21","10:24:57"
"34-78-22-26",3.6,19.38002865329513,.4,7.625558739255014,6.68,.16,2.726,3.34,16.99,4.8,1.000571428571429,17.45193732193732,.72,1.82,1.918,88.61209614305889,"00.01:12:29",72.48333333333333,"2023-06-21","10:03:12"
"59-51-95-60",3.062378223495702,16.8,.55,7.625558739255014,4.49,.19,2.726,3.88,19.89,5.904485714285714,1.000571428571429,7.594,.87,3.29,1.918,79.79099410560787,"00.01:13:27",73.45,"2023-06-21","11:09:28"
"22-44-88-72",1.648,28.63,1.119318181818182,4.582,6.36,.1,2.82,2.67,17.56,6.56,.5,17.45193732193732,1.09,3.344212034383954,3.51,97.94546753813945,"00.02:41:43",161.7166666666667,"2023-06-23","07:43:35"
"35-56-47-30",3.062378223495702,16.78,.48,9.57,10.13,6.38,2.726,2.91,31.34,5.904485714285714,1.000571428571429,23.82,.89,4.88,1.918,121.7914353663528,"00.01:51:18",111.3,"2023-06-21","09:54:16"
"43-44-87-36",3.062378223495702,19.38002865329513,1.12,4.97,4.55,4.86,5.024928366762178,4.41,16.23,5.904485714285714,1.000571428571429,20.24,.6899999999999999,3.344212034383954,4.359570200573066,99.14617462136717,"00.02:01:22",121.3666666666667,"2023-06-22","11:57:56"
