interview__key,as10,as11,as12,as13,as14,as15,as16__1,as16__2,as16__3,as16__4,as16__5,as16__6,as16__7,as16__8,as16__9,as16__96,as16_oth,as19,as17,as18__1,as18__2,as18__3,as18__4,as18__5,as18__6,as18__7,as18__8,as18__9,as18__10,as18__11,as18__96
"66-80-07-88","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"33-91-72-59","No","Yes","No","No","Yes",200,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"79-95-75-64","No","Yes","No","Yes","Yes",1500,"No","No","Yes","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"36-27-38-94","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"20-85-41-55","Yes","Yes","Yes","No","Yes",2500,"No","No","Yes","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"99-41-30-80","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"71-06-23-24","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"89-01-00-04","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"00-37-37-14","No","Yes","No","No","Yes",300,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"74-41-47-70","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"52-43-66-41","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"83-13-77-99","Yes","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"61-91-44-04","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"61-31-17-62","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"01-73-77-56","Yes","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"47-87-04-23","No","Yes","Yes","Yes","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"46-77-22-22","No","No","No","No","Yes",500,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"54-46-59-23","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"47-72-11-03","No","Yes","No","Yes","Yes",300,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"75-19-56-83","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"17-63-18-37","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"36-67-78-55","Yes","Yes","Yes","Yes","Yes",8000,"No","No","No","No","No","No","No","No","No","Yes",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"57-94-56-04","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"50-78-72-42","Yes","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"39-32-15-43","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"83-43-24-20","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"86-15-33-66","No","No","No","Yes","Yes",500,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"44-68-45-91","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"92-79-83-19","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"84-11-52-01","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"04-80-79-59","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"86-90-94-39","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"60-18-28-01","No","No","No","Yes","Yes",50,"Yes","Yes","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes"
"95-75-71-60","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"92-06-91-29","No","No","No","Yes","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"54-44-90-07","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"03-23-51-60","No","Yes","No","Yes","Yes",200,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"00-90-52-98","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"94-81-42-69","No","Yes","No","No","No",,,,,,,,,,,,,"No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"93-63-81-71","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"98-80-95-52","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"43-02-26-99","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"53-75-34-84","Yes","Yes","No","No","Yes",500,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"27-49-80-27","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"33-72-39-68","No","No","Yes","Yes","Yes",300,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No"
"17-79-25-12","No","Yes","No","No","Yes",100,"No","No","No","No","No","No","No","No","No","Yes",,"No","No",,,,,,,,,,,,
"74-51-58-80","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"22-03-45-06","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"29-14-83-70","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"54-67-39-05","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"72-58-55-05","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"04-15-15-88","Yes","Yes","No","No","Yes",200,"Yes","Yes","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"27-95-56-36","No","Yes","No","Yes","Yes",500,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No"
"53-49-41-59","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"39-17-22-92","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"74-39-55-58","No","No","No","Yes","Yes",50,"Yes","Yes","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"26-22-03-23","No","Yes","No","No","Yes",300,"Yes","No","Yes","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"09-03-01-05","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"15-07-16-66","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"06-67-11-07","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"66-85-51-19","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"62-23-34-43","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"40-89-37-32","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"47-88-11-20","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"92-32-27-35","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"67-30-34-31","Yes","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"41-24-19-16","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"45-68-78-48","No","Yes","No","Yes","Yes",70,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"02-28-32-41","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"42-76-32-22","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"79-53-86-42","Yes","Yes","No","Yes","Yes",4000,"Yes","Yes","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No"
"27-88-22-86","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"92-15-50-98","No","Yes","No","Yes","Yes",400,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"59-62-31-80","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"36-99-50-88","Yes","Yes","No","Yes","Yes",50,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"44-25-16-47","No","No","No","No","Yes",5000,"Yes","Yes","Yes","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"59-82-52-95","No","Yes","No","No","Yes",200,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"74-78-76-52","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"83-63-78-61","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"38-59-12-03","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"52-04-43-36","Yes","Yes","Yes","No","Yes",5000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"13-43-00-98","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"52-45-15-44","No","No","No","Yes","Yes",50,"Yes","Yes","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"84-06-43-96","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"85-25-67-57","Yes","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes"
"99-71-69-71","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"90-84-04-84","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"75-65-72-44","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"56-76-80-56","No","No","No","Yes","Yes",50,"No","Yes","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"95-24-62-42","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"42-51-00-37","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"36-23-13-87","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"70-84-37-07","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"99-94-97-40","No","No","No","No","Yes",200,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"40-68-37-93","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"08-64-31-45","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"24-71-47-80","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"53-67-73-98","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"89-30-04-89","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"85-35-76-75","Yes","No","No","No","Yes",500,"No","No","Yes","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"34-78-22-26","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"59-51-95-60","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"22-44-88-72","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"35-56-47-30","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"43-44-87-36","No","No","Yes","Yes","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"25-90-73-61","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"00-81-85-48","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"82-05-74-76","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"69-02-12-40","No","No","Yes","No","Yes",200,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"68-49-12-16","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"47-72-15-93","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"46-77-79-60","Yes","Yes","No","Yes","Yes",200,"Yes","Yes","No","No","No","No","No","Yes","No","No",,"No","No",,,,,,,,,,,,
"54-41-53-68","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"35-84-29-80","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"82-89-49-08","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"13-17-77-46","No","Yes","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"87-42-29-56","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"24-84-60-85","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"78-85-83-52","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"78-33-54-01","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"54-69-71-08","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No"
"30-10-42-29","No","No","No","Yes","Yes",70,"No","No","Yes","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"52-71-69-48","Yes","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"88-38-32-86","No","No","No","No","Yes",1000,"No","No","Yes","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"78-51-51-91","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"98-42-68-21","No","No","No","No","No",,,,,,,,,,,,,"No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"23-92-64-64","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"33-60-76-52","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"99-53-97-21","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"35-30-07-09","Yes","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"84-39-86-14","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"33-93-88-48","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"93-94-24-13","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"02-86-42-10","Yes","Yes","No","No","Yes",500,"Yes","No","No","No","No","No","No","Yes","No","No",,"No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No"
"18-90-95-90","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"71-80-40-68","Yes","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"03-80-12-55","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"03-05-82-85","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"96-34-34-83","Yes","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"84-86-67-50","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"65-50-61-63","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"14-25-07-27","Yes","No","No","Yes","Yes",200,"No","Yes","Yes","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"95-81-39-58","Yes","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"63-48-87-87","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"49-38-87-08","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"56-09-22-69","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"52-67-58-90","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"61-51-30-74","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"90-75-70-65","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"70-34-30-04","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"00-18-21-78","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"80-41-37-09","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"62-10-09-84","No","No","No","No","Yes",200,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"16-01-99-93","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"91-31-71-31","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"14-78-47-78","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"07-03-43-18","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"87-80-74-34","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"39-19-95-41","No","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"13-94-38-36","Yes","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No"
"64-10-30-77","Yes","No","No","No","Yes",500,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"98-88-46-23","No","No","No","No","Yes",200,"No","No","No","No","No","No","No","Yes","No","No",,"Yes","No",,,,,,,,,,,,
"35-26-63-26","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"77-44-63-61","No","No","No","No","Yes",150,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"26-64-90-32","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"15-44-39-66","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"97-96-32-80","Yes","No","No","Yes","Yes",600,"No","No","Yes","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"65-28-62-87","No","Yes","No","No","Yes",2500,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"91-95-41-16","No","Yes","No","Yes","Yes",1000,"No","No","No","No","No","No","No","Yes","No","No",,"No","No",,,,,,,,,,,,
"65-02-00-05","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"48-22-83-32","No","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"53-04-96-58","No","No","No","Yes","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"93-77-89-30","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes"
"03-06-71-34","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"38-24-53-68","Yes","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"76-44-39-80","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"17-98-15-90","Yes","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"43-89-48-48","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"46-95-44-44","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"79-36-03-31","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"37-08-68-08","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"76-66-08-56","Yes","No","No","Yes","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"84-78-41-82","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"33-73-65-41","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"15-05-96-27","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"04-08-02-81","Yes","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"48-12-37-19","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"99-22-87-46","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"05-46-14-17","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"21-68-94-15","Yes","Yes","No","No","Yes",2000,"No","No","No","No","No","No","Yes","No","No","No",,"Yes","No",,,,,,,,,,,,
"40-56-04-29","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"58-04-84-61","Yes","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"92-36-21-21","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"14-57-41-87","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"96-30-76-58","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"94-10-09-72","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"63-44-25-02","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"66-67-56-06","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"61-94-69-82","Yes","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"72-52-17-18","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"90-79-08-36","No","No","No","No","Yes",150,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
