interview__key,num_plots,lnd_mes,lnd_mes_1,plot_name,plot_area,begin_year,land_acquire,time_plot_home,soil_type,signs_good_plot__1,signs_good_plot__2,signs_good_plot__3,signs_good_plot__4,signs_good_plot__5,signs_good_plot__6,signs_good_plot__96,signs_good_plot_oth,plot_problem__1,plot_problem__2,plot_problem__3,plot_problem__4,plot_problem__5,plot_problem__6,plot_problem__96,plot_problem_other,if_soilwater_cons__1,if_soilwater_cons__2,if_soilwater_cons__3,if_soilwater_cons__4,if_soilwater_cons__5,if_soilwater_cons__6,if_soilwater_cons__7,if_soilwater_cons__9,if_soilwater_cons__10,if_soilwater_cons__11,if_soilwater_cons__12,if_soilwater_cons__13,if_soilwater_cons__14,if_soilwater_cons__15,if_soilwater_cons__96,if_soilwater_conservation_other,trees_onfarm,why_trees__1,why_trees__2,why_trees__3,why_trees__4,why_trees__5,why_trees__96,why_trees_oth
"83-43-24-20",1,"Acres","","Sibolile",3.8,"1982","Ceded by relatives",120,"Loam",1,1,0,0,0,0,0,"",0,0,0,1,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,"","Yes",1,0,0,0,0,0,""
"86-15-33-66",5,"Hectares","","Ndawire",6,"2004","Inherited",60,"Silt",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,0,1,0,0,0,""
"44-68-45-91",1,"Hectares","","Lisheke",3,"2012","Ceded by traditional authorities",30,"Sand",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"","Yes",1,1,0,0,0,0,""
"92-79-83-19",2,"Hectares","","Libala",1,"2015","Inherited",15,"Loam",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",0,1,0,0,0,0,""
"84-11-52-01",1,"Hectares","","Nang'ombe",3,"1984","Ceded by traditional authorities",120,"Loam",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"","Yes",0,0,1,0,0,0,""
"04-80-79-59",2,"Hectares","","Mutemwa",2,"2022","Ceded by relatives",120,"Loam",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","Yes",0,0,1,0,0,0,""
"86-90-94-39",1,"Acres","","Mwangala",1,"2021","Ceded by relatives",1,"Sand",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,"","No",,,,,,,""
"60-18-28-01",2,"Hectares","","sipo",10,"1999","Inherited",2,"Loam",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,"","Yes",0,1,0,0,0,0,""
"95-75-71-60",1,"Other➡️ Please specify","Lima (1 Lima =0.25 hectares)","Mufalo",3.75,"2001","Ceded by relatives",60,"Loam",1,0,1,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","Yes",1,0,0,0,0,0,""
"92-06-91-29",2,"Hectares","","silengo lengo",3,"1990","Inherited",25,"Loam",0,1,0,0,0,0,0,"",1,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,1,0,0,0,0,""
"54-44-90-07",3,"Hectares","","Mbonyi",2,"2022","Inherited",4,"Silt",0,0,0,0,0,1,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Mixed farming","Yes",0,1,0,0,0,0,""
"03-23-51-60",1,"Hectares","","Mangonda",20,"2013","Inherited",90,"Loam",1,1,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,0,0,0,0,0,""
"00-90-52-98",1,"Hectares","","Chema",3,"2020","Ceded by relatives",15,"Sand",0,1,1,1,0,0,0,"",0,1,0,1,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,"","Yes",0,0,0,1,0,0,""
"94-81-42-69",1,"Hectares","","Shindinonge",5,"2007","Inherited",10,"Loam",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"","Yes",0,1,0,0,0,0,""
"93-63-81-71",2,"Hectares","","Liyoyelo",5,"2002","Inherited",10,"Loam",1,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"","No",,,,,,,""
"98-80-95-52",2,"Hectares","","Mbonyi",1,"2021","Inherited",20,"Clay",0,0,1,1,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,1,0,0,0,0,""
"43-02-26-99",3,"Hectares","","lilengo",4,"1993","Inherited",10,"Loam",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","No",,,,,,,""
"53-75-34-84",2,"Other➡️ Please specify","lima","mbonyi",3.5,"2004","Ceded by traditional authorities",45,"Sand",0,1,0,1,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,"","Yes",0,1,0,0,0,0,""
"27-49-80-27",1,"Hectares","","ma pelekelo",2,"2000","Inherited",30,"Silt",1,1,1,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"33-72-39-68",2,"Other➡️ Please specify","Lima, 1 Lima=0.25 ha","Mutemwa",2,"1998","Inherited",6,"Sand",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,"","Yes",0,1,0,0,0,0,""
"17-79-25-12",1,"Hectares","","Singuluti",1.2,"2007","Inherited",10,"Loam",0,0,0,0,0,1,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",0,0,0,1,0,0,""
"74-51-58-80",10,"Hectares","","Nakambala",1,"1989","Inherited",70,"Sand",0,0,0,0,1,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,1,0,0,0,0,""
"22-03-45-06",1,"Hectares","","Mulondo",2,"2019","Inherited",15,"Loam",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","Yes",0,0,1,0,0,0,""
"29-14-83-70",1,"Hectares","","Mbonyi",3,"2011","Inherited",15,"Silt",0,0,1,1,0,0,0,"",0,1,0,0,0,1,0,"",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"","Yes",1,1,0,0,0,0,""
"54-67-39-05",2,"Hectares","","Mabala",14,"1970","Inherited",40,"Clay",0,1,0,1,0,0,0,"",0,0,1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,"","No",,,,,,,""
"72-58-55-05",1,"Hectares","","Lyemisa",2.5,"1977","Inherited",25,"Clay",1,1,0,1,0,0,0,"",0,0,1,0,0,1,0,"",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"","Yes",0,0,0,1,0,0,""
"04-15-15-88",1,"Other➡️ Please specify","lima","mbonyi",1.5,"2018","Ceded by traditional authorities",360,"Silt",0,1,0,0,0,0,0,"",0,0,0,0,0,0,1,"none",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"","Yes",0,1,1,0,0,0,""
"27-95-56-36",2,"Hectares","","Sibupiwa plot",2,"2022","Ceded by traditional authorities",60,"Loam",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","No",,,,,,,""
"53-49-41-59",2,"Hectares","","singulutu",.7,"2021","Inherited",30,"Silt",0,0,0,0,0,1,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",0,0,0,0,0,1,"fruit bearing trees"
"39-17-22-92",2,"Other➡️ Please specify","lima","maize",5,"2001","Ceded by traditional authorities",120,"Loam",0,1,0,1,0,0,0,"",0,0,0,0,0,0,1,"none",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,"","Yes",0,1,0,0,0,0,""
"74-39-55-58",1,"Hectares","","Sipo",5,"1976","Inherited",10,"Loam",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,"","Yes",0,1,0,0,0,0,""
"26-22-03-23",2,"Hectares","","Mushitu",2,"2012","Inherited",11,"Sand",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"","Yes",0,0,1,0,0,0,""
"09-03-01-05",3,"Other➡️ Please specify","lima","mbonyi",2.5,"2018","Ceded by traditional authorities",2,"Loam",0,1,0,1,0,0,0,"",1,0,0,0,0,1,0,"",0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,"","Yes",0,1,0,0,0,0,""
"15-07-16-66",2,"Hectares","","sunguluti",4,"2011","Ceded by traditional authorities",10,"Loam",0,1,0,0,0,0,0,"",1,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",0,1,0,0,0,0,""
"06-67-11-07",2,"Other➡️ Please specify","Lima (1 Lima =0.25 hectares)","Ilishebo",3.25,"2002","Ceded by traditional authorities",60,"Loam",1,0,0,0,1,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","Yes",1,0,0,0,0,0,""
"66-85-51-19",2,"Hectares","","maize",.75,"2002","Ceded by traditional authorities",3,"Sand",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"","Yes",1,0,0,0,0,0,""
"62-23-34-43",1,"Other➡️ Please specify","Lima (1 Lima =0.25 hectares)","Mushimbei",3,"2011","Ceded by relatives",60,"Loam",1,0,1,0,0,0,0,"",0,1,1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","Yes",1,0,0,0,0,0,""
"40-89-37-32",1,"Hectares","","Ndate Mayumbelo",3.75,"2017","Ceded by relatives",10,"Silt",1,0,1,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"","Yes",1,1,0,0,0,0,""
"47-88-11-20",1,"Other➡️ Please specify","Lima (1 Lima = 0.25 hectares)","Mwala",2.5,"2007","Ceded by traditional authorities",20,"Silt",1,0,0,1,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"","Yes",1,1,0,0,0,0,""
"92-32-27-35",2,"Hectares","","lilengo",4,"2000","Inherited",60,"Loam",0,1,0,0,0,0,0,"",1,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","No",,,,,,,""
"67-30-34-31",2,"Acres","","Misheck",1,"2014","Ceded by relatives",20,"Sand",0,1,0,0,0,0,0,"",0,1,0,1,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,"","Yes",1,0,0,0,0,0,""
"41-24-19-16",2,"Hectares","","lilengo",3,"1994","Inherited",40,"Loam",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","No",,,,,,,""
"45-68-78-48",2,"Hectares","","Lizulu",.5,"2021","Inherited",45,"Silt",0,1,0,0,0,0,0,"",1,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,1,0,0,0,0,""
"02-28-32-41",1,"Hectares","","sunguluti",2,"1993","Inherited",30,"Silt",0,1,1,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"42-76-32-22",1,"Hectares","","Mulondo",2,"1994","Inherited",40,"Silt",0,1,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,1,0,0,0,0,""
"79-53-86-42",2,"Other➡️ Please specify","lima","maize",10,"2016","Ceded by relatives",45,"Loam",0,1,0,1,0,0,0,"",0,0,0,0,0,0,1,"none",0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,"","Yes",0,1,0,0,0,0,""
"27-88-22-86",2,"Other➡️ Please specify","Lima","shelangu Forest",5.75,"2018","Inherited",20,"Loam",0,0,0,1,0,1,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",0,1,0,0,0,0,""
"92-15-50-98",2,"Hectares","","Mbonyi",1.5,"2021","Ceded by traditional authorities",60,"Loam",0,0,0,0,0,1,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,0,1,0,0,0,""
"59-62-31-80",2,"Other➡️ Please specify","lima","maize",2.25,"2020","Inherited",3,"Silt",0,1,0,1,0,0,0,"",0,0,0,0,0,0,1,"none",0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,"","Yes",0,1,0,0,0,0,""
"36-99-50-88",1,"Hectares","","Mbonyi",4,"2018","Inherited",3,"Loam",0,1,0,1,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",0,0,1,0,0,0,""
"44-25-16-47",1,"Hectares","","Mukiti",2,"2018","Ceded by traditional authorities",30,"Silt",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"59-82-52-95",1,"Hectares","","Make",1,"2017","Ceded by traditional authorities",60,"Clay",0,1,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",0,0,1,0,0,0,""
"74-78-76-52",2,"Other➡️ Please specify","Lima","lilengwa",2.5,"2016","Inherited",60,"Loam",1,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"83-63-78-61",1,"Hectares","","Mulondo",3,"2012","Inherited",40,"Loam",1,0,0,1,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","Yes",0,1,1,0,0,0,""
"38-59-12-03",2,"Other➡️ Please specify","Lima (1 Lima =0.25 hectares)","Siyemeto",2,"2001","Ceded by relatives",60,"Loam",1,0,0,1,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"","Yes",1,0,0,0,0,0,""
"52-04-43-36",2,"Other➡️ Please specify","Lima (1 Lima =0.25 hectares)","Bo head",2.25,"2017","Ceded by traditional authorities",45,"Silt",0,0,0,1,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","Yes",1,1,0,0,0,0,""
"13-43-00-98",1,"Hectares","","mbonyi",1.5,"2020","Inherited",5,"Clay",0,0,0,0,0,1,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",0,1,0,0,0,0,""
"52-45-15-44",1,"Hectares","","Sipo",8,"2000","Inherited",45,"Silt",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"","Yes",1,1,0,0,0,0,""
"84-06-43-96",3,"Hectares","","Mulondo",2,"1990","Inherited",60,"Silt",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,0,0,0,0,0,""
"85-25-67-57",2,"Other➡️ Please specify","lima","mbonyi",5,"2013","Ceded by traditional authorities",10,"Silt",0,1,0,1,0,0,0,"",0,0,0,0,0,0,1,"none",0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,"","Yes",0,1,0,0,0,0,""
"99-71-69-71",1,"Hectares","","libala",1.5,"2022","Inherited",30,"Loam",0,0,0,0,1,1,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","No",,,,,,,""
"90-84-04-84",2,"Hectares","","Mazulu",2,"2015","Ceded by traditional authorities",30,"Sand",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"","Yes",0,1,0,0,0,0,""
"75-65-72-44",2,"Hectares","","Imenda",2.5,"2005","Ceded by relatives",10,"Loam",1,0,0,0,1,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,"","Yes",0,0,0,1,0,0,""
"56-76-80-56",2,"Hectares","","Kwa Mukwakwa",2,"1991","Inherited",10,"Silt",0,1,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,0,0,0,0,0,""
"95-24-62-42",3,"Other➡️ Please specify","Lima, 1 Lima=0.25ha","Maize field",1,"2009","Ceded by traditional authorities",30,"Sand",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","Yes",1,0,0,0,0,0,""
"42-51-00-37",3,"Hectares","","Sunguluti",3,"1980","Inherited",30,"Silt",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"36-23-13-87",2,"Hectares","","lwee",1,"2022","Ceded by traditional authorities",45,"Loam",0,1,0,0,0,0,0,"",0,0,0,0,0,0,1,"no problem",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",0,0,1,0,0,0,""
"70-84-37-07",3,"Hectares","","Mazulu",2,"2022","Ceded by traditional authorities",25,"Silt",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","Yes",1,0,0,0,0,0,""
"99-94-97-40",3,"Other➡️ Please specify","lima","mbonyi",2,"2010","Borrowed",60,"Silt",0,1,0,1,0,0,0,"",0,0,0,0,0,0,1,"none",0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,"","Yes",0,1,0,0,0,0,""
"40-68-37-93",1,"Hectares","","shanja",1.25,"2020","Ceded by traditional authorities",60,"Silt",1,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"08-64-31-45",1,"Hectares","","Millet",.75,"2019","Inherited",60,"Sand",0,0,0,0,0,1,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,1,0,0,0,0,""
"24-71-47-80",2,"Other➡️ Please specify","lima","maize",1.75,"2016","Inherited",60,"Sand",0,1,0,1,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"","Yes",0,1,0,0,0,0,""
"53-67-73-98",1,"Other➡️ Please specify","lima","mbonyi",2.5,"2020","Ceded by relatives",2,"Sand",0,1,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"","No",,,,,,,""
"89-30-04-89",1,"Other➡️ Please specify","Lima, 1 Lima=0.25ha","Backyard field",.75,"2020","Occupied",1,"Sand",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","No",,,,,,,""
"85-35-76-75",2,"Hectares","","Mbonyi",1.25,"2013","Inherited",60,"Clay",0,0,1,0,0,0,1,"and how the crops grew when we first planted",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,1,0,0,0,0,""
"34-78-22-26",1,"Hectares","","shanja",3,"2000","Ceded by traditional authorities",60,"Loam",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",0,1,1,0,0,0,""
"59-51-95-60",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"22-44-88-72",1,"Other➡️ Please specify","Lima (1 Lima =0.25 hectares)","Junior Wamwita",1.25,"2020","Ceded by relatives",60,"Silt",1,0,0,0,0,1,0,"",0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","No",,,,,,,""
"35-56-47-30",3,"Hectares","","Shanja",3.6,"1979","Inherited",60,"Loam",0,0,0,1,0,1,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",0,1,0,0,0,0,""
"43-44-87-36",1,"Other➡️ Please specify","Lima (1 lima= 0.25 hectares)","Namonda",2.5,"1984","Ceded by relatives",60,"Silt",0,0,1,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"","Yes",1,0,0,0,0,0,""
"25-90-73-61",1,"Hectares","","ishanja",4,"2018","Inherited",60,"Loam",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",0,0,1,0,0,0,""
"00-81-85-48",3,"Other➡️ Please specify","Lima, 1Lima=0.5ha","Sorghum field",1,"2013","Inherited",25,"Clay",0,1,0,0,0,0,0,"",0,0,0,0,1,0,0,"",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"","Yes",1,0,0,0,0,0,""
"82-05-74-76",2,"Hectares","","Mwakamui",6.25,"1976","Inherited",15,"Sand",0,1,0,0,0,0,0,"",0,0,1,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"","Yes",0,0,1,0,0,0,""
"69-02-12-40",1,"Hectares","","Libala",1,"2022","Purchased",60,"Silt",0,0,0,0,1,0,0,"",0,0,1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,1,0,0,0,0,""
"68-49-12-16",1,"Hectares","","Libu",3,"1993","Inherited",30,"Silt",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"","Yes",1,0,0,0,0,0,""
"47-72-15-93",2,"Hectares","","kweshanja",3.5,"2005","Inherited",90,"Loam",1,1,0,0,0,1,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",0,0,0,1,0,0,""
"46-77-79-60",2,"Other➡️ Please specify","lima","maize",2.5,"2020","Inherited",10,"Loam",0,1,0,1,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","Yes",0,1,0,0,0,0,""
"54-41-53-68",3,"Hectares","","lubu",2,"2019","Inherited",20,"Silt",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"35-84-29-80",2,"Hectares","","Silowana",3,"2016","Ceded by traditional authorities",60,"Silt",0,0,1,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","Yes",0,1,0,0,0,0,""
"82-89-49-08",1,"Hectares","","lubu",1,"2020","Inherited",30,"Silt",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"13-17-77-46",1,"Hectares","","Wamui",1.2,"2017","Ceded by relatives",10,"Loam",1,0,1,0,0,0,0,"",0,1,0,1,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,"","Yes",0,1,0,0,0,0,""
"87-42-29-56",2,"Hectares","","gift (mukube)",2,"2008","Inherited",30,"Loam",1,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","Yes",1,1,0,0,0,0,""
"24-84-60-85",1,"Hectares","","Sitali",1.2,"1986","Inherited",5,"Sand",0,1,1,0,0,0,0,"",0,1,0,1,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","Yes",0,0,0,1,0,0,""
"78-85-83-52",2,"Hectares","","njelelo",2,"1975","Inherited",15,"Loam",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","No",,,,,,,""
"78-33-54-01",2,"Hectares","","Lulombe",3,"2013","Inherited",30,"Sand",0,0,0,0,1,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,1,0,0,0,0,""
"54-69-71-08",1,"Hectares","","Ng'ubu",3,"2010","Inherited",10,"Loam",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","Yes",1,0,0,0,0,0,""
"30-10-42-29",4,"Hectares","","Muzauli",3.25,"2019","Inherited",60,"Sand",0,1,0,0,0,0,0,"",0,0,0,0,0,0,1,"There is some weed that grows in the field that burns the plants. the weeds are called nakanyama",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,1,0,0,0,0,""
"52-71-69-48",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"88-38-32-86",2,"Hectares","","Mbonyi",2,"2014","Inherited",60,"Silt",0,0,0,1,0,1,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","No",,,,,,,""
"78-51-51-91",1,"Other➡️ Please specify","Lima (1 lima= 0.25 hectares)","Regina (Mushitu)",2.5,"2000","Inherited",10,"Sand",0,0,0,1,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","Yes",1,0,0,0,0,0,""
"98-42-68-21",1,"Other➡️ Please specify","Lima, 1 Lima=0.25ha","Maize field",3.5,"2007","Purchased",30,"Clay",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"","Yes",0,0,1,0,0,0,""
"23-92-64-64",1,"Hectares","","Kalaluka",1.2,"2016","Inherited",20,"Loam",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","Yes",1,0,0,0,0,0,""
"33-60-76-52",1,"Hectares","","lubu",2,"1980","Inherited",30,"Silt",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"99-53-97-21",1,"Other➡️ Please specify","Lima (1 Lima= 0.25 hectares)","Nankunga",2.5,"2021","Ceded by relatives",60,"Silt",0,1,1,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","Yes",1,0,0,0,0,0,""
