interview__key,lnd_mes,lnd_mes_1,lnd01,lnd02,lnd03,lnd04,lnd08,lnd09,lnd06,lnd_ten01,lnd_ten02,lnd_ten03,lnd_ten04,lnd_ten08,lnd_ten09,lnd_ten06,lnd_07,lnd_08,lnd_08_1,lnd_09,lnd_09_1,lnd_10,lnd_11,lnd_12,lnd_13__1,lnd_13__2,lnd_13__3,lnd_13__4,lnd_13__5,lnd_13__6,lnd_13__7,lnd_13__8,lnd_13__9,lnd_13__10,lnd_13__96,lnd_13_oth,f01,f03,f04__1,f04__2,f04__3,f04__96,f04_1,f05,lnd_14,lnd_15,lnd_16,lnd_17,lnd_18,lnd_18_oth,num_plots,more_plot,more_plot_explain
"62-34-36-23","Other➡️ Please specify","Lima",4,4,10,10,.75,0,0,"Communally owned","Communally owned","Communally owned","Communally owned","Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight increase","Slight decrease","No",,,"",1,"No","enough for family"
"54-21-12-64","Other➡️ Please specify","Lima (1 Lima= 0.25 hectares)",7,0,0,0,.5,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"Yes",7,"Yes","No","No","No",,0,"Slight decrease","Slight decrease","No",,,"",1,"No","The one I have is enough"
"56-96-68-33","Hectares","",0,0,0,0,0,0,.13,,,,,,,"Communally owned","Yes","Within family","","LC Court","","No","Very likely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",0,"Yes","For the family members"
"77-02-55-05","Hectares","",18,6,0,0,1.5,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"Yes",1,"Yes","No","No","No",,3,"Slight decrease","Slight decrease","No",,,"",1,"Yes","For farming purposes"
"14-81-15-88","Other➡️ Please specify","Lima is equal to 0.25ha.",10,2,0,0,.25,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"Yes",2,"Yes","No","No","No",,0,"The same","Slight decrease","No",,,"",1,"No","She is very old to acquire more pieces of land"
"96-74-08-90","Other➡️ Please specify","Lima",8,2,8,15,.75,0,0,"Communally owned","Communally owned","Communally owned","Communally owned","Communally owned",,,"No",,"",,"",,"Very likely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","it's enough for family"
"96-06-73-25","Hectares","",8,1,0,0,.5,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","No","No","Yes","No","No",,"No",,,,,,,9,"Slight decrease","Slight decrease","No",,,"",2,"No","The current one is enough for all crops"
"74-47-72-19","Hectares","",7,6,0,0,.25,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","Satisfied"
"74-26-40-66","Other➡️ Please specify","lima.1 Lima=0.25",8,0,0,20,.25,0,.25,"Private owned with no land title",,,"Private owned with no land title","Private owned with no land title",,"Private owned with no land title","No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,6,"Slight increase","Slight increase","No",,,"",2,"No","the respondant is content with the land they land they have."
"14-99-63-02","Hectares","",3.05,1.62,1.62,0,.27,0,0,"Private owned with no land title","Private owned with no land title","Private owned with no land title",,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,3,"Slight increase","Slight increase","No",,,"",2,"No","non"
"19-21-27-06","Hectares","",2.25,0,0,0,.17,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight increase","Slight increase","No",,,"",1,"Yes","it's not easy and I don't know why land isn't given"
"37-56-42-12","Other➡️ Please specify","Lima, one Lima is equal to 0.25ha.",10,6,0,20,.25,0,0,"Private owned with no land title","Private owned with no land title",,"Private owned with no land title","Private owned with no land title",,,"No",,"",,"",,"Very likely","No",,,,,,,,,,,,,"Yes",4,"Yes","No","No","No",,0,"The same","The same","No",,,"",1,"No","What he has is sufficient"
"16-65-20-98","Hectares","",4,4,0,0,.25,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","Satisfied"
"09-74-03-14","Other➡️ Please specify","lima",10,0,0,0,1,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,1,"The same","The same","No",,,"",1,"No","""""""am to old to own another plot"""" says the respondant."""
"39-03-54-61","Other➡️ Please specify","Lima",0,.5,8,8,1,0,0,,"Communally owned","Communally owned","Communally owned","Communally owned",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",1,"Yes","for future use"
"86-35-86-55","Other➡️ Please specify","0",0,0,0,0,1,0,0,,,,,"State owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,1,"Slight decrease","Slight decrease","No",,,"",0,"Yes","I would like to venture in farming after retirement."
"88-11-61-94","Hectares","",20,20,20,0,1,0,0,"Private owned with no land title","Private owned with no land title","Private owned with no land title",,"Private owned with no land title",,,"Yes","Within family","","Clan / Elder","","Yes","Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,7,"Slight increase","Slight increase","No",,,"",1,"No","Have no money to buy another plot"
"93-61-35-58","Other➡️ Please specify","Lima",0,2,3,10,.75,0,0,,"Communally owned","Communally owned","Communally owned","Communally owned",,,"Yes","Within family","","Village headman / chairperson","","Yes","Very likely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight increase","Massive decrease","No",,,"",2,"No","It's enough for his family"
"87-48-20-01","Hectares","",2,2,0,0,.25,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"Yes","Other individuals","","Village headman / chairperson","","No","Very likely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",2,"No","Satisfied"
"66-77-51-72","Hectares","",6,3,0,0,1,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,3,"Slight decrease","Slight decrease","No",,,"",1,"No","One is enough"
"31-16-66-31","Other➡️ Please specify","lima",16,0,16,0,1,0,1,"Private owned with no land title",,"Private owned with no land title",,"Private owned with no land title",,"Private owned with no land title","No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",2,"No","we are content with the land we have, therefore we have no intentions of getting another piece of land."
"88-03-82-39","Hectares","",2,3,0,0,1,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,2,"The same","The same","No",,,"",1,"No","Satisfied"
"59-90-45-51","Other➡️ Please specify","Lima, one Lima is equal to 0.25ha",10,3,0,0,.25,0,.25,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,"Private owned with no land title","No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"Yes",.25,"Yes","No","No","No",,0,"The same","The same","No",,,"",2,"No","What is there is sufficient."
"68-61-83-10","Hectares","",8.5,7,0,0,.1,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"Yes",10.5,"Yes","No","No","No",,7,"Slight decrease","Slight decrease","No",,,"",1,"Yes","to practice agroforest"
"96-11-54-44","Hectares","",.12,0,0,0,.06,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,4,"Slight decrease","Slight decrease","No",,,"",1,"Yes","Because of the livestock I'd want to have"
"70-22-33-16","Other➡️ Please specify","Lima (1 lima=0.25 hectares)",20,20,0,0,0,0,0,"Communally owned","Communally owned",,,,,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"Yes",20,"Yes","No","No","No",,0,"The same","The same","No",,,"",1,"No","Then one I have is enough"
"12-54-99-38","Other➡️ Please specify","Lima (1Lima = 0.25 hectares)",7,0,0,0,.5,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"Yes",7,"Yes","No","No","No",,0,"The same","Slight decrease","No",,,"",1,"No","The plot I have is enough for my family"
"39-44-22-57","Other➡️ Please specify","Lima (1 lima- 0.50 hectares)",8,0,0,0,.25,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"Yes",8,"Yes","No","No","No",,0,"The same","The same","No",,,"",1,"No","The current plot is enough for the family"
"11-92-45-50","Hectares","",3.5,5,0,0,.1,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"Yes",3.5,"Yes","No","No","No",,0,"The same","Slight decrease","No",,,"",1,"Yes","to have enough cultivating land for me and my family"
"73-14-88-64","Hectares","",3,0,1,1,1,0,0,"Communally owned",,"Communally owned","Communally owned","Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","I have enough land"
"59-60-22-11","Hectares","",3,0,1,0,1,0,0,"Private owned with no land title",,"Private owned with no land title",,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","my land is big already"
"63-18-15-01","Other➡️ Please specify","Lima, one Lima is equal to .25ha.",20,10,0,200,.2,0,3,"Private owned with no land title","Private owned with no land title",,"Private owned with no land title","Private owned with no land title",,"Private owned with no land title","No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",2,"No","The land or plots he already has is sufficient for his agricultural activities."
"40-24-89-40","Other➡️ Please specify","Lima (1 Lima=0.25 Hectares)",2,0,0,0,.5,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"Yes",.5,"Yes","No","No","No",,0,"The same","The same","No",,,"",1,"Yes","For the family members"
"26-37-34-30","Hectares","",2,0,0,0,0,0,0,"Communally owned",,,,,,,"No",,"",,"",,"Very likely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",1,"No","the land is enough at the moment"
"57-72-53-25","Hectares","",1,0,0,30,.12,0,0,"Private owned with no land title",,,"Communally owned","Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,23,"The same","Slight increase","No",,,"",2,"No","I wouldn't manage to handle more than I have"
"15-31-68-47","Hectares","",3,0,2,1,1,0,0,"Communally owned",,"Communally owned","Communally owned","Communally owned",,,"No",,"",,"",,"Very likely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","I have enough land"
"54-23-26-42","Hectares","",5,1,0,0,.25,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,3,"Slight decrease","Massive decrease","No",,,"",2,"Yes","Want to improve on the yield"
"06-33-74-17","Acres","",0,0,0,0,0,0,0,,,,,,,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,4,"Massive decrease","Massive decrease","No",,,"",0,"Yes","for the grand children to use in future"
"09-17-76-18","Acres","",3,3,3,0,1,0,0,"Private owned with no land title","Private owned with no land title","Private owned with no land title",,"Private owned with no land title",,,"Yes","Other individuals","","Village headman / chairperson","","No","Maybe, maybe not","Yes","No","No","Yes","No","No","No","No","No","Yes","No","No",,"No",,,,,,,0,"Slight decrease","The same","No",,,"",1,"Yes","for farming purposes"
"91-72-91-72","Hectares","",12,0,0,50,.08,0,0,"Private owned with no land title",,,"Communally owned","Private owned with no land title",,,"No",,"",,"",,"Very unlikely","Yes","No","No","No","No","No","No","No","No","Yes","No","No",,"No",,,,,,,8,"Slight decrease","Massive decrease","No",,,"",1,"No","Am ok like this"
"07-58-36-50","Hectares","",1,0,0,20,.18,0,0,"Private owned with no land title",,,"Private owned with no land title","Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","am content with the farm land"
"27-63-39-98","Hectares","",10,6,4,0,1,0,0,"Private owned with no land title","Private owned with no land title","Private owned with no land title",,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Slight increase","No",,,"",1,"Yes","To build a house for my family"
"31-14-07-01","Hectares","",2.5,0,0,0,.06,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"Yes","Within family","","Village headman / chairperson","","No","Maybe, maybe not","No",,,,,,,,,,,,,"Yes",1.5,"Yes","No","No","No",,10,"Slight decrease","Massive decrease","No",,,"",2,"Yes","for building"
"96-79-76-17","Other➡️ Please specify","Lima, one Lima is equal to 0.25ha",24,.5,0,0,.23,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","Massive increase","No",,,"",2,"Yes","To relocate elsewhere to avoid land wrangles that might start in the future"
"23-90-90-29","Hectares","",2,0,0,0,1,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Very likely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"No","what I have is enough"
"99-47-47-96","Other➡️ Please specify","lima",20,0,0,20,1,0,2,"Private owned with no land title",,,"Private owned with no land title","Private owned with no land title",,"Private owned with no land title","No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",2,"No","I have enough land, so I don't intend to aquire any."
"48-69-67-88","Hectares","",0,0,0,0,.13,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",0,"No","I am too old to have another plot"
"93-76-93-98","Other➡️ Please specify","Lima",.25,0,0,0,.25,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight increase","Slight increase","No",,,"",2,"No","enough for her family"
"02-49-04-36","Hectares","",2,0,0,1,.25,0,.5,"Private owned with no land title",,,"Private owned with no land title","Private owned with no land title",,"Private owned with no land title","No",,"",,"",,"Maybe, maybe not","Yes","No","No","No","No","No","No","Yes","No","No","No","No",,"No",,,,,,,20,"Slight decrease","Slight decrease","No",,,"",2,"No","I have enough land for now and the future."
"97-96-55-67","Other➡️ Please specify","Lima (1 lima= 0.25 hectares)",10,4,0,0,.5,0,0,"Communally owned","Communally owned",,,"Communally owned",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"Yes",6,"Yes","No","No","No",,0,"Slight decrease","Slight decrease","No",,,"",1,"No","The land is enough"
"55-00-90-34","Hectares","",5,2,0,0,.25,0,.5,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,"Private owned with no land title","Yes","Other individuals","","Village headman / chairperson","","Yes","unlikely","No",,,,,,,,,,,,,"Yes",1,"Yes","No","No","No",,3,"Slight decrease","Slight decrease","No",,,"",5,"No","Current land is enough"
"74-92-93-10","Hectares","",3,0,0,0,.2,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"Yes",3,"Yes","No","No","No",,7,"The same","The same","No",,,"",1,"Yes","what we have now is not enough for me and my family"
"62-57-54-10","Hectares","",20,20,0,0,.2,0,.2,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,"Private owned with no land title","No",,"",,"",,"Maybe, maybe not","Yes","No","No","No","Yes","No","No","Yes","No","No","No","No",,"Yes",40.2,"Yes","No","No","No",,7,"The same","The same","No",,,"",2,"No","I have enough land"
"81-64-58-33","Other➡️ Please specify","Lima (1 Lima=0.25 hectares)",12,0,0,0,.5,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"Yes",5,"Yes","No","No","No",,0,"The same","The same","No",,,"",1,"No","It is enough"
"51-16-15-92","Other➡️ Please specify","Lima",0,0,0,0,.25,0,0,,,,,"Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight increase","Massive increase","No",,,"",1,"Yes","for family's future use"
"63-16-06-54","Other➡️ Please specify","Lima, one Lima is equal to 0.25ha",9,2,0,0,.25,0,.25,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,"Private owned with no land title","No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"Yes",2,"Yes","No","No","No",,4,"Slight decrease","Slight decrease","No",,,"",2,"No","The current is enough"
"32-07-75-14","Hectares","",3.75,0,0,0,.25,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,1,"Slight decrease","Slight decrease","No",,,"",1,"Yes","For fertile land, to be rotating."
"23-46-49-04","Hectares","",.3,0,0,0,.1,0,0,"Co-share/ co-farming",,,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"Yes",.3,"Yes","No","No","No",,4,"Slight decrease","Massive decrease","No",,,"",1,"Yes","I need cropland of my own as I'm using my uncle's land"
"81-47-15-41","Hectares","",0,2,0,0,.25,0,0,,"Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","Too old to have another one"
"74-82-45-40","Hectares","",.2,1.3,0,0,.1,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"Yes",.3,"Yes","No","No","No",,10,"The same","The same","No",,,"",1,"Yes","look land that is more fertile"
"71-03-17-29","Hectares","",2,0,0,0,1,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Very likely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","what I have is enough"
"22-02-08-34","Hectares","",.75,0,0,0,.19,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"Yes",1.25,"Yes","No","No","No",,0,"Slight decrease","Massive decrease","No",,,"",2,"Yes","looking for fertile and better land"
"35-24-65-37","Hectares","",3,1,0,0,.25,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",1,"Yes","Farming purposes"
"94-94-59-77","Acres","",10,0,0,0,1,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,6,"Slight decrease","Slight decrease","No",,,"",1,"No","one is enough"
"62-18-60-04","Hectares","",3,0,0,0,.25,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,2,"The same","The same","No",,,"",2,"Yes","to increase productivity of crops"
"13-57-44-05","Hectares","",3,0,0,0,1,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Very likely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","what have is sufficient enough"
"53-63-07-20","Other➡️ Please specify","Lima",0,2,0,0,.25,0,0,,"Communally owned",,,"Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight increase","Slight increase","No",,,"",1,"Yes","For family future"
"67-75-50-83","Hectares","",2,2,0,0,.25,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","Satisfied with what I have"
"02-25-92-18","Hectares","",.85,.1,0,0,.05,0,0,"Private owned with no land title","Private owned with no land title",,,"Communally owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"Yes",.65,"Yes","No","No","No",,3,"The same","Massive decrease","No",,,"",2,"No","the is no enough land in the village for me to acquire another plot"
"49-92-48-01","Other➡️ Please specify","Lima",9,0,0,0,1,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",1,"No","The current one is enough for the household"
"86-85-54-02","Hectares","",1,0,0,0,1,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Very likely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",1,"No","what I have is enough"
"25-71-60-55","Hectares","",.25,0,0,0,.06,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,3,"The same","Slight decrease","No",,,"",1,"Yes","I'd love to but I don't have the means to improve it"
"52-17-01-39","Hectares","",2,0,0,10,.25,1,0,"Private owned with no land title",,,"Private owned with no land title","Private owned with no land title","Private owned with no land title",,"Yes","Other individuals","","Nowhere","","Yes","Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,3,"The same","The same","No",,,"",2,"No","we have grown old, and will net be able to aquire more land."
"85-68-71-94","Hectares","",2,0,0,0,.89,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,1,"The same","The same","No",,,"",1,"No","am content with the land I have"
"88-33-53-02","Other➡️ Please specify","Lima (1 Lima =0.25 Hectares)",15,0,0,0,.5,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"Yes",10,"Yes","No","No","No",,0,"The same","The same","No",,,"",1,"Yes","For the family members"
"73-16-52-51","Other➡️ Please specify","Lima, one Lima is equal to 0.25ha",11,6,0,0,.5,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","what he has is sufficient as well as there less labour to work on the farm as both of them are old"
"29-32-71-31","Acres","",10,6,0,0,1.5,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",3,"No","what he has is enough"
"08-80-55-70","Hectares","",4.2,0,0,0,.25,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","It's enough"
"58-68-82-05","Other➡️ Please specify","Lima",0,0,0,0,.25,0,0,,,,,"Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight increase","Slight increase","No",,,"",1,"No","its enough for my family"
"40-89-66-86","Hectares","",3.5,0,0,0,.25,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,1,"The same","Slight decrease","No",,,"",2,"No","The current 2 are adequate"
"88-30-77-96","Acres","",20,5,3,0,1,0,0,"Private owned with no land title","Private owned with no land title","Private owned with no land title",,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,5,"Massive decrease","Massive decrease","No",,,"",1,"Yes","for farming purposes only"
"72-26-90-86","Other➡️ Please specify","Lima",0,0,0,0,.25,0,0,,,,,"Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight increase","Slight increase","No",,,"",1,"No","it's enough for their children"
"49-59-81-92","Hectares","",3,0,0,0,.25,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"No","The current is enough"
"21-01-20-88","Other➡️ Please specify","Lima, one Lima is equal to 0.25ha",4,1,0,0,.5,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"Yes",.25,"Yes","No","No","No",,0,"The same","The same","No",,,"",1,"Yes","To increase the size of farmland"
"79-70-14-90","Hectares","",1,1,0,0,.25,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","No resources"
"80-75-47-72","Hectares","",2.25,0,0,0,.25,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",1,"No","The current plot is enough for the household"
"56-08-93-09","Hectares","",5,2,0,0,.25,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"Yes",.25,"Yes","No","No","No",,0,"The same","The same","No",,,"",1,"Yes","Farming"
"17-42-48-26","Other➡️ Please specify","Lima (1 Lima =0.25 Hectares)",10,0,0,0,.5,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"Yes",5,"Yes","No","No","No",,0,"The same","The same","No",,,"",1,"No","The one I have is enough"
"48-20-15-07","Hectares","",1,4,0,0,.25,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","Satisfied"
"14-03-97-85","Hectares","",3.75,0,0,30,.25,0,0,"Private owned with no land title",,,"Communally owned","State owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,5,"Slight increase","Slight increase","No",,,"",1,"Yes","Farming"
"85-88-72-49","Other➡️ Please specify","Lima, one Lima is equal to 0.25ha",15,6,0,0,.5,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"Yes",7,"Yes","No","No","No",,0,"Massive decrease","Massive decrease","No",,,"",1,"No","what he already has is sufficient"
"44-34-38-88","Hectares","",0,1,0,0,.1,0,0,,"Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,2,"The same","Massive decrease","No",,,"",1,"No","I'm too old"
