interview__key,r_forset_product__id,fstqty,fstpdt_unt,fstpdt_unt_oth,fstpdt_sl,fstpdt_slqty,fstpdt_slunit,fstpdt_slunit_oth,fstpdt_slpssd,fstpdt_slprc,fstpdt_exp,fstpdt_expamt,fstpdt_ch,fstpdt_ch2,f027,f028
"03-80-12-55","Honey",5,"Liters","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting trees"
"03-05-82-85","Firewood",5,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","it's of high usage in the communities"
"96-34-34-83","Firewood",3,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"96-34-34-83","Wild fruits",1,"Basins","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","No enough rain"
"84-86-67-50","Firewood",24,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"65-50-61-63","Firewood",13,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Over harvesting"
"65-50-61-63","Timber or poles",20,"Numbers","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Deforestation"
"65-50-61-63","Sand, stone, mud",2,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"65-50-61-63","Other➡️specify",7,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Bush fires"
"14-25-07-27","Firewood",156,"Bunches","","No",,,"",,,"No",,"The same","Slight decrease","",""
"95-81-39-58","Firewood",20,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","cutting trees"
"63-48-87-87","Firewood",6,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"49-38-87-08","Firewood",2,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"56-09-22-69","Firewood",12,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"56-09-22-69","Sand, stone, mud",3,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"56-09-22-69","Wild fruits",5,"Basins","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Bush fires"
"52-67-58-90","Firewood",30,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"61-51-30-74","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"61-51-30-74","Wild fruits",10,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"90-75-70-65","Firewood",10,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","high practice of timber"
"90-75-70-65","Timber or poles",1,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","high practice of deforestation and timber"
"70-34-30-04","Firewood",2,"Oxcart","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Deforestation"
"70-34-30-04","Honey",1,"Liters","","No",,,"",,,"No",,"Massive decrease","Slight decrease","","Because of deforestation, there are no good trees."
"00-18-21-78","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight decrease","",""
"80-41-37-09","Firewood",6,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","High practice of timber"
"80-41-37-09","Sand, stone, mud",8,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"80-41-37-09","Wild fruits",3,"Basins","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Unnecessary burning of the forest and poor rainfall"
"62-10-09-84","Firewood",5,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"62-10-09-84","Timber or poles",1,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","high practice of deforestation"
"62-10-09-84","Sand, stone, mud",12,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"62-10-09-84","Wild fruits",2,"Basins","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","poor rainfall"
"62-10-09-84","Mushrooms",2,"10kg bag","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","poor rainfall"
"14-78-47-78","Firewood",6,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"07-03-43-18","Firewood",10,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","over harvesting"
"07-03-43-18","Sand, stone, mud",2,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"87-80-74-34","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","climate change"
"87-80-74-34","Wild fruits",1,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"39-19-95-41","Firewood",7,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"39-19-95-41","Wild fruits",4,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"39-19-95-41","Mushrooms",1,"Basins","","No",,,"",,,"No",,"Slight decrease","The same","","There was no enough rain"
"13-94-38-36","Firewood",12,"Oxcart","","No",,,"",,,"Yes",400,"Slight decrease","Massive decrease","","Deforestation"
"13-94-38-36","Wild fruits",1,"50 kg bag","","No",,,"",,,"No",,"The same","The same","",""
"64-10-30-77","Firewood",300,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","People cutting wood for timber"
"98-88-46-23","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"35-26-63-26","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","High Population density"
"35-26-63-26","Timber or poles",1,"Oxcart","","Yes",1,"Oxcart","","Yes",20,"No",,"Slight decrease","Slight decrease","","People cut down timber for sale"
"77-44-63-61","Firewood",13,"Oxcart","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Deforestation"
"77-44-63-61","Wild fruits",15,"Basins","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Forest fires"
"77-44-63-61","Small game (warthog, duiker, turtle, wild birds)",3,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"26-64-90-32","Firewood",52,"Other (please specify)","Ox-drawn Slag","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Extensions of farming fields and excessive burning"
"15-44-39-66","Firewood",10,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"15-44-39-66","Mushrooms",1,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"97-96-32-80","Firewood",12,"Oxcart","","No",,,"",,,"No",,"The same","Slight decrease","",""
"97-96-32-80","Timber or poles",136,"Numbers","","No",,,"",,,"Yes",20,"The same","Slight decrease","",""
"65-28-62-87","Firewood",12,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"91-95-41-16","Firewood",12,"Oxcart","","No",,,"",,,"No",,"The same","Slight decrease","",""
"65-02-00-05","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"65-02-00-05","Wild fruits",2,"10kg bag","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","high deforestation rates"
"48-22-83-32","Firewood",15,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting trees"
"48-22-83-32","Sand, stone, mud",5,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"48-22-83-32","Wild fruits",1,"Tins (eg milk tins)","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting trees"
"53-04-96-58","Firewood",144,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","defrostation"
"93-77-89-30","Firewood",1,"Oxcart","","No",,,"",,,"Yes",100,"Slight decrease","Slight decrease","","Deforestation"
"03-06-71-34","Firewood",10,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"03-06-71-34","Wild fruits",200,"Kilograms","","No",,,"",,,"No",,"The same","Slight decrease","",""
"03-06-71-34","Medicinal plants",10,"Basins","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Unsustainable harvesting methods"
"03-06-71-34","Small game (warthog, duiker, turtle, wild birds)",3,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"38-24-53-68","Firewood",2,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Because of the timber dealers"
"38-24-53-68","Mushrooms",2,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"76-44-39-80","Firewood",6,"Oxcart","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Deforestation"
"76-44-39-80","Wild fruits",1,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"76-44-39-80","Mushrooms",2,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"17-98-15-90","Firewood",9,"Oxcart","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Because of timber dealers"
"43-89-48-48","Firewood",10,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"43-89-48-48","Wild fruits",25,"Kilograms","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","not enough rain"
"46-95-44-44","Firewood",13,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Over harvesting"
"46-95-44-44","Wild fruits",5,"Basins","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Forest fires"
"46-95-44-44","Other➡️specify",2,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"79-36-03-31","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Because of people cutting down forests for timber"
"37-08-68-08","Firewood",5,"Oxcart","","No",,,"",,,"No",,"Slight increase","Slight decrease","no practice of deforestation",""
"37-08-68-08","Mushrooms",5,"Numbers","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","low rainfall"
"76-66-08-56","Firewood",144,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","defrostation and timber production"
"76-66-08-56","Timber or poles",45,"Numbers","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","many people cutting down trees for building houses, courtyards and timber production"
"76-66-08-56","Other➡️specify",10,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"84-78-41-82","Firewood",12,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Slight increase","","Because the area is rich 8n vegetation"
"84-78-41-82","Other➡️specify",1,"Oxcart","","No",,,"",,,"No",,"Slight increase","Slight decrease","Because they do not burn in the area",""
"33-73-65-41","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"33-73-65-41","Wild fruits",2,"10kg bag","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Bush fire"
"15-05-96-27","Firewood",30,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting trees"
"15-05-96-27","Wild fruits",5,"Kilograms","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","wild animals"
"04-08-02-81","Firewood",5,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Because of timber dealers."
"04-08-02-81","Wild fruits",1,"Tins (eg milk tins)","","No",,,"",,,"No",,"The same","Slight increase","",""
"48-12-37-19","Firewood",7,"Oxcart","","No",,,"",,,"No",,"Slight increase","Slight decrease","Low practice of deforestation",""
"48-12-37-19","Sand, stone, mud",2,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"99-22-87-46","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"99-22-87-46","Wild fruits",2,"10kg bag","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Drought and Bush fire"
"05-46-14-17","Firewood",10,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting trees"
"05-46-14-17","Wild fruits",1,"Tins (eg milk tins)","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting trees and not enough rain"
"05-46-14-17","Mushrooms",5,"Numbers","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","not enough rain"
"21-68-94-15","Firewood",12,"Oxcart","","No",,,"",,,"No",,"The same","Massive decrease","",""
"40-56-04-29","Firewood",20,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting trees"
"40-56-04-29","Sand, stone, mud",20,"Other (please specify)","buckets","No",,,"",,,"No",,"Slight decrease","Massive decrease","","most people in the area live in mud houses"
"58-04-84-61","Firewood",4,"Oxcart","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population increase"
"58-04-84-61","Wild fruits",2,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"92-36-21-21","Firewood",4,"Oxcart","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Deforestation"
"92-36-21-21","Wild fruits",1,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"14-57-41-87","Firewood",5,"Oxcart","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Deforestation"
"96-30-76-58","Firewood",9,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Slight increase","","Overharvesting"
"96-30-76-58","Timber or poles",35,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"96-30-76-58","Sand, stone, mud",3,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"96-30-76-58","Medicinal plants",5,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"94-10-09-72","Firewood",8,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting trees"
"94-10-09-72","Sand, stone, mud",19,"Other (please specify)","canoe","No",,,"",,,"No",,"The same","The same","",""
"94-10-09-72","Wild fruits",1,"Tins (eg milk tins)","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","not enough rain and wild animals"
"94-10-09-72","Mushrooms",3,"Numbers","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","not enough rain"
"63-44-25-02","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","The same","Because people are few",""
"66-67-56-06","Firewood",14,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Over harvesting"
"66-67-56-06","Timber or poles",20,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"66-67-56-06","Sand, stone, mud",2,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"66-67-56-06","Wild fruits",15,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"61-94-69-82","Firewood",216,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Population growth and all the people depend on the wood"
"72-52-17-18","Firewood",4,"Oxcart","","No",,,"",,,"No",,"Slight increase","Slight increase","low practice of deforestation",""
"72-52-17-18","Sand, stone, mud",4,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"72-52-17-18","Mushrooms",2,"Basins","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","poor rainfall"
"90-79-08-36","Firewood",15,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Deforestation"
