interview__key,r_infu__id,as07__1,as07__2,as07__3,as07__4,as07__5,as07__6,as07__7,as07__8,as07__9,as07__96,as07__n88,as07__n99,as07_oth,network_mostinf_gender,network_mostinf_eth,network_eth_oth,network_mostinf_agegrp,as08,as09
"15-34-27-17",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","tonga","In their 40s",5,2
"15-34-27-17",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Mbunda","","In their 30s",6,3
"84-32-88-02",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Totela","","In their 30s",20,2
"84-32-88-02",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Totela","","In their 50s",20,0
"84-32-88-02",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Totela","","In their 30s",25,0
"02-43-89-26",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Totela","","In their 50s",20,20
"02-43-89-26",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 40s",3,3
"02-43-89-26",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 50s",4,5
"36-62-21-63",1,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Men","Totela","","In their 50s",4,0
"36-62-21-63",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Nyengo","","In their 50s",15,0
"36-62-21-63",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Nyengo","","In their 40s",10,0
"98-63-71-97",1,"No","No","No","No","No","Yes","Yes","No","No","No","No","No",,"Men","Totela","","In their 50s",7,7
"98-63-71-97",2,"No","No","No","No","No","Yes","Yes","No","No","No","No","No",,"Men","Totela","","In their 30s",7,7
"98-63-71-97",3,"No","No","No","No","No","Yes","Yes","No","No","No","No","No",,"Men","Totela","","In their 20s",7,5
"07-88-71-07",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","makoya","In their 60s",4,2
"07-88-71-07",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Other, Specify","vemba","In their 60s",10,3
"07-88-71-07",3,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Other, Specify","Makoya","In their 60s",4,1
"18-07-56-01",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Other, Specify","Lozi","In their 30s",5,2
"18-07-56-01",2,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Women","Other, Specify","Tonga","In their 30s",8,3
"18-07-56-01",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Other, Specify","Lozi","In their 30s",6,3
"76-16-53-82",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Totela","","In their 40s",6,6
"76-16-53-82",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Totela","","In their 50s",8,3
"76-16-53-82",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 50s",2,2
"36-91-65-20",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 60s",2,2
"36-91-65-20",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Nyengo","","In their 50s",3,1
"36-91-65-20",3,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Totela","","In their 50s",6,2
"22-29-07-01",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 40s",25,2
"22-29-07-01",2,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 50s",4,1
"53-93-66-67",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Totela","","In their 40s",5,6
"53-93-66-67",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Totela","","In their 50s",6,6
"53-93-66-67",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 50s",6,4
"37-39-06-63",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 50s",18,0
"37-39-06-63",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Other, Specify","Lozi","In their 30s",20,0
"37-39-06-63",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Other, Specify","Lozi","In their 40s",11,0
"17-95-97-27",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Subia","","In their 30s",6,4
"17-95-97-27",2,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Subia","","In their 30s",10,0
"17-95-97-27",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Totela","","In their 50s",10,4
"92-61-03-62",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Other, Specify","Lozi","In their 40s",27,20
"92-61-03-62",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Other, Specify","Lozi","In their 30s",10,2
"92-61-03-62",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 30s",20,5
"02-86-94-14",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 20s",5,3
"02-86-94-14",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Tonga","In their 30s",5,2
"02-86-94-14",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Mbunda","","In their 50s",4,2
"26-53-37-24",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Mbunda","","In their 60s",29,20
"26-53-37-24",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 60s",15,10
"26-53-37-24",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 50s",18,8
"73-57-99-74",1,"Yes","No","No","No","Yes","Yes","No","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 40s",1,4
"73-57-99-74",2,"No","No","Yes","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","lozi","&gt;70",0,4
"73-57-99-74",3,"No","Yes","No","No","Yes","No","No","No","No","No","No","No",,"Men","Mbunda","","In their 40s",0,4
"49-29-23-58",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 60s",19,8
"49-29-23-58",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Mbunda","","In their 40s",25,15
"49-29-23-58",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Mbunda","","In their 60s",10,6
"71-13-07-75",1,"No","No","No","No","No","Yes","Yes","No","No","No","No","No",,"Men","Totela","","In their 50s",7,7
"71-13-07-75",2,"Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 50s",5,5
"71-13-07-75",3,"No","No","No","No","No","Yes","Yes","No","No","No","No","No",,"Men","Totela","","In their 50s",5,5
"19-53-43-56",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Mbunda","","In their 60s",25,1
"19-53-43-56",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Mbunda","","In their 50s",20,1
"57-61-80-20",1,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Men","Totela","","In their 40s",20,5
"57-61-80-20",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Makoma","","In their 40s",23,3
"57-61-80-20",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Totela","","In their 40s",12,4
"66-47-36-80",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 60s",2,2
"66-47-36-80",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Mbunda","","&gt;70",3,3
"66-47-36-80",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 60s",1,1
"55-47-02-66",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Totela","","In their 30s",10,5
"55-47-02-66",2,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Mbunda","","In their 40s",3,2
"55-47-02-66",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Mbunda","","In their 60s",4,2
"69-74-76-81",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 40s",10,2
"69-74-76-81",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Totela","","In their 30s",28,4
"69-74-76-81",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Women","Totela","","In their 30s",12,1
"25-51-33-57",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 50s",2,3
"25-51-33-57",2,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Totela","","In their 50s",2,3
"25-51-33-57",3,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Women","Totela","","In their 40s",3,3
"99-83-71-81",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Mashi","","In their 40s",6,2
"30-46-44-49",1,"No","No","No","No","Yes","Yes","No","No","No","No","No","No",,"Women","Other, Specify","lozi","In their 40s",7,3
"30-46-44-49",2,"No","No","No","Yes","No","No","Yes","No","No","No","No","No",,"Men","Other, Specify","brother","In their 40s",1,3
"30-46-44-49",3,"No","No","No","No","No","Yes","No","No","No","Yes","No","No",,"Women","Other, Specify","lozi","In their 40s",12,3
"03-30-12-96",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Totela","","In their 40s",3,1
"03-30-12-96",2,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Women","Totela","","In their 40s",5,1
"03-30-12-96",3,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Women","Totela","","In their 40s",6,1
"35-16-22-13",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Luvale","","&gt;70",12,5
"35-16-22-13",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Women","Luvale","","In their 50s",20,9
"35-16-22-13",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Luvale","","In their 50s",4,1
"96-28-28-46",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 40s",20,6
"96-28-28-46",2,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 40s",10,2
"96-28-28-46",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Women","Totela","","In their 40s",12,1
"10-32-26-69",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Mbunda","","In their 50s",29,25
"10-32-26-69",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Mbunda","","In their 50s",25,10
"10-32-26-69",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 40s",9,5
"68-75-69-07",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Totela","","In their 50s",6,0
"68-75-69-07",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Subia","","In their 50s",12,2
"68-75-69-07",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Subia","","In their 60s",14,2
"02-58-63-69",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 40s",15,0
"02-58-63-69",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","&gt;70",1,1
"02-58-63-69",3,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 50s",3,0
"58-12-98-10",1,"No","No","No","No","No","No","Yes","No","Yes","No","No","No",,"Men","Luvale","","In their 40s",5,3
"22-68-19-10",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Totela","","In their 50s",4,4
"22-68-19-10",2,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Women","Mbunda","","In their 40s",28,6
"22-68-19-10",3,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Women","Mbunda","","In their 30s",28,0
"99-42-05-34",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Mbunda","","&gt;70",7,7
"99-42-05-34",2,"No","Yes","No","No","No","Yes","Yes","No","No","No","No","No",,"Men","Mbunda","","In their 40s",7,7
"99-42-05-34",3,"Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 40s",5,5
"21-29-11-98",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Subia","","In their 40s",20,2
"21-29-11-98",2,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Totela","","In their 50s",14,0
"21-29-11-98",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Mbunda","","In their 40s",28,2
"06-11-50-44",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Totela","","In their 60s",29,5
"06-11-50-44",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Totela","","In their 60s",29,10
"06-11-50-44",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Totela","","&gt;70",29,20
"38-44-09-59",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Mbunda","","In their 50s",28,4
"38-44-09-59",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Mbunda","","In their 50s",28,6
"38-44-09-59",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Mbunda","","In their 60s",14,1
"81-45-35-86",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Totela","","In their 40s",4,0
"81-45-35-86",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Totela","","In their 50s",15,2
"81-45-35-86",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Totela","","In their 50s",10,3
"83-11-66-41",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Totela","","In their 40s",3,1
"83-11-66-41",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Nyengo","","In their 40s",0,0
"83-11-66-41",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Totela","","In their 50s",10,5
"45-34-02-51",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","&gt;70",28,25
"45-34-02-51",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 50s",29,20
"45-34-02-51",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 50s",25,15
"26-37-15-28",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 60s",10,0
"26-37-15-28",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 50s",4,2
"26-37-15-28",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Subia","","In their 40s",10,2
"73-50-61-74",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Mashi","","In their 50s",5,2
"73-50-61-74",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Mashi","","In their 60s",12,1
"73-50-61-74",3,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Mashi","","In their 40s",12,2
"58-09-34-36",1,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Women","Other, Specify","lozi","In their 20s",7,3
"58-09-34-36",2,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Women","Other, Specify","lozi","In their 40s",2,3
"58-09-34-36",3,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Women","Other, Specify","lozi","In their 40s",9,3
"94-78-30-89",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Mashi","","In their 40s",8,1
"94-78-30-89",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Mashi","","In their 50s",10,2
"94-78-30-89",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Other, Specify","Bemba","In their 40s",25,25
"97-62-61-29",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 50s",0,0
"97-62-61-29",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","&gt;70",1,1
"97-62-61-29",3,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Other, Specify","Lozi","In their 60s",0,0
"16-35-49-05",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 50s",8,5
"16-35-49-05",2,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Other, Specify","Lozi","In their 30s",26,15
"16-35-49-05",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Women","Other, Specify","Lozi","In their 50s",15,9
"18-48-69-27",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","tonga","In their 30s",5,5
"18-48-69-27",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 50s",7,7
"18-48-69-27",3,"No","No","No","No","No","Yes","Yes","No","No","No","No","No",,"Women","Other, Specify","lozi","In their 40s",7,7
"30-61-23-28",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Shanjo","","In their 60s",12,8
"30-61-23-28",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 60s",5,2
"30-61-23-28",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","&gt;70",9,3
"91-09-11-51",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 40s",7,2
"91-09-11-51",2,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 50s",7,7
"91-09-11-51",3,"No","No","No","No","No","Yes","Yes","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 50s",7,7
"03-15-59-01",1,"No","No","No","No","Yes","Yes","No","No","Yes","No","No","No",,"Women","Other, Specify","lozi","In their 20s",14,2
"03-15-59-01",2,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 30s",4,2
"03-15-59-01",3,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Women","Other, Specify","lozi","In their 50s",1,2
"51-88-98-79",1,"No","No","No","No","Yes","No","Yes","No","Yes","No","No","No",,"Women","Other, Specify","lozi","In their 60s",2,7
"51-88-98-79",2,"No","No","No","No","Yes","No","Yes","No","Yes","No","No","No",,"Women","Other, Specify","lozi","In their 50s",3,7
"51-88-98-79",3,"No","No","No","No","Yes","No","Yes","No","Yes","No","No","No",,"Women","Other, Specify","lozi","In their 50s",2,7
"38-99-58-33",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 60s",3,3
"38-99-58-33",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 60s",5,3
"38-99-58-33",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Shanjo","","In their 50s",3,3
"73-78-76-86",1,"No","No","No","No","Yes","Yes","No","No","Yes","No","No","No",,"Women","Other, Specify","lozi","In their 20s",5,4
"73-78-76-86",2,"No","No","No","No","Yes","Yes","No","No","Yes","No","No","No",,"Women","Other, Specify","lozi","In their 20s",5,4
"73-78-76-86",3,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 20s",15,4
"16-76-51-56",1,"No","No","No","No","Yes","No","Yes","No","Yes","No","No","No",,"Women","Other, Specify","lozi","In their 20s",25,4
"16-76-51-56",2,"No","No","No","Yes","Yes","Yes","No","No","No","No","No","No",,"Women","Other, Specify","lozi","In their 50s",6,4
"16-76-51-56",3,"No","No","No","No","Yes","Yes","No","No","Yes","No","No","No",,"Women","Other, Specify","lozi","In their 30s",2,4
"34-75-99-64",1,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 30s",6,3
"34-75-99-64",2,"No","No","No","No","Yes","Yes","No","No","Yes","No","No","No",,"Women","Other, Specify","lozi","In their 40s",2,3
"34-75-99-64",3,"No","No","No","No","Yes","Yes","No","No","Yes","No","No","No",,"Women","Other, Specify","lozi","In their 40s",9,3
"00-76-59-09",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","lozi","&gt;70",7,7
"00-76-59-09",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","lozi","&gt;70",7,7
"00-76-59-09",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 50s",7,7
"03-36-35-32",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Women","Totela","","In their 50s",20,15
"03-36-35-32",2,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Women","Makoma","","In their 50s",25,20
"03-36-35-32",3,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Mbunda","","In their 40s",3,1
"66-74-25-56",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Shanjo","","In their 60s",3,0
"66-74-25-56",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Nyengo","","In their 50s",7,3
"66-74-25-56",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Women","Makoma","","In their 40s",20,19
"80-48-62-68",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","lozi","&gt;70",7,7
"80-48-62-68",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 40s",5,5
"80-48-62-68",3,"Yes","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 40s",5,5
"67-59-61-49",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 60s",7,5
"67-59-61-49",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","lozi","&gt;70",5,5
"67-59-61-49",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","lozi","&gt;70",5,7
"23-88-68-38",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Other, Specify","Makwangwa","In their 50s",10,10
"23-88-68-38",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Totela","","In their 50s",6,7
"23-88-68-38",3,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Women","Other, Specify","Makwangwa","In their 50s",3,6
"24-58-49-24",1,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Other, Specify","Makwangwa","In their 50s",1,2
"24-58-49-24",2,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Totela","","In their 50s",3,3
"24-58-49-24",3,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Totela","","In their 50s",3,3
"27-73-91-69",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 40s",20,1
"27-73-91-69",2,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 40s",12,0
"27-73-91-69",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Other, Specify","Lozi","In their 50s",7,0
"88-41-94-49",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Totela","","In their 40s",20,24
"88-41-94-49",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Totela","","In their 40s",21,9
"88-41-94-49",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Makoma","","In their 40s",21,10
"83-47-45-70",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Other, Specify","Makwangwa","In their 50s",3,3
"83-47-45-70",2,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Totela","","In their 50s",4,5
"83-47-45-70",3,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Totela","","In their 50s",6,2
"06-72-44-70",1,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Other, Specify","makwangwa","In their 50s",1,1
"06-72-44-70",2,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Totela","","In their 50s",1,1
"06-72-44-70",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Women","Makoma","","In their 40s",2,2
"85-25-38-04",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Shanjo","","In their 50s",2,0
"85-25-38-04",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Totela","","In their 50s",2,0
"85-25-38-04",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 60s",2,0
"99-72-02-18",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 50s",1,0
"99-72-02-18",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 50s",1,0
"99-72-02-18",3,"No","No","No","No","No","Yes","Yes","No","No","No","No","No",,"Men","Totela","","In their 50s",1,1
"76-93-76-77",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Kwandi","In their 40s",15,2
"25-81-57-24",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Totela","","In their 30s",29,0
"18-66-56-26",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Totela","","In their 60s",20,2
"18-66-56-26",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Totela","","In their 40s",10,0
"18-66-56-26",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Nyengo","","In their 30s",28,4
"38-35-03-16",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Mafwe","","&gt;70",10,2
"38-35-03-16",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 60s",10,4
"38-35-03-16",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Nyengo","","In their 60s",6,2
"87-43-13-02",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 40s",1,1
"87-43-13-02",2,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 50s",4,1
"87-43-13-02",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 40s",4,1
"06-72-27-90",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Kwangwa","In their 60s",20,3
"06-72-27-90",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Mashi","","In their 60s",2,1
"06-72-27-90",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","&gt;70",0,0
"10-09-48-91",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 50s",6,8
"10-09-48-91",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Totela","","In their 50s",8,5
"10-09-48-91",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 50s",6,8
"89-20-17-64",1,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 30s",14,5
"89-20-17-64",2,"No","No","No","No","Yes","Yes","No","No","Yes","No","No","No",,"Men","Mbunda","","In their 40s",29,5
"89-20-17-64",3,"No","No","No","No","Yes","Yes","No","No","Yes","No","No","No",,"Men","Other, Specify","lozi","In their 30s",18,5
"61-30-29-22",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 60s",4,4
"61-30-29-22",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Totela","","In their 40s",5,5
