interview__key,r_members__id,f_time__id,f_prim,f_prim_o,f_sec,f_seca
"61-08-28-75",2,"3:31 - 4:00am","Sleeping and resting","","No",
"61-08-28-75",2,"4:01 - 4:30am","Sleeping and resting","","No",
"61-08-28-75",2,"4:31 - 5:00am","Sleeping and resting","","No",
"61-08-28-75",2,"5:01 - 5:30am","Sleeping and resting","","No",
"61-08-28-75",2,"5:31 - 6:00am","Sleeping and resting","","No",
"61-08-28-75",2,"6:01 - 6:30am","Sleeping and resting","","No",
"61-08-28-75",2,"6:31 - 7:00am","Domestic work (incl fetching wood and water)","","No",
"61-08-28-75",2,"7:01 - 7:30am","Domestic work (incl fetching wood and water)","","No",
"61-08-28-75",2,"7:31 - 8:00am","Domestic work (incl fetching wood and water)","","No",
"61-08-28-75",2,"8:01 - 8:30am","Domestic work (incl fetching wood and water)","","No",
"61-08-28-75",2,"8:31 - 9:00am","Care for children","","No",
"61-08-28-75",2,"9:01 - 9:30am","Care for children","","No",
"61-08-28-75",2,"9:31 - 10:00am","Cooking","","No",
"61-08-28-75",2,"10:01 -10:30am","Cooking","","No",
"61-08-28-75",2,"10:31 - 11:00am","Cooking","","No",
"61-08-28-75",2,"11:01 - 11:30am","Cooking","","No",
"61-08-28-75",2,"11:31 - 12:00pm","Cooking","","No",
"61-08-28-75",2,"12:01 - 12:30pm","Eating and drinking","","No",
"61-08-28-75",2,"12:31 - 1:00pm","Eating and drinking","","No",
"61-08-28-75",2,"1:01 - 1:30pm","Social activities and hobbies","","No",
"61-08-28-75",2,"1:31 - 2:00pm","Social activities and hobbies","","No",
"61-08-28-75",2,"2:01 - 2:30pm","Social activities and hobbies","","No",
"61-08-28-75",2,"2:31 - 3:00pm","Social activities and hobbies","","No",
"61-08-28-75",2,"3:00 - 3:30pm","Social activities and hobbies","","No",
"61-08-28-75",2,"3:31 - 4:00pm","Domestic work (incl fetching wood and water)","","No",
"61-08-28-75",2,"4:01 - 4:30pm","Domestic work (incl fetching wood and water)","","No",
"61-08-28-75",2,"4:31 - 5:00pm","Care for children","","No",
"61-08-28-75",2,"5:01 - 5:30pm","Cooking","","No",
"61-08-28-75",2,"5:31 - 6:00pm","Cooking","","No",
"61-08-28-75",2,"6:01 - 6:30pm","Cooking","","No",
"61-08-28-75",2,"6:31 - 7:00pm","Eating and drinking","","No",
"61-08-28-75",2,"7:01 - 7:30pm","Eating and drinking","","No",
"61-08-28-75",2,"7:31 - 8:00pm","Personal care","","No",
"61-08-28-75",2,"8:01 - 8:30pm","Personal care","","No",
"61-08-28-75",2,"8:31 - 9:00pm","Social activities and hobbies","","No",
"61-08-28-75",2,"9:01 - 9:30pm","Social activities and hobbies","","No",
"61-08-28-75",2,"9:31 - 10:00pm","Sleeping and resting","","No",
"61-08-28-75",2,"10:01 - 10:30pm","Sleeping and resting","","No",
"61-08-28-75",2,"10:31 - 11:00pm","Sleeping and resting","","No",
"61-08-28-75",2,"11:01 - 11:30pm","Sleeping and resting","","No",
"61-08-28-75",2,"11:31 - 12:00am","Sleeping and resting","","No",
"61-08-28-75",2,"12:01 - 12:30pm","Sleeping and resting","","No",
"61-08-28-75",2,"12:31 - 1:00am","Sleeping and resting","","No",
"61-08-28-75",2,"1:01 - 1:30am","Sleeping and resting","","No",
"61-08-28-75",2,"1:31 - 2:00am","Sleeping and resting","","No",
"61-08-28-75",2,"2:01 - 2:30am","Sleeping and resting","","No",
"61-08-28-75",2,"2:31 - 3:00am","Sleeping and resting","","No",
"08-98-76-07",1,"3:00 - 3:30am","Sleeping and resting","","No",
"08-98-76-07",1,"3:31 - 4:00am","Sleeping and resting","","No",
"08-98-76-07",1,"4:01 - 4:30am","Sleeping and resting","","No",
"08-98-76-07",1,"4:31 - 5:00am","Sleeping and resting","","No",
"08-98-76-07",1,"5:01 - 5:30am","Sleeping and resting","","No",
"08-98-76-07",1,"5:31 - 6:00am","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"08-98-76-07",1,"6:01 - 6:30am","Large livestock raising (e.g. cattle, camel)","","No",
"08-98-76-07",1,"6:31 - 7:00am","Large livestock raising (e.g. cattle, camel)","","No",
"08-98-76-07",1,"7:01 - 7:30am","Domestic work (incl fetching wood and water)","","No",
"08-98-76-07",1,"7:31 - 8:00am","Domestic work (incl fetching wood and water)","","No",
"08-98-76-07",1,"8:01 - 8:30am","Large livestock raising (e.g. cattle, camel)","","No",
"08-98-76-07",1,"8:31 - 9:00am","Large livestock raising (e.g. cattle, camel)","","No",
"08-98-76-07",1,"9:01 - 9:30am","Large livestock raising (e.g. cattle, camel)","","No",
"08-98-76-07",1,"9:31 - 10:00am","Large livestock raising (e.g. cattle, camel)","","No",
"08-98-76-07",1,"10:01 -10:30am","Large livestock raising (e.g. cattle, camel)","","No",
"08-98-76-07",1,"10:31 - 11:00am","Large livestock raising (e.g. cattle, camel)","","No",
"08-98-76-07",1,"11:01 - 11:30am","Eating and drinking","","No",
"08-98-76-07",1,"11:31 - 12:00pm","Eating and drinking","","No",
"08-98-76-07",1,"12:01 - 12:30pm","Poultry raising (e.g. chickens, ducks, turkeys)","","No",
"08-98-76-07",1,"12:31 - 1:00pm","Large livestock raising (e.g. cattle, camel)","","No",
"08-98-76-07",1,"1:01 - 1:30pm","Large livestock raising (e.g. cattle, camel)","","No",
"08-98-76-07",1,"1:31 - 2:00pm","Large livestock raising (e.g. cattle, camel)","","No",
"08-98-76-07",1,"2:01 - 2:30pm","Large livestock raising (e.g. cattle, camel)","","No",
"08-98-76-07",1,"2:31 - 3:00pm","Large livestock raising (e.g. cattle, camel)","","No",
"08-98-76-07",1,"3:00 - 3:30pm","Large livestock raising (e.g. cattle, camel)","","No",
"08-98-76-07",1,"3:31 - 4:00pm","Large livestock raising (e.g. cattle, camel)","","No",
"08-98-76-07",1,"4:01 - 4:30pm","Large livestock raising (e.g. cattle, camel)","","No",
"08-98-76-07",1,"4:31 - 5:00pm","Large livestock raising (e.g. cattle, camel)","","No",
"08-98-76-07",1,"5:01 - 5:30pm","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"08-98-76-07",1,"5:31 - 6:00pm","Personal care","","No",
"08-98-76-07",1,"6:01 - 6:30pm","Personal care","","No",
"08-98-76-07",1,"6:31 - 7:00pm","Social activities and hobbies","","No",
"08-98-76-07",1,"7:01 - 7:30pm","Social activities and hobbies","","No",
"08-98-76-07",1,"7:31 - 8:00pm","Eating and drinking","","No",
"08-98-76-07",1,"8:01 - 8:30pm","Eating and drinking","","No",
"08-98-76-07",1,"8:31 - 9:00pm","Social activities and hobbies","","No",
"08-98-76-07",1,"9:01 - 9:30pm","Social activities and hobbies","","No",
"08-98-76-07",1,"9:31 - 10:00pm","Sleeping and resting","","No",
"08-98-76-07",1,"10:01 - 10:30pm","Sleeping and resting","","No",
"08-98-76-07",1,"10:31 - 11:00pm","Sleeping and resting","","No",
"08-98-76-07",1,"11:01 - 11:30pm","Sleeping and resting","","No",
"08-98-76-07",1,"11:31 - 12:00am","Sleeping and resting","","No",
"08-98-76-07",1,"12:01 - 12:30pm","Sleeping and resting","","No",
"08-98-76-07",1,"12:31 - 1:00am","Sleeping and resting","","No",
"08-98-76-07",1,"1:01 - 1:30am","Sleeping and resting","","No",
"08-98-76-07",1,"1:31 - 2:00am","Sleeping and resting","","No",
"08-98-76-07",1,"2:01 - 2:30am","Sleeping and resting","","No",
"08-98-76-07",1,"2:31 - 3:00am","Sleeping and resting","","No",
"08-98-76-07",5,"3:00 - 3:30am","Sleeping and resting","","No",
"08-98-76-07",5,"3:31 - 4:00am","Sleeping and resting","","No",
"08-98-76-07",5,"4:01 - 4:30am","Sleeping and resting","","No",
"08-98-76-07",5,"4:31 - 5:00am","Sleeping and resting","","No",
"08-98-76-07",5,"5:01 - 5:30am","Sleeping and resting","","No",
"08-98-76-07",5,"5:31 - 6:00am","Domestic work (incl fetching wood and water)","","No",
"08-98-76-07",5,"6:01 - 6:30am","Poultry raising (e.g. chickens, ducks, turkeys)","","No",
"08-98-76-07",5,"6:31 - 7:00am","Large livestock raising (e.g. cattle, camel)","","No",
"08-98-76-07",5,"7:01 - 7:30am","Large livestock raising (e.g. cattle, camel)","","No",
"08-98-76-07",5,"7:31 - 8:00am","Large livestock raising (e.g. cattle, camel)","","No",
"08-98-76-07",5,"8:01 - 8:30am","Large livestock raising (e.g. cattle, camel)","","No",
"08-98-76-07",5,"8:31 - 9:00am","Large livestock raising (e.g. cattle, camel)","","No",
"08-98-76-07",5,"9:01 - 9:30am","Large livestock raising (e.g. cattle, camel)","","No",
"08-98-76-07",5,"9:31 - 10:00am","Large livestock raising (e.g. cattle, camel)","","No",
"08-98-76-07",5,"10:01 -10:30am","Domestic work (incl fetching wood and water)","","No",
"08-98-76-07",5,"10:31 - 11:00am","Eating and drinking","","No",
"08-98-76-07",5,"11:01 - 11:30am","Eating and drinking","","No",
"08-98-76-07",5,"11:31 - 12:00pm","Eating and drinking","","No",
"08-98-76-07",5,"12:01 - 12:30pm","Sleeping and resting","","No",
"08-98-76-07",5,"12:31 - 1:00pm","Personal care","","No",
"08-98-76-07",5,"1:01 - 1:30pm","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"08-98-76-07",5,"1:31 - 2:00pm","Large livestock raising (e.g. cattle, camel)","","No",
"08-98-76-07",5,"2:01 - 2:30pm","Large livestock raising (e.g. cattle, camel)","","No",
"08-98-76-07",5,"2:31 - 3:00pm","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"08-98-76-07",5,"3:00 - 3:30pm","Large livestock raising (e.g. cattle, camel)","","No",
"08-98-76-07",5,"3:31 - 4:00pm","Domestic work (incl fetching wood and water)","","No",
"08-98-76-07",5,"4:01 - 4:30pm","Personal care","","No",
"08-98-76-07",5,"4:31 - 5:00pm","Social activities and hobbies","","No",
"08-98-76-07",5,"5:01 - 5:30pm","Personal care","","No",
"08-98-76-07",5,"5:31 - 6:00pm","Domestic work (incl fetching wood and water)","","No",
"08-98-76-07",5,"6:01 - 6:30pm","Domestic work (incl fetching wood and water)","","No",
"08-98-76-07",5,"6:31 - 7:00pm","Eating and drinking","","No",
"08-98-76-07",5,"7:01 - 7:30pm","Eating and drinking","","No",
"08-98-76-07",5,"7:31 - 8:00pm","Eating and drinking","","No",
"08-98-76-07",5,"8:01 - 8:30pm","Personal care","","No",
"08-98-76-07",5,"8:31 - 9:00pm","Social activities and hobbies","","No",
"08-98-76-07",5,"9:01 - 9:30pm","Social activities and hobbies","","No",
"08-98-76-07",5,"9:31 - 10:00pm","Sleeping and resting","","No",
"08-98-76-07",5,"10:01 - 10:30pm","Sleeping and resting","","No",
"08-98-76-07",5,"10:31 - 11:00pm","Sleeping and resting","","No",
"08-98-76-07",5,"11:01 - 11:30pm","Sleeping and resting","","No",
"08-98-76-07",5,"11:31 - 12:00am","Sleeping and resting","","No",
"08-98-76-07",5,"12:01 - 12:30pm","Sleeping and resting","","No",
"08-98-76-07",5,"12:31 - 1:00am","Sleeping and resting","","No",
"08-98-76-07",5,"1:01 - 1:30am","Sleeping and resting","","No",
"08-98-76-07",5,"1:31 - 2:00am","Sleeping and resting","","No",
"08-98-76-07",5,"2:01 - 2:30am","Sleeping and resting","","No",
"08-98-76-07",5,"2:31 - 3:00am","Sleeping and resting","","No",
"07-58-78-17",1,"3:00 - 3:30am","Sleeping and resting","","No",
"07-58-78-17",1,"3:31 - 4:00am","Sleeping and resting","","No",
"07-58-78-17",1,"4:01 - 4:30am","Sleeping and resting","","No",
"07-58-78-17",1,"4:31 - 5:00am","Sleeping and resting","","No",
"07-58-78-17",1,"5:01 - 5:30am","Personal care","","No",
"07-58-78-17",1,"5:31 - 6:00am","Sleeping and resting","","No",
"07-58-78-17",1,"6:01 - 6:30am","Food crop farming","","No",
"07-58-78-17",1,"6:31 - 7:00am","Food crop farming","","No",
"07-58-78-17",1,"7:01 - 7:30am","Food crop farming","","No",
"07-58-78-17",1,"7:31 - 8:00am","Food crop farming","","No",
"07-58-78-17",1,"8:01 - 8:30am","Food crop farming","","No",
"07-58-78-17",1,"8:31 - 9:00am","Food crop farming","","No",
"07-58-78-17",1,"9:01 - 9:30am","Food crop farming","","No",
"07-58-78-17",1,"9:31 - 10:00am","Food crop farming","","Yes","Watching TV/listening to radio/reading"
"07-58-78-17",1,"10:01 -10:30am","Watching TV/listening to radio/reading","","No",
"07-58-78-17",1,"10:31 - 11:00am","Watching TV/listening to radio/reading","","No",
"07-58-78-17",1,"11:01 - 11:30am","Watching TV/listening to radio/reading","","No",
"07-58-78-17",1,"11:31 - 12:00pm","Watching TV/listening to radio/reading","","No",
"07-58-78-17",1,"12:01 - 12:30pm","Personal care","","No",
"07-58-78-17",1,"12:31 - 1:00pm","Eating and drinking","","No",
"07-58-78-17",1,"1:01 - 1:30pm","Eating and drinking","","No",
"07-58-78-17",1,"1:31 - 2:00pm","Large livestock raising (e.g. cattle, camel)","","No",
"07-58-78-17",1,"2:01 - 2:30pm","Large livestock raising (e.g. cattle, camel)","","No",
"07-58-78-17",1,"2:31 - 3:00pm","Large livestock raising (e.g. cattle, camel)","","No",
"07-58-78-17",1,"3:00 - 3:30pm","Large livestock raising (e.g. cattle, camel)","","No",
"07-58-78-17",1,"3:31 - 4:00pm","Large livestock raising (e.g. cattle, camel)","","No",
"07-58-78-17",1,"4:01 - 4:30pm","Personal care","","No",
"07-58-78-17",1,"4:31 - 5:00pm","Large livestock raising (e.g. cattle, camel)","","No",
"07-58-78-17",1,"5:01 - 5:30pm","Large livestock raising (e.g. cattle, camel)","","No",
"07-58-78-17",1,"5:31 - 6:00pm","Personal care","","No",
"07-58-78-17",1,"6:01 - 6:30pm","Eating and drinking","","No",
"07-58-78-17",1,"6:31 - 7:00pm","Social activities and hobbies","","No",
"07-58-78-17",1,"7:01 - 7:30pm","Social activities and hobbies","","No",
"07-58-78-17",1,"7:31 - 8:00pm","Social activities and hobbies","","No",
"07-58-78-17",1,"8:01 - 8:30pm","Watching TV/listening to radio/reading","","No",
"07-58-78-17",1,"8:31 - 9:00pm","Watching TV/listening to radio/reading","","No",
"07-58-78-17",1,"9:01 - 9:30pm","Sleeping and resting","","No",
"07-58-78-17",1,"9:31 - 10:00pm","Sleeping and resting","","No",
"07-58-78-17",1,"10:01 - 10:30pm","Sleeping and resting","","No",
"07-58-78-17",1,"10:31 - 11:00pm","Sleeping and resting","","No",
"07-58-78-17",1,"11:01 - 11:30pm","Sleeping and resting","","No",
"07-58-78-17",1,"11:31 - 12:00am","Sleeping and resting","","No",
"07-58-78-17",1,"12:01 - 12:30pm","Sleeping and resting","","No",
"07-58-78-17",1,"12:31 - 1:00am","Sleeping and resting","","Yes","Sleeping and resting"
"07-58-78-17",1,"1:01 - 1:30am","Sleeping and resting","","No",
"07-58-78-17",1,"1:31 - 2:00am","Personal care","","No",
"07-58-78-17",1,"2:01 - 2:30am","Sleeping and resting","","No",
"07-58-78-17",1,"2:31 - 3:00am","Sleeping and resting","","No",
"07-58-78-17",11,"3:00 - 3:30am","Sleeping and resting","","No",
"07-58-78-17",11,"3:31 - 4:00am","Sleeping and resting","","No",
"07-58-78-17",11,"4:01 - 4:30am","Sleeping and resting","","No",
"07-58-78-17",11,"4:31 - 5:00am","Sleeping and resting","","No",
"07-58-78-17",11,"5:01 - 5:30am","Sleeping and resting","","No",
"07-58-78-17",11,"5:31 - 6:00am","Sleeping and resting","","No",
"07-58-78-17",11,"6:01 - 6:30am","Own business work","","No",
"07-58-78-17",11,"6:31 - 7:00am","Own business work","","No",
"07-58-78-17",11,"7:01 - 7:30am","Own business work","","No",
"07-58-78-17",11,"7:31 - 8:00am","Own business work","","No",
"07-58-78-17",11,"8:01 - 8:30am","Own business work","","No",
"07-58-78-17",11,"8:31 - 9:00am","Own business work","","No",
"07-58-78-17",11,"9:01 - 9:30am","Personal care","","No",
"07-58-78-17",11,"9:31 - 10:00am","Personal care","","No",
"07-58-78-17",11,"10:01 -10:30am","Domestic work (incl fetching wood and water)","","No",
"07-58-78-17",11,"10:31 - 11:00am","Domestic work (incl fetching wood and water)","","No",
"07-58-78-17",11,"11:01 - 11:30am","Domestic work (incl fetching wood and water)","","No",
"07-58-78-17",11,"11:31 - 12:00pm","Cooking","","No",
"07-58-78-17",11,"12:01 - 12:30pm","Cooking","","No",
"07-58-78-17",11,"12:31 - 1:00pm","Eating and drinking","","No",
"07-58-78-17",11,"1:01 - 1:30pm","Personal care","","No",
"07-58-78-17",11,"1:31 - 2:00pm","Travelling (not for work or school)","","No",
"07-58-78-17",11,"2:01 - 2:30pm","Travelling (not for work or school)","","No",
"07-58-78-17",11,"2:31 - 3:00pm","Shopping/getting service (incl health services)","","No",
"07-58-78-17",11,"3:00 - 3:30pm","Shopping/getting service (incl health services)","","No",
"07-58-78-17",11,"3:31 - 4:00pm","Travelling (not for work or school)","","No",
"07-58-78-17",11,"4:01 - 4:30pm","Travelling (not for work or school)","","No",
"07-58-78-17",11,"4:31 - 5:00pm","Personal care","","No",
"07-58-78-17",11,"5:01 - 5:30pm","Cooking","","No",
"07-58-78-17",11,"5:31 - 6:00pm","Cooking","","No",
"07-58-78-17",11,"6:01 - 6:30pm","Eating and drinking","","No",
"07-58-78-17",11,"6:31 - 7:00pm","Eating and drinking","","No",
"07-58-78-17",11,"7:01 - 7:30pm","Personal care","","No",
"07-58-78-17",11,"7:31 - 8:00pm","Social activities and hobbies","","No",
"07-58-78-17",11,"8:01 - 8:30pm","Social activities and hobbies","","No",
"07-58-78-17",11,"8:31 - 9:00pm","Social activities and hobbies","","Yes","Personal care"
"07-58-78-17",11,"9:01 - 9:30pm","Sleeping and resting","","No",
"07-58-78-17",11,"9:31 - 10:00pm","Sleeping and resting","","No",
"07-58-78-17",11,"10:01 - 10:30pm","Sleeping and resting","","No",
"07-58-78-17",11,"10:31 - 11:00pm","Sleeping and resting","","No",
"07-58-78-17",11,"11:01 - 11:30pm","Sleeping and resting","","No",
"07-58-78-17",11,"11:31 - 12:00am","Sleeping and resting","","No",
"07-58-78-17",11,"12:01 - 12:30pm","Sleeping and resting","","No",
"07-58-78-17",11,"12:31 - 1:00am","Sleeping and resting","","No",
"07-58-78-17",11,"1:01 - 1:30am","Sleeping and resting","","No",
"07-58-78-17",11,"1:31 - 2:00am","Sleeping and resting","","Yes","Personal care"
"07-58-78-17",11,"2:01 - 2:30am","Sleeping and resting","","No",
"07-58-78-17",11,"2:31 - 3:00am","Sleeping and resting","","No",
"50-08-29-58",2,"3:00 - 3:30am","Sleeping and resting","","No",
"50-08-29-58",2,"3:31 - 4:00am","Sleeping and resting","","No",
"50-08-29-58",2,"4:01 - 4:30am","Sleeping and resting","","No",
"50-08-29-58",2,"4:31 - 5:00am","Sleeping and resting","","No",
"50-08-29-58",2,"5:01 - 5:30am","Sleeping and resting","","No",
"50-08-29-58",2,"5:31 - 6:00am","Sleeping and resting","","No",
"50-08-29-58",2,"6:01 - 6:30am","Domestic work (incl fetching wood and water)","","No",
"50-08-29-58",2,"6:31 - 7:00am","Food crop farming","","No",
"50-08-29-58",2,"7:01 - 7:30am","Food crop farming","","No",
"50-08-29-58",2,"7:31 - 8:00am","Food crop farming","","No",
"50-08-29-58",2,"8:01 - 8:30am","Food crop farming","","No",
"50-08-29-58",2,"8:31 - 9:00am","Food crop farming","","No",
"50-08-29-58",2,"9:01 - 9:30am","Food crop farming","","No",
"50-08-29-58",2,"9:31 - 10:00am","Cash crop farming","","No",
"50-08-29-58",2,"10:01 -10:30am","Domestic work (incl fetching wood and water)","","No",
"50-08-29-58",2,"10:31 - 11:00am","Domestic work (incl fetching wood and water)","","No",
"50-08-29-58",2,"11:01 - 11:30am","Domestic work (incl fetching wood and water)","","No",
"50-08-29-58",2,"11:31 - 12:00pm","Cooking","","No",
"50-08-29-58",2,"12:01 - 12:30pm","Cooking","","No",
"50-08-29-58",2,"12:31 - 1:00pm","Cooking","","No",
"50-08-29-58",2,"1:01 - 1:30pm","Eating and drinking","","No",
"50-08-29-58",2,"1:31 - 2:00pm","Social activities and hobbies","","No",
"50-08-29-58",2,"2:01 - 2:30pm","Social activities and hobbies","","No",
"50-08-29-58",2,"2:31 - 3:00pm","Social activities and hobbies","","No",
"50-08-29-58",2,"3:00 - 3:30pm","Personal care","","No",
"50-08-29-58",2,"3:31 - 4:00pm","Personal care","","No",
"50-08-29-58",2,"4:01 - 4:30pm","Domestic work (incl fetching wood and water)","","No",
"50-08-29-58",2,"4:31 - 5:00pm","Domestic work (incl fetching wood and water)","","No",
"50-08-29-58",2,"5:01 - 5:30pm","Cooking","","No",
"50-08-29-58",2,"5:31 - 6:00pm","Cooking","","No",
"50-08-29-58",2,"6:01 - 6:30pm","Cooking","","No",
"50-08-29-58",2,"6:31 - 7:00pm","Eating and drinking","","No",
"50-08-29-58",2,"7:01 - 7:30pm","Social activities and hobbies","","No",
"50-08-29-58",2,"7:31 - 8:00pm","Social activities and hobbies","","No",
"50-08-29-58",2,"8:01 - 8:30pm","Sleeping and resting","","No",
"50-08-29-58",2,"8:31 - 9:00pm","Sleeping and resting","","No",
"50-08-29-58",2,"9:01 - 9:30pm","Sleeping and resting","","No",
"50-08-29-58",2,"9:31 - 10:00pm","Sleeping and resting","","No",
"50-08-29-58",2,"10:01 - 10:30pm","Sleeping and resting","","No",
"50-08-29-58",2,"10:31 - 11:00pm","Sleeping and resting","","No",
"50-08-29-58",2,"11:01 - 11:30pm","Sleeping and resting","","No",
"50-08-29-58",2,"11:31 - 12:00am","Sleeping and resting","","No",
"50-08-29-58",2,"12:01 - 12:30pm","Sleeping and resting","","No",
"50-08-29-58",2,"12:31 - 1:00am","Sleeping and resting","","No",
"50-08-29-58",2,"1:01 - 1:30am","Sleeping and resting","","No",
"50-08-29-58",2,"1:31 - 2:00am","Sleeping and resting","","No",
"50-08-29-58",2,"2:01 - 2:30am","Sleeping and resting","","No",
"50-08-29-58",2,"2:31 - 3:00am","Sleeping and resting","","No",
"21-97-24-76",1,"3:00 - 3:30am","Sleeping and resting","","No",
"21-97-24-76",1,"3:31 - 4:00am","Sleeping and resting","","No",
"21-97-24-76",1,"4:01 - 4:30am","Sleeping and resting","","No",
"21-97-24-76",1,"4:31 - 5:00am","Sleeping and resting","","No",
"21-97-24-76",1,"5:01 - 5:30am","Sleeping and resting","","No",
"21-97-24-76",1,"5:31 - 6:00am","Sleeping and resting","","No",
"21-97-24-76",1,"6:01 - 6:30am","Food crop farming","","No",
"21-97-24-76",1,"6:31 - 7:00am","Food crop farming","","No",
"21-97-24-76",1,"7:01 - 7:30am","Cash crop farming","","No",
"21-97-24-76",1,"7:31 - 8:00am","Cash crop farming","","No",
"21-97-24-76",1,"8:01 - 8:30am","Cash crop farming","","No",
"21-97-24-76",1,"8:31 - 9:00am","Cash crop farming","","No",
"21-97-24-76",1,"9:01 - 9:30am","Cash crop farming","","No",
"21-97-24-76",1,"9:31 - 10:00am","Cash crop farming","","No",
"21-97-24-76",1,"10:01 -10:30am","Cash crop farming","","No",
"21-97-24-76",1,"10:31 - 11:00am","Cash crop farming","","No",
"21-97-24-76",1,"11:01 - 11:30am","Cash crop farming","","No",
"21-97-24-76",1,"11:31 - 12:00pm","Cash crop farming","","No",
"21-97-24-76",1,"12:01 - 12:30pm","Cash crop farming","","No",
"21-97-24-76",1,"12:31 - 1:00pm","Cash crop farming","","No",
"21-97-24-76",1,"1:01 - 1:30pm","Food crop farming","","No",
"21-97-24-76",1,"1:31 - 2:00pm","Eating and drinking","","No",
"21-97-24-76",1,"2:01 - 2:30pm","Cash crop farming","","No",
"21-97-24-76",1,"2:31 - 3:00pm","Cash crop farming","","No",
"21-97-24-76",1,"3:00 - 3:30pm","Food crop farming","","No",
"21-97-24-76",1,"3:31 - 4:00pm","Cash crop farming","","No",
"21-97-24-76",1,"4:01 - 4:30pm","Cash crop farming","","No",
"21-97-24-76",1,"4:31 - 5:00pm","Cash crop farming","","No",
"21-97-24-76",1,"5:01 - 5:30pm","Personal care","","No",
"21-97-24-76",1,"5:31 - 6:00pm","Personal care","","No",
"21-97-24-76",1,"6:01 - 6:30pm","Eating and drinking","","No",
"21-97-24-76",1,"6:31 - 7:00pm","Social activities and hobbies","","No",
"21-97-24-76",1,"7:01 - 7:30pm","Social activities and hobbies","","No",
"21-97-24-76",1,"7:31 - 8:00pm","Social activities and hobbies","","No",
"21-97-24-76",1,"8:01 - 8:30pm","Sleeping and resting","","No",
"21-97-24-76",1,"8:31 - 9:00pm","Sleeping and resting","","No",
"21-97-24-76",1,"9:01 - 9:30pm","Sleeping and resting","","No",
"21-97-24-76",1,"9:31 - 10:00pm","Sleeping and resting","","No",
"21-97-24-76",1,"10:01 - 10:30pm","Sleeping and resting","","No",
"21-97-24-76",1,"10:31 - 11:00pm","Sleeping and resting","","No",
"21-97-24-76",1,"11:01 - 11:30pm","Sleeping and resting","","No",
"21-97-24-76",1,"11:31 - 12:00am","Sleeping and resting","","No",
"21-97-24-76",1,"12:01 - 12:30pm","Sleeping and resting","","No",
"21-97-24-76",1,"12:31 - 1:00am","Sleeping and resting","","No",
"21-97-24-76",1,"1:01 - 1:30am","Sleeping and resting","","No",
"21-97-24-76",1,"1:31 - 2:00am","Sleeping and resting","","No",
"21-97-24-76",1,"2:01 - 2:30am","Sleeping and resting","","No",
"21-97-24-76",1,"2:31 - 3:00am","Sleeping and resting","","No",
"21-97-24-76",2,"3:00 - 3:30am","Sleeping and resting","","No",
"21-97-24-76",2,"3:31 - 4:00am","Sleeping and resting","","No",
"21-97-24-76",2,"4:01 - 4:30am","Sleeping and resting","","No",
"21-97-24-76",2,"4:31 - 5:00am","Sleeping and resting","","No",
"21-97-24-76",2,"5:01 - 5:30am","Sleeping and resting","","No",
"21-97-24-76",2,"5:31 - 6:00am","Sleeping and resting","","No",
"21-97-24-76",2,"6:01 - 6:30am","Cash crop farming","","No",
"21-97-24-76",2,"6:31 - 7:00am","Cash crop farming","","No",
"21-97-24-76",2,"7:01 - 7:30am","Cash crop farming","","No",
"21-97-24-76",2,"7:31 - 8:00am","Cash crop farming","","No",
"21-97-24-76",2,"8:01 - 8:30am","Cash crop farming","","No",
"21-97-24-76",2,"8:31 - 9:00am","Cash crop farming","","No",
"21-97-24-76",2,"9:01 - 9:30am","Cash crop farming","","No",
"21-97-24-76",2,"9:31 - 10:00am","Cash crop farming","","No",
"21-97-24-76",2,"10:01 -10:30am","Cash crop farming","","No",
"21-97-24-76",2,"10:31 - 11:00am","Cash crop farming","","No",
"21-97-24-76",2,"11:01 - 11:30am","Cash crop farming","","No",
"21-97-24-76",2,"11:31 - 12:00pm","Cash crop farming","","No",
"21-97-24-76",2,"12:01 - 12:30pm","Cash crop farming","","No",
"21-97-24-76",2,"12:31 - 1:00pm","Cash crop farming","","No",
"21-97-24-76",2,"1:01 - 1:30pm","Cash crop farming","","No",
"21-97-24-76",2,"1:31 - 2:00pm","Cash crop farming","","No",
"21-97-24-76",2,"2:01 - 2:30pm","Cash crop farming","","No",
"21-97-24-76",2,"2:31 - 3:00pm","Domestic work (incl fetching wood and water)","","No",
"21-97-24-76",2,"3:00 - 3:30pm","Domestic work (incl fetching wood and water)","","No",
"21-97-24-76",2,"3:31 - 4:00pm","Domestic work (incl fetching wood and water)","","No",
"21-97-24-76",2,"4:01 - 4:30pm","Personal care","","No",
"21-97-24-76",2,"4:31 - 5:00pm","Personal care","","No",
"21-97-24-76",2,"5:01 - 5:30pm","Care for children","","No",
"21-97-24-76",2,"5:31 - 6:00pm","Cooking","","No",
"21-97-24-76",2,"6:01 - 6:30pm","Cooking","","No",
"21-97-24-76",2,"6:31 - 7:00pm","Sleeping and resting","","No",
"21-97-24-76",2,"7:01 - 7:30pm","Social activities and hobbies","","No",
"21-97-24-76",2,"7:31 - 8:00pm","Social activities and hobbies","","No",
