interview__key,lnd_mes,lnd_mes_1,lnd01,lnd02,lnd03,lnd04,lnd08,lnd09,lnd06,lnd_ten01,lnd_ten02,lnd_ten03,lnd_ten04,lnd_ten08,lnd_ten09,lnd_ten06,lnd_07,lnd_08,lnd_08_1,lnd_09,lnd_09_1,lnd_10,lnd_11,lnd_12,lnd_13__1,lnd_13__2,lnd_13__3,lnd_13__4,lnd_13__5,lnd_13__6,lnd_13__7,lnd_13__8,lnd_13__9,lnd_13__10,lnd_13__96,lnd_13_oth,f01,f03,f04__1,f04__2,f04__3,f04__96,f04_1,f05,lnd_14,lnd_15,lnd_16,lnd_17,lnd_18,lnd_18_oth,num_plots,more_plot,more_plot_explain
"72-37-57-39","Hectares","",0,0,0,0,.16,0,1,,,,,"Communally owned",,"Communally owned","No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,4,"The same","Slight increase","No",,,"",0,"Yes","RENTALS PLOT"
"76-02-50-71","Hectares","",0,0,0,0,.16,0,0,,,,,"Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",0,"Yes","because she doesn't have farm land and wants one"
"75-53-97-04","Hectares","",3,2,0,0,.16,0,.16,"Communally owned","Communally owned",,,"Communally owned",,"Communally owned","No",,"",,"",,"unlikely","Yes","No","Yes","No","No","Yes","No","Yes","No","No","No","No",,"Yes",2,"Yes","No","No","No",,10,"Slight decrease","Massive decrease","No",,,"",1,"Yes","I want a residential plot"
"61-20-94-35","Hectares","",0,0,0,0,0,0,0,,,,,,,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,7,"The same","The same","No",,,"",0,"Yes","I want a farm land"
"33-94-27-06","Hectares","",9.800000000000001,0,0,0,.16,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"unlikely","Yes","No","Yes","Yes","Yes","No","No","Yes","No","No","No","No",,"Yes",8,"Yes","No","No","No",,0,"Massive decrease","Massive decrease","No",,,"",2,"No","I have enough"
"02-07-42-94","Hectares","",0,0,0,0,.16,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","Yes","No","No","No","Yes","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",0,"Yes","commercial plot"
"48-79-63-92","Hectares","",0,0,0,0,.1,0,0,,,,,"Communally owned",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","Yes","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",0,"Yes","commercial and crop field"
"87-31-98-00","Hectares","",0,0,0,0,.14,0,0,,,,,"Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",0,"No","she still needs to develop the plot she has and does not have enough money to do that"
"68-12-26-88","Hectares","",0,0,0,0,0,0,0,,,,,,,,"No",,"",,"",,"unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"The same","Slight increase","No",,,"",0,"Yes","To start own business"
"21-07-91-22","Hectares","",5,0,0,0,.14,0,4,"Communally owned",,,,"Communally owned",,"Communally owned","No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No",,"Yes",3,"Yes","No","No","No",,0,"Slight increase","Slight increase","No",,,"",3,"Yes","I want a residential plot"
"59-08-91-97","Hectares","",12,0,0,0,.08,0,0,"Communally owned",,,,"Communally owned",,,"Yes","Within family","","Magistrate","","No","Likely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"The same","The same","No",,,"",1,"Yes","We want another residential plot"
"15-39-44-44","Hectares","",12.5,0,0,0,.14,0,0,"Private owned with land title",,,,"Private owned with land title",,,"Yes","Government","","Village headman / chairperson","","Yes","Very likely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","The same","No",,,"",1,"Yes","she believe it will an asset or add to her savings"
"70-81-99-80","Hectares","",0,0,0,0,.04,0,.04,,,,,"Communally owned",,"Communally owned","No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","Yes","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",0,"Yes","To build more houses for the children"
"57-32-99-06","Hectares","",8,0,0,0,.16,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",2,"Yes","For business reasons, increase crop production to better my household livelihood"
"60-00-51-13","Hectares","",0,0,0,0,.17,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,18,"Slight increase","Slight increase","No",,,"",0,"Yes","to do business in the plot"
"03-72-03-14","Hectares","",1,0,0,0,0,0,0,"Communally owned",,,,,,,"Yes","Within family","","Nowhere","","No","Maybe, maybe not","Yes","No","Yes","No","No","No","No","Yes","No","No","No","No",,"Yes",1,"No","No","No","Yes",,2,"Slight decrease","Slight decrease","No",,,"",1,"Yes","For crop production"
"32-51-19-72","Hectares","",0,0,0,0,.16,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","Yes","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",0,"Yes","Residential"
"95-19-87-73","Hectares","",0,0,0,0,.16,0,0,,,,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",0,"Yes","to start a crop production business"
"09-07-28-33","Hectares","",0,0,0,0,.16,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",0,"Yes","TO BREAK FROM EXTENDED FAMILY"
"82-76-66-89","Hectares","",0,0,0,0,0,0,0,,,,,,,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,6,"The same","Slight decrease","No",,,"",0,"Yes","Because the respondent has not been allocated a plot yet."
"32-84-70-99","Hectares","",0,0,0,0,0,0,0,,,,,,,,"No",,"",,"",,"Likely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight increase","Slight increase","No",,,"",0,"Yes","For crop production and livestock keeping"
"97-60-60-10","Hectares","",0,0,0,0,.15,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,2,"Massive decrease","Massive decrease","No",,,"",0,"Yes","To build residential homes for rent"
"77-34-61-84","Hectares","",0,0,0,0,.8100000000000001,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"Yes",.9,"No","No","Yes","No",,13,"Slight increase","Slight increase","No",,,"",0,"No","They have enough for now.."
"51-45-20-69","Hectares","",0,0,0,0,.16,0,12,,,,,"Communally owned",,"Communally owned","No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","Slight increase","No",,,"",1,"Yes","REAL ESTATE"
"56-62-79-46","Hectares","",.001,0,0,0,.12,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,19,"Slight decrease","Massive decrease","No",,,"",0,"Yes","because she doesn't have farm land"
"11-13-66-94","Hectares","",0,0,0,0,.12,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Likely","No",,,,,,,,,,,,,"No",,,,,,,3,"The same","The same","No",,,"",0,"Yes","to provider the children"
"15-09-86-52","Hectares","",0,0,0,0,.06,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes",2,"No","No","Yes","No",,3,"Slight decrease","Massive decrease","No",,,"",0,"Yes","To build rental houses for income"
"91-02-01-07","Hectares","",0,0,0,0,0,0,0,,,,,,,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",0,"Yes","For business,  maintenance of Refrigeration"
"38-98-52-39","Hectares","",.01,0,0,0,.16,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","Slight decrease","No",,,"",0,"Yes","they don't have a farm land"
"91-79-46-21","Hectares","",0,0,0,0,0,0,.16,,,,,,,"Private owned with land title","No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes",5,"No","No","Yes","No",,0,"Slight decrease","Massive decrease","No",,,"",0,"Yes","Residential"
"09-72-08-00","Hectares","",0,0,0,0,.12,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,8,"Slight increase","The same","No",,,"",0,"Yes","to have one for the children"
"25-52-14-98","Hectares","",0,0,0,0,.1,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,7,"Massive increase","Massive increase","No",,,"",0,"Yes","Crop production"
"54-44-91-10","Hectares","",0,0,0,0,.16,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"Yes",.01,"No","No","Yes","No",,10,"Slight decrease","Massive decrease","No",,,"",0,"Yes","For crop farming"
"76-65-29-85","Hectares","",0,0,0,0,.045,0,0,,,,,"Private owned with land title",,,"Yes","Other individuals","","Village headman / chairperson","","No","Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive increase","The same","No",,,"",0,"Yes","To start a crop production"
"02-98-88-27","Hectares","",0,0,0,0,.16,0,0,,,,,"Leased/rented",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","Slight increase","No",,,"",0,"Yes","PERSONAL RESIDENCIAL"
"94-29-79-85","Hectares","",2,2,0,0,.16,0,0,"Communally owned","Communally owned",,,"Communally owned",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"Yes",2,"Yes","No","No","No",,10,"The same","The same","No",,,"",1,"Yes","I want a bigger land for crop production"
"73-36-17-40","Hectares","",0,0,0,0,.16,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,5,"Slight decrease","The same","No",,,"",0,"No","NO FINANCES TO BUILD ANOTHER HOUSE"
"42-46-38-01","Hectares","",0,0,0,0,.14,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,2,"Slight decrease","The same","No",,,"",0,"Yes","to avoid paying rent stay at own place"
"73-70-95-80","Hectares","",0,0,0,0,0,0,0,,,,,,,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,1,"Slight increase","Slight increase","No",,,"",0,"Yes","Residential"
"72-84-79-72","Hectares","",0,0,0,0,0,0,0,,,,,,,,"Yes","Other individuals","","Nowhere","","No","Maybe, maybe not","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"The same","The same","No",,,"",0,"Yes","For building construction"
"65-38-87-54","Hectares","",0,0,0,0,.16,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No",,"No",,,,,,,5,"Massive decrease","Massive decrease","No",,,"",0,"Yes","To build residential homes"
"94-91-03-07","Hectares","",2,0,0,0,.05,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes",.2,"No","No","No","Yes",,11,"Slight increase","The same","No",,,"",1,"Yes","Residential Rental"
"43-00-27-37","Hectares","",0,0,0,40,.1,0,0,,,,"Communally owned","Communally owned",,,"No",,"",,"",,"unlikely","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No",,"No",,,,,,,200,"Slight increase","Massive increase","No",,,"",1,"Yes","I want farm for crop and livestock production"
"97-63-44-51","Hectares","",3,0,0,0,.16,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","Yes","No","No","No","Yes","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",0,"Yes","commercial"
"13-97-69-06","Hectares","",1.5,0,0,0,1.1449,0,0,"Co-share/ co-farming",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes",.28,"No","No","Yes","No",,0,"Slight decrease","Massive decrease","No",,,"",1,"Yes","Residential Rental property"
"64-91-38-41","Hectares","",0,0,0,0,0,0,0,,,,,,,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",0,"Yes","For Building construction"
"81-33-83-30","Hectares","",4,.5,2,0,.16,0,0,"Private owned with land title","Private owned with land title","Private owned with land title",,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","The same","No",,,"",1,"Yes","I want a plot in Kasane to be close to resources"
"19-42-84-15","Hectares","",0,0,0,0,.0875,0,0,,,,,"Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,20,"Slight decrease","Slight decrease","No",,,"",0,"Yes","Because they want to engage in crop production and do not have farming land"
"13-49-27-25","Hectares","",0,0,0,0,.12,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","Yes","No","No","No","Yes","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",0,"Yes","residential"
"08-12-43-59","Hectares","",0,0,0,0,.12,0,0,,,,,"Communally owned",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",0,"Yes","urban areas plot"
"82-85-64-69","Hectares","",0,0,0,0,.12,0,0,,,,,"Communally owned",,,"No",,"",,"",,"unlikely","Yes","No","Yes","No","No","No","No","Yes","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",0,"Yes","residential"
"22-02-04-35","Hectares","",1,0,1,0,.14,0,0,"Communally owned",,"Communally owned",,"Communally owned",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","Yes","No","Yes","No","No","No","No",,"No",,,,,,,10,"Massive decrease","Massive decrease","No",,,"",1,"Yes","To build residential homes for rent"
"00-91-45-36","Hectares","",0,0,0,0,.12,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","The same","No",,,"",0,"Yes","ploughing field"
"11-05-72-97","Hectares","",0,0,0,0,.16,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No",,"No",,,,,,,20,"Massive decrease","Massive decrease","No",,,"",0,"Yes","To build residential homes"
"16-99-02-10","Hectares","",0,0,0,0,.16,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,10,"The same","Slight increase","No",,,"",0,"Yes","REAL ESTATE BUSINESS"
"31-99-53-07","Hectares","",.2,0,0,0,.12,0,0,"Co-share/ co-farming",,,,"Private owned with land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,20,"Slight decrease","Slight decrease","No",,,"",0,"No","She has already applied for many plots"
"48-93-31-20","Hectares","",2,0,0,0,.03,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight increase","Slight increase","No",,,"",3,"Yes","Crop production business"
"87-13-21-98","Hectares","",0,0,0,0,.1,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes",6,"No","No","Yes","No",,5,"Massive decrease","Slight increase","No",,,"",0,"Yes","Business"
"55-27-15-85","Hectares","",0,0,0,0,.16,0,5,,,,,"Communally owned",,"Communally owned","No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"The same","Slight increase","No",,,"",1,"Yes","REAL ESTATE"
"59-41-96-68","Hectares","",12,0,0,0,.3,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"Yes",12,"Yes","No","No","No",,0,"Slight increase","Slight decrease","No",,,"",5,"Yes","For building construction and rental"
"22-18-88-41","Hectares","",0,0,0,0,.14,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,15,"Slight increase","Slight increase","No",,,"",0,"Yes","I want a farmland to do crop farming"
"24-64-78-21","Hectares","",10,0,0,0,.16,0,0,"Co-share/ co-farming",,,,"Private owned with land title",,,"No",,"",,"",,"unlikely","Yes","No","No","No","No","No","No","No","No","No","No","Yes",,"Yes",.5,"Yes","No","No","No",,0,"Slight decrease","Slight decrease","No",,,"",1,"Yes","To stay near their children and prepare some inheritance for them."
"86-04-16-80","Hectares","",0,0,0,0,.4,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,5,"Slight decrease","Slight decrease","No",,,"",2,"Yes","For building construction and rental"
"92-49-74-52","Hectares","",0,0,0,0,.16,0,12,,,,,"Private owned with land title",,"Private owned with land title","No",,"",,"",,"unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight increase","The same","No",,,"",1,"Yes","Residential"
"24-72-61-31","Hectares","",12.5,0,0,0,.49,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,6,"Slight increase","Slight increase","No",,,"",1,"Yes","I want to start a business"
"04-92-41-49","Hectares","",0,0,0,0,.12,0,0,,,,,"Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",0,"Yes","ploughing fields"
"10-43-22-87","Hectares","",0,0,0,0,.16,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,2,"Massive increase","The same","No",,,"",0,"Yes","To have another plot for the children"
"32-83-01-09","Hectares","",0,0,0,0,.16,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"Yes",.1,"No","No","No","Yes",,0,"The same","Slight increase","Yes",1300,"Private individual/Money lender","",0,"Yes","Start farming"
"79-05-50-27","Hectares","",0,0,0,0,0,0,0,,,,,,,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,1,"Massive decrease","Massive decrease","No",,,"",0,"Yes","To build residential homes"
"27-16-23-86","Hectares","",15,0,0,0,0,0,0,"Communally owned",,,,,,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"The same","Slight increase","No",,,"",1,"Yes","For Crop production"
"12-61-67-91","Hectares","",0,0,0,0,.12,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","Yes","No","No","No","Yes","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",0,"Yes","residential"
"58-55-75-07","Hectares","",0,0,0,0,.08,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes",.16,"No","No","Yes","No",,0,"Slight decrease","Massive decrease","No",,,"",0,"Yes","Residential plot so that the current one would be for rental only"
"00-06-72-58","Hectares","",0,0,0,0,.16,0,500,,,,,"Communally owned",,"Communally owned","Yes","Within family","","Clan / Elder","","No","Very likely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"The same","Slight increase","No",,,"",1,"No","I HAVE ENOUGH LAND"
"45-71-57-97","Hectares","",0,0,0,0,.075,0,0,,,,,"Communally owned",,,"No",,"",,"",,"unlikely","Yes","No","Yes","Yes","No","No","No","Yes","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",0,"Yes","ploughing field"
"18-81-00-96","Hectares","",0,0,0,0,.16,0,0,,,,,"Private owned with land title",,,"Yes","Other individuals","","Village headman / chairperson","","Yes","Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,1,"Slight decrease","Massive increase","No",,,"",0,"Yes","Multi-residential & for my family"
"09-79-14-71","Hectares","",6,0,0,0,.12,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","Yes","No","Yes","No","Yes","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",0,"Yes","residential"
"71-80-89-34","Hectares","",.018,.003,0,0,0,0,0,"Private owned with land title","Private owned with land title",,,,,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"Yes",.3,"Yes","No","No","No",,15,"Slight decrease","Massive decrease","No",,,"",0,"Yes","To start own nursery/garden and move it away from residential plot"
"05-16-40-57","Hectares","",4,0,0,0,.0875,0,.16,"Communally owned",,,,"Communally owned",,"Communally owned","No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes",3,"Yes","No","No","No",,15,"Slight increase","Massive increase","No",,,"",1,"Yes","I want a residential plot"
"11-65-24-94","Hectares","",212,0,0,0,.1,0,.16,"Private owned with land title",,,,"Private owned with land title",,"Private owned with land title","Yes","Within family","","Village headman / chairperson","","Yes","unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive increase","Massive increase","No",,,"",2,"Yes","crop production business"
"55-44-38-36","Hectares","",25,55,0,0,.12,0,0,"Private owned with land title","Private owned with land title",,,"Private owned with land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,7,"Massive increase","Massive increase","No",,,"",1,"Yes","Commercial plot for crop production"
"84-73-72-31","Hectares","",3,0,0,0,.13,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,9,"Massive increase","Massive increase","No",,,"",1,"Yes","to build rental houses"
"37-03-14-78","Hectares","",2.5,2.5,0,0,.343,0,0,"Private owned with land title","Private owned with land title",,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,2,"Slight increase","Slight decrease","No",,,"",1,"No","I can not afford  another one plus there is a one plot person policy in place in Botswana"
"77-78-34-26","Hectares","",0,0,0,0,.16,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive increase","Massive increase","No",,,"",0,"Yes","crop production"
"92-09-46-86","Hectares","",5,0,0,0,.16,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"Yes",.18,"No","No","Yes","No",,15,"Slight increase","The same","No",,,"",1,"Yes","Residential Rental"
"27-55-59-32","Hectares","",0,0,0,0,.14,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,30,"Slight increase","Massive increase","No",,,"",0,"Yes","I want a farmland"
"65-23-07-01","Hectares","",0,0,0,0,.16,0,0,,,,,"Co-share/ co-farming",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes",2,"No","No","Yes","No",,0,"Slight increase","Massive decrease","No",,,"",0,"Yes","To give to one of my children"
"79-30-25-19","Hectares","",0,0,0,0,.16,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"The same","Slight increase","No",,,"",0,"Yes","TO MOVE OUT OF THE EXTENDED FAMILY PLOT"
"75-18-13-88","Hectares","",0,0,0,0,.16,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","Yes","No","Yes","No","No","No","No",,"No",,,,,,,0,"Slight increase","Slight increase","No",,,"",0,"Yes","For crop farming"
"40-16-04-38","Hectares","",3,1,.5,.5,.16,.16,0,"Communally owned","Communally owned","Communally owned","Communally owned","Communally owned","Communally owned",,"Yes","Within family","","Other (please specify)","DEPARTMENT OF LANDS ALLOCATION","Yes","Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes",3,"Yes","No","No","No",,0,"Slight decrease","Slight increase","No",,,"",1,"Yes","FOR CROP PRODUCTION"
"49-34-25-75","Hectares","",0,0,0,0,.16,0,0,,,,,"Communally owned",,,"Yes","Within family","","Magistrate","","Yes","Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,10,"Slight decrease","Slight increase","No",,,"",1,"No","I THE RESPONDENT STATED THAT THEY SHE HAS ENOUGH FROM PARENTS"
"02-31-03-32","Hectares","",.075,0,0,0,.12,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Likely","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No",,"No",,,,,,,10,"Slight increase","Slight increase","No",,,"",0,"Yes","I want a business plot"
"88-23-45-95","Hectares","",4,0,0,0,.12,0,0,"Communally owned",,,,"Communally owned",,,"Yes","Within family","","Village headman / chairperson","","Yes","unlikely","No",,,,,,,,,,,,,"No",,,,,,,15,"The same","Slight decrease","No",,,"",1,"No","because it is now hard to be allocated land when you already have a plot"
"92-15-40-92","Hectares","",0,0,0,0,.15,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,3,"Slight increase","Slight decrease","No",,,"",0,"Yes","to make business in the additional plot"
"06-55-62-53","Hectares","",0,0,0,0,.13,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"Yes",.14,"No","No","Yes","No",,2,"Slight decrease","Massive decrease","No",,,"",0,"Yes","To have their own cropland."
"57-74-77-03","Hectares","",0,0,0,0,.04,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No",,"No",,,,,,,5,"Massive decrease","Massive decrease","No",,,"",0,"Yes","To plant crops"
"28-44-25-15","Hectares","",12,0,0,0,.16,0,0,"Private owned with land title",,,,"Private owned with land title",,,"Yes","Other individuals","","Other (please specify)","land board","No","Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,4,"Slight decrease","Slight increase","No",,,"",1,"Yes","to have an additional plot in a place she wants ."
"90-03-82-22","Hectares","",0,0,0,0,.16,0,0,,,,,"Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,10,"Slight increase","Slight increase","No",,,"",0,"Yes","For crop production"
