interview__key,r_forset_product__id,fstqty,fstpdt_unt,fstpdt_unt_oth,fstpdt_sl,fstpdt_slqty,fstpdt_slunit,fstpdt_slunit_oth,fstpdt_slpssd,fstpdt_slprc,fstpdt_exp,fstpdt_expamt,fstpdt_ch,fstpdt_ch2,f027,f028
"30-84-56-78","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","The same","","forest becomes residential"
"30-84-56-78","Wild fruits",1,"Basins","","No",,,"",,,"No",,"Massive increase","Massive increase","they are seasonal so they take time to replenish",""
"25-36-49-99","Wild fruits",2,"Basins","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Unreliable rainfall"
"95-91-52-45","Firewood",2,"Wheelbarrow","","Yes",300,"Wheelbarrow","","Yes",300,"No",,"Slight decrease","Massive decrease","","Wild animals are increasing. so there us competition between humans and wildfire"
"25-55-41-68","Firewood",50,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"16-89-26-77","Firewood",1,"Other (please specify)","1 load of a truck (dyna)","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Weather condition (climate change)"
"32-98-78-03","Firewood",1,"Other (please specify)","1 load of a car (dyna)","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Wild animals break trees"
"32-98-78-03","Mushrooms",1,"Kilograms","","No",,,"",,,"No",,"Massive increase","Massive increase","Availability of water",""
"76-60-63-85","Firewood",1,"Wheelbarrow","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Climate change"
"56-53-87-19","Firewood",1,"Other (please specify)","load of a  small truck","No",,,"",,,"No",,"Slight decrease","The same","","When you cut down one tree another one grows back"
"56-53-87-19","Sand, stone, mud",1,"Other (please specify)","1 wheelbarrow","No",,,"",,,"No",,"The same","Slight decrease","",""
"25-00-79-64","Firewood",10,"Wheelbarrow","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","too much harvesting and usage"
"49-47-26-23","Firewood",4,"Wheelbarrow","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","high usage"
"02-25-80-90","Firewood",5,"Kilograms","","No",,,"",,,"No",,"Massive increase","Slight decrease","We are exposed to a bushy area",""
"02-25-80-90","Sand, stone, mud",1,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"41-03-53-12","Firewood",1,"Other (please specify)","1 load of a small truck","No",,,"",,,"No",,"Slight decrease","Massive decrease","","the land is being allocated so many trees are cut down and none planted back"
"09-25-62-80","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Because alot of kand is used for parks and fenced to keep wild animals away from, people"
"46-89-61-94","Firewood",7,"Wheelbarrow","","No",,,"",,,"No",,"Massive decrease","Slight decrease","","Unavailability of transport"
"36-57-98-87","Firewood",10,"2kg packet","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","It's distant to where one can harvest firewood, since  there are many developments"
"93-61-95-87","Firewood",1,"Tonnes","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Used a lot in funerals,and weddings."
"93-61-95-87","Sand, stone, mud",2,"Tonnes","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Used by a lot of people, construction of buildings,roads.."
"72-10-49-63","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Massive decrease","many projects on going cutting and availing of firewood",""
"72-10-49-63","Wild fruits",1,"Basins","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","climate change"
"65-98-70-74","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Cooking and heating water for bathing"
"71-09-05-63","Firewood",15,"Wheelbarrow","","No",,,"",,,"No",,"Slight increase","Slight decrease","Increased number of elephants-they eat and defecate the same seeds at the same time planting them.",""
"71-09-05-63","Sand, stone, mud",3,"Tonnes","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Increased use for for buildings purposes."
"71-09-05-63","Medicinal plants",100,"Grams","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","They do not use the right mechanisms of harvesting the trees."
"81-05-32-56","Firewood",2,"Wheelbarrow","","No",,,"",,,"No",,"Massive increase","Massive decrease","There were less developments and less regulations",""
"81-05-32-56","Wild fruits",1,"2kg packet","","No",,,"",,,"No",,"The same","Slight decrease","",""
"30-09-94-93","Firewood",50,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"30-09-94-93","Sand, stone, mud",4,"Tonnes","","No",,,"",,,"No",,"The same","The same","",""
"85-23-91-16","Firewood",5,"Wheelbarrow","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Wildlife cause destruction"
"53-06-23-41","Firewood",1,"Wheelbarrow","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","too much harvesting for home usage"
"43-14-97-16","Firewood",1,"Other (please specify)","1 load of car","No",,,"",,,"Yes",600,"Massive increase","Massive increase","Less trees",""
"49-90-63-33","Firewood",2,"Tonnes","","No",,,"",,,"No",,"The same","The same","",""
"68-84-82-12","Firewood",1,"Other (please specify)","Van","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Many people harvesting"
"68-84-82-12","Wild fruits",5,"Kilograms","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Destruction by elephants"
"86-16-04-54","Sand, stone, mud",1,"Tonnes","","No",,,"",,,"Yes",200,"The same","Slight decrease","",""
"54-69-26-46","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Slight increase","We buy so fireworks is always available and there are a lot of people selling",""
"22-90-51-93","Firewood",40,"Tonnes","","No",,,"",,,"Yes",2000,"Massive decrease","Massive decrease","","overharvesting"
"22-90-51-93","Sand, stone, mud",120,"Tonnes","","Yes",120,"Tonnes","","No",8000,"Yes",4000,"The same","The same","",""
"22-90-51-93","Wild fruits",5,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"20-52-90-88","Firewood",2,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"35-31-07-84","Firewood",1,"Tonnes","","No",,,"",,,"Yes",450,"Massive decrease","Massive decrease","","More people are cutting down trees for firewood"
"09-47-23-08","Firewood",3,"Tonnes","","No",,,"",,,"Yes",500,"The same","Slight decrease","",""
"03-49-16-10","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"65-48-87-48","Firewood",2,"Wheelbarrow","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","high usage"
"54-94-74-75","Firewood",1,"Wheelbarrow","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","More residential plots"
"54-94-74-75","Medicinal plants",200,"Grams","","No",,,"",,,"No",,"The same","The same","",""
"70-40-01-04","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"70-40-01-04","Wild fruits",1,"10kg bag","","No",,,"",,,"No",,"The same","The same","",""
"70-40-01-04","Tea leaves",5,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"33-37-06-20","Firewood",1,"Tonnes","","No",,,"",,,"No",,"The same","Slight decrease","",""
"11-89-65-58","Firewood",200,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"86-01-74-97","Firewood",1,"Wheelbarrow","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","More people harvest for cooking"
"18-63-27-64","Firewood",1,"Tonnes","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","high usage"
"00-01-02-02","Firewood",300,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"69-53-29-77","Firewood",1,"Wheelbarrow","","No",,,"",,,"Yes",800,"Slight decrease","Massive decrease","","Overharvest of firewood"
"69-53-29-77","Sand, stone, mud",20,"100 kg bag","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","More people are fetching sand"
"38-36-87-54","Firewood",36,"Wheelbarrow","","No",,,"",,,"No",,"Massive decrease","The same","","overharvesting"
"62-05-75-13","Firewood",5,"Wheelbarrow","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","high usage"
"36-43-41-97","Firewood",15,"2kg packet","","No",,,"",,,"No",,"Slight increase","Slight decrease","Due to the increase of wild animals people, less people will attempt to go harvest firewood",""
"33-44-32-83","Sand, stone, mud",1,"Other (please specify)","Load of a van","No",,,"",,,"No",,"The same","Slight decrease","",""
"39-65-48-99","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"07-73-56-26","Firewood",1,"Other (please specify)","truck load","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Excessive harvesting of Firewood"
"07-73-56-26","Sand, stone, mud",2,"Other (please specify)","truck loads","No",,,"",,,"No",,"The same","The same","",""
"07-73-56-26","Wild fruits",5,"Kilograms","","No",,,"",,,"No",,"The same","Massive increase","",""
"00-16-25-60","Firewood",1,"Tonnes","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","More people harvest for cooking"
"81-06-64-01","Firewood",4,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","alot of people are now fetching firewood for selling and also there are alot of fenced areas for wildlife"
"85-48-53-30","Firewood",2,"Tonnes","","No",,,"",,,"No",,"The same","The same","",""
"85-48-53-30","Wild fruits",1,"10kg bag","","No",,,"",,,"No",,"The same","The same","",""
"61-17-81-33","Firewood",10,"Wheelbarrow","","No",,,"",,,"No",,"Slight decrease","The same","","high usage of firewood"
"61-17-81-33","Wild fruits",5,"10kg bag","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","weather conditions and too much harvesting"
"70-67-46-48","Firewood",6,"Tonnes","","No",,,"",,,"Yes",1800,"The same","Massive decrease","",""
"70-67-46-48","Small game (warthog, duiker, turtle, wild birds)",1,"25kg bag","","No",,,"",,,"No",,"The same","The same","",""
"08-84-58-33","Firewood",1,"Wheelbarrow","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","high harvesting"
"17-96-77-43","Firewood",6,"Bunches","","No",,,"",,,"No",,"The same","Massive decrease","",""
"05-74-99-19","Firewood",1,"Wheelbarrow","","No",,,"",,,"Yes",50,"The same","Slight decrease","",""
"58-76-16-53","Firewood",1,"Tonnes","","No",,,"",,,"Yes",300,"The same","The same","",""
"11-82-86-61","Firewood",3,"Tonnes","","No",,,"",,,"Yes",200,"Slight decrease","Slight decrease","","Locations where there were no residential plots have now been allocated to people therefore firewood will reduce overtime."
"03-50-12-90","Firewood",400,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"81-28-91-79","Firewood",1,"Wheelbarrow","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","We travel a long distance to reach were there's firewood"
"87-17-87-24","Firewood",400,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"98-37-88-19","Firewood",1,"Wheelbarrow","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Wild animals break down trees"
"19-43-58-99","Firewood",2,"Wheelbarrow","","No",,,"",,,"No",,"The same","Slight increase","",""
"85-30-41-56","Firewood",1,"Other (please specify)","1 load of a van","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Short term permits to fetch firewood"
"85-30-41-56","Timber or poles",1,"Other (please specify)","1 load of a van","No",,,"",,,"No",,"The same","The same","",""
"37-97-45-71","Firewood",5,"Wheelbarrow","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","high usage in households"
"07-52-39-57","Firewood",5,"Wheelbarrow","","Yes",3,"Wheelbarrow","","No",150,"No",,"The same","The same","",""
"07-52-39-57","Wild fruits",3,"Basins","","No",,,"",,,"No",,"Slight decrease","Slight increase","","Weather changes"
"80-35-75-14","Firewood",15,"Tonnes","","No",,,"",,,"Yes",2000,"The same","The same","",""
"80-35-75-14","Wild fruits",11,"50 kg bag","","Yes",10,"50 kg bag","","No",150,"Yes",500,"Slight decrease","Slight decrease","","The rain was not enough"
"80-35-75-14","Small game (warthog, duiker, turtle, wild birds)",1,"25kg bag","","No",,,"",,,"No",,"Slight decrease","The same","","availability of sorghum in people's field determine the availability of wild birds so for past 12 months low rain was experienced therefore, lee"
"94-41-84-42","Firewood",25,"Wheelbarrow","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Many people are fetching firewood in this area"
"94-41-84-42","Medicinal plants",2,"Kilograms","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Unreliable rainfall"
"19-67-63-11","Firewood",100,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"03-38-35-14","Firewood",2,"Other (please specify)","load of a van","No",,,"",,,"No",,"The same","The same","",""
"09-06-20-19","Firewood",2,"Wheelbarrow","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","high usage"
"67-87-75-21","Firewood",1,"Wheelbarrow","","No",,,"",,,"No",,"Massive increase","Massive decrease","proximity to where we harvest is getting distant by the year",""
"67-87-75-21","Wild fruits",30,"Grams","","No",,,"",,,"No",,"Massive increase","Massive decrease","clearance of vegetation due to land preparation for farm is on the rise",""
"67-87-75-21","Medicinal plants",3,"Grams","","No",,,"",,,"No",,"Massive increase","Slight decrease","Clearance of vegetation for farms",""
"53-81-28-44","Firewood",2,"Tonnes","","No",,,"",,,"No",,"The same","Slight decrease","",""
"69-29-47-18","Firewood",50,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"22-59-76-95","Firewood",5,"Kilograms","","No",,,"",,,"No",,"Massive increase","Massive decrease","There are a lot of people who harvest firewood in large quantities for commercial use",""
"87-80-21-51","Firewood",5,"Tonnes","","No",,,"",,,"Yes",900,"Slight decrease","Slight increase","","More people will be building therefore more land will have to be cleared."
"21-25-86-78","Firewood",2,"Tonnes","","No",,,"",,,"Yes",200,"The same","Slight decrease","",""
"28-99-62-67","Firewood",1,"Tonnes","","No",,,"",,,"No",,"The same","The same","",""
"14-08-31-40","Firewood",100,"Kilograms","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Elephants destroy most of the trees thus reducing the numbers."
"43-12-71-52","Firewood",1,"Tonnes","","No",,,"",,,"No",,"The same","Slight increase","",""
