interview__key,road_1,road_2,road_3__1,road_3__2,road_3__3,road_3__4,road_3__5,road_3__6,road_3__7,road_3__8,road_3_oth,road_6,road_7,road_8,road_9,road_10,road_11__1,road_11__2,road_11__3,road_11__96,road_11_oth,road_12__1,road_12__2,road_12__3,road_12__4,road_12__5,road_12__6,road_12__7,road_12__96,road_12_oth,road_13,road_14__1,road_14__2,road_14__3,road_14__4,road_14__5,road_14__96,road_14_oth
"05-04-82-73","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"03-81-35-88","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"87-65-62-49","None of these","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"95-74-95-07","Tarmac road","Well passable","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",,4,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"51-31-85-01","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"51-50-93-70","Dirt road/ bush road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"43-24-35-84","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","No","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"89-88-34-15","Murram/ gravel road","Well passable","Yes","No","No","No","Yes","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"14-85-25-58","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"46-82-10-07","Murram/ gravel road","Well passable","Yes","No","No","No","Yes","No","No","No",,4,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"80-79-44-48","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",,1,"Yes","No",,"No",,,,,,"Yes","No","No","No","No","No","No","No",,"No","No","No","No","Yes","No","No",
"86-55-30-87","Dirt road/ bush road","Almost not passable","Yes","Yes","No","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"95-51-95-92","Dirt road/ bush road","Well passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"89-51-80-40","Tarmac road","Very well passable, in both rainy and dry season","No","No","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"80-53-41-39","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"59-60-43-57","None of these","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"87-22-49-94","Murram/ gravel road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"98-98-98-22","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","No","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"19-11-80-87","Tarmac road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"02-55-85-64","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","Yes","No","No","No",,7,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"61-35-56-51","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"57-52-43-19","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"39-14-69-76","Tarmac road","Well passable","Yes","No","Yes","No","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"72-36-49-36","Dirt road/ bush road","Well passable","Yes","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","Yes","No","No",
"80-82-49-42","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"47-81-87-67","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,3,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","Yes","No",,,"No","No","No","No","Yes","No",
"55-33-21-42","Murram/ gravel road","Well passable","Yes","No","No","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"42-50-27-40","None of these","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"74-79-87-37","Dirt road/ bush road","Well passable","Yes","Yes","Yes","Yes","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"32-64-27-45","Murram/ gravel road","Almost not passable","No","No","No","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"43-28-98-57","Murram/ gravel road","Well passable","No","No","No","Yes","Yes","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"28-12-52-92","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"98-31-37-04","None of these","Well passable","Yes","No","Yes","Yes","Yes","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"50-46-09-53","Murram/ gravel road","Well passable","Yes","No","No","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"48-80-48-31","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"59-69-31-11","Tarmac road","Well passable","Yes","No","Yes","Yes","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"68-17-57-15","None of these","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"65-67-13-71","Tarmac road","Well passable","Yes","No","No","Yes","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"14-98-70-62","Tarmac road","Well passable","No","Yes","Yes","No","Yes","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"25-90-19-11","None of these","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"45-83-41-38","Murram/ gravel road","Well passable","Yes","No","No","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"95-39-93-93","Dirt road/ bush road","Well passable","Yes","Yes","No","Yes","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"61-12-40-36","Dirt road/ bush road","Well passable","Yes","No","No","No","Yes","Yes","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"11-71-40-81","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,8,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"36-42-18-14","None of these","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,4,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"19-03-38-46","Murram/ gravel road","Well passable","Yes","No","Yes","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"92-48-70-16","Murram/ gravel road","Well passable","No","No","No","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"34-14-49-72","Dirt road/ bush road","Well passable","Yes","No","Yes","Yes","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"22-89-40-33","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"37-39-45-84","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","No","No","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"98-85-46-77","Murram/ gravel road","Well passable","Yes","Yes","No","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"80-21-91-02","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"22-74-67-59","Tarmac road","Only passable with certain vehicles/ at certain times","No","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"88-01-88-32","Dirt road/ bush road","Well passable","Yes","Yes","Yes","Yes","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"98-88-56-41","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","Yes","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"84-73-38-30","Murram/ gravel road","Well passable","Yes","No","Yes","Yes","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"93-79-44-00","Tarmac road","Well passable","Yes","No","Yes","Yes","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"26-07-22-36","Murram/ gravel road","Well passable","Yes","No","No","No","Yes","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"55-76-99-68","Dirt road/ bush road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"38-33-66-67","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","Yes","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","Yes","No","No",
"16-65-54-37","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"Yes","No","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"20-77-43-56","Murram/ gravel road","Well passable","Yes","No","No","Yes","Yes","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"08-12-15-69","Murram/ gravel road","Almost not passable","Yes","No","No","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"43-73-48-25","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"86-00-77-05","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"Yes","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No",
"04-04-14-28","Dirt road/ bush road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"06-32-06-25","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"91-35-74-95","Dirt road/ bush road","Almost not passable","Yes","Yes","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"87-84-09-54","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"62-23-61-37","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"51-67-29-73","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"93-42-86-13","Dirt road/ bush road","Almost not passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"31-42-54-99","Murram/ gravel road","Almost not passable","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"40-00-25-74","Tarmac road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"32-73-63-74","Dirt road/ bush road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"16-86-88-22","Murram/ gravel road","Well passable","Yes","No","Yes","Yes","Yes","No","No","No",,0,"Yes","No",,"No",,,,,,"No","Yes","Yes","No","No","No","No","No",,"No","No","No","No","No","No","Yes",
"64-46-66-46","Murram/ gravel road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"50-30-92-60","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"24-09-68-36","Tarmac road","Well passable","Yes","Yes","No","No","Yes","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"42-32-41-18","Dirt road/ bush road","Well passable","Yes","No","Yes","No","Yes","No","Yes","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"29-79-40-11","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"60-57-49-31","Tarmac road","Very well passable, in both rainy and dry season","No","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"60-10-68-48","Murram/ gravel road","Well passable","Yes","No","Yes","No","Yes","No","Yes","No",,1,"Yes","No",,"No",,,,,,"Yes","No","No","No","No","No","No","No",,"No","No","No","No","Yes","No","No",
"35-24-82-24","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","No","Yes","Yes","Yes","No","No",,12,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","Yes",
"94-16-94-83","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","Yes","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","Yes","No","No","No",
"93-01-93-75","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","No","Yes","Yes","Yes","No","No","No",,5,"Yes","Yes","Yes","No",,,,,,"No","No","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"25-76-97-37","Murram/ gravel road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"37-86-89-16","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"59-63-12-34","Tarmac road","Well passable","Yes","No","Yes","Yes","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"67-12-10-28","Murram/ gravel road","Well passable","Yes","No","Yes","Yes","No","No","No","No",,7,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"25-90-81-61","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"27-19-89-21","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"03-62-40-58","Tarmac road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"Yes","No","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"60-29-48-02","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"93-40-82-23","Murram/ gravel road","Well passable","Yes","No","No","No","Yes","Yes","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"90-39-81-40","Tarmac road","Well passable","Yes","No","No","Yes","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"26-16-19-49","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","Yes","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"29-68-82-61","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"29-03-78-72","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"54-48-29-54","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"29-79-23-67","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","Yes","Yes","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"36-91-85-86","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",,1,"Yes","Yes","Yes","Yes","Yes","No","No","No",,"Yes","No","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"33-77-00-47","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","No","No","No","No",,4,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"71-23-95-90","Murram/ gravel road","Well passable","Yes","No","Yes","No","Yes","No","Yes","No",,12,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"77-62-89-56","Dirt road/ bush road","Very well passable, in both rainy and dry season","Yes","No","Yes","Yes","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"93-71-48-41","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"08-18-22-01","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"98-07-17-87","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"23-98-05-49","Murram/ gravel road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"79-97-29-10","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"41-50-66-96","Murram/ gravel road","Well passable","Yes","No","Yes","Yes","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"06-31-05-26","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","Yes","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"25-90-09-86","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"03-91-71-73","Tarmac road","Well passable","Yes","No","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"36-45-13-48","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","Yes","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"63-11-78-96","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,15,"Yes","Yes","Yes","No",,,,,,"No","No","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"79-48-70-94","Tarmac road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"01-11-02-57","Tarmac road","Well passable","Yes","Yes","No","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"41-82-62-49","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"57-39-86-38","Murram/ gravel road","Well passable","Yes","No","No","Yes","No","No","No","No",,25,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"47-31-29-24","Tarmac road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"87-48-42-67","Dirt road/ bush road","Almost not passable","Yes","Yes","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"88-51-36-66","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"88-12-77-50","Tarmac road","Well passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,6,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"17-63-55-71","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","No","No","Yes","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"08-89-64-68","Dirt road/ bush road","Well passable","Yes","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"40-29-00-57","Murram/ gravel road","Well passable","Yes","No","No","Yes","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"86-10-11-11","Murram/ gravel road","Well passable","Yes","No","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"80-48-57-31","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"Yes","No","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"03-33-65-79","Tarmac road","Well passable","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,1,"Yes","No",,"No",,,,,,"Yes","No","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"86-28-43-28","Murram/ gravel road","Well passable","Yes","No","No","No","No","Yes","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"95-58-64-05","Murram/ gravel road","Well passable","Yes","Yes","No","No","Yes","No","No","No",,5,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","Yes","No",,,"No","No","No","No","No","Yes",
"51-45-88-78","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"90-62-42-39","Dirt road/ bush road","Well passable","Yes","No","Yes","Yes","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"71-64-26-40","Murram/ gravel road","Well passable","Yes","No","Yes","Yes","Yes","No","No","No",,5,"Yes","No",,"No",,,,,,"No","No","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"81-24-00-67","Tarmac road","Well passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"12-70-32-30","Murram/ gravel road","Well passable","Yes","No","Yes","Yes","Yes","Yes","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"82-97-70-37","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"62-46-14-70","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"71-10-70-44","Dirt road/ bush road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"72-64-30-28","Murram/ gravel road","Well passable","Yes","No","Yes","Yes","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"13-26-76-47","None of these","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"49-80-23-99","Dirt road/ bush road","Well passable","Yes","No","No","Yes","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"86-00-13-77","Murram/ gravel road","Well passable","Yes","No","Yes","Yes","Yes","No","No","No",,6,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"48-57-10-38","Dirt road/ bush road","Well passable","Yes","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"69-84-94-36","Murram/ gravel road","Well passable","Yes","No","No","Yes","Yes","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"18-54-82-39","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"72-38-29-03","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
