interview__key,r_members__id,migrant_ind,migrant_current,migrant_past,migr_itt,migr_desti,migr_desti_oth,migrant_year_first,migrant_year_recent,migrant_months_no,migrant_visit,remit_amt,remit_receiver
"00-06-72-58",3,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"00-06-72-58",4,"No",,"No","No intention to migrate",,"",,,,,,
"00-06-72-58",5,"No",,"No","No intention to migrate",,"",,,,,,
"45-71-57-97",1,"No",,"No","No intention to migrate",,"",,,,,,
"45-71-57-97",2,"No",,"No","No intention to migrate",,"",,,,,,
"45-71-57-97",3,"No",,"No","No intention to migrate",,"",,,,,,
"45-71-57-97",4,"No",,"No","No intention to migrate",,"",,,,,,
"45-71-57-97",5,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"45-71-57-97",6,"No",,"No","No intention to migrate",,"",,,,,,
"45-71-57-97",7,"No",,"No","No intention to migrate",,"",,,,,,
"45-71-57-97",8,"No",,"No","No intention to migrate",,"",,,,,,
"18-81-00-96",1,"No",,"No","No intention to migrate",,"",,,,,,
"18-81-00-96",2,"No",,"No","No intention to migrate",,"",,,,,,
"18-81-00-96",3,"No",,"No","No intention to migrate",,"",,,,,,
"18-81-00-96",4,"No",,"No","No intention to migrate",,"",,,,,,
"18-81-00-96",5,"No",,"No","No intention to migrate",,"",,,,,,
"09-79-14-71",1,"No",,"No","No intention to migrate",,"",,,,,,
"09-79-14-71",2,"No",,"No","No intention to migrate",,"",,,,,,
"71-80-89-34",1,"No",,"No","No intention to migrate",,"",,,,,,
"71-80-89-34",2,"No",,"No","No intention to migrate",,"",,,,,,
"05-16-40-57",1,"No",,"No","No intention to migrate",,"",,,,,,
"05-16-40-57",2,"No",,"No","No intention to migrate",,"",,,,,,
"05-16-40-57",3,"No",,"No","No intention to migrate",,"",,,,,,
"05-16-40-57",4,"No",,"No","No intention to migrate",,"",,,,,,
"11-65-24-94",1,"No",,"No","No intention to migrate",,"",,,,,,
"11-65-24-94",2,"No",,"No","No intention to migrate",,"",,,,,,
"11-65-24-94",3,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"55-44-38-36",1,"No",,"No","No intention to migrate",,"",,,,,,
"55-44-38-36",2,"No",,"No","No intention to migrate",,"",,,,,,
"55-44-38-36",3,"No",,"No","No intention to migrate",,"",,,,,,
"84-73-72-31",1,"No",,"No","No intention to migrate",,"",,,,,,
"84-73-72-31",2,"No",,"No","Yes permanently migrate","Outside the country","",,,,,,
"37-03-14-78",1,"No",,"No","No intention to migrate",,"",,,,,,
"37-03-14-78",2,"No",,"No","No intention to migrate",,"",,,,,,
"37-03-14-78",3,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"37-03-14-78",4,"No",,"No","No intention to migrate",,"",,,,,,
"77-78-34-26",1,"No",,"No","No intention to migrate",,"",,,,,,
"92-09-46-86",1,"No",,"No","No intention to migrate",,"",,,,,,
"92-09-46-86",2,"No",,"No","No intention to migrate",,"",,,,,,
"92-09-46-86",3,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"92-09-46-86",4,"No",,"No","No intention to migrate",,"",,,,,,
"27-55-59-32",1,"No",,"No","No intention to migrate",,"",,,,,,
"27-55-59-32",3,"No",,"No","No intention to migrate",,"",,,,,,
"65-23-07-01",1,"No",,"No","No intention to migrate",,"",,,,,,
"65-23-07-01",2,"No",,"Yes","Don’t know",,"",2020,2020,,,,
"65-23-07-01",3,"No",,"No","No intention to migrate",,"",,,,,,
"65-23-07-01",4,"No",,"No","No intention to migrate",,"",,,,,,
"79-30-25-19",1,"No",,"No","No intention to migrate",,"",,,,,,
"79-30-25-19",2,"No",,"No","Yes permanently migrate","village outside region","",,,,,,
"79-30-25-19",3,"No",,"No","No intention to migrate",,"",,,,,,
"79-30-25-19",4,"No",,"No","No intention to migrate",,"",,,,,,
"79-30-25-19",5,"No",,"No","No intention to migrate",,"",,,,,,
"75-18-13-88",1,"No",,"No","No intention to migrate",,"",,,,,,
"75-18-13-88",2,"No",,"No","No intention to migrate",,"",,,,,,
"75-18-13-88",3,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"40-16-04-38",1,"No",,"No","No intention to migrate",,"",,,,,,
"40-16-04-38",2,"No",,"No","No intention to migrate",,"",,,,,,
"40-16-04-38",3,"No",,"No","No intention to migrate",,"",,,,,,
"40-16-04-38",4,"No",,"No","No intention to migrate",,"",,,,,,
"49-34-25-75",1,"No",,"No","No intention to migrate",,"",,,,,,
"49-34-25-75",2,"No",,"No","No intention to migrate",,"",,,,,,
"49-34-25-75",3,"No",,"No","Yes permanently migrate","Capital city","",,,,,,
"49-34-25-75",4,"No",,"No","No intention to migrate",,"",,,,,,
"49-34-25-75",5,"No",,"No","Yes permanently migrate","Capital city","",,,,,,
"02-31-03-32",1,"No",,"No","No intention to migrate",,"",,,,,,
"02-31-03-32",2,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"88-23-45-95",1,"No",,"No","No intention to migrate",,"",,,,,,
"88-23-45-95",2,"No",,"No","Don’t know",,"",,,,,,
"88-23-45-95",3,"No",,"No","No intention to migrate",,"",,,,,,
"88-23-45-95",4,"No",,"No","No intention to migrate",,"",,,,,,
"92-15-40-92",1,"No",,"No","No intention to migrate",,"",,,,,,
"92-15-40-92",2,"No",,"No","No intention to migrate",,"",,,,,,
"06-55-62-53",1,"No",,"No","No intention to migrate",,"",,,,,,
"06-55-62-53",2,"Yes","No","No",,,"",2021,2022,,,,
"06-55-62-53",3,"No",,"No","No intention to migrate",,"",,,,,,
"06-55-62-53",6,"Yes","Yes","No",,,"",2023,2023,1,11,0,
"57-74-77-03",1,"No",,"No","Yes temporarily migrate","village outside region","",,,,,,
"57-74-77-03",2,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"57-74-77-03",3,"Yes","No","No",,,"",2022,2022,,,,
"28-44-25-15",1,"No",,"No","No intention to migrate",,"",,,,,,
"28-44-25-15",2,"No",,"No","No intention to migrate",,"",,,,,,
"28-44-25-15",3,"No",,"No","No intention to migrate",,"",,,,,,
"28-44-25-15",4,"No",,"No","No intention to migrate",,"",,,,,,
"28-44-25-15",5,"No",,"No","No intention to migrate",,"",,,,,,
"28-44-25-15",6,"No",,"No","No intention to migrate",,"",,,,,,
"28-44-25-15",7,"No",,"No","No intention to migrate",,"",,,,,,
"28-44-25-15",8,"No",,"No","No intention to migrate",,"",,,,,,
"28-44-25-15",9,"No",,"No","No intention to migrate",,"",,,,,,
"28-44-25-15",10,"No",,"No","No intention to migrate",,"",,,,,,
"90-03-82-22",1,"No",,"No","Yes permanently migrate","Town outside region","",,,,,,
"90-03-82-22",2,"No",,"No","No intention to migrate",,"",,,,,,
"90-03-82-22",3,"No",,"No","No intention to migrate",,"",,,,,,
"90-03-82-22",4,"No",,"No","No intention to migrate",,"",,,,,,
"90-03-82-22",6,"No",,"No","No intention to migrate",,"",,,,,,
"24-47-59-03",1,"No",,"No","No intention to migrate",,"",,,,,,
"24-47-59-03",2,"No",,"No","No intention to migrate",,"",,,,,,
"24-47-59-03",3,"No",,"No","No intention to migrate",,"",,,,,,
"23-30-88-30",1,"No",,"No","No intention to migrate",,"",,,,,,
"23-30-88-30",2,"No",,"Yes","No intention to migrate",,"",2020,2021,,,,
"72-38-90-85",1,"No",,"No","Yes permanently migrate","Town outside region","",,,,,,
"72-38-90-85",2,"No",,"No","No intention to migrate",,"",,,,,,
"72-38-90-85",3,"No",,"No","No intention to migrate",,"",,,,,,
"72-38-90-85",4,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"72-38-90-85",5,"No",,"No","No intention to migrate",,"",,,,,,
"72-38-90-85",6,"No",,"No","No intention to migrate",,"",,,,,,
"72-38-90-85",7,"No",,"No","No intention to migrate",,"",,,,,,
"76-02-43-67",1,"No",,"No","No intention to migrate",,"",,,,,,
"76-02-43-67",2,"No",,"No","No intention to migrate",,"",,,,,,
"76-02-43-67",3,"No",,"No","No intention to migrate",,"",,,,,,
"76-02-43-67",4,"No",,"No","No intention to migrate",,"",,,,,,
"76-02-43-67",5,"No",,"Yes","Yes temporarily migrate","Town outside region","",2022,2022,,,,
"76-02-43-67",6,"No",,"No","No intention to migrate",,"",,,,,,
"58-63-03-99",1,"No",,"No","Yes permanently migrate","village outside region","",,,,,,
"58-63-03-99",2,"No",,"No","Yes permanently migrate","village outside region","",,,,,,
"58-63-03-99",3,"No",,"No","No intention to migrate",,"",,,,,,
"53-04-65-79",1,"No",,"No","No intention to migrate",,"",,,,,,
"53-04-65-79",2,"No",,"No","Yes temporarily migrate","Town in region","",,,,,,
"48-16-15-04",1,"Yes","No","No",,,"",2013,2023,,,,
"85-34-28-65",1,"No",,"No","No intention to migrate",,"",,,,,,
"08-72-41-04",1,"Yes","No","No",,,"",2022,2023,,,,
"08-72-41-04",3,"Yes","No","No",,,"",2022,2023,,,,
"08-72-41-04",4,"Yes","No","No",,,"",2022,2023,,,,
"08-72-41-04",5,"No",,"No","No intention to migrate",,"",,,,,,
"48-20-18-94",1,"No",,"No","No intention to migrate",,"",,,,,,
"48-20-18-94",2,"Yes","Yes","Yes",,,"",2018,2020,10,2,0,
"48-20-18-94",3,"No",,"No","No intention to migrate",,"",,,,,,
"56-53-54-49",1,"No",,"No","No intention to migrate",,"",,,,,,
"56-53-54-49",2,"No",,"No","No intention to migrate",,"",,,,,,
"56-53-54-49",3,"No",,"No","No intention to migrate",,"",,,,,,
"01-08-40-07",2,"Yes","No","Yes",,,"",2018,2023,,,,
"01-08-40-07",3,"Yes","No","No",,,"",2018,2023,,,,
"74-08-40-24",1,"No",,"No","No intention to migrate",,"",,,,,,
"74-08-40-24",2,"No",,"No","No intention to migrate",,"",,,,,,
"14-31-43-40",1,"Yes","No","Yes",,,"",1997,2016,,,,
"14-31-43-40",2,"No",,"No","No intention to migrate",,"",,,,,,
"14-31-43-40",3,"No",,"No","No intention to migrate",,"",,,,,,
"14-31-43-40",4,"No",,"No","No intention to migrate",,"",,,,,,
"14-31-43-40",5,"No",,"No","No intention to migrate",,"",,,,,,
"14-31-43-40",6,"No",,"No","Yes temporarily migrate","Village in region","",,,,,,
"14-31-43-40",7,"No",,"No","Yes temporarily migrate","Village in region","",,,,,,
"24-80-99-00",1,"No",,"No","No intention to migrate",,"",,,,,,
"40-28-46-68",1,"No",,"No","No intention to migrate",,"",,,,,,
"40-28-46-68",2,"No",,"No","No intention to migrate",,"",,,,,,
"31-20-26-05",1,"No",,"No","No intention to migrate",,"",,,,,,
"31-20-26-05",2,"No",,"No","No intention to migrate",,"",,,,,,
"31-20-26-05",3,"No",,"No","No intention to migrate",,"",,,,,,
"37-39-15-65",1,"No",,"No","No intention to migrate",,"",,,,,,
"37-39-15-65",2,"No",,"No","Don’t know",,"",,,,,,
"37-39-15-65",3,"No",,"No","Don’t know",,"",,,,,,
"45-44-88-31",1,"No",,"Yes","No intention to migrate",,"",2004,2019,,,,
"45-44-88-31",2,"No",,"No","Yes temporarily migrate","village outside region","",,,,,,
"45-44-88-31",3,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"45-44-88-31",4,"No",,"No","No intention to migrate",,"",,,,,,
"45-44-88-31",5,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"45-44-88-31",6,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"45-44-88-31",7,"No",,"No","No intention to migrate",,"",,,,,,
"45-44-88-31",8,"No",,"No","No intention to migrate",,"",,,,,,
"91-91-62-09",1,"Yes","No","No",,,"",2001,2023,,,,
"91-91-62-09",2,"Yes","No","No",,,"",2000,2023,,,,
"91-91-62-09",3,"No",,"No","No intention to migrate",,"",,,,,,
"91-91-62-09",4,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"91-91-62-09",5,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"88-82-89-39",1,"No",,"No","No intention to migrate",,"",,,,,,
"88-82-89-39",2,"No",,"No","No intention to migrate",,"",,,,,,
"88-82-89-39",3,"No",,"No","No intention to migrate",,"",,,,,,
"88-82-89-39",4,"No",,"No","No intention to migrate",,"",,,,,,
"79-34-34-89",1,"No",,"No","No intention to migrate",,"",,,,,,
"79-34-34-89",2,"No",,"No","No intention to migrate",,"",,,,,,
"79-34-34-89",3,"No",,"No","No intention to migrate",,"",,,,,,
"79-34-34-89",4,"No",,"No","No intention to migrate",,"",,,,,,
"79-34-34-89",5,"No",,"No","No intention to migrate",,"",,,,,,
"07-03-46-78",1,"No",,"No","No intention to migrate",,"",,,,,,
"07-03-46-78",2,"No",,"No","No intention to migrate",,"",,,,,,
"07-03-46-78",5,"No",,"No","No intention to migrate",,"",,,,,,
"52-55-71-22",1,"No",,"No","No intention to migrate",,"",,,,,,
"52-55-71-22",2,"No",,"No","No intention to migrate",,"",,,,,,
"52-55-71-22",3,"No",,"No","No intention to migrate",,"",,,,,,
"52-55-71-22",4,"No",,"No","No intention to migrate",,"",,,,,,
"42-79-46-81",1,"No",,"No","No intention to migrate",,"",,,,,,
"42-79-46-81",2,"No",,"No","No intention to migrate",,"",,,,,,
"42-79-46-81",3,"No",,"No","No intention to migrate",,"",,,,,,
"42-79-46-81",4,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"42-79-46-81",8,"No",,"No","No intention to migrate",,"",,,,,,
"39-12-44-07",1,"No",,"No","No intention to migrate",,"",,,,,,
"39-12-44-07",2,"No",,"No","No intention to migrate",,"",,,,,,
"39-12-44-07",3,"No",,"No","No intention to migrate",,"",,,,,,
"39-12-44-07",4,"No",,"No","No intention to migrate",,"",,,,,,
"21-92-10-43",1,"Yes","No","No",,,"",2019,2023,,,,
"21-92-10-43",2,"Yes","No","No",,,"",2019,2023,,,,
"29-41-63-44",1,"No",,"No","Yes permanently migrate","Village in region","",,,,,,
"29-41-63-44",2,"No",,"No","No intention to migrate",,"",,,,,,
"29-41-63-44",3,"No",,"No","No intention to migrate",,"",,,,,,
"29-41-63-44",4,"No",,"No","Yes permanently migrate","Village in region","",,,,,,
"19-83-50-72",1,"Yes","No","Yes",,,"",2001,2023,,,,
"19-83-50-72",2,"Yes","No","Yes",,,"",2000,2023,,,,
"58-42-18-32",1,"No",,"No","No intention to migrate",,"",,,,,,
"58-42-18-32",2,"No",,"No","No intention to migrate",,"",,,,,,
"58-42-18-32",3,"No",,"No","No intention to migrate",,"",,,,,,
"48-22-87-49",1,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"48-22-87-49",2,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"85-54-41-38",1,"No",,"Yes","No intention to migrate",,"",2021,2021,,,,
"85-54-41-38",2,"No",,"No","No intention to migrate",,"",,,,,,
"91-10-07-30",1,"Yes","No","No",,,"",2018,2023,,,,
"12-91-55-52",1,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"12-91-55-52",2,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"12-91-55-52",3,"Yes","No","No",,,"",2013,2023,,,,
"12-91-55-52",4,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"12-91-55-52",5,"Yes","No","No",,,"",2012,2021,,,,
"12-91-55-52",6,"Yes","No","No",,,"",2012,2023,,,,
"74-40-02-20",1,"No",,"No","No intention to migrate",,"",,,,,,
"74-40-02-20",2,"No",,"No","No intention to migrate",,"",,,,,,
"74-40-02-20",3,"No",,"No","No intention to migrate",,"",,,,,,
"74-40-02-20",5,"No",,"No","No intention to migrate",,"",,,,,,
"09-31-11-33",1,"No",,"No","No intention to migrate",,"",,,,,,
"09-31-11-33",2,"No",,"No","No intention to migrate",,"",,,,,,
"87-08-33-34",1,"No",,"No","Yes temporarily migrate","Town in region","",,,,,,
"87-08-33-34",2,"No",,"No","Yes permanently migrate","Town in region","",,,,,,
"61-84-77-75",1,"No",,"No","Yes permanently migrate","Town in region","",,,,,,
"61-84-77-75",2,"No",,"No","Yes permanently migrate","Capital city","",,,,,,
"75-58-44-85",1,"No",,"No","Yes permanently migrate","Town outside region","",,,,,,
"75-58-44-85",2,"No",,"No","Yes permanently migrate","Town outside region","",,,,,,
"11-16-18-86",1,"Yes","No","No",,,"",2007,2022,,,,
"11-16-18-86",2,"Yes","No","No",,,"",1995,2022,,,,
"11-16-18-86",3,"Yes","No","No",,,"",1992,2023,,,,
"04-26-72-23",1,"No",,"No","No intention to migrate",,"",,,,,,
"04-26-72-23",2,"No",,"No","Don’t know",,"",,,,,,
"54-13-05-65",1,"No",,"No","No intention to migrate",,"",,,,,,
"54-13-05-65",2,"No",,"No","No intention to migrate",,"",,,,,,
"54-13-05-65",3,"No",,"No","No intention to migrate",,"",,,,,,
"54-13-05-65",4,"No",,"No","No intention to migrate",,"",,,,,,
"23-66-97-33",1,"No",,"No","Don’t know",,"",,,,,,
"23-66-97-33",2,"No",,"No","Don’t know",,"",,,,,,
"06-64-69-84",1,"No",,"No","No intention to migrate",,"",,,,,,
"06-64-69-84",2,"No",,"No","No intention to migrate",,"",,,,,,
"56-62-10-52",1,"No",,"No","No intention to migrate",,"",,,,,,
"56-62-10-52",2,"No",,"No","No intention to migrate",,"",,,,,,
"56-62-10-52",3,"Yes","No","Yes",,,"",2019,2019,,,,
"05-04-82-73",1,"No",,"No","No intention to migrate",,"",,,,,,
"05-04-82-73",2,"No",,"No","No intention to migrate",,"",,,,,,
"05-04-82-73",3,"No",,"No","No intention to migrate",,"",,,,,,
"05-04-82-73",4,"No",,"No","No intention to migrate",,"",,,,,,
"05-04-82-73",8,"No",,"No","No intention to migrate",,"",,,,,,
"05-04-82-73",9,"No",,"No","No intention to migrate",,"",,,,,,
"03-81-35-88",1,"No",,"No","No intention to migrate",,"",,,,,,
"03-81-35-88",2,"No",,"No","No intention to migrate",,"",,,,,,
"03-81-35-88",4,"No",,"No","No intention to migrate",,"",,,,,,
"03-81-35-88",5,"No",,"No","No intention to migrate",,"",,,,,,
"03-81-35-88",9,"No",,"No","No intention to migrate",,"",,,,,,
"87-65-62-49",1,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"87-65-62-49",2,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"87-65-62-49",3,"Yes","No","No",,,"",2019,2023,,,,
"95-74-95-07",1,"No",,"No","No intention to migrate",,"",,,,,,
"95-74-95-07",2,"No",,"No","No intention to migrate",,"",,,,,,
"95-74-95-07",3,"No",,"No","No intention to migrate",,"",,,,,,
"95-74-95-07",4,"No",,"No","Yes temporarily migrate","Don’t know","",,,,,,
"95-74-95-07",5,"No",,"No","No intention to migrate",,"",,,,,,
"95-74-95-07",6,"No",,"No","No intention to migrate",,"",,,,,,
"95-74-95-07",11,"No",,"No","No intention to migrate",,"",,,,,,
"51-31-85-01",1,"No",,"No","No intention to migrate",,"",,,,,,
"51-31-85-01",2,"No",,"No","No intention to migrate",,"",,,,,,
"51-50-93-70",1,"No",,"No","No intention to migrate",,"",,,,,,
"51-50-93-70",2,"No",,"No","No intention to migrate",,"",,,,,,
"51-50-93-70",3,"No",,"No","No intention to migrate",,"",,,,,,
"51-50-93-70",4,"No",,"No","No intention to migrate",,"",,,,,,
"51-50-93-70",5,"No",,"No","No intention to migrate",,"",,,,,,
"43-24-35-84",1,"No",,"No","No intention to migrate",,"",,,,,,
"89-88-34-15",1,"No",,"No","No intention to migrate",,"",,,,,,
"89-88-34-15",2,"No",,"No","No intention to migrate",,"",,,,,,
"14-85-25-58",1,"No",,"No","No intention to migrate",,"",,,,,,
"14-85-25-58",2,"No",,"No","No intention to migrate",,"",,,,,,
"46-82-10-07",1,"No",,"No","No intention to migrate",,"",,,,,,
"46-82-10-07",2,"No",,"No","No intention to migrate",,"",,,,,,
"80-79-44-48",1,"No",,"No","No intention to migrate",,"",,,,,,
"80-79-44-48",3,"No",,"No","No intention to migrate",,"",,,,,,
"86-55-30-87",1,"No",,"No","No intention to migrate",,"",,,,,,
"86-55-30-87",2,"No",,"No","No intention to migrate",,"",,,,,,
"86-55-30-87",3,"No",,"No","No intention to migrate",,"",,,,,,
"95-51-95-92",1,"No",,"No","Yes permanently migrate","Outside the country","",,,,,,
"95-51-95-92",2,"No",,"No","Yes permanently migrate","Outside the country","",,,,,,
"89-51-80-40",1,"No",,"No","No intention to migrate",,"",,,,,,
"89-51-80-40",2,"No",,"No","No intention to migrate",,"",,,,,,
"89-51-80-40",3,"No",,"No","No intention to migrate",,"",,,,,,
"80-53-41-39",1,"No",,"No","No intention to migrate",,"",,,,,,
"80-53-41-39",2,"No",,"No","No intention to migrate",,"",,,,,,
"59-60-43-57",1,"No",,"No","No intention to migrate",,"",,,,,,
"59-60-43-57",2,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"87-22-49-94",1,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"87-22-49-94",2,"No",,"No","No intention to migrate",,"",,,,,,
"98-98-98-22",1,"No",,"No","No intention to migrate",,"",,,,,,
"98-98-98-22",2,"No",,"No","No intention to migrate",,"",,,,,,
"98-98-98-22",3,"No",,"No","No intention to migrate",,"",,,,,,
"19-11-80-87",1,"No",,"No","No intention to migrate",,"",,,,,,
"19-11-80-87",2,"No",,"No","Yes permanently migrate","Village in region","",,,,,,
"19-11-80-87",3,"No",,"No","Yes temporarily migrate","Village in region","",,,,,,
"19-11-80-87",4,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"19-11-80-87",5,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"02-55-85-64",1,"Yes","No","No",,,"",2022,2022,,,,
"61-35-56-51",1,"No",,"Yes","No intention to migrate",,"",2017,2017,,,,
"61-35-56-51",2,"No",,"No","No intention to migrate",,"",,,,,,
"57-52-43-19",1,"No",,"No","No intention to migrate",,"",,,,,,
"57-52-43-19",2,"No",,"No","No intention to migrate",,"",,,,,,
"57-52-43-19",3,"No",,"No","No intention to migrate",,"",,,,,,
"39-14-69-76",1,"No",,"No","No intention to migrate",,"",,,,,,
"39-14-69-76",2,"No",,"No","No intention to migrate",,"",,,,,,
"72-36-49-36",1,"No",,"No","No intention to migrate",,"",,,,,,
"72-36-49-36",2,"No",,"No","No intention to migrate",,"",,,,,,
"72-36-49-36",3,"No",,"No","No intention to migrate",,"",,,,,,
"80-82-49-42",1,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"80-82-49-42",2,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"47-81-87-67",1,"No",,"No","No intention to migrate",,"",,,,,,
"47-81-87-67",3,"No",,"No","Yes temporarily migrate","Village in region","",,,,,,
"47-81-87-67",5,"No",,"No","No intention to migrate",,"",,,,,,
"47-81-87-67",6,"No",,"No","No intention to migrate",,"",,,,,,
"47-81-87-67",7,"No",,"No","No intention to migrate",,"",,,,,,
"47-81-87-67",8,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"55-33-21-42",1,"No",,"No","No intention to migrate",,"",,,,,,
"55-33-21-42",2,"No",,"No","No intention to migrate",,"",,,,,,
"55-33-21-42",3,"No",,"No","No intention to migrate",,"",,,,,,
"55-33-21-42",4,"No",,"No","No intention to migrate",,"",,,,,,
"55-33-21-42",5,"No",,"No","No intention to migrate",,"",,,,,,
"42-50-27-40",1,"No",,"No","No intention to migrate",,"",,,,,,
"42-50-27-40",2,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"42-50-27-40",3,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"42-50-27-40",4,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"42-50-27-40",5,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"74-79-87-37",1,"No",,"No","No intention to migrate",,"",,,,,,
"74-79-87-37",2,"No",,"No","Yes permanently migrate","Capital city","",,,,,,
"74-79-87-37",3,"No",,"No","Yes permanently migrate","Capital city","",,,,,,
"74-79-87-37",7,"No",,"No","Yes permanently migrate","Town outside region","",,,,,,
"32-64-27-45",1,"No",,"No","No intention to migrate",,"",,,,,,
"32-64-27-45",2,"No",,"No","No intention to migrate",,"",,,,,,
"32-64-27-45",3,"No",,"No","No intention to migrate",,"",,,,,,
"43-28-98-57",1,"Yes","Yes","Yes",,,"",2022,2023,12,50,800,"Daughter"
"43-28-98-57",2,"No",,"No","Yes permanently migrate","village outside region","",,,,,,
"43-28-98-57",3,"No",,"No","No intention to migrate",,"",,,,,,
"43-28-98-57",4,"No",,"No","No intention to migrate",,"",,,,,,
"43-28-98-57",5,"No",,"No","No intention to migrate",,"",,,,,,
"43-28-98-57",6,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"28-12-52-92",1,"No",,"No","No intention to migrate",,"",,,,,,
"98-31-37-04",1,"No",,"No","No intention to migrate",,"",,,,,,
"98-31-37-04",2,"No",,"No","No intention to migrate",,"",,,,,,
"98-31-37-04",3,"No",,"No","Yes temporarily migrate","Village in region","",,,,,,
"50-46-09-53",1,"No",,"No","No intention to migrate",,"",,,,,,
"50-46-09-53",2,"No",,"No","No intention to migrate",,"",,,,,,
"48-80-48-31",1,"No",,"No","No intention to migrate",,"",,,,,,
"48-80-48-31",2,"No",,"No","Yes temporarily migrate","Town in region","",,,,,,
"48-80-48-31",3,"Yes","Yes","No",,,"",2022,2023,8,6,0,
"48-80-48-31",4,"Yes","Yes","No",,,"",2023,2023,8,6,0,
"59-69-31-11",1,"No",,"No","No intention to migrate",,"",,,,,,
"59-69-31-11",2,"No",,"No","Yes permanently migrate","Village in region","",,,,,,
"59-69-31-11",3,"No",,"No","Yes permanently migrate","Village in region","",,,,,,
"68-17-57-15",1,"No",,"No","No intention to migrate",,"",,,,,,
"68-17-57-15",2,"No",,"No","No intention to migrate",,"",,,,,,
"65-67-13-71",1,"No",,"No","No intention to migrate",,"",,,,,,
"65-67-13-71",2,"No",,"No","No intention to migrate",,"",,,,,,
"65-67-13-71",3,"No",,"No","No intention to migrate",,"",,,,,,
"14-98-70-62",1,"No",,"No","No intention to migrate",,"",,,,,,
"14-98-70-62",2,"No",,"No","No intention to migrate",,"",,,,,,
"25-90-19-11",1,"No",,"No","No intention to migrate",,"",,,,,,
"25-90-19-11",2,"No",,"No","No intention to migrate",,"",,,,,,
"25-90-19-11",3,"No",,"No","No intention to migrate",,"",,,,,,
"25-90-19-11",5,"No",,"No","No intention to migrate",,"",,,,,,
"25-90-19-11",6,"No",,"No","No intention to migrate",,"",,,,,,
"25-90-19-11",7,"No",,"No","No intention to migrate",,"",,,,,,
"25-90-19-11",8,"No",,"No","No intention to migrate",,"",,,,,,
"45-83-41-38",1,"No",,"No","No intention to migrate",,"",,,,,,
"45-83-41-38",2,"No",,"No","No intention to migrate",,"",,,,,,
"45-83-41-38",3,"No",,"Yes","Yes temporarily migrate","Capital city","",2019,2019,,,,
"95-39-93-93",1,"No",,"No","No intention to migrate",,"",,,,,,
"61-12-40-36",1,"No",,"No","No intention to migrate",,"",,,,,,
"61-12-40-36",2,"No",,"No","No intention to migrate",,"",,,,,,
"61-12-40-36",3,"No",,"No","No intention to migrate",,"",,,,,,
"61-12-40-36",4,"No",,"No","Yes temporarily migrate","Village in region","",,,,,,
"61-12-40-36",5,"No",,"No","No intention to migrate",,"",,,,,,
"11-71-40-81",1,"No",,"No","No intention to migrate",,"",,,,,,
"11-71-40-81",2,"Yes","No","No",,,"",2022,2022,,,,
"11-71-40-81",4,"No",,"No","No intention to migrate",,"",,,,,,
"36-42-18-14",1,"No",,"No","No intention to migrate",,"",,,,,,
"36-42-18-14",2,"No",,"No","No intention to migrate",,"",,,,,,
"36-42-18-14",3,"No",,"No","No intention to migrate",,"",,,,,,
"36-42-18-14",4,"No",,"No","No intention to migrate",,"",,,,,,
"36-42-18-14",7,"No",,"No","No intention to migrate",,"",,,,,,
"36-42-18-14",8,"No",,"No","No intention to migrate",,"",,,,,,
