interview__key,as_loc01_in,as_loc02_in,as_loc03_in,as_loc04_in,as_loc05_in,as_loc06_in,as_loc07_in,as_loc08_in,as_loc09_in,as_loc10_in,as_loc11_in,as_loc12_in,as_loc13_in,as_loc14_in,as_loc15_in,as_loc16_in,trst01,trst02,trst03,trst04,trst05,exp_ev1_01,exp_ev1_03,exp_ev1_05,exp_ev1_06,exp_ev1_07,exp_ev1_11,exp_ev1_12,exp_ev1_13,exp_ev1_14,exp_ev1_15
"79-30-25-19","Agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","indifferent","trust","trust","trust","trust","Very worried","Not at all worried","Slightly worried","Slightly worried","Slightly worried","Very worried","Slightly worried","Extremely worried","Worried","Extremely worried"
"75-18-13-88","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","trust","trust","Slightly worried","Very worried","Very worried","Very worried","Very worried","Worried","Very worried","Very worried","Slightly worried","Slightly worried"
"40-16-04-38","Agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","distrust","distrust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Slightly worried","Slightly worried","Very worried","Extremely worried","Slightly worried","Slightly worried","Extremely worried"
"49-34-25-75","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","distrust","distrust","distrust","distrust","distrust","Very worried","Very worried","Very worried","Very worried","Worried","Very worried","Worried","Very worried","Not at all worried","Extremely worried"
"02-31-03-32","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Agree","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","indifferent","trust","Worried","Worried","Very worried","Worried","Slightly worried","Worried","Worried","Worried","Worried","Worried"
"88-23-45-95","Agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","trust","trust","indifferent","trust","Not at all worried","Slightly worried","Not at all worried","Slightly worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"92-15-40-92","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","distrust","indifferent","indifferent","indifferent","trust","Worried","Worried","Worried","Worried","Worried","Not at all worried","Worried","Worried","Worried","Very worried"
"06-55-62-53","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","trust","trust","Very worried","Extremely worried","Very worried","Slightly worried","Very worried","Very worried","Extremely worried","Extremely worried","Worried","Extremely worried"
"57-74-77-03","Strongly agree","Indifferent (neither nor)","Strongly agree","Agree","Strongly agree","Agree","Indifferent (neither nor)","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","indifferent","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Not at all worried","Extremely worried","Not at all worried","Extremely worried","Extremely worried"
"28-44-25-15","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Not at all worried","Worried","Worried","Worried","Worried"
"90-03-82-22","Agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Indifferent (neither nor)","Disagree","Disagree","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","indifferent","trust","indifferent","indifferent","indifferent","Worried","Very worried","Extremely worried","Not at all worried","Slightly worried","Worried","Worried","Extremely worried","Worried","Extremely worried"
"24-47-59-03","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Extremely worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"23-30-88-30","Agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","trust","trust","trust","strongly trust","Not at all worried","Very worried","Not at all worried","Not at all worried","Not at all worried","Extremely worried","Not at all worried","Very worried","Not at all worried","Very worried"
"72-38-90-85","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","indifferent","distrust","distrust","Very worried","Worried","Worried","Worried","Worried","Not at all worried","Worried","Worried","Worried","Worried"
"76-02-43-67","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Disagree","Agree","Strongly agree","Agree","Agree","Agree","Disagree","Indifferent (neither nor)","trust","trust","distrust","trust","trust","Worried","Worried","Worried","Very worried","Worried","Very worried","Worried","Worried","Worried","Worried"
"58-63-03-99","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"53-04-65-79","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried"
"48-16-15-04","Disagree","Strongly disagree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","trust","indifferent","distrust","indifferent","trust","Very worried","Extremely worried","Very worried","Very worried","Worried","Slightly worried","Worried","Worried","Worried","Worried"
"85-34-28-65","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"08-72-41-04","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Slightly worried","Slightly worried","Not at all worried","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Worried"
"48-20-18-94","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Slightly worried","Very worried","Worried","Very worried","Worried","Worried","Worried","Slightly worried","Slightly worried","Not at all worried"
"56-53-54-49","Agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","trust","trust","trust","indifferent","trust","Worried","Very worried","Extremely worried","Extremely worried","Extremely worried","Slightly worried","Extremely worried","Extremely worried","Slightly worried","Extremely worried"
"01-08-40-07","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","trust","strongly trust","strongly trust","trust","indifferent","Worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried"
"74-08-40-24","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","trust","strongly trust","Worried","Very worried","Worried","Worried","Worried","Worried","Worried","Worried","Very worried","Very worried"
"14-31-43-40","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"24-80-99-00","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Strongly disagree","Strongly disagree","Agree","Agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","distrust","distrust","indifferent","indifferent","strongly distrust","Extremely worried","Very worried","Extremely worried","Worried","Worried","Extremely worried","Extremely worried","Extremely worried","Worried","Extremely worried"
"40-28-46-68","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","distrust","trust","trust","trust","trust","Worried","Worried","Very worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"31-20-26-05","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","indifferent","Worried","Worried","Worried","Worried","Worried","Not at all worried","Worried","Worried","Worried","Not at all worried"
"37-39-15-65","Indifferent (neither nor)","Strongly agree","Disagree","Agree","Agree","Strongly agree","Agree","Disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","distrust","trust","indifferent","strongly trust","distrust","Extremely worried","Slightly worried","Not at all worried","Worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"45-44-88-31","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Strongly agree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","indifferent","indifferent","indifferent","distrust","Worried","Very worried","Slightly worried","Worried","Worried","Slightly worried","Slightly worried","Extremely worried","Not at all worried","Very worried"
"91-91-62-09","Indifferent (neither nor)","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly disagree","Strongly disagree","strongly trust","strongly trust","strongly distrust","strongly distrust","strongly distrust","Worried","Very worried","Extremely worried","Extremely worried","Very worried","Extremely worried","Worried","Worried","Worried","Very worried"
"88-82-89-39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"79-34-34-89","Agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Disagree","Indifferent (neither nor)","trust","distrust","distrust","distrust","trust","Very worried","Very worried","Worried","Worried","Very worried","Worried","Worried","Worried","Very worried","Worried"
"07-03-46-78","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","indifferent","trust","trust","strongly distrust","trust","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Extremely worried","Very worried","Very worried","Worried","Extremely worried"
"52-55-71-22","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","strongly trust","trust","trust","trust","Worried","Very worried","Worried","Worried","Worried","Worried","Worried","Worried","Slightly worried","Very worried"
"42-79-46-81","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Disagree","Disagree","Disagree","Agree","Agree","Agree","Disagree","Agree","Indifferent (neither nor)","distrust","distrust","distrust","distrust","distrust","Very worried","Worried","Very worried","Slightly worried","Slightly worried","Very worried","Slightly worried","Not at all worried","Not at all worried","Very worried"
"39-12-44-07","Agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Agree","Agree","Indifferent (neither nor)","Strongly disagree","Disagree","Disagree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","trust","strongly trust","distrust","trust","distrust","Very worried","Very worried","Not at all worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Worried","Not at all worried","Very worried"
"21-92-10-43","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","indifferent","indifferent","indifferent","indifferent","indifferent","Very worried","Extremely worried","Extremely worried","Extremely worried","Not at all worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried"
"29-41-63-44","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Disagree","Strongly disagree","Agree","Indifferent (neither nor)","Strongly disagree","Disagree","Agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Strongly disagree","Disagree","indifferent","strongly trust","distrust","trust","distrust","Extremely worried","Not at all worried","Slightly worried","Not at all worried","Slightly worried","Not at all worried","Not at all worried","Worried","Not at all worried","Not at all worried"
"19-83-50-72","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","strongly trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Extremely worried","Extremely worried","Very worried","Worried","Very worried","Very worried"
"58-42-18-32","Strongly agree","Strongly agree","Strongly disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Disagree","Disagree","strongly distrust","trust","indifferent","trust","trust","Extremely worried","Worried","Not at all worried","Slightly worried","Worried","Not at all worried","Worried","Worried","Not at all worried","Slightly worried"
"48-22-87-49","Agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","distrust","trust","trust","indifferent","trust","Worried","Worried","Very worried","Worried","Worried","Worried","Worried","Worried","Worried","Slightly worried"
"85-54-41-38","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Disagree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Worried","Worried","Extremely worried","Worried","Extremely worried"
"91-10-07-30","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly distrust","distrust","indifferent","strongly distrust","indifferent","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"12-91-55-52","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Worried","Very worried","Extremely worried","Worried","Extremely worried","Extremely worried","Extremely worried","Very worried"
"74-40-02-20","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","indifferent","trust","indifferent","indifferent","indifferent","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Slightly worried","Extremely worried"
"09-31-11-33","Agree","Agree","Agree","Indifferent (neither nor)","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Strongly agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Agree","Disagree","trust","trust","trust","strongly trust","strongly trust","Extremely worried","Worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"87-08-33-34","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Strongly agree","Agree","Indifferent (neither nor)","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried"
"61-84-77-75","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Strongly disagree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","trust","indifferent","distrust","distrust","strongly distrust","Slightly worried","Worried","Worried","Worried","Worried","Worried","Extremely worried","Extremely worried","Worried","Extremely worried"
"75-58-44-85","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","Disagree","Strongly disagree","Strongly disagree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly distrust","strongly distrust","strongly distrust","strongly distrust","strongly distrust","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Worried","Worried","Extremely worried","Worried","Extremely worried"
"11-16-18-86","Agree","Disagree","Agree","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Disagree","Disagree","Disagree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","indifferent","indifferent","distrust","indifferent","strongly distrust","Extremely worried","Extremely worried","Very worried","Worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"04-26-72-23","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","trust","strongly trust","distrust","trust","trust","Extremely worried","Worried","Worried","Very worried","Worried","Not at all worried","Extremely worried","Extremely worried","Worried","Worried"
"54-13-05-65","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Slightly worried","Very worried","Very worried","Very worried","Worried","Worried","Worried","Worried","Worried","Worried"
"23-66-97-33","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Disagree","Disagree","Strongly disagree","Strongly disagree","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","distrust","strongly distrust","strongly distrust","strongly distrust","strongly distrust","Extremely worried","Extremely worried","Extremely worried","Very worried","Worried","Worried","Worried","Extremely worried","Worried","Extremely worried"
"06-64-69-84","Agree","Strongly agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","strongly trust","indifferent","trust","strongly trust","strongly trust","Extremely worried","Worried","Very worried","Not at all worried","Slightly worried","Worried","Not at all worried","Slightly worried","Not at all worried","Slightly worried"
"56-62-10-52","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","strongly trust","distrust","trust","Very worried","Very worried","Worried","Slightly worried","Worried","Worried","Worried","Very worried","Very worried","Worried"
"05-04-82-73","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Indifferent (neither nor)","Disagree","Disagree","Disagree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","indifferent","indifferent","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Extremely worried","Extremely worried","Extremely worried","Slightly worried","Extremely worried"
"03-81-35-88","Agree","Strongly agree","Disagree","Indifferent (neither nor)","Disagree","Agree","Indifferent (neither nor)","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","trust","distrust","trust","strongly trust","Extremely worried","Slightly worried","Not at all worried","Not at all worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"87-65-62-49","Agree","Strongly agree","Disagree","Indifferent (neither nor)","Agree","Strongly agree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","indifferent","distrust","strongly distrust","Extremely worried","Worried","Slightly worried","Worried","Slightly worried","Worried","Slightly worried","Extremely worried","Slightly worried","Worried"
"95-74-95-07","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Slightly worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"51-31-85-01","Agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","trust","trust","strongly trust","Extremely worried","Extremely worried","Very worried","Very worried","Extremely worried","Very worried","Very worried","Very worried","Very worried","Very worried"
"51-50-93-70","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","trust","trust","trust","trust","trust","Worried","Very worried","Worried","Very worried","Worried","Worried","Worried","Worried","Worried","Worried"
"43-24-35-84","Strongly agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","distrust","distrust","trust","indifferent","trust","Not at all worried","Worried","Not at all worried","Extremely worried","Slightly worried","Not at all worried","Slightly worried","Slightly worried","Not at all worried","Extremely worried"
"89-88-34-15","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Disagree","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","distrust","distrust","distrust","trust","indifferent","Not at all worried","Worried","Not at all worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Extremely worried","Not at all worried","Extremely worried"
"14-85-25-58","Agree","Indifferent (neither nor)","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","trust","strongly trust","trust","trust","strongly trust","Very worried","Slightly worried","Very worried","Extremely worried","Worried","Very worried","Very worried","Very worried","Worried","Extremely worried"
"46-82-10-07","Indifferent (neither nor)","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","strongly trust","trust","trust","trust","trust","Extremely worried","Very worried","Extremely worried","Slightly worried","Worried","Not at all worried","Not at all worried","Slightly worried","Slightly worried","Not at all worried"
"80-79-44-48","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","indifferent","trust","indifferent","indifferent","indifferent","Worried","Extremely worried","Worried","Worried","Extremely worried","Not at all worried","Slightly worried","Extremely worried","Slightly worried","Extremely worried"
"86-55-30-87","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","trust","trust","strongly trust","indifferent","trust","Worried","Very worried","Very worried","Worried","Worried","Slightly worried","Worried","Very worried","Worried","Extremely worried"
"95-51-95-92","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Disagree","Disagree","indifferent","indifferent","indifferent","indifferent","indifferent","Extremely worried","Extremely worried","Very worried","Worried","Worried","Worried","Worried","Worried","Worried","Very worried"
"89-51-80-40","Agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","strongly trust","Worried","Slightly worried","Worried","Worried","Worried","Very worried","Worried","Worried","Worried","Worried"
"80-53-41-39","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","distrust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"59-60-43-57","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Slightly worried","Very worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"87-22-49-94","Agree","Agree","Strongly agree","Agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","indifferent","trust","Worried","Very worried","Worried","Worried","Worried","Very worried","Worried","Worried","Worried","Worried"
