interview__key,s0_duration,s1_duration,s2_duration,s3_duration,s4_duration,s5_duration,s6_duration,s7_duration,s8_duration,s9_duration,s10_duration,s11_duration,s12_duration,s13_duration,s15_duration,interview__duration2,interview__duration,interview__duration_minutes,date,time
"58-55-75-07",2.42,18.27792817679558,1.25,4.948055555555555,.11,.08,9.141722222222223,3.212314049586777,25.04304709141274,3.79,1.44,14.83066666666667,2.2,2.739168975069252,3.34,92.82290273730879,"00.01:57:41",117.6833333333333,"2023-05-26","09:49:18"
"00-06-72-58",3.55,29.4,.93,5.85,.11,.14,7.82,3.99,27.23,8.789999999999999,1.348925619834711,15.49,1.91,3.14,4.99,114.6889256198347,"00.01:58:39",118.65,"2023-05-24","07:23:36"
"45-71-57-97",2.78,20.07,2.07,2.734,.24,.19,8.24,1.19,15.208,6.47,2.07,14.74,2.03,2.78,5.01,85.822,"00.01:45:52",105.8666666666667,"2023-05-25","07:30:17"
"18-81-00-96",2.66,18.27792817679558,.87,5.02,.35,4.59,15.33599999999999,2.35,26.1,5.33,1.76,9.66,1.83,2.19,3.13,99.45392817679557,"00.02:06:23",126.3833333333333,"2023-05-31","13:24:54"
"09-79-14-71",1.4,8.470000000000001,1.479889502762431,3.49,1.267822580645161,8.140000000000001,6.3,3,20.25,5.78,1.41,7.77,.9399999999999999,2.42,8.859999999999999,80.9777120834076,"00.01:33:45",93.75,"2023-05-26","11:39:11"
"71-80-89-34",2.42,18.27792817679558,.51,4.948055555555555,1.267822580645161,4.19,14.05,3.212314049586777,35.93,4.69,1.94,9.210000000000001,2.86,.982,3.67,108.1581203625831,"00.03:04:31",184.5166666666667,"2023-05-20","14:00:04"
"05-16-40-57",2.08,13.53,.84,6.35,.13,.07,4.946000000000001,1.75,18.16,8.220000000000001,1.28,8.51,1.67,1.66,3.57,72.76600000000001,"00.01:16:49",76.81666666666666,"2023-05-27","10:11:18"
"11-65-24-94",4.531999999999998,15.94,.82,7.77,.11,2.039313186813187,10.92,5.48,36.47,5.96,2.17,13.33,2.77,4.73,5.32,118.3613131868132,"00.02:23:22",143.3666666666667,"2023-05-27","09:27:12"
"55-44-38-36",1.51,18.27792817679558,1.42,8.036,1.267822580645161,8.279999999999999,14.1,5.68,26.47,6.81,1.348925619834711,11.61,1.37,5.361999999999998,4.08,115.6226763772755,"00.03:00:45",180.75,"2023-05-23","07:38:43"
"84-73-72-31",2.519335180055402,31.5,2.08,8.036,1.267822580645161,.16,11.36,1.19,36.13,5.54,1.67,7.757999999999999,1.16,2.739168975069252,3.16,116.2703267357698,"00.01:55:30",115.5,"2023-05-26","11:45:33"
"37-03-14-78",2.9,14.71,1.47,7.47,.1,.12,9.141722222222223,4.8,20.75,5.89,1.51,10.44,2.35,2.14,3.87,87.66172222222222,"00.01:30:16",90.26666666666667,"2023-06-05","13:03:37"
"77-78-34-26",2.83,11.27,1.479889502762431,3.08,.11,.07,9.6,4.59,37.748,6.56,1.348925619834711,14.83066666666667,1.819612188365651,4.21,2.208,101.7550939776295,"00.01:34:32",94.53333333333333,"2023-05-27","07:09:36"
"92-09-46-86",2.1,18.27792817679558,1.85,4.62,5.31,6.34,10.64,4.3,22.09,4.9,1.17,8.210000000000001,2.39,3.96,3.47,99.62792817679558,"00.01:38:50",98.83333333333333,"2023-05-27","07:06:55"
"27-55-59-32",1.58,12.23,.51,6.03,.1,.09,10.82,1.96,15.76,7.04,1.07,9.83,1.39,2.82,5.980828729281768,77.21082872928177,"00.01:53:22",113.3666666666667,"2023-05-27","06:56:17"
"65-23-07-01",1.95,29.04,2.91,4.948055555555555,.14,.3,9.890000000000001,4.73,18.18,9.029999999999999,1.56,9.66,2.68,4,4.17,103.1880555555556,"00.01:49:20",109.3333333333333,"2023-05-24","07:44:30"
"79-30-25-19",2.52,18.27792817679558,2.55,4.4,.16,.1,15.33599999999999,3.5,37.748,8.66,1.55,16.35,1.34,4.96,4.24,121.6919281767956,"00.02:23:54",143.9,"2023-05-22","14:44:14"
"75-18-13-88",1.42,18.27792817679558,1.2,4.13,.1,2.44,9.16,1.47,25.04304709141274,5.971184573002755,1.1,11.72,1.17,1.9,17.36199999999999,102.4641598412111,"00.01:01:10",61.16666666666666,"2023-05-31","07:46:15"
"40-16-04-38",1.52,18.27792817679558,1.04,5.43,8.519999999999989,6.68,6.41,3.71,20.89,6.22,.9399999999999999,9.039999999999999,1.3,1.57,4.32,95.86792817679557,"00.02:26:03",146.05,"2023-05-24","10:10:48"
"49-34-25-75",1.61,23.84,2.77,5.12,1.267822580645161,2.039313186813187,13.43,2.38,29.59,5.971184573002755,1.348925619834711,7.757999999999999,1.57,4.66,6.95,110.3052459602958,"00.02:14:03",134.05,"2023-05-26","07:01:03"
"02-31-03-32",3.84,27.68,.92,4.95,.13,2.28,9.141722222222223,4.1,16.37,8.800000000000001,2.38,19.54,1.819612188365651,2.92,3.87,108.7413344105879,"00.02:14:38",134.6333333333333,"2023-05-23","12:02:03"
"88-23-45-95",2.2,22.74,1.14,4.948055555555555,1.267822580645161,.11,11.62,6.237999999999996,25.04304709141274,7.11,1.348925619834711,10.99,1.819612188365651,2.739168975069252,7.28,106.5946320108831,"00.02:57:23",177.3833333333333,"2023-05-23","07:18:29"
"92-15-40-92",3.39,16.35,1.64,5.9,.21,2.039313186813187,8.539999999999999,4.25,34.8,3.79,.87,27.46,1.49,1.74,3.81,116.2793131868132,"00.01:52:15",112.25,"2023-05-27","09:27:33"
"06-55-62-53",1.92,22.05,1.479889502762431,8.036,.9399999999999999,.9,9.141722222222223,1.84,36.13,9.029999999999999,2.694,19.73,3.02,2.9,4.13,123.9416117249847,"00.02:00:59",120.9833333333333,"2023-05-31","07:43:47"
"57-74-77-03",1.84,11.8,2.47,3.83,.27,.25,13.12,4.04,27.71,9.029999999999999,.86,14.83066666666667,3.044,5.361999999999998,5.980828729281768,104.4374953959484,"00.02:15:45",135.75,"2023-05-20","12:07:37"
"28-44-25-15",4.47,18.27792817679558,2.68,4.948055555555555,.12,.16,9.33,6.237999999999996,22.16,5.9,.47,10.16,1.68,1.4,3.54,91.53398373235113,"00.02:17:43",137.7166666666667,"2023-05-24","07:27:55"
"90-03-82-22",2.2,20.75,1.04,2.734,1.267822580645161,2.039313186813187,9.141722222222223,1.36,15.62,9.029999999999999,1.348925619834711,27.882,2.3,1.77,8.029999999999999,106.5137836095153,"00.02:03:30",123.5,"2023-05-31","08:09:11"
"24-47-59-03",1.67,18.08,.62,4.2,1.24,.33,5.05,3.212314049586777,25.04304709141274,5.971184573002755,2.18,8.33,.9399999999999999,1.51,7.89,86.26654571400228,"00.01:09:26",69.43333333333334,"2023-05-31","12:40:59"
"23-30-88-30",3.25,7.416,1.52,3.99,.14,.13,9.141722222222223,2.09,37.748,5.05,.44,12.21,1.79,1.79,5.980828729281768,92.68655095150399,"00.00:59:09",59.15,"2023-05-31","13:25:17"
"72-38-90-85",3.74,30.32,2.47,4.72,.22,6.92,7.84,3.05,33.03,4.91,.5,16.24,3.044,1.71,2.22,120.934,"00.02:03:12",123.2,"2023-05-29","12:08:46"
"76-02-43-67",3.49,25.45,1.479889502762431,4.948055555555555,.16,6.84,9.141722222222223,6.237999999999996,32.13,5.58,1.1,26.23,.9399999999999999,2.81,5.65,132.1876672805402,"00.03:42:04",222.0666666666667,"2023-05-24","09:23:33"
"58-63-03-99",2.48,29.46,1.72,6.5,1.267822580645161,8.050000000000001,9.039999999999999,3.4,15.78,6.03,.44,7.757999999999999,2.19,4.03,2.93,101.0758225806452,"00.01:41:29",101.4833333333333,"2023-05-31","08:59:03"
"53-04-65-79",3.05,18.27792817679558,.64,2.97,6.76,1.12,5.3,2.47,15.46,5.55,1.01,16.58,1.819612188365651,1.4,10.42,92.82754036516123,"00.01:11:29",71.48333333333333,"2023-05-24","07:26:14"
"48-16-15-04",2.95,18.27792817679558,.88,6.71,.18,.28,5.82,3.21,25.04304709141274,6.2,2.28,14.83066666666667,1.51,3.64,3.6,95.41164193487499,"00.02:13:30",133.5,"2023-05-25","07:28:21"
"85-34-28-65",2.38,18.27792817679558,1.479889502762431,4.948055555555555,.35,2.74,9.141722222222223,3.212314049586777,25.04304709141274,3.79,.68,14.83066666666667,1.819612188365651,2.739168975069252,3.71,95.14240442843688,"00.00:42:14",42.23333333333333,"2023-06-09","09:23:19"
"08-72-41-04",3.03,27.51,2.955999999999999,6.13,1.267822580645161,3.55,9.539999999999999,6.237999999999996,23.38,9.029999999999999,2.23,15.61,1.819612188365651,2.739168975069252,17.36199999999999,132.39260374408,"00.03:44:56",224.9333333333333,"2023-05-20","14:02:16"
"48-20-18-94",3.55,33.78999999999999,2.955999999999999,5.19,1.267822580645161,.18,8.390000000000001,1.8,24.66,6.07,.44,9.359999999999999,1.819612188365651,2.739168975069252,5.980828729281768,108.1934324733618,"00.02:40:03",160.05,"2023-05-23","12:29:07"
"56-53-54-49",1.75,18.27792817679558,2.11,4.948055555555555,1.267822580645161,.25,9.141722222222223,3.212314049586777,37.748,5.84,1.348925619834711,27.882,1.819612188365651,5.361999999999998,6.74,127.6983803930056,"00.06:05:16",365.2666666666667,"2023-05-19","13:13:26"
"01-08-40-07",4.531999999999998,19.78,.84,8.036,8.519999999999989,2.039313186813187,9.141722222222223,3.46,32.27,7.06,.93,25.71,1.26,3.71,5.980828729281768,133.2698641383172,"00.02:27:45",147.75,"2023-05-24","11:52:28"
"74-08-40-24",1.8,7.416,.78,3.91,.1,.19,15.33599999999999,3.28,23.52,8.58,.85,8.25,1.9,2.74,4.68,83.33199999999999,"00.01:24:13",84.21666666666667,"2023-06-01","08:08:47"
"14-31-43-40",4.08,18.27792817679558,2.955999999999999,4.9,1.267822580645161,.07,9.141722222222223,6.237999999999996,29.33,5.971184573002755,2.49,14.83066666666667,3.044,5.21,5.03,112.8373242193324,"00.04:04:45",244.75,"2023-05-23","07:02:17"
"24-80-99-00",1.7,18.27792817679558,.51,3.75,1.267822580645161,2.039313186813187,9.141722222222223,3.1,23.09,5.971184573002755,1.348925619834711,14.83066666666667,1.819612188365651,.982,5.980828729281768,93.81000394362771,"00.01:26:38",86.63333333333334,"2023-05-24","07:35:02"
"40-28-46-68",1.62,7.416,.86,6.78,.16,.1,5.63,2.15,20.13,5.87,1.348925619834711,13.52,1.819612188365651,1.91,5.980828729281768,75.29536653748212,"00.02:11:47",131.7833333333333,"2023-05-29","12:05:31"
"31-20-26-05",2.519335180055402,27.94,.95,5.54,.24,.29,11.56,1.19,18.44,3.79,1.58,14.83066666666667,1.81,1.37,4.28,96.33000184672207,"00.01:38:20",98.33333333333333,"2023-05-24","10:10:31"
"37-39-15-65",3.54,28.4,.65,3.01,1.267822580645161,5.89,11.28,1.33,17.42,4.23,.74,14.83066666666667,1.55,2.58,11.51,108.2284892473118,"00.02:00:02",120.0333333333333,"2023-06-05","08:09:33"
"45-44-88-31",2.14,18.27792817679558,1.479889502762431,4.948055555555555,1.267822580645161,.11,15.18,4.46,25.04304709141274,8.890000000000001,1.59,14.83066666666667,1.38,2.13,6.13,107.8574095738381,"00.05:03:55",303.9166666666667,"2023-05-22","14:56:07"
"91-91-62-09",1.81,14.35,1.86,3.34,.12,8.27,7.51,3.99,23.9,4.75,.9,11.97,2.61,4.99,14.75,105.12,"00.01:41:37",101.6166666666667,"2023-05-30","12:16:10"
"88-82-89-39",2.57,21.1,1.76,5.51,.51,.26,9.06,3.212314049586777,25.04304709141274,5.971184573002755,1.348925619834711,14.83066666666667,1.819612188365651,2.739168975069252,5.980828729281768,101.7157478932203,"00.00:56:01",56.01666666666667,"2023-05-23","12:11:42"
"79-34-34-89",1.69,17.51,1.35,5.21,7.56,.24,9.141722222222223,3.4,37.748,4.16,.86,18.85,1.42,2.13,4.16,115.4297222222222,"00.03:17:27",197.45,"2023-05-20","14:14:07"
"07-03-46-78",1.4,17.24,.61,3.21,.12,.21,7.79,4.21,28.05,5.48,1.53,7.757999999999999,1.77,2.28,2.79,84.44799999999999,"00.01:36:43",96.71666666666667,"2023-05-31","12:42:38"
"52-55-71-22",3.3,16.93,.78,6.44,.12,.25,11.9,2.2,30,6.98,1.44,27.882,1.819612188365651,1.84,4.83,116.7116121883656,"00.02:10:41",130.6833333333333,"2023-05-23","06:52:26"
"42-79-46-81",2.16,19.83,2.955999999999999,4.43,1.267822580645161,8.279999999999999,12.01,4.72,36.71,9.029999999999999,1.23,27.882,2.6,4.29,3.67,141.0658225806451,"00.04:00:05",240.0833333333333,"2023-05-20","07:52:52"
"39-12-44-07",3.07,18.27792817679558,1.31,7.43,.31,1.33,15.33599999999999,3.212314049586777,37.748,7.73,.44,14.07,3.044,2.739168975069252,3.59,119.6374112014516,"00.03:28:29",208.4833333333333,"2023-05-22","07:18:24"
"21-92-10-43",2.63,8.789999999999999,1.1,2.734,.11,3.38,9.26,3.96,18.98,4.91,.52,14.83066666666667,1.69,1.95,5.980828729281768,80.82549539594844,"00.01:33:04",93.06666666666666,"2023-05-24","09:24:40"
"29-41-63-44",1.53,7.72,1.7,8.036,1.267822580645161,8.279999999999999,12.76,1.19,25.49,6.22,.71,14.83066666666667,2.3,3.58,5.980828729281768,101.5953179765936,"00.02:08:20",128.3333333333333,"2023-05-24","13:20:04"
"19-83-50-72",2.519335180055402,7.42,2.05,5.95,.36,8.18,9.141722222222223,3.24,18.46,3.79,1.75,14.83066666666667,2.19,2.94,5.980828729281768,88.80255279822606,"00.01:30:47",90.78333333333333,"2023-05-23","07:08:46"
"58-42-18-32",1.96,23.15,2.02,3.66,8.519999999999989,.12,10.76,4.39,32.8,6.54,.85,10.61,.9399999999999999,1.67,2.99,110.98,"00.02:20:19",140.3166666666667,"2023-05-31","07:55:34"
"48-22-87-49",2.19,12.96,.68,4.87,.15,2.87,9.141722222222223,2.66,17.81,5.971184573002755,1.73,14.83066666666667,.9399999999999999,1.29,5.980828729281768,84.07440219117341,"00.01:32:27",92.45,"2023-05-31","07:56:36"
"85-54-41-38",1.4,14.65,.74,2.85,.26,.4,12.73,1.2,25.04304709141274,5.971184573002755,.47,12.32,1.91,2.05,2.88,84.8742316644155,"00.01:12:09",72.15000000000001,"2023-06-06","08:01:28"
"91-10-07-30",3.7,10.85,.97,4.88,.22,4.85,5.26,3.22,17.96,3.94,.6,10.4,1.13,3.13,6.43,77.54000000000001,"00.01:23:34",83.56666666666666,"2023-06-05","08:14:45"
"12-91-55-52",2.519335180055402,28.46,2.55,2.734,.11,2.09,7.5,2.07,24.76,4.07,1.53,21.46,1.55,2.83,17.36199999999999,121.5953351800554,"00.01:42:08",102.1333333333333,"2023-05-31","12:58:44"
"74-40-02-20",1.61,23.36,.73,7.19,.14,7.89,11.73,2.45,20.54,6.47,.97,8.119999999999999,1.819612188365651,5.361999999999998,5.1,103.4816121883656,"00.02:58:11",178.1833333333333,"2023-05-30","07:42:19"
"09-31-11-33",2.519335180055402,18.27792817679558,1.42,5.27,1.267822580645161,2.039313186813187,9.141722222222223,3.212314049586777,25.04304709141274,5.971184573002755,1.348925619834711,14.83066666666667,1.819612188365651,5.361999999999998,2.208,99.73187153540086,"00.05:26:21",326.35,"2023-05-19","14:23:27"
"87-08-33-34",3.61,7.9,.8100000000000001,3.22,.14,.22,8.51,1.97,17.03,4.11,.44,14.83066666666667,1.819612188365651,2.739168975069252,5.83,73.17944783010157,"00.01:29:14",89.23333333333333,"2023-05-24","08:55:04"
"61-84-77-75",2.47,18.27792817679558,2.69,3.02,.35,.08,9.141722222222223,2.26,32.54,9.029999999999999,1.96,27.882,1.6,2.34,2.208,115.8496503990178,"00.01:57:03",117.05,"2023-05-24","08:50:27"
"75-58-44-85",2.519335180055402,8.84,1.1,4.55,1.84,.22,10.33,1.69,25.04304709141274,5.971184573002755,1.348925619834711,14.83066666666667,.95,2.19,4.35,85.77315913097227,"00.01:40:09",100.15,"2023-05-29","12:45:03"
"11-16-18-86",1.51,31.93,2.955999999999999,4.948055555555555,.36,.28,9.141722222222223,6.16,35.6,5.971184573002755,2.67,22.43,3.044,3.43,5.980828729281768,136.4117910800623,"00.03:22:26",202.4333333333333,"2023-05-22","08:01:06"
"04-26-72-23",1.86,18.19,.65,3.23,1.267822580645161,.07,9.119999999999999,2.06,23.11,8.82,.83,14.83066666666667,1.23,2.41,17.36199999999999,105.0404892473118,"00.02:42:36",162.6,"2023-05-31","12:42:42"
"54-13-05-65",1.93,9.98,.58,4.948055555555555,.16,.14,6.1,3.212314049586777,25.04304709141274,4.45,2.694,8.109999999999999,1.78,2.739168975069252,3.09,74.95658567162432,"00.00:54:44",54.73333333333333,"2023-05-31","07:42:52"
"23-66-97-33",1.55,11.82,.79,2.734,.1,2.039313186813187,4.946000000000001,1.38,20.15,9.029999999999999,1.348925619834711,13.31,1.819612188365651,5.18,10.83,87.02785099501355,"00.02:07:19",127.3166666666667,"2023-05-29","06:18:37"
"06-64-69-84",1.77,15.13,.51,3.04,7.28,.28,11.27,2.55,20.12,5.971184573002755,.72,17.69,2.81,2.739168975069252,3.82,95.70035354807202,"00.02:10:58",130.9666666666667,"2023-05-29","07:26:25"
"56-62-10-52",1.41,14.64,2.955999999999999,5.34,.32,.29,9.141722222222223,2.56,37.748,3.85,1.348925619834711,10.54,1.819612188365651,.982,3.82,96.76626003042259,"00.02:14:19",134.3166666666667,"2023-05-30","12:11:50"
"05-04-82-73",2.12,33.78999999999999,1.24,4.39,6.09,.22,15.33599999999999,1.97,26.85,6.59,2.694,9.52,2.28,2.68,6.9,122.67,"00.02:53:33",173.55,"2023-05-23","12:20:04"
"03-81-35-88",1.49,33.78999999999999,.78,3.3,8.519999999999989,.07,15.33599999999999,1.83,29.57,8.32,1.57,9.640000000000001,2.62,2.739168975069252,5.44,125.0151689750692,"00.02:25:58",145.9666666666667,"2023-06-01","07:34:56"
"87-65-62-49",1.6,13.78,1.44,3.75,.12,.08,10.31,4.5,22.32,6.51,1.13,13.77,2.16,2.4,17.36199999999999,101.232,"00.01:47:39",107.65,"2023-05-23","12:11:53"
"95-74-95-07",4.36,18.27792817679558,1.66,8.036,.1,.22,7.52,3.42,34.63,5.68,1.11,14.83066666666667,2.08,.982,7.09,109.9965948434622,"00.02:19:24",139.4,"2023-06-02","07:54:26"
"51-31-85-01",2.519335180055402,18.27792817679558,1.78,2.96,.18,.09,4.946000000000001,1.19,25.04304709141274,3.79,.71,10.99,1.82,1.78,2.64,78.71631044826373,"00.01:18:19",78.31666666666666,"2023-06-01","12:38:32"
"51-50-93-70",4.05,31.89,.97,3.16,.13,2.81,9.141722222222223,2.36,25.04304709141274,3.84,.97,14.83066666666667,1.92,2.03,16.78,119.9254359803016,"00.01:43:55",103.9166666666667,"2023-06-09","12:55:05"
"43-24-35-84",1.76,14.43,1.479889502762431,5.81,1.267822580645161,2.039313186813187,12.58,1.5,16.74,5.12,1.36,9.68,1.02,2.739168975069252,2.38,79.90619424529002,"00.02:12:22",132.3666666666667,"2023-05-31","12:56:45"
"89-88-34-15",1.42,11.13,.5600000000000001,2.734,.16,.13,4.946000000000001,1.19,25.04304709141274,5.971184573002755,1.88,11.61,1.03,2.739168975069252,2.38,72.92340063948475,"00.00:56:19",56.31666666666667,"2023-06-01","12:41:27"
"14-85-25-58",2.519335180055402,8.93,1.479889502762431,2.734,.16,4.87,4.946000000000001,2.83,27.74,6.03,.44,14.83066666666667,1.69,4.3,2.45,85.9498913494845,"00.01:20:25",80.41666666666667,"2023-06-03","07:50:32"
"46-82-10-07",2.519335180055402,21.25,1.479889502762431,4.948055555555555,.19,.19,9.710000000000001,3.212314049586777,25.68,6.67,1.34,16.39,2,3.42,3.09,102.0895942879602,"00.03:19:53",199.8833333333333,"2023-05-29","12:22:00"
"80-79-44-48",2.519335180055402,10.79,.91,3.17,.15,7.08,8.869999999999999,3.49,22.33,4.51,1.04,14.83066666666667,2.14,2.16,5.980828729281768,89.97083057600383,"00.01:50:37",110.6166666666667,"2023-06-02","11:01:09"
"86-55-30-87",2.41,19.9,.6899999999999999,2.97,.12,4.27,6.31,3.47,22.66,6.1,.99,19.97,2.3,1.68,15.02,108.86,"00.02:27:48",147.8,"2023-06-02","11:01:08"
"95-51-95-92",2.519335180055402,28.45,.9399999999999999,4.948055555555555,8.32,5.3,7.35,1.44,25.04304709141274,4.65,1.62,14.83066666666667,1.04,2.739168975069252,5.47,114.6602734687596,"00.02:04:26",124.4333333333333,"2023-06-01","07:10:11"
"89-51-80-40",4.12,20.07,.51,7.6,.17,2.039313186813187,9.141722222222223,6.237999999999996,24.54,4.57,.8,9.029999999999999,1.56,1.52,2.67,94.5790354090354,"00.02:11:07",131.1166666666667,"2023-06-06","09:23:45"
"80-53-41-39",2.73,18.27792817679558,1.43,5.72,.12,.11,6.17,5.96,22.54,4.63,1.23,26.43,1.73,4.66,4.27,106.0079281767956,"00.01:41:38",101.6333333333333,"2023-06-03","07:49:00"
"59-60-43-57",2.52,18.27792817679558,1.479889502762431,3.47,.11,2.039313186813187,5.92,3.212314049586777,25.36,3.79,2.694,22.38,1.18,.982,5.25,98.66544491595798,"00.01:16:40",76.66666666666667,"2023-06-01","07:44:23"
"87-22-49-94",2.62,7.416,.57,6,.1,.07,9.141722222222223,1.78,15.208,5.971184573002755,.67,7.757999999999999,1.44,2.739168975069252,5.980828729281768,67.46490449957599,"00.01:08:36",68.59999999999999,"2023-06-07","09:13:48"
"98-98-98-22",2.04,18.27792817679558,.6,4.6,.16,2.039313186813187,5.55,1.19,25.04304709141274,3.85,.93,10.63,1.819612188365651,1.56,2.45,80.73990064338716,"00.00:57:53",57.88333333333333,"2023-06-02","11:20:29"
"19-11-80-87",1.49,13.58,1.66,3.4,.11,.14,9.141722222222223,1.65,20.07,4.5,.5600000000000001,19.58,1.29,2.15,3.17,82.49172222222222,"00.01:32:33",92.55,"2023-06-02","09:32:32"
"02-55-85-64",4.17,10.32,1.61,4.948055555555555,.13,2.039313186813187,11.53,3.212314049586777,25.04304709141274,5.971184573002755,.95,13.94,1.6,2,3.12,90.58391445637102,"00.02:36:14",156.2333333333333,"2023-06-02","07:57:44"
"61-35-56-51",3.51,18.27792817679558,2.38,6.69,.12,2.039313186813187,5.74,3.9,28.15,3.82,1.7,17.13,1.49,2.739168975069252,5.980828729281768,103.6672390679598,"00.01:32:28",92.46666666666667,"2023-06-02","10:51:57"
"57-52-43-19",1.95,22.82,.54,4.15,.11,2.039313186813187,15.33599999999999,4.5,24.51,6.32,1.57,8.869999999999999,2.36,3.37,7.07,105.5153131868132,"00.03:05:33",185.55,"2023-06-02","08:08:59"
"39-14-69-76",2.519335180055402,7.416,1.479889502762431,4.948055555555555,1.267822580645161,2.039313186813187,9.141722222222223,3.212314049586777,25.04304709141274,5.971184573002755,1.348925619834711,14.83066666666667,1.819612188365651,2.739168975069252,5.980828729281768,89.75788612127428,"00.01:11:17",71.28333333333333,"2023-06-01","12:23:37"
"72-36-49-36",1.67,7.416,.51,3.76,.38,.65,9.141722222222223,1.92,25.04304709141274,4.45,.71,16.16,2.3,2.739168975069252,6.94,83.78993828870422,"00.01:21:39",81.65000000000001,"2023-06-06","09:21:14"
"80-82-49-42",1.72,7.416,.84,3.52,.13,2.61,5.63,2.95,34.22,5.83,.5600000000000001,17.42,1.78,3.5,17.36199999999999,105.488,"00.01:30:44",90.73333333333333,"2023-06-02","07:57:47"
"47-81-87-67",1.4,18.27792817679558,1.479889502762431,3.18,1.267822580645161,.09,10.27,1.8,15.208,5.971184573002755,.91,12.37,2.39,1.84,3.21,79.66482483320593,"00.01:47:16",107.2666666666667,"2023-06-01","07:31:30"
"55-33-21-42",2.19,21.83,1.43,4.948055555555555,.13,.65,5.07,5.59,19.49,7.15,1.93,19.08,1.819612188365651,2.73,3.4,97.4376677439212,"00.01:53:36",113.6,"2023-06-01","12:20:09"
"42-50-27-40",2.53,15.88,1.26,5.86,.33,.41,8.289999999999999,3.77,15.208,4.34,1.22,17.58,1.45,1.53,2.92,82.578,"00.01:26:14",86.23333333333333,"2023-06-07","08:07:10"
"74-79-87-37",2.519335180055402,7.92,.84,4.948055555555555,4.25,2.039313186813187,4.946000000000001,2.2,17.17,4.75,1.96,23.24,2.98,2.739168975069252,5.980828729281768,88.48270162677517,"00.01:49:23",109.3833333333333,"2023-06-02","09:28:49"
"32-64-27-45",1.75,7.416,.7,5.98,8.519999999999989,6.23,5.97,3.52,15.208,6.63,1.66,9.32,1.58,2.739168975069252,4.22,81.44316897506924,"00.01:27:37",87.61666666666666,"2023-06-01","07:37:01"
"43-28-98-57",2.519335180055402,12.55,1.479889502762431,2.734,.21,2.039313186813187,11.71,3.14,15.88,5.46,1.21,27.882,1.4,2.06,11.18,101.454537869631,"00.02:44:52",164.8666666666667,"2023-05-31","07:59:15"
"28-12-52-92",2.519335180055402,18.27792817679558,1.479889502762431,4.948055555555555,.13,.21,6.08,3.212314049586777,25.04304709141274,4.12,2.43,14.83066666666667,1.819612188365651,1.89,4.43,91.42084841120081,"00.00:56:21",56.35,"2023-06-02","10:59:19"
"98-31-37-04",2.519335180055402,32.11,.68,2.734,1.267822580645161,.07,10.76,3.84,20.14,4.74,2.694,9.960000000000001,1.93,4.23,3.15,100.8251577607006,"00.01:42:28",102.4666666666667,"2023-06-07","07:58:51"
"50-46-09-53",4.531999999999998,20.57,.76,4.948055555555555,.14,.12,4.946000000000001,2.1,22.39,5.17,1.348925619834711,12.25,1.48,5.11,4.38,90.24498117539027,"00.01:33:38",93.63333333333334,"2023-06-01","13:13:14"
"48-80-48-31",2.519335180055402,12.02,2.955999999999999,4.57,.17,.17,9.141722222222223,1.77,25.04304709141274,4.65,.6,9.74,2.22,1.69,5.59,82.85010449369037,"00.01:11:31",71.51666666666667,"2023-06-02","10:53:28"
"59-69-31-11",3.78,12.05,.87,4.948055555555555,.1,2.039313186813187,5.19,1.86,17.06,4.49,1.348925619834711,14.83066666666667,1.87,1.47,5.05,76.95696102887013,"00.01:02:02",62.03333333333333,"2023-06-09","09:49:23"
"68-17-57-15",3.42,18.29,.51,6.19,.15,1.66,5.95,3.67,26.92,4.88,2.694,16.47,1.16,1.51,2.63,96.104,"00.01:35:13",95.21666666666667,"2023-06-07","09:40:38"
"65-67-13-71",2.43,8.76,.51,4.948055555555555,1.267822580645161,2.5,9.141722222222223,3.212314049586777,25.04304709141274,5.971184573002755,.63,8.15,1.819612188365651,.99,5.38,80.75375826079086,"00.00:49:49",49.81666666666667,"2023-06-07","09:34:51"
"14-98-70-62",2.63,18.27792817679558,1.479889502762431,4.948055555555555,.14,1.42,6.19,3.212314049586777,17.27,5.971184573002755,.65,7.757999999999999,.9399999999999999,1.86,9.640000000000001,82.3873718577031,"00.01:36:07",96.11666666666666,"2023-06-02","07:48:05"
"25-90-19-11",1.4,29.92,2.03,5.97,.11,7.14,7.39,2.82,29.15,5.971184573002755,1.57,9.81,1.12,1.07,5.980828729281768,111.4520133022845,"00.01:49:22",109.3666666666667,"2023-05-31","12:31:56"
"45-83-41-38",2.519335180055402,17.73,1.69,8.036,1.267822580645161,.07,9.141722222222223,2.33,16.09,5.971184573002755,.9399999999999999,16.55,1.63,2.53,5.980828729281768,92.47689328520731,"00.02:01:15",121.25,"2023-06-01","08:03:53"
"95-39-93-93",4.531999999999998,7.58,1.479889502762431,2.734,.11,.08,9.141722222222223,3.212314049586777,20.06,5.971184573002755,1.82,14.83066666666667,1.53,1.28,5.980828729281768,80.34260574352261,"00.01:49:23",109.3833333333333,"2023-06-02","08:15:43"
"61-12-40-36",2.71,13.15,1.46,3.17,.1,.17,9.141722222222223,1.4,16.57,4.44,1.61,14.83066666666667,1.13,3.55,5.980828729281768,79.41321761817066,"00.01:48:35",108.5833333333333,"2023-06-09","09:23:19"
