interview__key,r_forset_product__id,fstqty,fstpdt_unt,fstpdt_unt_oth,fstpdt_sl,fstpdt_slqty,fstpdt_slunit,fstpdt_slunit_oth,fstpdt_slpssd,fstpdt_slprc,fstpdt_exp,fstpdt_expamt,fstpdt_ch,fstpdt_ch2,f027,f028
"50-58-13-59","Firewood",150,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population increase"
"50-58-13-59","Sand, stone, mud",100,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"50-58-13-59","Wild fruits",1,"Other (please specify)","plastic bag","No",,,"",,,"No",,"The same","The same","",""
"96-16-19-85","Firewood",250,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increased population"
"64-96-31-31","Firewood",24,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","cutting trees"
"64-96-31-31","Sand, stone, mud",10,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"64-96-31-31","Wild fruits",10,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"12-39-25-67","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","The whole village depend on firewood"
"12-39-25-67","Other➡️specify",4,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","We face the problem of wildfire burning our grass"
"94-38-82-64","Firewood",6,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","The number of people has increased."
"32-40-73-26","Firewood",900,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"27-85-21-15","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Everyone depends on firewood."
"31-68-89-01","Firewood",20,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","cutting trees"
"31-68-89-01","Sand, stone, mud",60,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"31-68-89-01","Wild fruits",3,"Tins (eg milk tins)","","No",,,"",,,"No",,"The same","The same","",""
"31-68-89-01","Mushrooms",12,"Numbers","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","not enough rain"
"72-31-90-61","Firewood",5,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Most of us depend on firewood."
"72-31-90-61","Other➡️specify",25,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Some people all always burn."
"80-54-37-07","Firewood",12,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","We live near by Town, alot of people are coming to settle in our area."
"80-54-37-07","Other➡️specify",14,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight decrease","",""
"36-19-32-95","Firewood",24,"Other (please specify)","slage","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Number of people has increased"
"75-71-40-40","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Alot of people are harvesting the firewood"
"75-71-40-40","Sand, stone, mud",50,"Basins","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","People always use the mud to build their houses"
"37-54-02-07","Firewood",12,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Everyone depends on firewood"
"60-74-79-59","Firewood",12,"Bale / Bundle","","No",,,"",,,"No",,"The same","Massive decrease","",""
"60-74-79-59","Wild fruits",20,"Kilograms","","No",,,"",,,"No",,"The same","Massive decrease","",""
"96-89-11-69","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"44-81-28-86","Firewood",98,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Cutting trees"
"44-81-28-86","Sand, stone, mud",89,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"33-26-68-81","Firewood",100,"Bale / Bundle","","Yes",150,"Bale / Bundle","","No",10,"Yes",1000,"Massive decrease","Massive decrease","","Deforestation the forest are now far away from residential areas"
"12-27-31-91","Firewood",48,"Wheelbarrow","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Trees have reduced"
"12-27-31-91","Timber or poles",120,"Numbers","","Yes",0,,"","Yes",20,"No",,"Slight decrease","Slight decrease","","Cutting down of trees."
"12-27-31-91","Wild fruits",1,"10kg bag","","No",,,"",,,"No",,"Slight increase","Slight increase","Scattering of seeds by wind or wildlife.",""
"12-27-31-91","Mushrooms",3,"Numbers","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Drought."
"12-27-31-91","Small game (warthog, duiker, turtle, wild birds)",1,"Numbers","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Migration of wild birds."
"44-39-19-46","Firewood",12,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","the population of people is increasing"
"44-39-19-46","Timber or poles",15,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"19-73-20-43","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Alot of people are harvesting the firewood"
"19-73-20-43","Sand, stone, mud",200,"Basins","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Alot of people are building mud houses"
"86-42-35-25","Firewood",3,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Massive decrease","It won't increase because alot of people are harvesting the firewood",""
"86-42-35-25","Sand, stone, mud",20,"10kg bag","","No",,,"",,,"No",,"The same","The same","",""
"21-53-70-02","Firewood",12,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","The population of people has increased over the years."
"36-25-22-73","Firewood",2000,"Other (please specify)","Carts","Yes",10,"Bale / Bundle","","No",4,"Yes",2000,"The same","Slight decrease","",""
"61-61-32-11","Firewood",80,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting trees"
"61-61-32-11","Sand, stone, mud",10,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"57-36-34-63","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"The same","Massive decrease","",""
"53-72-73-00","Firewood",20,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","cutting trees"
"53-72-73-00","Wild fruits",1,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"33-70-72-42","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","The population of people has increased and they mainly depend on firewood."
"52-18-64-85","Firewood",50,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight decrease","",""
"52-18-64-85","Wild fruits",25,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"42-07-25-32","Firewood",150,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population increase"
"39-53-01-83","Firewood",250,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","People in the area sell firewood for business this means would availability availability become scarce"
"33-51-31-80","Firewood",60,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting trees"
"33-51-31-80","Sand, stone, mud",90,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"33-51-31-80","Wild fruits",1,"Tins (eg milk tins)","","No",,,"",,,"No",,"The same","The same","",""
"94-39-43-68","Firewood",5,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight decrease","",""
"94-39-43-68","Wild fruits",150,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"03-54-18-25","Firewood",12,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","we live in a floodplain."
"27-58-94-59","Firewood",50,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting trees"
"27-58-94-59","Sand, stone, mud",100,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"33-86-19-67","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","Massive increase","",""
"09-53-75-86","Firewood",10,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","We live in a floodplain."
"85-34-92-87","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"75-94-09-47","Firewood",240,"Bale / Bundle","","No",,,"",,,"Yes",200,"The same","The same","",""
"84-71-43-61","Firewood",48,"Wheelbarrow","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Deforestation"
"84-71-43-61","Wild fruits",1,"Other (please specify)","Handful","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Deforestation"
"84-71-43-61","Medicinal plants",1,"Other (please specify)","Handful","No",,,"",,,"No",,"The same","The same","",""
"84-71-43-61","Small game (warthog, duiker, turtle, wild birds)",5,"Numbers","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Too much killing, the number has reduced."
"07-42-93-10","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"06-11-12-17","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Alot of people harvesting the firewood"
"06-11-12-17","Sand, stone, mud",50,"Basins","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Alot of people are building mud houses"
"15-55-21-38","Firewood",12,"Other (please specify)","sledge","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population increase"
"61-89-87-62","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"61-89-87-62","Mushrooms",1,"Basins","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","No Rain"
"61-89-87-62","Small game (warthog, duiker, turtle, wild birds)",1,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"05-53-30-00","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","The government has sold the land where were fetching firewood."
"00-18-71-95","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Alot of people are harvesting the firewood"
"00-18-71-95","Sand, stone, mud",48,"Other (please specify)","Trips with canoe","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Alot of people are building houses and its a place with flood plane so the water always wash away the mud"
"93-03-74-23","Firewood",10,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"93-03-74-23","Wild fruits",50,"50 kg bag","","No",,,"",,,"No",,"The same","The same","",""
"98-02-00-97","Firewood",35,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"39-55-54-03","Firewood",12,"Other (please specify)","sledge","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population increase"
"39-55-54-03","Timber or poles",60,"Numbers","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","climate change and population increase"
"39-55-54-03","Sand, stone, mud",30,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"55-64-77-57","Firewood",50,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increase in population."
"12-97-85-94","Firewood",60,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","too many people harvesting"
"85-58-05-93","Firewood",150,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Slight increase","People don't collect much firewood",""
"85-58-05-93","Sand, stone, mud",50,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"36-06-01-35","Firewood",260,"Other (please specify)","Canoes","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Because of too much flood"
"11-36-65-74","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"11-36-65-74","Wild fruits",1,"10kg bag","","No",,,"",,,"No",,"The same","The same","",""
"11-36-65-74","Mushrooms",1,"Basins","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Drought"
"87-74-62-05","Firewood",24,"Other (please specify)","Trips with a sledge","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Alot of people are harvesting the firewood"
"87-74-62-05","Sand, stone, mud",26,"Other (please specify)","Trips with a sledge","No",,,"",,,"No",,"The same","The same","",""
"74-09-83-15","Firewood",12,"Other (please specify)","Slage","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Cutting down of trees"
"99-86-29-88","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"99-86-29-88","Sand, stone, mud",50,"Wheelbarrow","","No",,,"",,,"Yes",250,"The same","The same","",""
"99-86-29-88","Wild fruits",10,"Liters","","No",,,"",,,"No",,"The same","The same","",""
"99-86-29-88","Medicinal plants",2,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"99-86-29-88","Mushrooms",5,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"10-97-13-34","Firewood",900,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"10-97-13-34","Sand, stone, mud",50,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"53-72-96-12","Firewood",250,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Because of flood"
"22-21-62-20","Firewood",900,"Bale / Bundle","","Yes",500,"Bale / Bundle","","No",300,"No",,"The same","The same","",""
"22-21-62-20","Timber or poles",50,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"22-21-62-20","Sand, stone, mud",60,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"64-31-79-16","Firewood",600,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"64-31-79-16","Sand, stone, mud",50,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"01-18-26-42","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"01-18-26-42","Sand, stone, mud",100,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"82-55-52-94","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"19-07-40-38","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"65-17-55-88","Firewood",48,"Other (please specify)","Slage","No",,,"",,,"No",,"The same","The same","",""
"65-17-55-88","Mushrooms",1,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"65-17-55-88","Small game (warthog, duiker, turtle, wild birds)",10,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"71-44-93-64","Firewood",60,"Bale / Bundle","","No",,,"",,,"No",,"The same","Massive decrease","",""
"71-44-93-64","Wild fruits",5,"Tins (eg milk tins)","","No",,,"",,,"No",,"The same","The same","",""
"34-19-14-62","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Alot of people are haversting the firewood and building houses using wood"
"34-19-14-62","Sand, stone, mud",160,"Other (please specify)","Trips using a canoe","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Alot of people are building mud houses,the population is increasing"
"22-51-06-37","Firewood",250,"Other (please specify)","Canoes","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Flood plus people who survive by wood"
"27-70-53-20","Firewood",9,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Number of people has increased"
"98-81-19-82","Firewood",15,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting trees"
"98-81-19-82","Sand, stone, mud",10,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"39-67-03-82","Firewood",260,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increased population"
"46-14-07-81","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
