interview__key,r_infu__id,as07__1,as07__2,as07__3,as07__4,as07__5,as07__6,as07__7,as07__8,as07__9,as07__96,as07__n88,as07__n99,as07_oth,network_mostinf_gender,network_mostinf_eth,network_eth_oth,network_mostinf_agegrp,as08,as09
"73-20-13-57",1,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Men","Mafwe","","In their 60s",29,3
"55-53-09-17",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Subia","","&gt;70",20,5
"55-53-09-17",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Subia","","In their 30s",10,5
"55-53-09-17",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Subia","","In their 30s",20,10
"16-20-70-88",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other","totela","In their 60s",2,0
"16-20-70-88",2,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Other","totela","In their 30s",0,1
"16-20-70-88",3,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Women","Other","totela","In their 40s",0,6
"14-74-46-71",1,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Subia","","In their 60s",1,1
"14-74-46-71",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Subia","","In their 60s",1,1
"14-74-46-71",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Subia","","In their 60s",1,1
"62-79-94-11",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Subia","","In their 60s",1,1
"74-11-35-62",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Subia","","In their 60s",29,15
"74-11-35-62",2,"No","No","No","No","Yes","Yes","No","No","No","No","No","No",,"Women","Subia","","In their 50s",15,8
"74-11-35-62",3,"No","No","No","No","Yes","Yes","No","No","No","No","No","No",,"Women","Subia","","In their 60s",14,14
"07-05-49-00",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Subia","","In their 40s",6,2
"12-21-07-33",1,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Other","English","In their 40s",10,1
"12-21-07-33",2,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Subia","","In their 50s",1,1
"12-21-07-33",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Subia","","In their 30s",3,2
"23-59-76-04",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Subia","","In their 40s",15,10
"23-59-76-04",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Subia","","In their 30s",15,15
"23-59-76-04",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Subia","","In their 60s",15,15
"93-87-90-66",1,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Women","Other","Totela","In their 50s",3,1
"93-87-90-66",2,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Lozi","","In their 40s",1,1
"93-87-90-66",3,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Women","Lozi","","In their 40s",2,2
"16-34-09-13",1,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Women","Mafwe","","In their 40s",3,1
"85-82-50-77",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Subia","","In their 40s",20,1
"85-82-50-77",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Subia","","In their 50s",4,2
"85-82-50-77",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Lozi","","In their 50s",10,2
"89-27-41-66",1,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Women","Subia","","In their 30s",15,4
"89-27-41-66",2,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Subia","","In their 50s",5,4
"89-27-41-66",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Women","Subia","","In their 40s",18,5
"22-81-16-32",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Subia","","In their 50s",0,1
"22-81-16-32",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Subia","","In their 60s",2,1
"22-81-16-32",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Subia","","In their 60s",1,1
"54-44-06-88",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Subia","","In their 50s",20,20
"54-44-06-88",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Subia","","In their 60s",8,15
"47-49-80-52",1,"No","No","No","No","No","Yes","No","No","Yes","No","No","No",,"Women","Subia","","In their 30s",10,15
"93-73-35-44",1,"No","Yes","No","No","Yes","Yes","No","No","No","No","No","No",,"Women","Mafwe","","In their 40s",29,29
"93-73-35-44",2,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Women","Mafwe","","In their 40s",29,3
"93-73-35-44",3,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Women","Mafwe","","In their 40s",15,1
"08-77-46-38",1,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Women","Lozi","","In their 30s",0,30
"48-05-99-35",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Subia","","In their 30s",15,3
"67-13-56-73",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Subia","","In their 20s",20,6
"67-13-56-73",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Subia","","In their 20s",12,2
"67-13-56-73",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Subia","","In their 20s",10,6
"97-33-85-90",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Subia","","In their 40s",20,20
"97-33-85-90",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Subia","","&gt;70",15,15
"97-33-85-90",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Subia","","In their 60s",13,11
"10-54-97-94",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Other","Totela","In their 40s",3,1
"10-54-97-94",2,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Other","mbalangwe","In their 40s",4,4
"10-54-97-94",3,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Lozi","","In their 60s",29,15
"50-35-50-04",1,"No","No","No","No","Yes","No","No","No","Yes","No","No","No",,"Women","Subia","","In their 40s",2,2
"50-35-50-04",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Subia","","In their 60s",10,4
"50-35-50-04",3,"No","No","No","No","Yes","No","No","No","Yes","No","No","No",,"Women","Subia","","In their 60s",1,1
"62-96-39-45",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Women","Subia","","In their 30s",15,10
"62-96-39-45",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Subia","","&gt;70",29,30
"62-96-39-45",3,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Women","Subia","","In their 40s",29,30
"44-55-26-98",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Subia","","In their 60s",8,0
"44-55-26-98",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Subia","","In their 50s",0,0
"44-55-26-98",3,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Subia","","In their 50s",0,2
"93-47-96-78",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Subia","","In their 50s",25,25
"18-43-28-32",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Mafwe","","In their 50s",2,2
"18-43-28-32",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Mafwe","","In their 50s",2,2
"18-43-28-32",3,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Women","Mafwe","","In their 50s",4,4
"37-21-15-22",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Subia","","In their 30s",12,1
"37-21-15-22",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Lozi","","In their 60s",18,2
"37-21-15-22",3,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Women","Subia","","In their 40s",6,2
"87-15-89-67",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Lozi","","In their 60s",15,0
"87-15-89-67",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Lozi","","In their 50s",20,0
"87-15-89-67",3,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Women","Lozi","","In their 30s",28,0
"79-26-09-22",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Women","Lozi","","In their 50s",2,2
"79-26-09-22",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Lozi","","In their 60s",4,1
"79-26-09-22",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Women","Subia","","In their 30s",2,3
"75-05-90-14",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Lozi","","In their 40s",0,0
"24-85-21-24",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Subia","","In their 30s",25,25
"24-85-21-24",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Subia","","In their 40s",27,27
"91-48-78-65",1,"No","No","No","No","Yes","No","No","No","No","Yes","No","No",,"Women","Subia","","In their 50s",2,1
"32-52-77-66",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Other","totela","In their 50s",25,20
"32-52-77-66",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Lozi","","In their 60s",6,0
"32-52-77-66",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Other","totela","In their 50s",0,0
"26-89-84-58",1,"No","No","No","No","No","No","No","Yes","No","No","No","No",,"Women","Subia","","&gt;70",5,3
"26-89-84-58",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Lozi","","&gt;70",20,3
"26-89-84-58",3,"No","No","No","No","No","No","No","Yes","No","No","No","No",,"Women","Lozi","","In their 50s",7,3
"59-38-71-66",1,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Lozi","","In their 60s",26,10
"59-38-71-66",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Lozi","","In their 30s",26,26
"59-38-71-66",3,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Lozi","","In their 40s",5,1
"02-07-52-84",1,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Mafwe","","In their 30s",5,15
"02-07-52-84",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Others","Subia","","In their 60s",8,4
"02-07-52-84",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Subia","","In their 20s",3,4
"77-80-39-86",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Subia","","In their 40s",3,6
"77-80-39-86",2,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Subia","","In their 40s",0,5
"77-80-39-86",3,"Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Subia","","In their 40s",0,9
"72-51-39-42",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Subia","","In their 60s",2,0
"72-51-39-42",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Subia","","In their 40s",6,0
"72-51-39-42",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Subia","","In their 50s",0,0
"87-64-80-93",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Mafwe","","In their 20s",20,20
"87-64-80-93",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Mafwe","","In their 50s",13,13
"36-99-07-56",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Women","Lozi","","&gt;70",0,6
"36-99-07-56",2,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Women","Subia","","In their 50s",0,6
"75-89-92-79",1,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Women","Subia","","In their 50s",29,6
"75-89-92-79",2,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Subia","","In their 50s",0,0
"75-89-92-79",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Subia","","In their 40s",0,0
"44-34-32-32",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Other","mbalangwe","&gt;70",15,30
"44-34-32-32",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Other","mbalangwe","In their 50s",5,30
"44-34-32-32",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Other","mbalangwe","In their 40s",5,30
"53-52-93-15",1,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Lozi","","In their 30s",3,2
"53-52-93-15",2,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Lozi","","In their 30s",4,4
"53-52-93-15",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Subia","","In their 30s",28,3
"58-35-74-86",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Lozi","","In their 50s",2,4
"23-82-30-50",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Lozi","","In their 50s",0,10
"23-82-30-50",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Lozi","","In their 50s",0,10
"23-82-30-50",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Lozi","","In their 40s",0,10
"76-76-95-07",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Subia","","In their 60s",29,6
"76-76-95-07",2,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Women","Subia","","In their 60s",15,0
"76-76-95-07",3,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Women","Subia","","In their 50s",8,6
"69-18-54-45",1,"No","No","No","No","No","No","No","No","No","No","No","Yes",,"Others","Mafwe","","&gt;70",0,0
"69-18-54-45",2,"No","No","No","No","No","No","No","No","No","No","No","Yes",,"Men","Mafwe","","&gt;70",0,0
"69-18-54-45",3,"No","No","No","No","No","No","No","No","No","No","No","Yes",,"Men","Lozi","","&gt;70",0,0
"99-14-10-16",1,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Women","Subia","","In their 50s",1,1
"55-02-31-58",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Lozi","","In their 60s",20,20
"55-02-31-58",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Lozi","","In their 40s",1,0
"55-02-31-58",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Lozi","","In their 60s",3,0
"55-65-32-92",1,"No","No","No","No","Yes","No","Yes","No","No","Yes","No","No",,"Women","Other","mbalangwe","&gt;70",15,5
"66-00-67-40",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Other","Mbukushu","In their 40s",14,12
"66-00-67-40",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Mafwe","","In their 40s",15,15
"66-00-67-40",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Mafwe","","In their 40s",10,10
"41-51-06-54",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Mafwe","","In their 60s",0,0
"41-51-06-54",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Mafwe","","In their 50s",25,29
"41-51-06-54",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Mafwe","","In their 40s",26,24
"07-18-54-62",1,"No","No","No","No","No","Yes","Yes","No","No","No","No","No",,"Men","Subia","","In their 40s",25,7
"07-18-54-62",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Subia","","In their 50s",5,3
"07-18-54-62",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Subia","","In their 20s",28,20
"73-70-79-76",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Subia","","In their 50s",2,0
"73-70-79-76",2,"No","No","No","No","Yes","No","No","No","No","Yes","No","No",,"Men","Other","Nigerian","In their 50s",25,8
"40-83-72-17",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Lozi","","In their 40s",6,30
"40-83-72-17",2,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Lozi","","In their 50s",10,30
"40-83-72-17",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Lozi","","In their 60s",6,30
"23-74-18-51",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Subia","","&gt;70",4,5
"23-74-18-51",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Subia","","&gt;70",9,5
"23-74-18-51",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Subia","","&gt;70",3,5
"18-88-43-52",1,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Women","Subia","","In their 50s",3,2
"18-88-43-52",2,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Subia","","In their 60s",5,2
"18-88-43-52",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Subia","","In their 40s",2,1
"72-37-85-07",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Lozi","","In their 50s",25,25
"72-37-85-07",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Subia","","In their 50s",25,25
"84-90-52-18",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Women","Subia","","In their 40s",27,6
"84-90-52-18",2,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Women","Subia","","In their 40s",7,7
"84-90-52-18",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Subia","","In their 40s",15,20
"94-23-16-05",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Subia","","In their 50s",28,3
"94-23-16-05",2,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Women","Subia","","In their 30s",10,2
"94-23-16-05",3,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Women","Subia","","In their 40s",4,0
"52-32-19-59",1,"No","No","No","Yes","Yes","No","No","No","No","No","No","No",,"Men","Mafwe","","In their 40s",0,0
"52-32-19-59",2,"No","No","No","Yes","Yes","No","No","No","No","No","No","No",,"Men","Mafwe","","&gt;70",2,2
"99-83-95-63",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Mafwe","","In their 60s",5,2
"99-83-95-63",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Mafwe","","In their 60s",6,3
"99-83-95-63",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Mafwe","","In their 50s",2,3
"46-29-66-50",1,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Women","Subia","","In their 20s",4,4
"46-29-66-50",2,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Subia","","&gt;70",2,2
"46-29-66-50",3,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Other","Mbalangwe","In their 30s",4,4
"82-09-67-93",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Mafwe","","In their 50s",2,1
"53-00-44-01",1,"No","No","Yes","No","Yes","No","No","No","No","No","No","No",,"Men","Subia","","&gt;70",5,2
"53-00-44-01",2,"No","No","Yes","No","Yes","No","No","No","No","No","No","No",,"Men","Subia","","&gt;70",4,2
"53-00-44-01",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Subia","","&gt;70",5,2
"78-72-01-35",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Subia","","In their 60s",29,3
"78-72-01-35",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Subia","","In their 40s",1,1
"78-72-01-35",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Subia","","In their 60s",1,1
"04-97-48-20",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Other","yeyi","In their 40s",28,28
"04-97-48-20",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Other","yeyi","In their 20s",24,20
"99-10-52-87",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Subia","","In their 50s",0,0
"92-62-56-72",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Mafwe","","&gt;70",10,4
"92-62-56-72",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Mafwe","","In their 60s",5,4
"92-62-56-72",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Mafwe","","In their 60s",10,4
"39-32-10-47",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Other","yeyi","In their 30s",27,20
"39-32-10-47",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Other","yeyi","In their 60s",24,20
"25-20-66-75",1,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Mafwe","","&gt;70",26,10
"25-20-66-75",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Mafwe","","In their 40s",28,17
"25-20-66-75",3,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Mafwe","","In their 50s",28,8
"98-95-69-84",1,"No","No","No","No","No","No","No","No","No","No","Yes","No",,"Women","Subia","","In their 40s",1,1
"98-95-69-84",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Subia","","&gt;70",5,5
"98-95-69-84",3,"No","No","No","No","No","No","No","No","No","No","Yes","No",,"Women","Subia","","In their 40s",4,3
"18-35-44-26",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Subia","","&gt;70",2,2
"59-94-58-22",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Women","Mafwe","","&gt;70",0,0
"40-32-33-96",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Subia","","&gt;70",15,0
"40-32-33-96",2,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Women","Subia","","In their 40s",0,0
"40-32-33-96",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Subia","","&gt;70",0,0
"18-30-46-42",1,"No","No","No","No","No","No","No","No","No","No","No","Yes",,"Men","Lozi","","In their 20s",0,0
"18-30-46-42",2,"No","No","No","No","No","No","No","No","No","No","No","Yes",,"Men","Lozi","","In their 20s",0,0
"18-30-46-42",3,"No","No","No","No","No","No","No","No","No","No","No","Yes",,"Men","Lozi","","In their 20s",0,0
"42-15-88-64",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Subia","","In their 30s",20,7
"42-15-88-64",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Subia","","In their 20s",20,5
"42-15-88-64",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Subia","","In their 30s",20,5
"19-83-07-46",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Other","Shiyeyi","In their 50s",23,1
"19-83-07-46",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Other","Shiyeyi","In their 40s",12,3
"19-83-07-46",3,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Other","Shiyeyi","In their 40s",5,1
"16-76-24-92",1,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Women","Mafwe","","In their 30s",10,6
"16-76-24-92",2,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Women","Mafwe","","In their 30s",3,0
"16-76-24-92",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Mafwe","","In their 40s",2,2
"16-98-25-56",1,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Women","Other","yeyi","In their 60s",0,30
"16-98-25-56",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Other","yeyi","In their 50s",0,30
"16-98-25-56",3,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Women","Other","Yeyi","In their 30s",9,30
"08-81-97-68",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Subia","","In their 20s",10,2
"08-81-97-68",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Subia","","In their 20s",5,2
"08-81-97-68",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Subia","","In their 20s",2,5
"90-75-59-18",1,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Women","Lozi","","In their 40s",20,6
"90-75-59-18",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Mafwe","","In their 30s",29,3
"01-70-02-35",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Women","Subia","","In their 60s",29,29
"01-70-02-35",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Subia","","In their 50s",29,29
"01-70-02-35",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Women","Subia","","In their 30s",10,10
"23-94-09-23",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Women","Subia","","In their 60s",3,4
"23-94-09-23",2,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Women","Subia","","In their 40s",2,4
"23-94-09-23",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Subia","","In their 30s",29,15
"08-72-61-50",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Subia","","In their 60s",25,3
"08-72-61-50",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Subia","","In their 60s",15,7
"08-72-61-50",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Subia","","In their 60s",4,2
"83-59-21-47",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other","yeyi","In their 50s",0,0
"83-59-21-47",2,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Other","yeyi","In their 50s",25,2
"83-59-21-47",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other","yeyi","In their 60s",20,0
"78-07-95-11",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Other","mbukushu","In their 60s",8,10
"78-07-95-11",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Other","mbukushu","In their 60s",15,14
"70-58-67-82",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Subia","","In their 40s",1,1
"70-58-67-82",2,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Subia","","In their 60s",7,7
"70-58-67-82",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Subia","","In their 60s",4,4
"47-04-86-67",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Mafwe","","&gt;70",2,1
"47-04-86-67",2,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Women","Mafwe","","In their 30s",20,0
"47-04-86-67",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Mafwe","","In their 50s",15,0
"92-02-45-21",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Subia","","In their 40s",2,1
"92-02-45-21",2,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Mafwe","","In their 50s",5,2
"92-02-45-21",3,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Women","Subia","","In their 30s",2,2
"88-75-68-17",1,"Yes","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Subia","","In their 50s",3,5
"88-75-68-17",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Subia","","In their 60s",5,4
"24-82-46-82",1,"No","No","Yes","No","No","Yes","No","No","No","No","No","No",,"Men","Subia","","In their 50s",0,0
"21-42-97-88",1,"No","No","Yes","No","Yes","No","Yes","No","No","No","No","No",,"Men","Other","Yeyi","In their 60s",5,2
"21-42-97-88",2,"No","No","No","No","Yes","Yes","No","No","No","No","No","No",,"Women","Other","Yeyi","In their 60s",3,3
"21-42-97-88",3,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Women","Other","Yeyi","In their 50s",1,1
