interview__key,as10,as11,as12,as13,as14,as15,as16__1,as16__2,as16__3,as16__4,as16__5,as16__6,as16__7,as16__8,as16__9,as16__96,as16_oth,as19,as17,as18__1,as18__2,as18__3,as18__4,as18__5,as18__6,as18__7,as18__8,as18__9,as18__10,as18__11,as18__96
"84-43-04-55","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"90-23-91-34","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"00-25-69-00","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"43-06-63-67","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"28-10-90-34","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"13-06-00-33","Yes","No","Yes","No","Yes",250,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"93-88-34-77","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"77-13-46-95","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"54-15-29-03","No","No","Yes","No","Yes",500,"No","No","No","No","No","No","No","Yes","No","No",,"Yes","No",,,,,,,,,,,,
"58-43-21-07","No","No","Yes","Yes","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"54-82-42-61","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"31-76-77-10","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"75-33-12-39","No","No","No","No","No",,,,,,,,,,,,,"No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"47-33-25-93","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"35-34-76-48","No","No","Yes","Yes","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"26-98-60-20","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"20-88-32-55","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"73-42-30-97","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"38-84-78-59","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"70-09-32-42","No","Yes","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"76-04-07-19","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"70-32-51-26","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"56-61-77-64","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"50-82-91-34","Yes","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"83-60-63-11","No","No","No","No","Yes",2000,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"80-51-82-08","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"49-80-85-60","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"81-64-86-08","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"33-82-62-40","No","No","Yes","No","Yes",500,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"56-48-48-33","Yes","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"19-43-49-26","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"52-63-91-75","Yes","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"60-93-32-66","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"37-44-93-64","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"83-19-87-02","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"83-26-13-29","No","Yes","No","No","Yes",500,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"02-40-91-04","No","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"31-74-57-88","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"09-16-66-27","Yes","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"02-99-67-45","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"18-26-92-76","No","No","No","No","Yes",200,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"54-98-92-77","Yes","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"94-90-21-30","Yes","No","No","Yes","Yes",20000,"Yes","No","No","No","Yes","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"34-25-16-71","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"26-18-25-14","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"62-93-86-46","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"85-20-92-08","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"65-60-16-01","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"83-41-72-29","No","Yes","Yes","No","Yes",300,"Yes","No","No","No","No","No","No","No","No","No",,"No","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No"
"21-46-08-35","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"37-32-34-84","No","No","No","No","No",,,,,,,,,,,,,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes"
"13-52-22-69","No","Yes","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"39-17-92-41","No","Yes","Yes","Yes","Yes",1100,"No","Yes","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"33-45-72-89","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"31-31-05-64","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"86-99-45-42","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"56-98-53-98","No","No","No","Yes","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"56-36-96-19","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"50-58-13-59","Yes","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"96-16-19-85","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"64-96-31-31","No","Yes","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"12-39-25-67","Yes","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"94-38-82-64","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"32-40-73-26","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"27-85-21-15","Yes","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"31-68-89-01","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"72-31-90-61","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"80-54-37-07","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"36-19-32-95","No","No","Yes","No","No",,,,,,,,,,,,,"No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No"
"75-71-40-40","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"37-54-02-07","Yes","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"60-74-79-59","Yes","No","No","No","Yes",2000,"No","No","Yes","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"96-89-11-69","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"44-81-28-86","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"33-26-68-81","No","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"12-27-31-91","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"44-39-19-46","No","Yes","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"19-73-20-43","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"86-42-35-25","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"21-53-70-02","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"36-25-22-73","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"61-61-32-11","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"57-36-34-63","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"53-72-73-00","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"33-70-72-42","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"52-18-64-85","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"42-07-25-32","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"39-53-01-83","No","No","Yes","No","Yes",500,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"33-51-31-80","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"94-39-43-68","No","No","No","No","Yes",3000,"Yes","No","Yes","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"03-54-18-25","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"27-58-94-59","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"33-86-19-67","No","Yes","No","No","No",,,,,,,,,,,,,"No","Yes","No","No","No","No","Yes","No","No","No","No","No","Yes","No"
"09-53-75-86","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"85-34-92-87","No","Yes","No","No","No",,,,,,,,,,,,,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No"
"75-94-09-47","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"84-71-43-61","No","No","Yes","Yes","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"07-42-93-10","No","No","No","No","Yes",1500,"Yes","No","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"06-11-12-17","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"15-55-21-38","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"61-89-87-62","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"05-53-30-00","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"00-18-71-95","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"93-03-74-23","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"98-02-00-97","Yes","Yes","Yes","Yes","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"39-55-54-03","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"55-64-77-57","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"12-97-85-94","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"85-58-05-93","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"36-06-01-35","Yes","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"11-36-65-74","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"87-74-62-05","Yes","Yes","No","Yes","Yes",250,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"74-09-83-15","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"99-86-29-88","No","No","No","No","Yes",10000,"Yes","Yes","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"10-97-13-34","Yes","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"53-72-96-12","No","Yes","No","No","Yes",500,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"22-21-62-20","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"64-31-79-16","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"01-18-26-42","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"82-55-52-94","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"19-07-40-38","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"65-17-55-88","Yes","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"71-44-93-64","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"34-19-14-62","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"22-51-06-37","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"27-70-53-20","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"98-81-19-82","No","No","No","No","No",,,,,,,,,,,,,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"39-67-03-82","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"46-14-07-81","Yes","No","Yes","No","Yes",4000,"Yes","No","No","No","No","No","Yes","No","No","No",,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No"
