interview__key,grazing_area__1,grazing_area__2,grazing_area__3,grazing_area__4,grazing_area__5,grazing_area__96,grazing_area_oth,grazing_dist,grazing_days,grazing_hour,grazing_ownership,grazing_sharing,grazing_permit,grazing_permit_price,grazing_years,grazing_area_before__1,grazing_area_before__2,grazing_area_before__3,grazing_area_before__4,grazing_area_before__5,grazing_area_before__96,grazing_dist_before,grazing_cng_reason__1,grazing_cng_reason__2,grazing_cng_reason__3,grazing_cng_reason__4,grazing_cng_reason__5,grazing_cng_reason__6,grazing_cng_reason__7,grazing_cng_reason__8,grazing_cng_reason__9,grazing_cng_reason__10,grazing_cng_reason__11,grazing_cng_reason__96,grazing_change_reason_oth,grazing_challenges__1,grazing_challenges__2,grazing_challenges__3,grazing_challenges__4,grazing_challenges__5,grazing_challenges__6,grazing_challenges__7,grazing_challenges__8,grazing_challenges__9,grazing_challenges__10,grazing_challenges__11,grazing_challenges__96,grazing_challenge_oth
"89-75-04-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"52-25-69-44","No","Yes","No","No","No","No",,30,530,9,"Communally owned",11,"No",,34,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No",,"No","No","No","No","No","No",""
"71-97-04-61","No","Yes","No","No","No","No",,15,600,10,"Communally owned",5,"No",,18,,,,,,,,,,,,,,,,,,,,"",,"No","No","No","No",,"No","Yes","No","No","No","No",""
"46-80-42-17","No","Yes","No","No","No","No",,120,660,11,"Communally owned",30,"No",,10,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No","No",,"No","No","No",""
"58-78-23-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"35-69-94-08","No","Yes","No","No","No","No",,15,600,10,"Communally owned",15,"No",,10,,,,,,,,,,,,,,,,,,,,"","No","No","No","No","No",,"No",,"Yes","No","No","No",""
"10-25-31-32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"38-79-29-34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"89-83-56-79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"50-21-50-41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"44-19-49-55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"55-68-88-94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"59-93-51-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"07-70-44-38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"59-31-16-60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"84-43-04-55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"90-23-91-34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"00-25-69-00","No","Yes","No","No","No","No",,5,600,10,"Communally owned",5,"No",,2022,,,,,,,,,,,,,,,,,,,,"","Yes","No","No","No","No","No","No","No","No","No","No","No",""
"43-06-63-67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"28-10-90-34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"13-06-00-33","No","No","Yes","No","No","No",,60,8,6,"Communally owned",3,"No",,2,"No","No","Yes","No","No","No",75,"Yes","No",,,"No","No","No","No","No","No","No","No","","No","No","No","No","No",,"No","No",,"No","No","Yes","No cattle Herdman"
"93-88-34-77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"77-13-46-95","No","Yes","No","No","No","No",,60,560,9,"Communally owned",1,"No",,40,,,,,,,,,,,,,,,,,,,,"","No","No","No","No","No","No","No","Yes",,"No","No","No",""
"54-15-29-03","No","Yes","No","No","No","No",,30,660,11,"Communally owned",6,"No",,10,,,,,,,,,,,,,,,,,,,,"",,"No",,"No","No","No","No","No","Yes","No","No","No",""
"58-43-21-07","No","Yes","No","No","No","No",,60,560,9,"Communally owned",10,"No",,20,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No","No",,"No","No","No",""
"54-82-42-61","No","Yes","No","No","No","No",,420,300,5,"Communally owned",8,"No",,36,,,,,,,,,,,,,,,,,,,,"","Yes","No","No","No","No","No","No","No",,"No","No","No",""
"31-76-77-10","No","Yes","No","No","No","No",,40,800,9,"Communally owned",2,"No",,2018,,,,,,,,,,,,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","Yes","Wildlife Conflicts like lions"
"75-33-12-39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"47-33-25-93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"35-34-76-48","No","Yes","No","No","No","No",,10,600,10,"Communally owned",-88,"No",,1,"No","No","Yes","No","No","No",60,"No","No","No","No","No","No","No","Yes","No","No","No","No","","Yes","No","No","No","No","No","No","No","No","No","No","No",""
"26-98-60-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"20-88-32-55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"73-42-30-97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"38-84-78-59","No","Yes","No","No","No","No",,10,600,10,"Communally owned",15,"No",,4,"No","Yes","No","No","No","No",60,"No","No","No","No","No","No","No","Yes","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","Yes","No",""
"70-09-32-42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"76-04-07-19","No","Yes","No","No","No","No",,15,600,10,"Communally owned",5,"No",,30,,,,,,,,,,,,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","Yes","No",""
"70-32-51-26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"56-61-77-64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"50-82-91-34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"83-60-63-11","No","Yes","No","No","No","No",,10,660,11,"Communally owned",30,"No",,24,,,,,,,,,,,,,,,,,,,,"","No","No",,"No","No","No","No","No","No","No","No","Yes","The place is always flooded"
"80-51-82-08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"49-80-85-60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"81-64-86-08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"33-82-62-40","No","Yes","No","No","No","No",,2,600,10,"Private owned with land title",5,"No",,5,"No","Yes","No","No","No","No",30,"No","No","No","No","No","No","No","No","Yes","No","No","No","",,"No","No","No","No","No","No","Yes","No","No","No","No",""
"56-48-48-33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"19-43-49-26","No","No","Yes","No","No","No",,50,120,8,"Communally owned",5,"No",,8,"No","Yes","No","No","No","No",3,"Yes","No","No","No","No","No","No","No","No","No","No","No","",,"No","Yes","No","No","No","No","No",,"No","No","No",""
"52-63-91-75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"60-93-32-66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"37-44-93-64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"83-19-87-02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"83-26-13-29","No","Yes","No","No","No","No",,45,600,10,"Communally owned",15,"No",,32,,,,,,,,,,,,,,,,,,,,"","No","No","Yes","No","No","No","No","No","No","No","No","No",""
"02-40-91-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"31-74-57-88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"09-16-66-27","No","No","Yes","No","No","No",,20,600,10,"Communally owned",15,"No",,21,,,,,,,,,,,,,,,,,,,,"","No","No","Yes","No","No",,"No","No","No","No","No","No",""
"02-99-67-45","No","Yes","No","No","No","No",,10,600,10,"Communally owned",13,"No",,13,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No",,"No","No","No","No","No","No",""
"18-26-92-76","No","Yes","No","No","No","No",,5,600,10,"Communally owned",20,"No",,2016,,,,,,,,,,,,,,,,,,,,"","No","No",,"No","No","Yes","No","No",,"No","No","No",""
"54-98-92-77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"94-90-21-30","No","No","Yes","No","No","No",,15,600,10,"Communally owned",5,"No",,20,,,,,,,,,,,,,,,,,,,,"",,"No","No","No","No",,"No","No","Yes","No","No","No",""
"34-25-16-71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"26-18-25-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"62-93-86-46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"85-20-92-08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"65-60-16-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"83-41-72-29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"21-46-08-35","No","Yes","Yes","No","No","No",,30,510,8,"Communally owned",12,"No",,10,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No",,"No","No","No","No","No","No",""
"37-32-34-84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"13-52-22-69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"39-17-92-41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"33-45-72-89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"31-31-05-64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"86-99-45-42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"56-98-53-98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"56-36-96-19","No","Yes","No","No","No","No",,5,420,7,"Communally owned",1,"No",,1,"No","Yes","No","No","No","No",5,"No","No","No","No","No","No","No","No","No","No","Yes","No","","No","No","No","No","No","No","No","No","No","No","Yes","No",""
"50-58-13-59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"96-16-19-85","No","Yes","No","No","No","No",,2,600,10.2,"Communally owned",25,"No",,3,"No","Yes","No","No","No","No",20,"No","No","No","No","No","No","No","No","No","No","Yes","No","","Yes","No",,"No","No","No","No",,"No","No","No","No",""
"64-96-31-31","No","No","Yes","No","No","No",,30,420,7,"Communally owned",10,"No",,14,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No","No","No","No","No","No",""
"12-39-25-67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"94-38-82-64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"32-40-73-26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"27-85-21-15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"31-68-89-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"72-31-90-61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"80-54-37-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"36-19-32-95","No","No","Yes","No","No","No",,60,540,9,"Communally owned",10,"No",,2016,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No",,"No","No","No","No","No","No",""
"75-71-40-40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"37-54-02-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"60-74-79-59","No","Yes","No","No","No","No",,30,600,10,"Communally owned",15,"No",,15,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No",,"No","No","No","No",""
"96-89-11-69","No","Yes","Yes","No","No","No",,30,570,9,"Communally owned",6,"No",,10,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No",,"No","No","No","No",""
"44-81-28-86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"33-26-68-81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"12-27-31-91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"44-39-19-46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"19-73-20-43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"86-42-35-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"21-53-70-02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"36-25-22-73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"61-61-32-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"57-36-34-63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"53-72-73-00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"33-70-72-42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"52-18-64-85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"42-07-25-32","No","No","Yes","No","No","No",,30,600,10,"Communally owned",4,"No",,51,,,,,,,,,,,,,,,,,,,,"","No","No","No","No",,"No","No","No","No","No","No","Yes","diseases from other herd"
"39-53-01-83","No","Yes","Yes","No","No","No",,10,8,7,"Communally owned",3,"No",,3,"No","Yes","No","No","No","No",7,"Yes","No","No","No",,"No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","Yes","No",""
"33-51-31-80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"94-39-43-68","No","Yes","No","No","No","No",,3,540,9,"Communally owned",6,"No",,20,,,,,,,,,,,,,,,,,,,,"","Yes","No","No","No","No","No","No","No","No","No","No","No",""
"03-54-18-25","No","Yes","No","No","No","No",,2,330,6,"Communally owned",40,"No",,25,,,,,,,,,,,,,,,,,,,,"","Yes","No","No","No","No","No","No","No","No","No","No",,"Too much water and alot of ticks."
"27-58-94-59","No","Yes","No","No","No","No",,120,420,7,"Communally owned",5,"No",,5,"No","Yes","No","No","No","No",6,"Yes","No","No","No",,"No","No","No","No","No","No","No","","Yes","No","No","No","No","No","No","No",,"No","No","No",""
"33-86-19-67","No","Yes","Yes","No","No","No",,10,550,9,"Communally owned",9,"No",,10,,,,,,,,,,,,,,,,,,,,"","No","No","No","No","No","Yes","No","No","No","No","No",,"veld fires"
"09-53-75-86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"85-34-92-87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"75-94-09-47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"84-71-43-61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"07-42-93-10","No","Yes","Yes","No","No","No",,30,570,9,"Communally owned",5,"No",,15,,,,,,,,,,,,,,,,,,,,"","Yes","No","No","No","No","No","No",,"No","No","No","No",""
"06-11-12-17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"15-55-21-38","No","Yes","No","No","No","No",,5,600,10,"Communally owned",7,"No",,27,,,,,,,,,,,,,,,,,,,,"","No","No","No","No","Yes","No","No","No","No","No","No","No",""
"61-89-87-62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"05-53-30-00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"00-18-71-95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"93-03-74-23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"98-02-00-97","No","Yes","No","No","No","No",,30,480,8,"Private owned with land title",1,"No",,12,,,,,,,,,,,,,,,,,,,,"","Yes","No","No","No","No","No","No",,"No","No","No","No",""
"39-55-54-03","No","Yes","No","No","No","No",,120,600,10,"Communally owned",4,"No",,30,,,,,,,,,,,,,,,,,,,,"","No","No","Yes","No","No","No","No","No","No","No","No","No",""
"55-64-77-57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"12-97-85-94","No","Yes","No","No","No","No",,10,540,9,"Communally owned",6,"No",,19,,,,,,,,,,,,,,,,,,,,"",,"No","Yes","No","No","No","No","No","No","No","No","No",""
"85-58-05-93","No","Yes","No","No","No","No",,10,600,10,"Communally owned",20,"No",,6,"No","No","Yes","No","No","No",30,"No","No",,"No","Yes","No","No","No",,"No","No","No","","No","No","No","No","No","No","No","No","No","No","Yes","No",""
"36-06-01-35","No","No","Yes","No","No","No",,200,900,5,"Communally owned",5,"No",,2023,,,,,,,,,,,,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","Yes","Too much water everywhere"
"11-36-65-74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"87-74-62-05","No","Yes","No","No","No","No",,5,780,13,"Communally owned",8,"No",,13,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No","No","No","No","No","No",""
"74-09-83-15","No","Yes","No","No","No","No",,30,600,10,"Communally owned",10,"No",,1985,,,,,,,,,,,,,,,,,,,,"","Yes",,"No","No","No",,"No","No","No","No","No","No",""
"99-86-29-88","No","Yes","Yes","No","No","No",,20,620,10,"Communally owned",3,"No",,10,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No",,"No","No","No","No",""
"10-97-13-34","No","Yes","Yes","No","No","No",,60,600,10,"Communally owned",20,"No",,10,,,,,,,,,,,,,,,,,,,,"","Yes","No","No","No","No",,"No","No",,"No","No","No",""
"53-72-96-12","No","Yes","No","No","No","No",,20,600,6,"Communally owned",5,"No",,1985,,,,,,,,,,,,,,,,,,,,"",,,"No","No","No","Yes","No","No","No","No","No","No",""
"22-21-62-20","No","Yes","Yes","No","No","No",,30,540,9,"Communally owned",4,"No",,23,,,,,,,,,,,,,,,,,,,,"","Yes","No","No","No","No","No","No","No",,"No","No","No",""
"64-31-79-16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"01-18-26-42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"82-55-52-94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"19-07-40-38","No","Yes","No","No","No","No",,120,660,11,"Communally owned",7,"No",,5,"No","No","No","No","No","Yes",45,"No","No","Yes","No","No","No","No","No","No","No","No","No","","Yes","No","No","No","No","No","No",,"No","No","No","No",""
"65-17-55-88","No","Yes","No","No","No","No",,10,600,10,"Communally owned",5,"No",,9,"No","Yes","No","No","No","No",0,"No","No","No","No","No","No","No","No","No","No","Yes","No","",,"No","Yes","No","No",,"No","No","No","No","No","No",""
"71-44-93-64","No","Yes","No","No","No","No",,2,540,9,"Communally owned",6,"No",,90,,,,,,,,,,,,,,,,,,,,"","Yes","No","No","No","No","No","No",,"No","No","No",,"crocodiles"
"34-19-14-62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"22-51-06-37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"27-70-53-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"98-81-19-82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"39-67-03-82","No","Yes","No","No","No","No",,60,500,9.33,"Communally owned",15,"No",,40,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No",,"No","No","No","No","No","No",""
"46-14-07-81","No","Yes","Yes","No","No","No",,5,545,9,"Communally owned",7,"No",,15,,,,,,,,,,,,,,,,,,,,"","No","No",,"No","No","No","Yes","No","No","No","No",,"flood"
