interview__key,s0_duration,s1_duration,s2_duration,s3_duration,s4_duration,s5_duration,s6_duration,s7_duration,s8_duration,s9_duration,s10_duration,s11_duration,s12_duration,s13_duration,s15_duration,interview__duration2,interview__duration,interview__duration_minutes,date,time
"18-39-69-08",2.22,21.43,.6,8.77,.45,8.869999999999999,9.07,2.17,16.06,6.92,.99,7.26,1.13,3.56,2.9,92.39999999999999,"00.01:49:57",109.95,"2023-05-29","11:59:51"
"97-46-11-48",3.01767754318618,20.04,1.122230769230769,8.907999999999999,5.66,3.155511363636363,8.1,1.88,17.76,8.85,1.65,40.86349999999995,1.506819923371647,4.1,3.806928982725528,130.4206685821504,"00.02:06:08",126.1333333333333,"2023-06-01","14:16:43"
"12-85-99-43",3.01767754318618,17.44,1.82,8.907999999999999,.89,.14,6.359096153846154,3.57,24.03,6.24,1.004721689059501,40.86349999999995,2.323499999999998,3.82007662835249,2.091,122.5175720144443,"00.02:36:37",156.6166666666667,"2023-05-29","10:50:08"
"55-14-49-61",1.75,12.47,.48,4.91,6.94,3.155511363636363,9.901499999999995,4.06,24.0425,5.91683908045977,1.14,14.2,1.31,4.19,3.01,97.47635044409613,"00.01:52:41",112.6833333333333,"2023-05-29","11:44:48"
"94-26-98-86",3.7,20.64,.78,8.710000000000001,2.85,.39,9.901499999999995,3.56,31.96,8.854499999999998,.72,24.57,2.323499999999998,5.99,4.18,129.1295,"00.02:45:34",165.5666666666667,"2023-05-30","11:12:40"
"32-96-01-37",2.02,12.55,1.11,10.53,10.44,7.04,6.42,5.416999999999996,28.31,8.854499999999998,.77,7.31,1.506819923371647,5.74,4.45,112.4683199233716,"00.02:33:30",153.5,"2023-05-29","12:34:03"
"41-92-38-71",1.45,14.54561538461538,.48,7.54,9.59,3.155511363636363,9.901499999999995,3.41,24.0425,5.91683908045977,1.004721689059501,16.70479768786127,1.38,3.82007662835249,3.6,106.5415618339848,"00.03:44:41",224.6833333333333,"2023-05-29","10:49:26"
"43-40-50-14",3.01767754318618,14.54561538461538,.77,8.907999999999999,4.647519083969466,3.155511363636363,6.359096153846154,2.48,26.45,8.854499999999998,.91,9.52,1.35,3.84,3.806928982725528,98.61484851197908,"00.01:27:34",87.56666666666666,"2023-05-29","13:28:09"
"33-52-73-44",3.01767754318618,14.54561538461538,1.122230769230769,8.390000000000001,4.647519083969466,3.155511363636363,7.22,4.63,24.0425,5.91683908045977,1.75,16.70479768786127,2.03,2.9,3.806928982725528,103.8796198956847,"00.03:00:48",180.8,"2023-05-29","07:51:22"
"17-65-44-15",3.01767754318618,22.95,2.04,8.907999999999999,4.647519083969466,.19,7.71,2.95,24.0425,5.91683908045977,.47,16.70479768786127,1.506819923371647,3.82007662835249,2.23,107.1042299472008,"00.02:42:30",162.5,"2023-05-29","08:34:14"
"77-00-14-73",3.01767754318618,25.65199999999999,1.122230769230769,8.907999999999999,4.647519083969466,.27,9.34,5.05,37.65899999999996,5.91683908045977,.96,40.47,1.4,3.82007662835249,2.81,151.0433431051986,"00.03:16:29",196.4833333333333,"2023-05-29","13:10:59"
"78-98-94-60",1.69,21.09,.8100000000000001,8.300000000000001,6.2,3.155511363636363,9.901499999999995,2.15,27.25,6.38,1.004721689059501,20.77,1.72,4.14,3.69,118.2517330526959,"00.02:14:12",134.2,"2023-05-29","07:53:36"
"50-51-12-24",6.513499999999998,11.3,1.37,16.12,.86,.91,6.359096153846154,2.95,37.65899999999996,5.91683908045977,1.32,29.26,1.04,2.14,5.23,128.9484352343059,"00.01:45:33",105.55,"2023-05-31","10:08:10"
"45-72-98-81",3.01767754318618,14.54561538461538,1.122230769230769,5.88,3.56,6.93,4.07,2.18,15.2955,5.31,1.004721689059501,7.07,1.49,5.09,2.59,79.15574538609184,"00.01:35:35",95.58333333333333,"2023-05-30","13:09:57"
"98-20-22-18",1.68,8.75,.66,3.87,.66,7.26,7,3.5,20.76,7.23,.49,8.56,1.8,6.21,2.091,80.521,"00.01:26:03",86.05,"2023-05-30","07:10:50"
"12-87-62-64",2.61,6.791,2.134499999999999,11.17,4.52,5.03,7.46,2.69,16.42,6.44,1.004721689059501,8.5,1.55,2.93,3.03,82.2802216890595,"00.01:55:49",115.8166666666667,"2023-05-30","13:48:44"
"02-24-60-64",1.38,13.04,1.122230769230769,8.907999999999999,10.22,.08,6.359096153846154,5.2,25.14,6.65,1.78,9.369999999999999,1.87,6.05,3,100.1693269230769,"00.02:00:27",120.45,"2023-05-31","06:49:04"
"35-93-85-84",3.01767754318618,17.41,.68,3.7375,1.19,7.75,8.33,3.37,24.0425,7.39,.48,22.13,1.4,6.01,6.594999999999994,113.5326775431862,"00.02:20:48",140.8,"2023-05-29","09:58:30"
"25-08-98-52",1.63,15.31,1.09,4.34,4.68,8.08,9.901499999999995,5.38,35.58,6.31,.44,23.8,2.24,5.52,2.43,126.7315,"00.02:08:55",128.9166666666667,"2023-05-30","08:58:26"
"46-54-30-66",2.54,14.54561538461538,1.122230769230769,6.4,4.647519083969466,3.155511363636363,7.69,3.52,27.16,5.91683908045977,.36,7.33,1.52,2.87,3.806928982725528,92.58464466463728,"00.02:24:31",144.5166666666667,"2023-05-30","10:55:42"
"19-66-62-79",3.01767754318618,14.54561538461538,.6,13.68,7.53,3.155511363636363,4.17,2.03,18.05,4.79,.37,16.70479768786127,1.38,3.82007662835249,3.806928982725528,97.65060759037722,"00.02:58:07",178.1166666666667,"2023-05-30","08:18:11"
"38-52-59-99",1.61,25.65199999999999,1.122230769230769,8.907999999999999,10.17,3.155511363636363,8.800000000000001,5.416999999999996,24.0425,8.854499999999998,.78,30.69,2.05,3.82007662835249,4.31,139.3818187612196,"00.03:24:59",204.9833333333333,"2023-05-30","07:57:38"
"18-01-52-21",2.8,20.56,1.122230769230769,8.907999999999999,10.619,.11,4.78,5.416999999999996,33.42,7.3,.76,16.70479768786127,2.323499999999998,3.82007662835249,2.89,121.5346050854445,"00.02:49:53",169.8833333333333,"2023-05-30","11:25:16"
"52-91-87-71",6.513499999999998,14.54561538461538,1.28,9.539999999999999,5.14,.18,6.52,5.36,24.0425,6.31,.62,40.86349999999995,2.323499999999998,2.51,3.69,129.4386153846153,"00.02:20:01",140.0166666666667,"2023-05-30","11:25:13"
