interview__key,r_members__id,migrant_ind,migrant_current,migrant_past,migr_itt,migr_desti,migr_desti_oth,migrant_year_first,migrant_year_recent,migrant_months_no,migrant_visit,remit_amt,remit_receiver
"44-55-26-98",2,"No",,"No","No intention to migrate",,"",,,,,,
"44-55-26-98",3,"No",,"No","No intention to migrate",,"",,,,,,
"44-55-26-98",4,"No",,"No","No intention to migrate",,"",,,,,,
"93-47-96-78",1,"No",,"No","No intention to migrate",,"",,,,,,
"93-47-96-78",2,"No",,"No","No intention to migrate",,"",,,,,,
"93-47-96-78",5,"No",,"No","No intention to migrate",,"",,,,,,
"18-43-28-32",1,"No",,"No","No intention to migrate",,"",,,,,,
"18-43-28-32",2,"No",,"No","No intention to migrate",,"",,,,,,
"18-43-28-32",3,"Yes","No","No",,,"",2020,2023,,,,
"37-21-15-22",1,"No",,"No","No intention to migrate",,"",,,,,,
"87-15-89-67",1,"No",,"No","No intention to migrate",,"",,,,,,
"87-15-89-67",2,"No",,"No","No intention to migrate",,"",,,,,,
"87-15-89-67",3,"No",,"No","No intention to migrate",,"",,,,,,
"87-15-89-67",4,"No",,"No","No intention to migrate",,"",,,,,,
"79-26-09-22",1,"No",,"No","No intention to migrate",,"",,,,,,
"79-26-09-22",2,"No",,"No","No intention to migrate",,"",,,,,,
"79-26-09-22",3,"No",,"No","No intention to migrate",,"",,,,,,
"79-26-09-22",4,"No",,"No","No intention to migrate",,"",,,,,,
"79-26-09-22",5,"No",,"No","No intention to migrate",,"",,,,,,
"75-05-90-14",1,"No",,"No","No intention to migrate",,"",,,,,,
"24-85-21-24",1,"No",,"No","No intention to migrate",,"",,,,,,
"24-85-21-24",2,"No",,"No","No intention to migrate",,"",,,,,,
"24-85-21-24",3,"No",,"No","No intention to migrate",,"",,,,,,
"24-85-21-24",4,"No",,"No","No intention to migrate",,"",,,,,,
"91-48-78-65",1,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"91-48-78-65",2,"No",,"No","No intention to migrate",,"",,,,,,
"91-48-78-65",3,"No",,"No","No intention to migrate",,"",,,,,,
"32-52-77-66",1,"No",,"No","No intention to migrate",,"",,,,,,
"32-52-77-66",2,"No",,"No","No intention to migrate",,"",,,,,,
"32-52-77-66",3,"No",,"No","No intention to migrate",,"",,,,,,
"32-52-77-66",4,"No",,"No","No intention to migrate",,"",,,,,,
"26-89-84-58",1,"No",,"No","No intention to migrate",,"",,,,,,
"26-89-84-58",2,"No",,"No","No intention to migrate",,"",,,,,,
"26-89-84-58",3,"No",,"No","No intention to migrate",,"",,,,,,
"26-89-84-58",6,"No",,"No","No intention to migrate",,"",,,,,,
"59-38-71-66",1,"No",,"No","No intention to migrate",,"",,,,,,
"02-07-52-84",1,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"02-07-52-84",2,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"02-07-52-84",3,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"77-80-39-86",1,"No",,"No","Yes temporarily migrate","Village in region","",,,,,,
"72-51-39-42",1,"No",,"No","Yes temporarily migrate","Village in region","",,,,,,
"72-51-39-42",2,"No",,"No","No intention to migrate",,"",,,,,,
"72-51-39-42",3,"No",,"No","No intention to migrate",,"",,,,,,
"72-51-39-42",4,"No",,"No","No intention to migrate",,"",,,,,,
"72-51-39-42",5,"No",,"No","No intention to migrate",,"",,,,,,
"72-51-39-42",6,"No",,"No","No intention to migrate",,"",,,,,,
"72-51-39-42",7,"No",,"No","No intention to migrate",,"",,,,,,
"72-51-39-42",8,"No",,"No","No intention to migrate",,"",,,,,,
"72-51-39-42",10,"No",,"No","No intention to migrate",,"",,,,,,
"87-64-80-93",1,"No",,"No","No intention to migrate",,"",,,,,,
"87-64-80-93",2,"Yes","Yes","No",,,"",2010,2023,1,12,500,"Mother"
"87-64-80-93",3,"No",,"No","No intention to migrate",,"",,,,,,
"87-64-80-93",4,"No",,"No","No intention to migrate",,"",,,,,,
"87-64-80-93",5,"No",,"No","No intention to migrate",,"",,,,,,
"87-64-80-93",6,"No",,"No","No intention to migrate",,"",,,,,,
"87-64-80-93",7,"No",,"No","No intention to migrate",,"",,,,,,
"87-64-80-93",8,"No",,"No","No intention to migrate",,"",,,,,,
"36-99-07-56",1,"No",,"No","Yes temporarily migrate","Village in region","",,,,,,
"36-99-07-56",2,"No",,"No","No intention to migrate",,"",,,,,,
"36-99-07-56",3,"No",,"No","No intention to migrate",,"",,,,,,
"75-89-92-79",1,"No",,"No","No intention to migrate",,"",,,,,,
"75-89-92-79",2,"No",,"No","No intention to migrate",,"",,,,,,
"75-89-92-79",4,"No",,"No","No intention to migrate",,"",,,,,,
"75-89-92-79",5,"No",,"No","No intention to migrate",,"",,,,,,
"75-89-92-79",6,"No",,"No","No intention to migrate",,"",,,,,,
"44-34-32-32",1,"No",,"No","No intention to migrate",,"",,,,,,
"44-34-32-32",2,"No",,"No","No intention to migrate",,"",,,,,,
"44-34-32-32",5,"No",,"No","No intention to migrate",,"",,,,,,
"44-34-32-32",6,"No",,"No","Yes temporarily migrate","Town in region","",,,,,,
"44-34-32-32",7,"No",,"No","No intention to migrate",,"",,,,,,
"53-52-93-15",1,"No",,"No","No intention to migrate",,"",,,,,,
"53-52-93-15",2,"No",,"No","No intention to migrate",,"",,,,,,
"58-35-74-86",1,"No",,"No","No intention to migrate",,"",,,,,,
"58-35-74-86",2,"No",,"No","No intention to migrate",,"",,,,,,
"58-35-74-86",3,"No",,"No","No intention to migrate",,"",,,,,,
"58-35-74-86",4,"No",,"No","No intention to migrate",,"",,,,,,
"58-35-74-86",5,"No",,"No","No intention to migrate",,"",,,,,,
"58-35-74-86",6,"No",,"No","No intention to migrate",,"",,,,,,
"23-82-30-50",1,"No",,"No","Yes temporarily migrate","Village in region","",,,,,,
"23-82-30-50",2,"No",,"No","Yes temporarily migrate","Outside the country","",,,,,,
"23-82-30-50",3,"No",,"No","No intention to migrate",,"",,,,,,
"23-82-30-50",4,"No",,"No","Yes temporarily migrate","Village in region","",,,,,,
"23-82-30-50",5,"No",,"No","No intention to migrate",,"",,,,,,
"76-76-95-07",1,"No",,"No","No intention to migrate",,"",,,,,,
"76-76-95-07",2,"Yes","No","No",,,"",2013,2022,,,,
"76-76-95-07",3,"No",,"No","No intention to migrate",,"",,,,,,
"76-76-95-07",4,"No",,"No","No intention to migrate",,"",,,,,,
"76-76-95-07",6,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"76-76-95-07",7,"No",,"No","No intention to migrate",,"",,,,,,
"76-76-95-07",8,"No",,"No","No intention to migrate",,"",,,,,,
"69-18-54-45",1,"No",,"No","No intention to migrate",,"",,,,,,
"69-18-54-45",2,"No",,"No","No intention to migrate",,"",,,,,,
"99-14-10-16",1,"No",,"No","No intention to migrate",,"",,,,,,
"99-14-10-16",2,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"99-14-10-16",3,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"99-14-10-16",4,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"99-14-10-16",5,"No",,"No","No intention to migrate",,"",,,,,,
"99-14-10-16",6,"No",,"No","No intention to migrate",,"",,,,,,
"99-14-10-16",7,"No",,"No","No intention to migrate",,"",,,,,,
"55-02-31-58",1,"No",,"No","No intention to migrate",,"",,,,,,
"55-65-32-92",1,"No",,"No","No intention to migrate",,"",,,,,,
"55-65-32-92",2,"No",,"No","No intention to migrate",,"",,,,,,
"55-65-32-92",3,"No",,"No","No intention to migrate",,"",,,,,,
"66-00-67-40",1,"No",,"No","No intention to migrate",,"",,,,,,
"66-00-67-40",2,"No",,"No","No intention to migrate",,"",,,,,,
"66-00-67-40",3,"No",,"No","No intention to migrate",,"",,,,,,
"66-00-67-40",4,"No",,"No","No intention to migrate",,"",,,,,,
"66-00-67-40",5,"No",,"No","No intention to migrate",,"",,,,,,
"66-00-67-40",6,"No",,"No","No intention to migrate",,"",,,,,,
"66-00-67-40",7,"No",,"No","No intention to migrate",,"",,,,,,
"41-51-06-54",1,"No",,"No","No intention to migrate",,"",,,,,,
"41-51-06-54",2,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"41-51-06-54",3,"No",,"No","No intention to migrate",,"",,,,,,
"41-51-06-54",4,"No",,"No","No intention to migrate",,"",,,,,,
"41-51-06-54",5,"No",,"No","No intention to migrate",,"",,,,,,
"41-51-06-54",6,"No",,"No","No intention to migrate",,"",,,,,,
"07-18-54-62",1,"No",,"No","No intention to migrate",,"",,,,,,
"07-18-54-62",2,"No",,"No","No intention to migrate",,"",,,,,,
"07-18-54-62",3,"No",,"No","No intention to migrate",,"",,,,,,
"73-70-79-76",1,"No",,"No","No intention to migrate",,"",,,,,,
"73-70-79-76",2,"Yes","No","Yes",,,"",2013,2022,,,,
"73-70-79-76",3,"No",,"Yes","No intention to migrate",,"",2010,2015,,,,
"73-70-79-76",4,"No",,"No","No intention to migrate",,"",,,,,,
"73-70-79-76",5,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"40-83-72-17",1,"No",,"No","Yes temporarily migrate","Village in region","",,,,,,
"40-83-72-17",2,"No",,"No","No intention to migrate",,"",,,,,,
"40-83-72-17",3,"No",,"No","No intention to migrate",,"",,,,,,
"40-83-72-17",4,"No",,"No","No intention to migrate",,"",,,,,,
"40-83-72-17",5,"No",,"No","No intention to migrate",,"",,,,,,
"40-83-72-17",6,"No",,"No","No intention to migrate",,"",,,,,,
"40-83-72-17",7,"No",,"No","No intention to migrate",,"",,,,,,
"40-83-72-17",8,"No",,"No","No intention to migrate",,"",,,,,,
"23-74-18-51",1,"No",,"No","No intention to migrate",,"",,,,,,
"23-74-18-51",2,"No",,"No","No intention to migrate",,"",,,,,,
"23-74-18-51",3,"No",,"No","No intention to migrate",,"",,,,,,
"23-74-18-51",4,"No",,"No","No intention to migrate",,"",,,,,,
"23-74-18-51",5,"No",,"No","No intention to migrate",,"",,,,,,
"23-74-18-51",6,"No",,"No","No intention to migrate",,"",,,,,,
"23-74-18-51",7,"No",,"No","No intention to migrate",,"",,,,,,
"18-88-43-52",1,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"18-88-43-52",2,"No",,"No","No intention to migrate",,"",,,,,,
"72-37-85-07",1,"No",,"No","No intention to migrate",,"",,,,,,
"72-37-85-07",2,"No",,"No","No intention to migrate",,"",,,,,,
"72-37-85-07",3,"No",,"No","No intention to migrate",,"",,,,,,
"72-37-85-07",4,"No",,"No","No intention to migrate",,"",,,,,,
"72-37-85-07",5,"No",,"No","No intention to migrate",,"",,,,,,
"84-90-52-18",1,"No",,"No","No intention to migrate",,"",,,,,,
"84-90-52-18",2,"No",,"No","No intention to migrate",,"",,,,,,
"94-23-16-05",1,"No",,"No","No intention to migrate",,"",,,,,,
"52-32-19-59",1,"No",,"No","Yes temporarily migrate","Town in region","",,,,,,
"52-32-19-59",2,"No",,"No","Yes temporarily migrate","Town in region","",,,,,,
"99-83-95-63",1,"No",,"No","No intention to migrate",,"",,,,,,
"99-83-95-63",2,"No",,"No","No intention to migrate",,"",,,,,,
"99-83-95-63",3,"No",,"No","No intention to migrate",,"",,,,,,
"99-83-95-63",4,"No",,"No","No intention to migrate",,"",,,,,,
"99-83-95-63",5,"No",,"No","No intention to migrate",,"",,,,,,
"99-83-95-63",6,"No",,"No","No intention to migrate",,"",,,,,,
"46-29-66-50",1,"No",,"No","Yes temporarily migrate","Town in region","",,,,,,
"46-29-66-50",2,"No",,"No","Yes temporarily migrate","Town in region","",,,,,,
"46-29-66-50",4,"No",,"No","No intention to migrate",,"",,,,,,
"82-09-67-93",1,"No",,"No","No intention to migrate",,"",,,,,,
"53-00-44-01",1,"No",,"No","No intention to migrate",,"",,,,,,
"53-00-44-01",2,"No",,"No","No intention to migrate",,"",,,,,,
"53-00-44-01",5,"No",,"No","No intention to migrate",,"",,,,,,
"34-98-47-22",1,"No",,"No","No intention to migrate",,"",,,,,,
"34-98-47-22",2,"No",,"No","No intention to migrate",,"",,,,,,
"34-98-47-22",3,"No",,"No","No intention to migrate",,"",,,,,,
"78-72-01-35",1,"No",,"No","No intention to migrate",,"",,,,,,
"78-72-01-35",2,"No",,"No","Don’t know",,"",,,,,,
"04-97-48-20",1,"No",,"No","No intention to migrate",,"",,,,,,
"04-97-48-20",6,"No",,"No","No intention to migrate",,"",,,,,,
"99-10-52-87",1,"No",,"No","No intention to migrate",,"",,,,,,
"99-10-52-87",2,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"92-62-56-72",1,"No",,"No","No intention to migrate",,"",,,,,,
"92-62-56-72",2,"No",,"No","No intention to migrate",,"",,,,,,
"92-62-56-72",3,"No",,"No","No intention to migrate",,"",,,,,,
"39-32-10-47",1,"No",,"No","No intention to migrate",,"",,,,,,
"39-32-10-47",2,"No",,"No","No intention to migrate",,"",,,,,,
"39-32-10-47",4,"No",,"No","No intention to migrate",,"",,,,,,
"39-32-10-47",5,"No",,"No","No intention to migrate",,"",,,,,,
"25-20-66-75",1,"No",,"No","No intention to migrate",,"",,,,,,
"25-20-66-75",2,"No",,"No","No intention to migrate",,"",,,,,,
"25-20-66-75",3,"No",,"No","No intention to migrate",,"",,,,,,
"25-20-66-75",6,"No",,"No","No intention to migrate",,"",,,,,,
"98-95-69-84",1,"No",,"No","No intention to migrate",,"",,,,,,
"98-95-69-84",2,"No",,"No","No intention to migrate",,"",,,,,,
"18-35-44-26",1,"No",,"No","No intention to migrate",,"",,,,,,
"18-35-44-26",2,"No",,"No","No intention to migrate",,"",,,,,,
"18-35-44-26",3,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"18-35-44-26",4,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"18-35-44-26",5,"No",,"No","No intention to migrate",,"",,,,,,
"18-35-44-26",6,"No",,"No","No intention to migrate",,"",,,,,,
"59-94-58-22",1,"No",,"No","Yes temporarily migrate","Town in region","",,,,,,
"40-32-33-96",1,"No",,"No","No intention to migrate",,"",,,,,,
"40-32-33-96",2,"No",,"No","No intention to migrate",,"",,,,,,
"18-30-46-42",1,"No",,"No","No intention to migrate",,"",,,,,,
"18-30-46-42",2,"No",,"No","No intention to migrate",,"",,,,,,
"18-30-46-42",3,"No",,"No","No intention to migrate",,"",,,,,,
"42-15-88-64",1,"No",,"No","No intention to migrate",,"",,,,,,
"42-15-88-64",2,"No",,"No","No intention to migrate",,"",,,,,,
"19-83-07-46",1,"No",,"No","No intention to migrate",,"",,,,,,
"19-83-07-46",2,"No",,"No","No intention to migrate",,"",,,,,,
"19-83-07-46",3,"No",,"No","No intention to migrate",,"",,,,,,
"16-76-24-92",1,"No",,"No","No intention to migrate",,"",,,,,,
"16-76-24-92",2,"No",,"No","No intention to migrate",,"",,,,,,
"16-76-24-92",3,"No",,"No","No intention to migrate",,"",,,,,,
"16-76-24-92",4,"No",,"No","No intention to migrate",,"",,,,,,
"16-76-24-92",5,"No",,"No","No intention to migrate",,"",,,,,,
"16-98-25-56",1,"No",,"No","No intention to migrate",,"",,,,,,
"16-98-25-56",2,"No",,"No","No intention to migrate",,"",,,,,,
"16-98-25-56",3,"No",,"No","No intention to migrate",,"",,,,,,
"16-98-25-56",4,"No",,"No","No intention to migrate",,"",,,,,,
"08-81-97-68",1,"No",,"No","No intention to migrate",,"",,,,,,
"08-81-97-68",2,"No",,"No","No intention to migrate",,"",,,,,,
"08-81-97-68",3,"No",,"No","No intention to migrate",,"",,,,,,
"90-75-59-18",1,"No",,"No","No intention to migrate",,"",,,,,,
"90-75-59-18",2,"No",,"No","No intention to migrate",,"",,,,,,
"90-75-59-18",3,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"90-75-59-18",4,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"90-75-59-18",5,"No",,"No","No intention to migrate",,"",,,,,,
"90-75-59-18",6,"No",,"No","No intention to migrate",,"",,,,,,
"90-75-59-18",7,"No",,"No","No intention to migrate",,"",,,,,,
"01-70-02-35",1,"No",,"No","No intention to migrate",,"",,,,,,
"01-70-02-35",6,"No",,"No","No intention to migrate",,"",,,,,,
"23-94-09-23",1,"No",,"No","No intention to migrate",,"",,,,,,
"23-94-09-23",2,"No",,"No","No intention to migrate",,"",,,,,,
"23-94-09-23",3,"No",,"No","No intention to migrate",,"",,,,,,
"08-72-61-50",1,"No",,"No","No intention to migrate",,"",,,,,,
"08-72-61-50",2,"No",,"No","No intention to migrate",,"",,,,,,
"08-72-61-50",3,"No",,"No","No intention to migrate",,"",,,,,,
"08-72-61-50",4,"No",,"No","No intention to migrate",,"",,,,,,
"08-72-61-50",5,"No",,"No","No intention to migrate",,"",,,,,,
"83-59-21-47",1,"No",,"No","No intention to migrate",,"",,,,,,
"83-59-21-47",2,"No",,"No","No intention to migrate",,"",,,,,,
"83-59-21-47",3,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"78-07-95-11",1,"No",,"No","No intention to migrate",,"",,,,,,
"78-07-95-11",2,"No",,"No","No intention to migrate",,"",,,,,,
"78-07-95-11",3,"No",,"No","No intention to migrate",,"",,,,,,
"78-07-95-11",4,"No",,"No","No intention to migrate",,"",,,,,,
"70-58-67-82",1,"No",,"No","No intention to migrate",,"",,,,,,
"70-58-67-82",2,"No",,"No","No intention to migrate",,"",,,,,,
"70-58-67-82",3,"No",,"No","No intention to migrate",,"",,,,,,
"70-58-67-82",4,"No",,"No","No intention to migrate",,"",,,,,,
"47-04-86-67",1,"No",,"No","No intention to migrate",,"",,,,,,
"47-04-86-67",2,"No",,"No","No intention to migrate",,"",,,,,,
"47-04-86-67",3,"No",,"No","No intention to migrate",,"",,,,,,
"92-02-45-21",1,"No",,"No","No intention to migrate",,"",,,,,,
"92-02-45-21",2,"No",,"No","No intention to migrate",,"",,,,,,
"88-75-68-17",1,"No",,"No","No intention to migrate",,"",,,,,,
"88-75-68-17",2,"No",,"No","No intention to migrate",,"",,,,,,
"88-75-68-17",3,"No",,"No","No intention to migrate",,"",,,,,,
"24-82-46-82",1,"No",,"No","No intention to migrate",,"",,,,,,
"24-82-46-82",2,"No",,"No","Yes permanently migrate","Town outside region","",,,,,,
"24-82-46-82",3,"No",,"No","Yes permanently migrate","Town outside region","",,,,,,
"24-82-46-82",4,"No",,"No","No intention to migrate",,"",,,,,,
"24-82-46-82",5,"No",,"No","No intention to migrate",,"",,,,,,
"24-82-46-82",6,"No",,"No","No intention to migrate",,"",,,,,,
"21-42-97-88",1,"No",,"No","Yes temporarily migrate","Town in region","",,,,,,
"87-09-20-52",1,"No",,"No","No intention to migrate",,"",,,,,,
"87-09-20-52",2,"No",,"No","No intention to migrate",,"",,,,,,
"87-09-20-52",3,"No",,"No","No intention to migrate",,"",,,,,,
"87-09-20-52",4,"No",,"No","No intention to migrate",,"",,,,,,
"68-10-75-89",1,"No",,"No","No intention to migrate",,"",,,,,,
"68-10-75-89",2,"No",,"No","No intention to migrate",,"",,,,,,
"43-52-85-97",1,"No",,"No","No intention to migrate",,"",,,,,,
"43-52-85-97",2,"No",,"No","No intention to migrate",,"",,,,,,
"43-52-85-97",3,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"43-52-85-97",4,"No",,"No","Yes temporarily migrate","Town in region","",,,,,,
"43-52-85-97",5,"No",,"No","No intention to migrate",,"",,,,,,
"43-52-85-97",6,"No",,"No","No intention to migrate",,"",,,,,,
"00-31-45-58",1,"No",,"No","No intention to migrate",,"",,,,,,
"00-31-45-58",2,"No",,"No","No intention to migrate",,"",,,,,,
"89-47-55-13",1,"No",,"No","No intention to migrate",,"",,,,,,
"89-47-55-13",2,"No",,"No","No intention to migrate",,"",,,,,,
"86-75-09-05",1,"No",,"No","Yes temporarily migrate","Village in region","",,,,,,
"86-75-09-05",2,"No",,"No","No intention to migrate",,"",,,,,,
"70-15-38-18",1,"No",,"No","Yes temporarily migrate","Town in region","",,,,,,
"70-15-38-18",2,"No",,"No","No intention to migrate",,"",,,,,,
"70-15-38-18",3,"No",,"No","No intention to migrate",,"",,,,,,
"13-43-56-11",1,"No",,"No","No intention to migrate",,"",,,,,,
"13-43-56-11",2,"No",,"No","No intention to migrate",,"",,,,,,
"13-43-56-11",3,"No",,"No","No intention to migrate",,"",,,,,,
"13-43-56-11",4,"No",,"No","No intention to migrate",,"",,,,,,
"41-78-59-34",1,"No",,"No","No intention to migrate",,"",,,,,,
"41-78-59-34",2,"No",,"No","Yes temporarily migrate","village outside region","",,,,,,
"76-42-64-83",1,"No",,"No","No intention to migrate",,"",,,,,,
"76-42-64-83",4,"No",,"No","No intention to migrate",,"",,,,,,
"60-08-55-10",1,"No",,"No","No intention to migrate",,"",,,,,,
"60-08-55-10",2,"No",,"No","No intention to migrate",,"",,,,,,
"60-08-55-10",3,"No",,"No","No intention to migrate",,"",,,,,,
"09-76-96-87",1,"No",,"No","No intention to migrate",,"",,,,,,
"09-76-96-87",2,"No",,"No","No intention to migrate",,"",,,,,,
"24-13-90-91",1,"No",,"No","No intention to migrate",,"",,,,,,
"24-13-90-91",2,"No",,"No","No intention to migrate",,"",,,,,,
"24-13-90-91",4,"No",,"No","No intention to migrate",,"",,,,,,
"24-13-90-91",8,"No",,"No","No intention to migrate",,"",,,,,,
"79-64-90-22",1,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"79-64-90-22",2,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"79-64-90-22",5,"No",,"No","Don’t know",,"",,,,,,
"88-15-47-53",1,"No",,"No","No intention to migrate",,"",,,,,,
"88-15-47-53",2,"No",,"No","No intention to migrate",,"",,,,,,
"88-15-47-53",3,"No",,"No","No intention to migrate",,"",,,,,,
"74-17-56-50",1,"No",,"No","No intention to migrate",,"",,,,,,
"74-17-56-50",2,"No",,"No","No intention to migrate",,"",,,,,,
"65-73-74-13",1,"No",,"No","No intention to migrate",,"",,,,,,
"65-73-74-13",2,"No",,"No","No intention to migrate",,"",,,,,,
"65-73-74-13",3,"No",,"No","No intention to migrate",,"",,,,,,
"78-26-64-75",1,"No",,"No","No intention to migrate",,"",,,,,,
"78-26-64-75",2,"No",,"No","No intention to migrate",,"",,,,,,
"78-26-64-75",3,"No",,"No","No intention to migrate",,"",,,,,,
"78-26-64-75",4,"No",,"No","No intention to migrate",,"",,,,,,
"78-26-64-75",5,"No",,"No","No intention to migrate",,"",,,,,,
"57-56-64-78",1,"No",,"No","No intention to migrate",,"",,,,,,
"57-56-64-78",2,"No",,"No","No intention to migrate",,"",,,,,,
"57-56-64-78",3,"No",,"No","No intention to migrate",,"",,,,,,
"57-56-64-78",4,"No",,"No","No intention to migrate",,"",,,,,,
"57-56-64-78",5,"No",,"No","No intention to migrate",,"",,,,,,
"57-56-64-78",7,"No",,"No","No intention to migrate",,"",,,,,,
"79-27-11-92",1,"No",,"No","No intention to migrate",,"",,,,,,
"79-27-11-92",2,"No",,"No","No intention to migrate",,"",,,,,,
"79-27-11-92",3,"No",,"No","No intention to migrate",,"",,,,,,
"79-27-11-92",5,"No",,"No","No intention to migrate",,"",,,,,,
"01-06-16-47",1,"No",,"No","No intention to migrate",,"",,,,,,
"01-06-16-47",2,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"01-06-16-47",3,"No",,"No","No intention to migrate",,"",,,,,,
"80-39-36-38",1,"No",,"No","No intention to migrate",,"",,,,,,
"96-17-52-94",1,"No",,"No","No intention to migrate",,"",,,,,,
"96-17-52-94",2,"No",,"No","No intention to migrate",,"",,,,,,
"96-17-52-94",3,"No",,"No","No intention to migrate",,"",,,,,,
"96-17-52-94",4,"No",,"No","No intention to migrate",,"",,,,,,
"96-17-52-94",5,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"96-17-52-94",6,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"67-51-54-29",1,"No",,"No","No intention to migrate",,"",,,,,,
"67-51-54-29",2,"No",,"No","No intention to migrate",,"",,,,,,
"67-51-54-29",3,"No",,"No","No intention to migrate",,"",,,,,,
"67-51-54-29",4,"Yes","Yes","No",,,"",2023,2023,4,8,0,
"67-51-54-29",5,"No",,"No","No intention to migrate",,"",,,,,,
"94-25-30-28",1,"No",,"No","No intention to migrate",,"",,,,,,
"94-25-30-28",2,"No",,"No","No intention to migrate",,"",,,,,,
"94-25-30-28",3,"No",,"No","No intention to migrate",,"",,,,,,
"99-05-99-45",1,"No",,"No","No intention to migrate",,"",,,,,,
"99-05-99-45",2,"No",,"No","Don’t know",,"",,,,,,
"99-05-99-45",3,"No",,"No","No intention to migrate",,"",,,,,,
"55-49-77-29",1,"No",,"No","No intention to migrate",,"",,,,,,
"55-49-77-29",2,"No",,"No","No intention to migrate",,"",,,,,,
"59-94-70-54",1,"No",,"No","No intention to migrate",,"",,,,,,
"59-94-70-54",2,"No",,"No","No intention to migrate",,"",,,,,,
"18-48-78-90",1,"No",,"No","No intention to migrate",,"",,,,,,
"18-48-78-90",2,"No",,"No","No intention to migrate",,"",,,,,,
"91-78-23-71",1,"No",,"No","No intention to migrate",,"",,,,,,
"79-02-43-99",1,"No",,"No","No intention to migrate",,"",,,,,,
"05-99-22-70",1,"Yes","No","No",,,"",2023,2023,,,,
"19-70-78-40",1,"No",,"No","No intention to migrate",,"",,,,,,
"19-70-78-40",2,"No",,"No","No intention to migrate",,"",,,,,,
"19-70-78-40",3,"No",,"No","No intention to migrate",,"",,,,,,
"19-70-78-40",4,"No",,"No","No intention to migrate",,"",,,,,,
"19-70-78-40",5,"No",,"No","No intention to migrate",,"",,,,,,
"24-76-11-61",1,"No",,"No","No intention to migrate",,"",,,,,,
"24-76-11-61",2,"No",,"No","No intention to migrate",,"",,,,,,
"24-76-11-61",3,"No",,"No","No intention to migrate",,"",,,,,,
"01-56-68-49",1,"No",,"No","No intention to migrate",,"",,,,,,
"01-56-68-49",2,"No",,"No","No intention to migrate",,"",,,,,,
"01-56-68-49",3,"No",,"No","Yes temporarily migrate","Town in region","",,,,,,
"01-56-68-49",4,"No",,"No","Yes temporarily migrate","Town in region","",,,,,,
"01-56-68-49",5,"No",,"No","Yes temporarily migrate","Town in region","",,,,,,
"48-81-58-75",1,"Yes","No","No",,,"",2022,2022,,,,
"48-81-58-75",2,"No",,"No","No intention to migrate",,"",,,,,,
"48-81-58-75",3,"No",,"No","No intention to migrate",,"",,,,,,
"48-81-58-75",4,"No",,"No","No intention to migrate",,"",,,,,,
"88-17-46-63",1,"No",,"No","No intention to migrate",,"",,,,,,
"88-17-46-63",2,"No",,"No","No intention to migrate",,"",,,,,,
"64-24-89-62",1,"No",,"No","No intention to migrate",,"",,,,,,
"64-24-89-62",2,"No",,"No","No intention to migrate",,"",,,,,,
"79-97-16-20",1,"No",,"No","No intention to migrate",,"",,,,,,
"79-97-16-20",2,"No",,"No","No intention to migrate",,"",,,,,,
"79-97-16-20",3,"No",,"No","No intention to migrate",,"",,,,,,
"22-78-59-76",1,"No",,"No","No intention to migrate",,"",,,,,,
"22-78-59-76",2,"No",,"No","No intention to migrate",,"",,,,,,
"68-66-94-81",1,"No",,"No","No intention to migrate",,"",,,,,,
"68-66-94-81",2,"No",,"No","No intention to migrate",,"",,,,,,
"68-66-94-81",3,"No",,"No","No intention to migrate",,"",,,,,,
"68-66-94-81",4,"No",,"No","No intention to migrate",,"",,,,,,
"55-05-77-24",1,"No",,"No","No intention to migrate",,"",,,,,,
"55-05-77-24",2,"No",,"No","Yes temporarily migrate","Town in region","",,,,,,
"96-11-62-92",1,"Yes","No","Yes",,,"",2014,2023,,,,
"96-11-62-92",2,"No",,"No","No intention to migrate",,"",,,,,,
"78-34-55-08",1,"No",,"No","No intention to migrate",,"",,,,,,
"78-34-55-08",2,"No",,"No","No intention to migrate",,"",,,,,,
