interview__key,num_plots,lnd_mes,lnd_mes_1,plot_name,plot_area,begin_year,land_acquire,time_plot_home,soil_type,signs_good_plot__1,signs_good_plot__2,signs_good_plot__3,signs_good_plot__4,signs_good_plot__5,signs_good_plot__6,signs_good_plot__96,signs_good_plot_oth,plot_problem__1,plot_problem__2,plot_problem__3,plot_problem__4,plot_problem__5,plot_problem__6,plot_problem__96,plot_problem_other,if_soilwater_cons__1,if_soilwater_cons__2,if_soilwater_cons__3,if_soilwater_cons__4,if_soilwater_cons__5,if_soilwater_cons__6,if_soilwater_cons__7,if_soilwater_cons__9,if_soilwater_cons__10,if_soilwater_cons__11,if_soilwater_cons__12,if_soilwater_cons__13,if_soilwater_cons__14,if_soilwater_cons__15,if_soilwater_cons__96,if_soilwater_conservation_other,trees_onfarm,why_trees__1,why_trees__2,why_trees__3,why_trees__4,why_trees__5,why_trees__96,why_trees_oth
"55-65-32-92",3,"Hectares","","jaira",5,"1975","Inherited",60,"Clay",1,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","No",,,,,,,""
"66-00-67-40",1,"Hectares","","makombera",3,"2018","Ceded by traditional authorities",60,"Loam",1,0,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","Yes",1,1,0,0,0,0,""
"41-51-06-54",3,"Hectares","","Mukanka",30,"1979","Inherited",1500,"Loam",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"07-18-54-62",1,"Hectares","","kwalala",1,"2015","Inherited",240,"Loam",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"","Yes",1,0,0,0,0,0,""
"73-70-79-76",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"40-83-72-17",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"23-74-18-51",1,"Hectares","","lyambezi",2,"2017","Inherited",120,"Loam",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","No",,,,,,,""
"18-88-43-52",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"72-37-85-07",1,"Hectares","","Sikuzwe",1,"1995","Ceded by relatives",30,"Silt",0,0,1,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"84-90-52-18",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"94-23-16-05",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"52-32-19-59",1,"Hectares","","Reagan",26,"2012","Ceded by traditional authorities",140,"Loam",1,1,0,0,0,0,0,"",0,0,1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"","No",,,,,,,""
"99-83-95-63",2,"Hectares","","new York",2,"2019","Inherited",10,"Loam",1,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","Yes",1,0,0,0,0,0,""
"46-29-66-50",1,"Hectares","","kukashu",70,"2018","Inherited",120,"Loam",1,0,0,0,0,0,1,"the land is always wet",0,0,0,0,0,0,1,"They don't have access to water to drink or use",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"82-09-67-93",1,"Hectares","","Shilya ye tara",45,"1998","Inherited",15,"Loam",1,1,1,1,1,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","No",,,,,,,""
"53-00-44-01",1,"Hectares","","mafikeñi",2,"2017","Inherited",40,"Silt",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",0,0,0,1,0,0,""
"34-98-47-22",1,"Hectares","","Simu",.5,"2021","Occupied",1,"Silt",0,0,0,0,0,0,1,"none",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","No",,,,,,,""
"78-72-01-35",1,"Hectares","","Kasikili",4,"2011","Ceded by relatives",60,"Loam",1,0,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","Yes",1,0,0,0,0,0,""
"04-97-48-20",1,"Hectares","","sipani",.3,"2023","Ceded by relatives",60,"Silt",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,1,0,0,0,0,""
"99-10-52-87",1,"Hectares","","Luseso",3,"1987","Ceded by traditional authorities",2,"Sand",0,1,0,0,0,0,0,"",0,1,1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","No",,,,,,,""
"92-62-56-72",1,"Hectares","","mbomande",7,"2019","Inherited",60,"Loam",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","No",,,,,,,""
"39-32-10-47",2,"Hectares","","Sipani",4,"2012","Ceded by traditional authorities",90,"Loam",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,1,0,0,0,0,""
"25-20-66-75",1,"Hectares","","Nakara",20,"1989","Inherited",120,"Loam",0,0,0,0,0,1,0,"",0,1,0,0,0,0,0,"",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"","Yes",1,1,0,0,0,0,""
"98-95-69-84",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"18-35-44-26",1,"Hectares","","Likukela",3,"2006","Ceded by relatives",5,"Sand",0,1,0,0,0,0,0,"",0,1,0,1,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","No",,,,,,,""
"59-94-58-22",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"40-32-33-96",1,"Hectares","","Mawa",1,"2003","Inherited",10,"Silt",0,0,1,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,0,0,0,0,0,""
"18-30-46-42",3,"Hectares","","Sipani",6,"2022","Ceded by traditional authorities",40,"Silt",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,0,0,0,0,0,""
"42-15-88-64",1,"Hectares","","Nkoza",1,"2020","Ceded by relatives",30,"Silt",1,0,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","No",,,,,,,""
"19-83-07-46",1,"Hectares","","Kuwuyu",30,"2003","Inherited",5,"Clay",1,0,0,0,1,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",0,0,0,1,0,0,""
"16-76-24-92",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"16-98-25-56",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"08-81-97-68",1,"Hectares","","Chibwe",6,"2000","Ceded by relatives",120,"Silt",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"90-75-59-18",1,"Hectares","","Ezra",.8,"2022","Ceded by relatives",2,"Loam",1,1,1,0,0,0,0,"",0,0,0,1,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","Yes",1,0,1,0,0,0,""
"01-70-02-35",1,"Hectares","","Theresa,farm",.4,"1991","Ceded by traditional authorities",5,"Sand",0,0,0,0,0,0,1,"its good if they put cow dung and plough millet",0,0,0,0,0,0,1,"It's just too sandy and the soil is not fertile",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"","Yes",1,0,0,0,0,0,""
"23-94-09-23",1,"Hectares","","Mazinza,s Farm",.4,"2013","Inherited",3,"Silt",0,1,0,0,0,0,0,"",0,0,0,0,0,0,1,"They have never experienced any problem",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"08-72-61-50",2,"Hectares","","Ndangamwa",7,"2018","Inherited",60,"Loam",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"","Yes",1,0,0,0,0,0,""
"83-59-21-47",3,"Hectares","","Nongozi",2,"2019","Occupied",5,"Loam",1,1,0,0,0,0,0,"",0,0,1,0,0,1,0,"",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"","Yes",1,0,0,0,0,0,""
"78-07-95-11",1,"Hectares","","muteme",4,"2023","Ceded by relatives",60,"Silt",0,0,1,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",0,0,0,1,0,0,""
"70-58-67-82",1,"Hectares","","Maswabi",10,"1983","Ceded by relatives",30,"Loam",1,0,0,0,0,0,0,"",0,1,0,0,0,1,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","No",,,,,,,""
"47-04-86-67",1,"Hectares","","Mazanino",4,"1965","Inherited",30,"Silt",0,1,0,0,0,0,0,"",0,0,1,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"","No",,,,,,,""
"92-02-45-21",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"88-75-68-17",2,"Hectares","","itulu",4,"1980","Inherited",30,"Loam",1,0,0,0,0,0,0,"",0,1,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","No",,,,,,,""
"24-82-46-82",1,"Hectares","","Lipuwo",.5,"2011","Ceded by traditional authorities",2,"Sand",0,1,0,0,0,0,0,"",0,1,0,1,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","Yes",0,0,0,1,0,0,""
"21-42-97-88",1,"Hectares","","Elma",2,"2021","Ceded by relatives",20,"Loam",1,1,1,0,0,0,0,"",0,0,0,0,0,0,1,"No problems she witnessed",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","Yes",1,1,0,0,0,0,""
"87-09-20-52",1,"Hectares","","kasikili",1,"2017","Ceded by relatives",2,"Silt",0,0,1,1,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,0,0,0,0,0,""
"68-10-75-89",1,"Hectares","","Simu",1,"2013","Inherited",56,"Silt",0,1,0,0,0,0,0,"",0,0,1,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","Yes",1,0,0,0,0,0,""
"43-52-85-97",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"00-31-45-58",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"89-47-55-13",1,"Hectares","","sipani",2,"2020","Inherited",60,"Silt",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",0,0,0,1,0,0,""
"86-75-09-05",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"70-15-38-18",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"13-43-56-11",1,"Hectares","","Patricia Likukela,s farm",30,"2019","Inherited",10,"Sand",0,0,0,0,0,0,1,"There's nothing good about the plot,she just doesn't have any other plot to farm so she could have stopped farming in it.",0,0,0,0,0,0,1,"Soil type is not good for farming",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,1,0,0,0,""
"41-78-59-34",1,"Hectares","","fahae",1,"2019","Inherited",4,"Silt",0,1,0,0,1,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"","Yes",1,1,0,0,0,0,""
"76-42-64-83",1,"Hectares","","ruwa",.8,"2020","Ceded by relatives",30,"Silt",0,1,0,0,0,0,0,"",0,0,1,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"","Yes",1,0,0,0,0,1,"it bears fruits"
"60-08-55-10",1,"Hectares","","Kanwi",3,"2015","Ceded by relatives",10,"Loam",1,1,0,0,0,0,0,"",0,1,1,1,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"","Yes",0,0,0,0,0,1,"The trees have bears fruits annually"
"09-76-96-87",1,"Hectares","","Sipani",.6,"2022","Inherited",50,"Silt",0,1,0,0,0,0,0,"",0,0,1,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"","Yes",1,0,0,0,0,0,""
"24-13-90-91",2,"Hectares","","kabala",4,"2002","Inherited",180,"Loam",1,1,0,0,0,1,0,"",0,1,1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","No",,,,,,,""
"79-64-90-22",3,"Hectares","","Francisca Mwendekwa,s farm",2,"2000","Inherited",3,"Loam",1,0,0,0,0,0,0,"",0,0,0,0,0,0,1,"She need to use hybrid seeds an buy pesticides",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,1,0,0,0,0,""
"88-15-47-53",1,"Hectares","","Izumba",2,"2002","Ceded by relatives",10,"Silt",0,1,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"74-17-56-50",2,"Hectares","","Chiluluka",12,"1961","Ceded by relatives",60,"Silt",1,0,0,0,0,1,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","No",,,,,,,""
"65-73-74-13",1,"Hectares","","kushipani",2,"2004","Inherited",30,"Loam",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","Yes",1,0,0,0,0,0,""
"78-26-64-75",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"57-56-64-78",2,"Hectares","","Karawindi",2,"2006","Inherited",30,"Sand",1,0,1,1,1,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","Yes",0,1,0,0,0,0,""
"79-27-11-92",1,"Hectares","","26 miles",8,"1992","Occupied",1,"Sand",1,1,1,1,1,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","Yes",1,1,0,0,0,0,""
"01-06-16-47",1,"Hectares","","Ezra",3,"1992","Ceded by relatives",30,"Sand",0,1,0,1,0,0,0,"",0,1,0,1,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,"","Yes",0,0,1,1,0,0,""
"80-39-36-38",1,"Hectares","","Nankala",5,"2019","Inherited",30,"Loam",0,0,0,0,0,0,1,"They have no where else to farm so she doesn't have a choice but to just plough",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","Yes",1,0,0,0,0,0,""
"96-17-52-94",1,"Hectares","","Musohwa",4,"1997","Ceded by relatives",90,"Clay",1,0,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"","No",,,,,,,""
"67-51-54-29",1,"Hectares","","Shamudumu",.6,"2022","Inherited",120,"Silt",0,1,0,0,0,0,0,"",0,0,1,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","Yes",1,1,0,0,0,0,""
"94-25-30-28",1,"Hectares","","sipani",1,"2022","Ceded by relatives",60,"Silt",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",0,0,0,1,0,0,""
"99-05-99-45",2,"Hectares","","kwachihure",2,"2022","Ceded by traditional authorities",60,"Loam",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","Yes",1,0,0,0,0,0,""
"55-49-77-29",2,"Hectares","","Nakati",27,"2006","Inherited",60,"Silt",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,"","Yes",0,0,0,0,0,1,"used as fence to protect from cattle"
"59-94-70-54",1,"Hectares","","Kasimu Village",1,"2019","Inherited",2,"Sand",1,0,1,1,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","No",,,,,,,""
"18-48-78-90",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"91-78-23-71",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"79-02-43-99",1,"Hectares","","kasimu",.2,"2017","Ceded by relatives",5,"Silt",0,1,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",0,0,0,1,0,0,""
"05-99-22-70",1,"Hectares","","sachona",9,"2022","Inherited",60,"Loam",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",0,0,1,0,0,0,""
"19-70-78-40",1,"Hectares","","karomo",1,"2021","Ceded by relatives",120,"Silt",1,0,1,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",0,1,0,0,0,0,""
"24-76-11-61",1,"Hectares","","Mandameno",2,"2018","Ceded by relatives",2,"Silt",0,1,0,0,0,0,0,"",0,1,0,0,0,1,0,"",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"","Yes",1,0,0,0,0,0,""
"01-56-68-49",1,"Hectares","","Maunga",1,"2020","Inherited",30,"Silt",0,1,0,0,0,0,0,"",0,0,0,0,0,0,1,"Cattle and goats are always destroying their crops",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","Yes",1,0,1,0,0,0,""
"48-81-58-75",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"88-17-46-63",1,"Hectares","","Litota",2,"2018","Inherited",45,"Loam",1,0,0,1,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"64-24-89-62",1,"Hectares","","kasulu",2,"1978","Ceded by relatives",30,"Loam",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","No",,,,,,,""
"79-97-16-20",6,"Hectares","","Muteme",4,"2019","Inherited",60,"Sand",0,1,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,0,0,0,0,0,""
"22-78-59-76",1,"Hectares","","lilundu",2,"2019","Inherited",30,"Silt",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","Yes",1,1,0,0,0,0,""
"68-66-94-81",1,"Hectares","","Tembwe",.35,"2010","Ceded by traditional authorities",1,"Sand",0,0,0,0,0,0,1,"Not really it was just a land close to the Homestead",0,1,0,1,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","Yes",0,1,0,0,0,0,""
"55-05-77-24",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"96-11-62-92",1,"Hectares","","Pumulo",4,"1998","Ceded by relatives",45,"Clay",1,1,0,0,0,0,0,"",0,1,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"","No",,,,,,,""
"78-34-55-08",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"62-52-92-33",9,"Hectares","","Mukusi",10,"2014","Inherited",2,"Loam",0,1,0,0,0,0,1,"it far so there is no cattle that will destroy the field",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,0,0,0,0,0,""
"11-84-22-34",1,"Hectares","","Wendy",1,"2018","Ceded by relatives",45,"Loam",1,1,1,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"","Yes",1,0,0,0,0,0,""
"75-25-19-33",1,"Hectares","","ngala",3,"2009","Inherited",60,"Loam",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"25-28-42-89",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"17-22-63-49",1,"Hectares","","Lilundu",6,"2019","Inherited",180,"Clay",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"","Yes",1,0,0,0,0,0,""
"75-11-04-39",1,"Hectares","","liashulu",2,"2021","Occupied",5,"Loam",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,1,0,0,0,""
"42-13-72-77",2,"Hectares","","Muteme",.7,"2003","Inherited",70,"Loam",1,0,0,0,0,0,0,"",0,0,1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","No",,,,,,,""
"22-71-31-86",1,"Hectares","","Dudukave",50,"2020","Inherited",20,"Loam",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","Yes",1,0,0,0,0,0,""
"72-79-67-76",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"55-61-00-58",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"83-84-11-33",1,"Hectares","","Lilundu",4,"2013","Inherited",30,"Silt",0,0,0,1,0,0,1,"The soil type is perfect for farming",0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","Yes",1,0,0,0,0,0,""
"57-06-39-78",1,"Hectares","","Stacy",4,"2021","Ceded by traditional authorities",16,"Loam",1,1,1,0,0,0,0,"",0,0,0,1,0,0,0,"",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"","Yes",0,0,1,0,0,0,""
"28-44-47-60",1,"Hectares","","sipani",2,"2019","Inherited",30,"Loam",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","Yes",1,0,0,0,0,0,""
"99-83-86-30",2,"Hectares","","lyangwe",1.8,"2020","Inherited",10,"Clay",0,1,0,0,0,0,0,"",0,1,0,0,0,1,0,"",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"","No",,,,,,,""
"95-87-87-82",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"51-10-14-61",1,"Hectares","","Izumba",1,"2022","Ceded by relatives",4,"Loam",1,1,0,0,0,0,0,"",0,1,1,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","Yes",1,0,0,0,0,0,""
"38-80-77-22",1,"Hectares","","muyambango",4,"2018","Ceded by relatives",60,"Loam",0,1,0,0,0,0,0,"",0,0,0,0,0,0,1,"too many grass",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",0,0,1,1,0,0,""
"32-85-49-35",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"67-57-93-16",1,"Hectares","","nakati",2,"2019","Inherited",120,"Loam",1,0,1,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","Yes",0,0,0,1,0,0,""
"66-09-29-33",1,"Hectares","","Shilya ye tara",30,"2021","Borrowed",15,"Loam",1,1,1,1,1,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,1,0,1,0,0,""
"88-76-61-78",2,"Hectares","","tukoma",10,"2012","Inherited",90,"Loam",1,0,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","No",,,,,,,""
"45-30-93-43",1,"Hectares","","Dudukabe",3,"2018","Inherited",20,"Loam",1,0,0,0,1,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","No",,,,,,,""
"39-72-47-05",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"91-78-19-91",2,"Hectares","","Dudukave",3,"1994","Inherited",30,"Loam",1,0,0,1,1,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","No",,,,,,,""
"80-88-34-81",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"00-93-28-41",1,"Hectares","","Natunya",1,"2012","Ceded by relatives",90,"Silt",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",0,1,0,0,0,0,""
"15-34-12-49",1,"Hectares","","kwa sipani",40,"2018","Occupied",180,"Loam",1,0,0,1,1,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","Yes",1,0,0,0,0,0,""
"57-48-46-10",1,"Hectares","","Christina",4,"2013","Ceded by relatives",4,"Loam",1,0,1,1,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,"","Yes",0,1,0,0,0,0,""
"17-87-43-63",1,"Hectares","","Patricia,s farm",2,"1992","Inherited",3,"Sand",0,1,0,0,0,0,0,"",0,0,0,0,0,0,1,"The soil is not fertile",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"","Yes",1,0,0,0,0,0,""
"11-23-87-11",1,"Hectares","","simu",3,"1970","Inherited",3,"Loam",1,1,0,0,0,0,0,"",0,1,1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,1,0,0,0,0,""
