interview__key,r_members__id,decision_code,decision_label,decision_maker_1,decision_maker_2,decision_maker_3,decision_maker_4,decision_maker_5
"26-16-97-29",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,
"26-16-97-29",1,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,
"26-16-97-29",1,"weai_16","Expenditure on Children's Education",1,2,,,
"26-16-97-29",1,"weai_17","How to Allocate Remittances",1,2,,,
"26-16-97-29",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,
"26-16-97-29",1,"weai_19","Whether They Attend a Training or Seminar",1,2,,,
"26-16-97-29",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,
"26-16-97-29",1,"weai_21","Use of Land",1,2,,,
"26-16-97-29",2,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,2,,,
"26-16-97-29",2,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,2,,,
"26-16-97-29",2,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,2,,,
"26-16-97-29",2,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,2,,,
"26-16-97-29",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,
"26-16-97-29",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,
"26-16-97-29",2,"weai_12","How Much Money to Spend on Food?",1,2,,,
"26-16-97-29",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,
"26-16-97-29",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,
"26-16-97-29",2,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,
"26-16-97-29",2,"weai_16","Expenditure on Children's Education",1,2,,,
"26-16-97-29",2,"weai_17","How to Allocate Remittances",1,2,,,
"26-16-97-29",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,
"26-16-97-29",2,"weai_19","Whether They Attend a Training or Seminar",1,2,,,
"26-16-97-29",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,
"26-16-97-29",2,"weai_21","Use of Land",1,2,,,
"94-40-34-45",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,
"94-40-34-45",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,
"94-40-34-45",1,"weai_12","How Much Money to Spend on Food?",1,,,,
"94-40-34-45",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,
"94-40-34-45",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,
"94-40-34-45",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,
"94-40-34-45",1,"weai_16","Expenditure on Children's Education",1,,,,
"94-40-34-45",1,"weai_17","How to Allocate Remittances",1,,,,
"94-40-34-45",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,
"94-40-34-45",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,
"94-40-34-45",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,
"94-40-34-45",1,"weai_21","Use of Land",1,,,,
"57-09-13-31",1,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",1,,,,
"57-09-13-31",1,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",1,,,,
"57-09-13-31",1,"weai_3","How any Cash Earned from Crop Farming is Spent?",1,,,,
"57-09-13-31",1,"weai_4","How Much Money to Spend on Farm Inputs?",1,,,,
"57-09-13-31",1,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,,,,
"57-09-13-31",1,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,
"57-09-13-31",1,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,,,,
"57-09-13-31",1,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,
"57-09-13-31",1,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,
"57-09-13-31",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,
"57-09-13-31",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,
"57-09-13-31",1,"weai_12","How Much Money to Spend on Food?",1,,,,
"57-09-13-31",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,
"57-09-13-31",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,
"57-09-13-31",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,
"57-09-13-31",1,"weai_16","Expenditure on Children's Education",1,,,,
"57-09-13-31",1,"weai_17","How to Allocate Remittances",1,,,,
"57-09-13-31",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,
"57-09-13-31",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,
"57-09-13-31",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,
"57-09-13-31",1,"weai_21","Use of Land",1,,,,
"71-51-46-91",1,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",1,,,,
"71-51-46-91",1,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",1,,,,
"71-51-46-91",1,"weai_3","How any Cash Earned from Crop Farming is Spent?",1,,,,
"71-51-46-91",1,"weai_4","How Much Money to Spend on Farm Inputs?",1,,,,
"71-51-46-91",1,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,,,,
"71-51-46-91",1,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,
"71-51-46-91",1,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,,,,
"71-51-46-91",1,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,
"71-51-46-91",1,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,
"71-51-46-91",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,
"71-51-46-91",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,
"71-51-46-91",1,"weai_12","How Much Money to Spend on Food?",1,,,,
"71-51-46-91",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,
"71-51-46-91",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,
"71-51-46-91",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,
"71-51-46-91",1,"weai_16","Expenditure on Children's Education",1,,,,
"71-51-46-91",1,"weai_17","How to Allocate Remittances",1,,,,
"71-51-46-91",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,
"71-51-46-91",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,
"71-51-46-91",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,
"71-51-46-91",1,"weai_21","Use of Land",1,,,,
"71-51-46-91",3,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",1,,,,
"71-51-46-91",3,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",1,,,,
"71-51-46-91",3,"weai_3","How any Cash Earned from Crop Farming is Spent?",1,,,,
"71-51-46-91",3,"weai_4","How Much Money to Spend on Farm Inputs?",1,,,,
"71-51-46-91",3,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,,,,
"71-51-46-91",3,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,
"71-51-46-91",3,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,,,,
"71-51-46-91",3,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,
"71-51-46-91",3,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,
"71-51-46-91",3,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,
"71-51-46-91",3,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,
"71-51-46-91",3,"weai_12","How Much Money to Spend on Food?",1,,,,
"71-51-46-91",3,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,
"71-51-46-91",3,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,
"71-51-46-91",3,"weai_15","Purchase and Sale of Land and Houses?",1,,,,
"71-51-46-91",3,"weai_16","Expenditure on Children's Education",1,,,,
"71-51-46-91",3,"weai_17","How to Allocate Remittances",1,,,,
"71-51-46-91",3,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,
"71-51-46-91",3,"weai_19","Whether They Attend a Training or Seminar",1,,,,
"71-51-46-91",3,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,
"71-51-46-91",3,"weai_21","Use of Land",1,,,,
"99-70-86-40",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,
"99-70-86-40",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,
"99-70-86-40",1,"weai_12","How Much Money to Spend on Food?",1,2,,,
"99-70-86-40",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,
"99-70-86-40",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,
"99-70-86-40",1,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,
"99-70-86-40",1,"weai_16","Expenditure on Children's Education",1,2,,,
"99-70-86-40",1,"weai_17","How to Allocate Remittances",1,2,,,
"99-70-86-40",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,
"99-70-86-40",1,"weai_19","Whether They Attend a Training or Seminar",1,2,,,
"99-70-86-40",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,
"99-70-86-40",1,"weai_21","Use of Land",1,2,,,
"99-70-86-40",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,
"99-70-86-40",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,
"99-70-86-40",2,"weai_12","How Much Money to Spend on Food?",1,2,,,
"99-70-86-40",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,
"99-70-86-40",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,
"99-70-86-40",2,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,
"99-70-86-40",2,"weai_16","Expenditure on Children's Education",1,2,,,
"99-70-86-40",2,"weai_17","How to Allocate Remittances",1,2,,,
"99-70-86-40",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,
"99-70-86-40",2,"weai_19","Whether They Attend a Training or Seminar",1,2,,,
"99-70-86-40",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,
"99-70-86-40",2,"weai_21","Use of Land",1,2,,,
"54-72-28-02",1,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",1,,,,
"54-72-28-02",1,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",1,,,,
"54-72-28-02",1,"weai_3","How any Cash Earned from Crop Farming is Spent?",1,,,,
"54-72-28-02",1,"weai_4","How Much Money to Spend on Farm Inputs?",1,,,,
"54-72-28-02",1,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,,,,
"54-72-28-02",1,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,
"54-72-28-02",1,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,,,,
"54-72-28-02",1,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,
"54-72-28-02",1,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,
"54-72-28-02",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,
"54-72-28-02",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,
"54-72-28-02",1,"weai_12","How Much Money to Spend on Food?",2,,,,
"54-72-28-02",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,
"54-72-28-02",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,
"54-72-28-02",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,
"54-72-28-02",1,"weai_16","Expenditure on Children's Education",1,,,,
"54-72-28-02",1,"weai_17","How to Allocate Remittances",1,,,,
"54-72-28-02",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,
"54-72-28-02",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,
"54-72-28-02",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,
"54-72-28-02",1,"weai_21","Use of Land",1,,,,
"54-72-28-02",2,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",1,2,,,
"54-72-28-02",2,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",1,2,7,,
"54-72-28-02",2,"weai_3","How any Cash Earned from Crop Farming is Spent?",1,2,,,
"54-72-28-02",2,"weai_4","How Much Money to Spend on Farm Inputs?",1,2,,,
"54-72-28-02",2,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,2,,,
"54-72-28-02",2,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,2,,,
"54-72-28-02",2,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,2,,,
"54-72-28-02",2,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,2,,,
"54-72-28-02",2,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,2,,,
"54-72-28-02",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,
"54-72-28-02",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,
"54-72-28-02",2,"weai_12","How Much Money to Spend on Food?",2,,,,
"54-72-28-02",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,
"54-72-28-02",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,
"54-72-28-02",2,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,
"54-72-28-02",2,"weai_16","Expenditure on Children's Education",1,2,,,
"54-72-28-02",2,"weai_17","How to Allocate Remittances",1,2,,,
"54-72-28-02",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,
"54-72-28-02",2,"weai_19","Whether They Attend a Training or Seminar",1,2,,,
"54-72-28-02",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,
"54-72-28-02",2,"weai_21","Use of Land",1,2,,,
"93-06-95-85",1,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",1,,,,
"93-06-95-85",1,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",1,,,,
"93-06-95-85",1,"weai_3","How any Cash Earned from Crop Farming is Spent?",1,,,,
"93-06-95-85",1,"weai_4","How Much Money to Spend on Farm Inputs?",1,,,,
"93-06-95-85",1,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,,,,
"93-06-95-85",1,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,
"93-06-95-85",1,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,,,,
"93-06-95-85",1,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,
"93-06-95-85",1,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,
"93-06-95-85",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,
"93-06-95-85",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,
"93-06-95-85",1,"weai_12","How Much Money to Spend on Food?",1,,,,
"93-06-95-85",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,
"93-06-95-85",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,
"93-06-95-85",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,
"93-06-95-85",1,"weai_16","Expenditure on Children's Education",1,,,,
"93-06-95-85",1,"weai_17","How to Allocate Remittances",1,,,,
"93-06-95-85",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,
"93-06-95-85",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,
"93-06-95-85",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,
"93-06-95-85",1,"weai_21","Use of Land",1,,,,
"44-70-83-36",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",2,,,,
"44-70-83-36",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",2,,,,
"44-70-83-36",2,"weai_12","How Much Money to Spend on Food?",2,,,,
"44-70-83-36",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",2,,,,
"44-70-83-36",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",2,,,,
"44-70-83-36",2,"weai_15","Purchase and Sale of Land and Houses?",2,,,,
"44-70-83-36",2,"weai_16","Expenditure on Children's Education",2,,,,
"44-70-83-36",2,"weai_17","How to Allocate Remittances",2,,,,
"44-70-83-36",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",2,,,,
"44-70-83-36",2,"weai_19","Whether They Attend a Training or Seminar",2,,,,
"44-70-83-36",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",2,,,,
"44-70-83-36",2,"weai_21","Use of Land",2,,,,
"76-32-33-95",1,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",1,,,,
"76-32-33-95",1,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",1,,,,
"76-32-33-95",1,"weai_3","How any Cash Earned from Crop Farming is Spent?",1,,,,
"76-32-33-95",1,"weai_4","How Much Money to Spend on Farm Inputs?",1,,,,
"76-32-33-95",1,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,,,,
"76-32-33-95",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,
"76-32-33-95",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,
"76-32-33-95",1,"weai_12","How Much Money to Spend on Food?",1,,,,
"76-32-33-95",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,
"76-32-33-95",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,
"76-32-33-95",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,
"76-32-33-95",1,"weai_16","Expenditure on Children's Education",1,,,,
"76-32-33-95",1,"weai_17","How to Allocate Remittances",1,,,,
"76-32-33-95",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,
"76-32-33-95",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,
"76-32-33-95",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,
"76-32-33-95",1,"weai_21","Use of Land",1,,,,
"01-38-25-96",1,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,
"01-38-25-96",1,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,,,,
"01-38-25-96",1,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,
"01-38-25-96",1,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,
"01-38-25-96",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,
"01-38-25-96",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,
"01-38-25-96",1,"weai_12","How Much Money to Spend on Food?",1,,,,
"01-38-25-96",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,
"01-38-25-96",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,
"01-38-25-96",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,
"01-38-25-96",1,"weai_16","Expenditure on Children's Education",1,,,,
"01-38-25-96",1,"weai_17","How to Allocate Remittances",1,,,,
"01-38-25-96",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,
"01-38-25-96",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,
"01-38-25-96",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,
"01-38-25-96",1,"weai_21","Use of Land",1,,,,
"89-39-79-72",2,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",1,,,,
"89-39-79-72",2,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",1,,,,
"89-39-79-72",2,"weai_3","How any Cash Earned from Crop Farming is Spent?",1,,,,
"89-39-79-72",2,"weai_4","How Much Money to Spend on Farm Inputs?",1,,,,
"89-39-79-72",2,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,,,,
"89-39-79-72",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,
"89-39-79-72",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,
"89-39-79-72",2,"weai_12","How Much Money to Spend on Food?",1,,,,
"89-39-79-72",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,
"89-39-79-72",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,
"89-39-79-72",2,"weai_15","Purchase and Sale of Land and Houses?",1,,,,
"89-39-79-72",2,"weai_16","Expenditure on Children's Education",1,,,,
"89-39-79-72",2,"weai_17","How to Allocate Remittances",1,,,,
"89-39-79-72",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,
"89-39-79-72",2,"weai_19","Whether They Attend a Training or Seminar",1,,,,
"89-39-79-72",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,
"89-39-79-72",2,"weai_21","Use of Land",1,,,,
"00-49-63-51",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,
"00-49-63-51",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,
"00-49-63-51",1,"weai_12","How Much Money to Spend on Food?",1,,,,
"00-49-63-51",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,
"00-49-63-51",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,
"00-49-63-51",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,
"00-49-63-51",1,"weai_16","Expenditure on Children's Education",1,,,,
"00-49-63-51",1,"weai_17","How to Allocate Remittances",1,,,,
"00-49-63-51",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,
"00-49-63-51",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,
"00-49-63-51",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,
"00-49-63-51",1,"weai_21","Use of Land",1,,,,
"76-58-89-37",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,
"76-58-89-37",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,
"76-58-89-37",2,"weai_12","How Much Money to Spend on Food?",1,2,,,
"76-58-89-37",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,
"76-58-89-37",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,
"76-58-89-37",2,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,
"76-58-89-37",2,"weai_16","Expenditure on Children's Education",1,2,,,
"76-58-89-37",2,"weai_17","How to Allocate Remittances",1,2,,,
"76-58-89-37",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,
"76-58-89-37",2,"weai_19","Whether They Attend a Training or Seminar",1,2,,,
"76-58-89-37",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,
"76-58-89-37",2,"weai_21","Use of Land",1,2,,,
"76-58-89-37",3,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,
"76-58-89-37",3,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,
