interview__key,road_1,road_2,road_3__1,road_3__2,road_3__3,road_3__4,road_3__5,road_3__6,road_3__7,road_3__8,road_3_oth,road_6,road_7,road_8,road_9,road_10,road_11__1,road_11__2,road_11__3,road_11__96,road_11_oth,road_12__1,road_12__2,road_12__3,road_12__4,road_12__5,road_12__6,road_12__7,road_12__96,road_12_oth,road_13,road_14__1,road_14__2,road_14__3,road_14__4,road_14__5,road_14__96,road_14_oth
"16-76-24-92","Tarmac road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"16-98-25-56","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"08-81-97-68","Murram/ gravel road","Well passable","No","Yes","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"90-75-59-18","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,4,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"01-70-02-35","Tarmac road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"23-94-09-23","Tarmac road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"08-72-61-50","Dirt road/ bush road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","Yes","No",,70,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"83-59-21-47","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","No","No","No","No","No","Yes",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"78-07-95-11","Murram/ gravel road","Well passable","Yes","Yes","No","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"70-58-67-82","Dirt road/ bush road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"47-04-86-67","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","No","No","No","No","No","Yes",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"92-02-45-21","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"88-75-68-17","Dirt road/ bush road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"24-82-46-82","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"21-42-97-88","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,2,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","No","No","No","No","No",,"Yes","Yes","No","No","No","No","Yes",
"87-09-20-52","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"68-10-75-89","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","No","No","No","No","No","Yes",,4,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"43-52-85-97","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,4,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"00-31-45-58","Tarmac road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,50,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"89-47-55-13","Tarmac road","Very well passable, in both rainy and dry season","No","No","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"86-75-09-05","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"70-15-38-18","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"13-43-56-11","Tarmac road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"41-78-59-34","Murram/ gravel road","Well passable","No","No","No","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"76-42-64-83","Murram/ gravel road","Well passable","No","No","No","No","Yes","No","No","Yes",,6,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"60-08-55-10","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,2,"Yes","No",,"No",,,,,,"Yes","Yes","No","No","No","No","No","No",,"Yes","No","No","Yes","No","No","No",
"09-76-96-87","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","No","No","No","No","No","Yes",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"24-13-90-91","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"79-64-90-22","Tarmac road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,5,"Yes","No",,"No",,,,,,"Yes","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"88-15-47-53","Dirt road/ bush road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"74-17-56-50","Dirt road/ bush road","Well passable","No","No","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"65-73-74-13","Dirt road/ bush road","Very well passable, in both rainy and dry season","No","Yes","Yes","No","Yes","No","No","No",,7,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"78-26-64-75","Tarmac road","Very well passable, in both rainy and dry season","No","No","No","No","No","No","No","Yes",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"57-56-64-78","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"79-27-11-92","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"01-06-16-47","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"80-39-36-38","Tarmac road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","Yes","No",
"96-17-52-94","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"67-51-54-29","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","No","No","Yes","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"94-25-30-28","Murram/ gravel road","Well passable","Yes","Yes","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"99-05-99-45","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","Yes","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","Yes","No","No",
"55-49-77-29","Dirt road/ bush road","Well passable","Yes","Yes","Yes","No","Yes","No","Yes","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"59-94-70-54","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","Yes","Yes","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","Yes",
"18-48-78-90","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","No","No","No","No","No","Yes",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"91-78-23-71","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"79-02-43-99","Murram/ gravel road","Well passable","No","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"05-99-22-70","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","Yes","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"19-70-78-40","Murram/ gravel road","Well passable","No","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"24-76-11-61","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","No","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"01-56-68-49","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"48-81-58-75","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"88-17-46-63","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"64-24-89-62","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","No","No","No",,2,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"79-97-16-20","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","No","No","No","No","No","Yes",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"22-78-59-76","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","No","No","No",,2,"Yes","No",,"Yes","Yes","No","No","No",,"No","No","No","Yes","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"68-66-94-81","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,2,"Yes","No",,"No",,,,,,"Yes","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","Yes",
"55-05-77-24","Tarmac road","Well passable","Yes","No","Yes","No","Yes","Yes","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"96-11-62-92","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"78-34-55-08","Murram/ gravel road","Well passable","Yes","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"62-52-92-33","Dirt road/ bush road","Well passable","Yes","Yes","Yes","No","Yes","No","Yes","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"11-84-22-34","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","No","No","No","No",,3,"Yes","Yes","No","No",,,,,,"Yes","Yes","Yes","No","Yes","No","No","No",,"Yes","Yes","No","No","No","No","No",
"75-25-19-33","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","Yes","No",,10,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"25-28-42-89","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"17-22-63-49","Tarmac road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"75-11-04-39","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"42-13-72-77","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","No","No","Yes","No","No","Yes",,7,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"22-71-31-86","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"72-79-67-76","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"55-61-00-58","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"83-84-11-33","Tarmac road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","Yes","No","No","No",
"57-06-39-78","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,1,"Yes","No",,"No",,,,,,"Yes","No","Yes","No","No","No","No","No",,"Yes","No","No","No","No","No","Yes",
"28-44-47-60","Dirt road/ bush road","Very well passable, in both rainy and dry season","No","Yes","Yes","No","Yes","No","No","No",,7,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"99-83-86-30","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","Yes","No",,30,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"95-87-87-82","Dirt road/ bush road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,6,"No",,,,,,,,,,,,,,,,,,,"Yes","No","Yes","No","No","No",
"51-10-14-61","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","Yes","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"38-80-77-22","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","Yes","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"32-85-49-35","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"67-57-93-16","Tarmac road","Very well passable, in both rainy and dry season","No","Yes","No","Yes","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"66-09-29-33","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","Yes","Yes","Yes","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"88-76-61-78","Murram/ gravel road","Well passable","No","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"45-30-93-43","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","No","No",,4,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"39-72-47-05","Tarmac road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"91-78-19-91","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"80-88-34-81","Murram/ gravel road","Well passable","No","No","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"00-93-28-41","Murram/ gravel road","Well passable","No","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"15-34-12-49","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","No","No",,2,"Yes","No",,"Yes","Yes","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No","Yes","No","No","No","No","No",
"57-48-46-10","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,1,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"17-87-43-63","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"11-23-87-11","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","Yes","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","Yes",
"33-90-70-88","Tarmac road","Very well passable, in both rainy and dry season","No","No","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"42-88-20-46","Murram/ gravel road","Almost not passable","No","No","Yes","No","Yes","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"56-60-42-49","Dirt road/ bush road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"06-49-16-95","Tarmac road","Well passable","Yes","Yes","No","No","Yes","No","Yes","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"14-59-43-81","Dirt road/ bush road","Well passable","No","No","Yes","No","Yes","No","Yes","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"43-19-04-75","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","Yes","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"25-55-58-39","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"56-55-71-21","Murram/ gravel road","Well passable","No","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"26-16-97-29","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","Yes",
"94-40-34-45","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","Yes","No",,,"Yes","No","No","No","No","Yes",
"57-09-13-31","Tarmac road","Well passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"06-81-92-15","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,8,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"71-51-46-91","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","Yes","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"99-70-86-40","Murram/ gravel road","Well passable","No","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"54-72-28-02","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"93-06-95-85","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"44-70-83-36","Murram/ gravel road","Well passable","Yes","No","Yes","No","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"76-32-33-95","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"01-38-25-96","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","No","No","No","No","No","Yes",,7,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"89-39-79-72","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"00-49-63-51","Tarmac road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"76-58-89-37","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","Yes","No","No","No","No","Yes",,8,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"20-56-52-98","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"64-47-42-17","Murram/ gravel road","Well passable","No","Yes","Yes","No","No","Yes","No","No",,1,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","No","Yes",,"No","Yes","No","No","No","No","No",
"13-81-47-95","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","Yes",
"29-99-72-08","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","No","No","No","No",,4,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","No","No","No","Yes","No",,,"No","No","No","No","Yes","No",
"24-83-83-50","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"47-22-90-00","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"98-86-29-38","Dirt road/ bush road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"38-47-12-60","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"28-88-27-77","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"29-11-74-01","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","No","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"23-17-08-61","Tarmac road","Very well passable, in both rainy and dry season","No","No","Yes","No","No","No","No","Yes",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","Yes",
"09-04-42-43","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"60-44-87-63","Tarmac road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"37-91-11-53","Dirt road/ bush road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"24-83-18-16","Tarmac road","Well passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"43-94-30-73","Dirt road/ bush road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"98-89-20-76","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","No","No","No",,3,"Yes","No",,"No",,,,,,"No","Yes","No","Yes","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"18-82-94-56","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,7,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"15-08-96-97","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"59-27-01-58","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"06-40-81-20","Tarmac road","Very well passable, in both rainy and dry season","No","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"63-00-59-35","Dirt road/ bush road","Well passable","Yes","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"20-12-20-33","Murram/ gravel road","Almost not passable","No","No","Yes","No","Yes","No","No","No",,8,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"13-16-46-47","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","Yes",
"12-47-95-08","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"49-36-47-00","Tarmac road","Well passable","No","No","No","Yes","No","No","No","No",,60,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"69-98-34-60","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"11-55-67-72","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"86-18-52-98","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","No","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"59-98-46-38","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","Yes","Yes","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"87-83-58-77","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"15-59-01-11","Dirt road/ bush road","Well passable","No","Yes","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"74-82-76-84","Dirt road/ bush road","Well passable","Yes","No","No","Yes","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"08-93-57-76","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
